Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 4-8 yr G-Sec Index,01-01-2016,-,-,-,1520.14,2.86,.19,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,04-01-2016,-,-,-,1520.89,.08,.01,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,05-01-2016,-,-,-,1521.25,.36,.02,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,06-01-2016,-,-,-,1521.97,.72,.05,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,07-01-2016,-,-,-,1523.22,1.25,.08,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,08-01-2016,-,-,-,1523.33,.11,.01,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,11-01-2016,-,-,-,1523.91,-.08,-.01,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,12-01-2016,-,-,-,1523.79,-.12,-.01,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,13-01-2016,-,-,-,1522.97,-.82,-.05,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,14-01-2016,-,-,-,1521.94,-1.03,-.07,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,15-01-2016,-,-,-,1520.72,-1.22,-.08,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,18-01-2016,-,-,-,1520.9,-.49,-.03,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,19-01-2016,-,-,-,1523.7,2.8,.18,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,20-01-2016,-,-,-,1526.95,3.25,.21,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,21-01-2016,-,-,-,1527.68,.73,.05,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,22-01-2016,-,-,-,1526.76,-.92,-.06,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,25-01-2016,-,-,-,1526.69,-.74,-.05,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,27-01-2016,-,-,-,1528.5,1.47,.1,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,28-01-2016,-,-,-,1528.51,.01,0,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,29-01-2016,-,-,-,1530.78,2.27,.15,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,01-02-2016,-,-,-,1531.02,-.09,-.01,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,02-02-2016,-,-,-,1527.44,-3.58,-.23,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,03-02-2016,-,-,-,1527.88,.44,.03,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,04-02-2016,-,-,-,1529.1,1.22,.08,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,05-02-2016,-,-,-,1529.99,.89,.06,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,08-02-2016,-,-,-,1530.02,-.63,-.04,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,09-02-2016,-,-,-,1529.73,-.29,-.02,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,10-02-2016,-,-,-,1530.66,.93,.06,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,11-02-2016,-,-,-,1530.73,.07,0,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,12-02-2016,-,-,-,1530.19,-.54,-.04,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,15-02-2016,-,-,-,1528.46,-2.4,-.16,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,16-02-2016,-,-,-,1525.79,-2.67,-.17,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,17-02-2016,-,-,-,1524.2,-1.59,-.1,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,18-02-2016,-,-,-,1525.7,1.5,.1,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,19-02-2016,-,-,-,1526.03,.33,.02,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,22-02-2016,-,-,-,1523.65,-3.04,-.2,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,23-02-2016,-,-,-,1519.24,-4.41,-.29,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,24-02-2016,-,-,-,1517.5,-1.74,-.11,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,25-02-2016,-,-,-,1511.11,-6.39,-.42,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,26-02-2016,-,-,-,1517.34,6.23,.41,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,29-02-2016,-,-,-,1533.99,15.98,1.05,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,01-03-2016,-,-,-,1537.32,3.33,.22,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,02-03-2016,-,-,-,1536.48,-.84,-.05,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,03-03-2016,-,-,-,1535.12,-1.36,-.09,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,04-03-2016,-,-,-,1534.14,-.98,-.06,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,08-03-2016,-,-,-,1533.2,-1.94,-.13,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,09-03-2016,-,-,-,1533.84,.64,.04,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,10-03-2016,-,-,-,1534.68,.84,.05,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,11-03-2016,-,-,-,1534.64,-.04,0,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,14-03-2016,-,-,-,1538.53,3.22,.21,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,15-03-2016,-,-,-,1538.91,.38,.02,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,16-03-2016,-,-,-,1540.48,1.57,.1,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,17-03-2016,-,-,-,1544.35,3.87,.25,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,18-03-2016,-,-,-,1543.22,-1.13,-.07,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,21-03-2016,-,-,-,1545.28,1.39,.09,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,22-03-2016,-,-,-,1546.09,.81,.05,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,23-03-2016,-,-,-,1547.34,1.25,.08,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,28-03-2016,-,-,-,1551.07,2.39,.15,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,29-03-2016,-,-,-,1550.44,-.63,-.04,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,30-03-2016,-,-,-,1553.42,2.98,.19,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,31-03-2016,-,-,-,1556.59,3.17,.2,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,01-04-2016,-,-,-,1556.93,0.34,0.02,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,04-04-2016,1557.93,1561.28,1557.93,1561.28,3.68,0.24,-,-,-,-,-
