Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty Free Float Smallcap 100,01-04-2016,4891.10,4986.55,4882.85,4984.60,99.75,2.04,316021615,1325.36,204.75,0.83,1.48
Nifty Free Float Smallcap 100,04-04-2016,5017.85,5027.65,4976.15,5018.40,33.80,0.68,182697813,1145.84,157.76,0.84,1.47
Nifty Free Float Smallcap 100,05-04-2016,5004.40,5004.40,4903.55,4910.70,-107.70,-2.15,197965843,1319.10,154.37,0.82,1.51
Nifty Free Float Smallcap 100,06-04-2016,4929.90,4988.95,4916.35,4982.25,71.55,1.46,196503153,1261.83,156.62,0.83,1.48
Nifty Free Float Smallcap 100,07-04-2016,4997.85,5008.25,4941.45,4949.05,-33.20,-0.67,195392734,1187.16,155.58,0.83,1.49
Nifty Free Float Smallcap 100,08-04-2016,4949.55,4993.05,4935.85,4988.35,39.30,0.79,154750102,963.16,156.81,0.83,1.48
Nifty Free Float Smallcap 100,11-04-2016,5004.35,5032.10,4970.30,5027.55,39.20,0.79,146019291,979.29,158.05,0.84,1.47
Nifty Free Float Smallcap 100,12-04-2016,5047.45,5083.05,5047.05,5069.40,41.85,0.83,142175321,1192.14,159.36,0.85,1.46
Nifty Free Float Smallcap 100,13-04-2016,5117.75,5150.05,5108.20,5115.20,45.80,0.90,202811203,1197.14,160.80,0.85,1.45
Nifty Free Float Smallcap 100,18-04-2016,5123.25,5181.05,5090.95,5177.35,62.15,1.22,154467329,1112.20,212.67,0.86,1.43
Nifty Free Float Smallcap 100,20-04-2016,5197.00,5229.50,5165.30,5218.25,40.90,0.79,198074494,1215.31,214.34,0.87,1.42
Nifty Free Float Smallcap 100,21-04-2016,5243.90,5277.10,5192.75,5200.65,-17.60,-0.34,187245383,1230.22,163.49,0.87,1.42
Nifty Free Float Smallcap 100,22-04-2016,5201.65,5234.60,5189.85,5212.15,11.50,0.22,146453074,908.67,163.85,0.87,1.42
Nifty Free Float Smallcap 100,25-04-2016,5215.85,5232.55,5169.35,5182.90,-29.25,-0.56,151247643,996.83,211.67,0.87,1.43
Nifty Free Float Smallcap 100,26-04-2016,5185.25,5222.30,5166.00,5212.40,29.50,0.57,170563553,1207.96,212.88,0.87,1.42
Nifty Free Float Smallcap 100,27-04-2016,5229.30,5254.45,5224.70,5244.60,32.20,0.62,159143433,1328.86,214.92,0.88,1.41
Nifty Free Float Smallcap 100,28-04-2016,5254.95,5273.20,5181.70,5191.10,-53.50,-1.02,293071016,1696.97,212.72,0.87,1.43
Nifty Free Float Smallcap 100,29-04-2016,5198.55,5229.95,5134.55,5201.55,10.45,0.20,191691237,1294.91,182.07,0.88,1.41
Nifty Free Float Smallcap 100,02-05-2016,5188.05,5229.10,5170.85,5225.90,24.35,0.47,158397504,1294.98,182.21,0.89,1.40
Nifty Free Float Smallcap 100,03-05-2016,5253.15,5286.85,5202.35,5207.50,-18.40,-0.35,187215690,1412.09,181.15,0.89,1.41
Nifty Free Float Smallcap 100,04-05-2016,5200.25,5203.95,5109.00,5117.80,-89.70,-1.72,170106786,1063.99,178.03,0.87,1.43
Nifty Free Float Smallcap 100,05-05-2016,5128.15,5157.90,5108.05,5114.60,-3.20,-0.06,172153190,1077.43,167.76,0.87,1.43
Nifty Free Float Smallcap 100,06-05-2016,5101.90,5131.85,5089.05,5106.90,-7.70,-0.15,149648320,1108.20,174.05,0.87,1.43
Nifty Free Float Smallcap 100,09-05-2016,5135.00,5210.10,5135.00,5204.05,97.15,1.90,158701982,1382.25,175.36,0.88,1.41
Nifty Free Float Smallcap 100,10-05-2016,5211.50,5230.35,5201.00,5208.55,4.50,0.09,166931483,1264.66,175.51,0.89,1.41
Nifty Free Float Smallcap 100,11-05-2016,5142.70,5203.45,5119.40,5183.80,-24.75,-0.48,272701820,1352.61,156.18,0.88,1.41
Nifty Free Float Smallcap 100,12-05-2016,5200.80,5239.80,5200.80,5234.60,50.80,0.98,183271047,1488.72,161.28,0.89,1.40
Nifty Free Float Smallcap 100,13-05-2016,5232.90,5268.70,5205.00,5216.90,-17.70,-0.34,209490655,1493.09,160.73,0.89,1.40
Nifty Free Float Smallcap 100,16-05-2016,5228.25,5242.75,5186.35,5221.10,4.20,0.08,160794800,1202.14,373.93,0.89,1.40
Nifty Free Float Smallcap 100,17-05-2016,5245.40,5280.35,5236.30,5254.55,33.45,0.64,204592946,1701.03,375.32,0.89,1.39
Nifty Free Float Smallcap 100,18-05-2016,5241.70,5287.15,5231.15,5283.25,28.70,0.55,170451708,1408.55,,0.90,1.39
