Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty200 Alpha 30,21-07-2022,-,-,-,11818.04,181.39,1.56,118728040,5496.38,27,5,1.35
Nifty200 Alpha 30,22-07-2022,-,-,-,11785.36,-32.68,-.28,97793313,5236.98,26.93,4.99,1.35
Nifty200 Alpha 30,25-07-2022,-,-,-,11838.85,53.49,.45,111417526,5340.3,26.95,5.01,1.34
Nifty200 Alpha 30,26-07-2022,-,-,-,11692.13,-146.71,-1.24,117894508,5247.41,26.53,4.94,1.36
Nifty200 Alpha 30,27-07-2022,-,-,-,11757.92,65.79,.56,132934345,5597.21,26.67,4.97,1.35
Nifty200 Alpha 30,28-07-2022,-,-,-,11874.24,116.32,.99,160708821,7215.79,26.66,5.02,1.34
Nifty200 Alpha 30,29-07-2022,-,-,-,12056.63,182.38,1.54,149923180,6369.19,27.13,5.1,1.32
Nifty200 Alpha 30,01-08-2022,-,-,-,12288.34,231.72,1.92,177088329,7202.43,27.65,5.2,1.31
Nifty200 Alpha 30,02-08-2022,-,-,-,12273.03,-15.31,-.12,159463764,6288.05,27.53,5.19,1.33
Nifty200 Alpha 30,03-08-2022,-,-,-,12243.65,-29.38,-.24,129629331,5587.33,27.5,5.18,1.33
Nifty200 Alpha 30,04-08-2022,-,-,-,12250.8,7.14,.06,139820718,6121.47,27.52,5.18,1.32
Nifty200 Alpha 30,05-08-2022,-,-,-,12269.42,18.62,.15,230647384,7267.86,27.56,5.19,1.31
Nifty200 Alpha 30,08-08-2022,-,-,-,12388.05,118.64,.97,111315688,5383.56,27.8,5.24,1.33
Nifty200 Alpha 30,10-08-2022,-,-,-,12453.93,65.87,.53,165713398,8512.32,27.47,5.27,1.38
Nifty200 Alpha 30,11-08-2022,-,-,-,12579.79,125.86,1.01,136274680,6833.21,27.01,5.29,1.39
Nifty200 Alpha 30,12-08-2022,-,-,-,12646.46,66.67,.53,169361334,7552.44,27.07,5.26,1.39
Nifty200 Alpha 30,16-08-2022,-,-,-,12849.46,203.01,1.61,158362601,7049.67,27.32,5.34,1.36
Nifty200 Alpha 30,17-08-2022,-,-,-,12903.36,53.9,.42,165151046,6631.67,27.06,5.37,1.36
Nifty200 Alpha 30,18-08-2022,-,-,-,12969.13,65.76,.51,182323583,8007.31,27.2,5.39,1.4
Nifty200 Alpha 30,19-08-2022,-,-,-,12791.84,-177.29,-1.37,213623327,11259.21,26.82,5.31,1.47
Nifty200 Alpha 30,22-08-2022,-,-,-,12516.46,-275.38,-2.15,161092282,7572.88,26.25,5.2,1.51
Nifty200 Alpha 30,23-08-2022,-,-,-,12653.38,136.92,1.09,154463683,7751.93,26.53,5.25,1.49
Nifty200 Alpha 30,24-08-2022,-,-,-,12734.39,81.01,.64,142774167,7209.98,26.7,5.29,1.48
Nifty200 Alpha 30,25-08-2022,-,-,-,12714.28,-20.11,-.16,124433568,6713.35,26.66,5.28,1.48
Nifty200 Alpha 30,26-08-2022,-,-,-,12894.97,180.69,1.42,145679773,6867.2,27.04,5.35,1.46
