Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty Rural,26-07-2024,-,-,-,15423.23,324.05,2.15,1174759065,27809.1,31.24,4.78,1.01
Nifty Rural,29-07-2024,-,-,-,15453.91,30.68,.2,1151980035,29927.49,31.29,4.79,.98
Nifty Rural,30-07-2024,-,-,-,15473.21,19.3,.12,613370988,27585.98,31.03,4.8,.99
Nifty Rural,31-07-2024,-,-,-,15589.6,116.39,.75,749858551,30629.96,31.27,4.84,.99
Nifty Rural,01-08-2024,-,-,-,15569.56,-20.04,-.13,751891424,30108.64,31.19,4.83,1
