Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty Midcap 50,01-01-2016,3422.2,3473.8,3417.75,3472.1,56.9,1.67,174318809,2157.15,22.21,1.35,2.19
Nifty Midcap 50,04-01-2016,3475,3498.9,3398.75,3425.25,-46.85,-1.35,257306734,2853.33,21.91,1.33,2.22
Nifty Midcap 50,05-01-2016,3444.9,3469.8,3412.1,3464.25,39,1.14,257489499,2846.76,22.16,1.35,2.19
Nifty Midcap 50,06-01-2016,3469.25,3493.9,3430.75,3445.35,-18.9,-.55,221223623,2647.58,22.04,1.34,2.21
Nifty Midcap 50,07-01-2016,3401.55,3401.55,3308.75,3315.35,-130,-3.77,232608306,2509.72,21.21,1.29,2.29
Nifty Midcap 50,08-01-2016,3341.8,3377.75,3332.55,3361.95,46.6,1.41,184441825,2103.6,21.5,1.31,2.26
Nifty Midcap 50,11-01-2016,3328.35,3368.4,3297.4,3342.4,-19.55,-.58,186467591,2155.07,21.48,1.31,2.27
Nifty Midcap 50,12-01-2016,3353.45,3366.95,3288.6,3302.7,-39.7,-1.19,209004806,2011.24,21.22,1.29,2.3
Nifty Midcap 50,13-01-2016,3332.95,3341,3161.15,3246,-56.7,-1.72,301947981,2999.57,20.86,1.27,2.34
Nifty Midcap 50,14-01-2016,3185.65,3234.5,3150.55,3187.95,-58.05,-1.79,260525048,2148.42,20.49,1.25,2.38
Nifty Midcap 50,15-01-2016,3203.6,3215.45,3039.95,3047.25,-140.7,-4.41,238712440,2768.58,19.58,1.19,2.49
Nifty Midcap 50,18-01-2016,3037.65,3046.25,2935.75,2952.65,-94.6,-3.1,272174871,2748.29,18.98,1.15,2.57
Nifty Midcap 50,19-01-2016,2966.25,3026.65,2939.45,3009,56.35,1.91,235776536,2498.99,19.36,1.18,2.52
Nifty Midcap 50,20-01-2016,2964.1,2964.1,2880,2928.9,-80.1,-2.66,229841999,2265.05,18.84,1.15,2.59
Nifty Midcap 50,21-01-2016,2961.4,2995.65,2904.25,2944.95,16.05,.55,225829885,2118.8,18.95,1.15,2.58
