Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 1D Rate Index,23-06-2016,-,-,-,1514.99,0.27,0.02,-,-,-,-,-
Nifty 1D Rate Index,24-06-2016,-,-,-,1515.24,0.25,0.02,-,-,-,-,-
Nifty 1D Rate Index,27-06-2016,-,-,-,1515.99,0.75,0.05,-,-,-,-,-
Nifty 1D Rate Index,28-06-2016,-,-,-,1516.25,0.26,0.02,-,-,-,-,-
Nifty 1D Rate Index,29-06-2016,-,-,-,1516.51,0.26,0.02,-,-,-,-,-
Nifty 1D Rate Index,30-06-2016,-,-,-,1516.77,0.26,0.02,-,-,-,-,-
Nifty 1D Rate Index,01-07-2016,-,-,-,1517.03,0.26,0.02,-,-,-,-,-
Nifty 1D Rate Index,04-07-2016,-,-,-,1517.80,0.77,0.05,-,-,-,-,-
Nifty 1D Rate Index,05-07-2016,-,-,-,1518.06,0.26,0.02,-,-,-,-,-
Nifty 1D Rate Index,07/07/2016,-,-,-,1518.58,0.52,0.03,-,-,-,-,-
Nifty 1D Rate Index,11-07-2016,-,-,-,1519.56,0.74,0.05,-,-,-,-,-
Nifty 1D Rate Index,12-07-2016,-,-,-,1519.83,0.27,0.02,-,-,-,-,-
Nifty 1D Rate Index,13-07-2016,-,-,-,1520.10,0.27,0.02,-,-,-,-,-
Nifty 1D Rate Index,14-07-2016,-,-,-,1520.36,0.26,0.02,-,-,-,-,-
Nifty 1D Rate Index,15-07-2016,-,-,-,1520.63,0.27,0.02,-,-,-,-,-
Nifty 1D Rate Index,18-07-2016,-,-,-,1521.42,0.79,0.05,-,-,-,-,-
Nifty 1D Rate Index,19-07-2016,-,-,-,1521.69,0.27,0.02,-,-,-,-,-
Nifty 1D Rate Index,20-07-2016,-,-,-,1521.96,0.27,0.02,-,-,-,-,-
Nifty 1D Rate Index,21-07-2016,-,-,-,1522.23,0.27,0.02,-,-,-,-,-
Nifty 1D Rate Index,22-07-2016,-,-,-,1522.47,0.24,0.02,-,-,-,-,-
Nifty 1D Rate Index,25-07-2016,-,-,-,1523.21,0.74,0.05,-,-,-,-,-
Nifty 1D Rate Index,26-07-2016,-,-,-,1523.48,0.27,0.02,-,-,-,-,-
Nifty 1D Rate Index,27-07-2016,-,-,-,1523.75,0.27,0.02,-,-,-,-,-
Nifty 1D Rate Index,28-07-2016,-,-,-,1524.02,0.27,0.02,-,-,-,-,-
Nifty 1D Rate Index,29-07-2016,-,-,-,1524.28,0.26,0.02,-,-,-,-,-
Nifty 1D Rate Index,01-08-2016,-,-,-,1525.07,0.79,0.05,-,-,-,-,-
Nifty 1D Rate Index,02-08-2016,-,-,-,1525.34,0.27,0.02,-,-,-,-,-
Nifty 1D Rate Index,03-08-2016,-,-,-,1525.61,0.27,0.02,-,-,-,-,-
Nifty 1D Rate Index,04-08-2016,-,-,-,1525.87,0.26,0.02,-,-,-,-,-
Nifty 1D Rate Index,05-08-2016,-,-,-,1526.11,0.24,0.02,-,-,-,-,-
Nifty 1D Rate Index,08-08-2016,-,-,-,1526.86,0.75,0.05,-,-,-,-,-
Nifty 1D Rate Index,09-08-2016,-,-,-,1527.14,0.28,0.02,-,-,-,-,-
Nifty 1D Rate Index,10-08-2016,-,-,-,1527.41,0.27,0.02,-,-,-,-,-
Nifty 1D Rate Index,11-08-2016,-,-,-,1527.68,0.27,0.02,-,-,-,-,-
Nifty 1D Rate Index,12-08-2016,-,-,-,1527.95,0.27,0.02,-,-,-,-,-
Nifty 1D Rate Index,16-08-2016,-,-,-,1529.03,1.08,0.07,-,-,-,-,-
Nifty 1D Rate Index,17-08-2016,-,-,-,1529.30,0.27,0.02,-,-,-,-,-
Nifty 1D Rate Index,18-08-2016,-,-,-,1529.57,0.54,0.04,-,-,-,-,-
Nifty 1D Rate Index,19-08-2016,-,-,-,1529.77,0.20,0.01,-,-,-,-,-
Nifty 1D Rate Index,22-08-2016,-,-,-,1530.44,0.67,0.04,-,-,-,-,-
Nifty 1D Rate Index,23-08-2016,-,-,-,1530.71,0.27,0.02,-,-,-,-,-
Nifty 1D Rate Index,24-08-2016,-,-,-,1530.98,0.27,0.02,-,-,-,-,-
Nifty 1D Rate Index,25-08-2016,-,-,-,1531.25,0.27,0.02,-,-,-,-,-
Nifty 1D Rate Index,26-08-2016,-,-,-,1531.52,0.27,0.02,-,-,-,-,-
Nifty 1D Rate Index,29-08-2016,-,-,-,1532.33,0.81,0.05,-,-,-,-,-
Nifty 1D Rate Index,30-08-2016,-,-,-,1532.6,0.27,0.02,-,-,-,-,-
Nifty 1D Rate Index,31-08-2016,-,-,-,1532.87,0.27,0.02,-,-,-,-,-
Nifty 1D Rate Index,01-09-2016,-,-,-,1533.14,0.27,0.02,-,-,-,-,-
Nifty 1D Rate Index,02-09-2016,-,-,-,1533.36,0.22,0.01,-,-,-,-,-
Nifty 1D Rate Index,06-09-2016,-,-,-,1534.27,0.91,0.06,-,-,-,-,-
Nifty 1D Rate Index,07-09-2016,-,-,-,1534.54,0.27,0.02,-,-,-,-,-
Nifty 1D Rate Index,08-09-2016,-,-,-,1534.81,0.27,0.02,-,-,-,-,-
Nifty 1D Rate Index,09-09-2016,-,-,-,1535.08,0.27,0.02,-,-,-,-,-
Nifty 1D Rate Index,12-09-2016,-,-,-,1535.90,0.82,0.05,-,-,-,-,-
Nifty 1D Rate Index,14-09-2016,-,-,-,1536.44,0.54,0.04,-,-,-,-,-
Nifty 1D Rate Index,15-09-2016,-,-,-,1536.72,0.28,0.02,-,-,-,-,-
Nifty 1D Rate Index,16-09-2016,-,-,-,1536.95,0.23,0.01,-,-,-,-,-
Nifty 1D Rate Index,19-09-2016,-,-,-,1537.7,0.75,0.05,-,-,-,-,-
Nifty 1D Rate Index,20-09-2016,-,-,-,1537.97,0.27,0.02,-,-,-,-,-
Nifty 1D Rate Index,21-09-2016,-,-,-,1538.25,0.28,0.02,-,-,-,-,-
Nifty 1D Rate Index,22-09-2016,-,-,-,1538.52,0.27,0.02,-,-,-,-,-
Nifty 1D Rate Index,23-09-2016,-,-,-,1538.79,0.27,0.02,-,-,-,-,-
Nifty 1D Rate Index,26-09-2016,-,-,-,1539.6,.81,.05,-,-,-,-,-
Nifty 1D Rate Index,27-09-2016,-,-,-,1539.88,.28,.02,-,-,-,-,-
Nifty 1D Rate Index,28-09-2016,-,-,-,1540.15,.27,.02,-,-,-,-,-
Nifty 1D Rate Index,29-09-2016,-,-,-,1540.42,.27,.02,-,-,-,-,-
Nifty 1D Rate Index,30-09-2016,-,-,-,1540.67,.25,.02,-,-,-,-,-
Nifty 1D Rate Index,03-10-2016,-,-,-,1541.44,.77,.05,-,-,-,-,-
Nifty 1D Rate Index,04-10-2016,-,-,-,1541.7,.26,.02,-,-,-,-,-
Nifty 1D Rate Index,05-10-2016,-,-,-,1541.96,.26,.02,-,-,-,-,-
Nifty 1D Rate Index,06-10-2016,-,-,-,1542.22,.26,.02,-,-,-,-,-
