Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty FMCG,01-01-2016,20181.5,20258.05,20118.15,20184.95,-7.7,-.04,3257282,200.99,37.46,11.88,1.43
Nifty FMCG,04-01-2016,20112,20145.75,19981.5,20087.8,-97.15,-.48,7816364,415.68,37.28,11.82,1.43
Nifty FMCG,05-01-2016,20087.35,20141.6,19994.5,20047.45,-40.35,-.2,9930543,495.1,37.21,11.8,1.44
Nifty FMCG,06-01-2016,20120.5,20120.5,19665.6,19689.45,-358,-1.79,16727060,769.45,36.54,11.59,1.46
Nifty FMCG,07-01-2016,19600.45,19600.45,19235.95,19261.55,-427.9,-2.17,15359281,746.88,35.75,11.34,1.49
Nifty FMCG,08-01-2016,19337.75,19497.15,19312.55,19359.25,97.7,.51,12595103,609.59,35.93,11.4,1.49
Nifty FMCG,11-01-2016,19203.9,19373.55,19119.7,19329.65,-29.6,-.15,12315022,606.28,35.89,11.38,1.49
Nifty FMCG,12-01-2016,19320.85,19386.1,19236.1,19340.55,10.9,.06,11232866,525.83,35.91,11.39,1.49
Nifty FMCG,13-01-2016,19433.8,19547.05,19214.5,19414.7,74.15,.38,12492336,603.66,36.04,11.43,1.48
Nifty FMCG,14-01-2016,19290.65,19530.45,19199.2,19438.15,23.45,.12,14106418,634.19,36.09,11.45,1.48
Nifty FMCG,15-01-2016,19397.45,19427,19044.5,19095.45,-342.7,-1.76,12752574,661.79,35.45,11.24,1.51
Nifty FMCG,18-01-2016,19040.35,19156.15,18967.7,19006.8,-88.65,-.46,16497382,740.89,35.29,11.19,1.51
Nifty FMCG,19-01-2016,19019.2,19172.15,18976.65,19041.2,34.4,.18,10028460,470.9,35.68,11.21,1.51
Nifty FMCG,20-01-2016,18877.7,18928,18560.5,18758.35,-282.85,-1.49,14812940,679.95,35.15,11.05,1.53
Nifty FMCG,21-01-2016,18880.5,18880.5,18433.5,18468.35,-290,-1.55,17848614,755.38,34.61,10.87,1.56
Nifty FMCG,22-01-2016,18621.15,18707.5,18416.6,18555.45,87.1,.47,19754689,887.01,34.77,10.93,1.55
Nifty FMCG,25-01-2016,18489.1,18707.55,18452.7,18567.95,12.5,.07,12467362,679.64,34.75,10.93,1.55
Nifty FMCG,27-01-2016,18591.15,18664.7,18472.05,18584.8,16.85,.09,16466789,966.37,34.78,10.94,1.55
Nifty FMCG,28-01-2016,18574.6,19021.35,18553.05,18899.5,314.7,1.69,20541108,1051.45,35.32,11.13,1.52
Nifty FMCG,29-01-2016,19044.6,19198.3,19027.05,19132.65,233.15,1.23,17991401,888.6,35.76,11.27,1.5
Nifty FMCG,01-02-2016,19133.1,19300.45,19005.7,19283.35,150.7,.79,13629668,733.43,35.9,11.35,1.49
Nifty FMCG,02-02-2016,19301.3,19370.6,19146.75,19194.25,-89.1,-.46,11229638,651.66,35.69,11.3,1.5
