Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty100 Liquid 15,01-01-2016,3088.4,3110.05,3081.3,3107.8,23.5,.76,42082907,1070.84,19.22,2.05,1.23
Nifty100 Liquid 15,04-01-2016,3090.8,3094.55,3014.75,3020,-87.8,-2.83,83031783,2242.84,18.68,1.99,1.26
Nifty100 Liquid 15,05-01-2016,3039.15,3040.75,3005.55,3017.85,-2.15,-.07,82408682,2376.41,18.67,1.99,1.26
Nifty100 Liquid 15,06-01-2016,3021.65,3026.4,2982.8,2986.6,-31.25,-1.04,63591872,1964.44,18.48,1.97,1.28
Nifty100 Liquid 15,07-01-2016,2946.25,2946.25,2861.2,2871.8,-114.8,-3.84,91210002,2615.98,17.77,1.89,1.33
Nifty100 Liquid 15,08-01-2016,2893.6,2913.2,2882.25,2897.2,25.4,.88,68005585,2155.84,17.92,1.91,1.31
Nifty100 Liquid 15,11-01-2016,2859.45,2906.05,2842.8,2881.55,-15.65,-.54,83409841,2339.99,17.82,1.9,1.32
Nifty100 Liquid 15,12-01-2016,2891.5,2894,2828.55,2838.65,-42.9,-1.49,91543382,2588.89,17.56,1.87,1.34
Nifty100 Liquid 15,13-01-2016,2865.3,2871.65,2781.8,2851.15,12.5,.44,111104155,3215.67,17.64,1.88,1.34
Nifty100 Liquid 15,14-01-2016,2793.7,2847,2773.7,2816,-35.15,-1.23,96772453,2832.45,17.42,1.86,1.35
Nifty100 Liquid 15,15-01-2016,2828.4,2828.4,2736.8,2747.35,-68.65,-2.44,94725444,2740.02,16.99,1.81,1.39
Nifty100 Liquid 15,18-01-2016,2737.35,2774.25,2715.55,2734.75,-12.6,-.46,115513427,2935.79,16.92,1.8,1.39
Nifty100 Liquid 15,19-01-2016,2760.95,2804.35,2742.2,2790.15,55.4,2.03,91148690,2803.63,17.26,1.84,1.36
Nifty100 Liquid 15,20-01-2016,2755.85,2755.85,2693.85,2726.45,-63.7,-2.28,109046471,2990.53,16.87,1.8,1.4
Nifty100 Liquid 15,21-01-2016,2756.25,2776.8,2706.4,2735.35,8.9,.33,129132898,3731.46,16.92,1.8,1.39
Nifty100 Liquid 15,22-01-2016,2777.4,2825.9,2762.45,2819.9,84.55,3.09,93760169,2539.74,17.32,1.86,1.35
Nifty100 Liquid 15,25-01-2016,2849.8,2849.8,2792.5,2797.3,-22.6,-.8,70213831,1974.77,17.18,1.84,1.36
Nifty100 Liquid 15,27-01-2016,2813.5,2816.4,2780.4,2787.2,-10.1,-.36,81815397,2290.94,17.12,1.84,1.37
Nifty100 Liquid 15,28-01-2016,2784.7,2793.1,2762,2767.95,-19.25,-.69,102208986,2940.51,17,1.82,1.38
Nifty100 Liquid 15,29-01-2016,2750.8,2799.2,2730.4,2794.8,26.85,.97,126045180,3998.26,17.17,1.84,1.36
Nifty100 Liquid 15,01-02-2016,2809.7,2813.5,2773.2,2779.2,-15.6,-.56,90617329,3025.95,17.07,1.83,1.37
Nifty100 Liquid 15,02-02-2016,2786.2,2788.45,2709.95,2717.85,-61.35,-2.21,117165192,3226.6,17.95,1.79,1.4
Nifty100 Liquid 15,03-02-2016,2692.15,2697.65,2664.35,2668.3,-49.55,-1.82,93815225,2522.6,17.62,1.76,1.43
Nifty100 Liquid 15,04-02-2016,2696.35,2699.3,2649,2675.05,6.75,.25,101161607,2747.44,17.66,1.76,1.42
Nifty100 Liquid 15,05-02-2016,2686.8,2768.9,2675.65,2759.15,84.1,3.14,117057638,3397.2,18.22,1.82,1.38
Nifty100 Liquid 15,08-02-2016,2764.2,2800.45,2741.7,2750.25,-8.9,-.32,93285885,2562.22,18.06,1.81,1.38
Nifty100 Liquid 15,09-02-2016,2710.35,2729.05,2686.75,2698.05,-52.2,-1.9,97063440,2752.11,17.72,1.78,1.41
Nifty100 Liquid 15,10-02-2016,2688.05,2688.05,2615.55,2636.95,-61.1,-2.26,127055250,3282.37,17.46,1.74,1.44
Nifty100 Liquid 15,11-02-2016,2643.15,2644,2532.6,2543.4,-93.55,-3.55,158073888,3551.54,16.84,1.68,1.5
Nifty100 Liquid 15,12-02-2016,2580.15,2584.1,2494.35,2558.6,15.2,.6,164690474,4116.45,16.94,1.69,1.49
