Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty EV & New Age Automotive,30-05-2024,-,-,-,2968.08,-30.43,-1.01,186630131,9886.24,33.77,6.33,.69
Nifty EV & New Age Automotive,31-05-2024,-,-,-,2953.12,-14.96,-.5,193925734,19792.2,33.04,6.3,.7
Nifty EV & New Age Automotive,03-06-2024,-,-,-,3023.54,70.43,2.38,128578564,11285.48,33.83,6.45,.68
Nifty EV & New Age Automotive,04-06-2024,-,-,-,2883.32,-140.22,-4.64,219358273,19148.6,32.26,6.15,.71
Nifty EV & New Age Automotive,05-06-2024,-,-,-,2997.75,114.43,3.97,153816229,12727.86,33.54,6.4,.69
Nifty EV & New Age Automotive,06-06-2024,-,-,-,3060.99,63.24,2.11,154106128,13180.75,34.25,6.53,.67
Nifty EV & New Age Automotive,07-06-2024,-,-,-,3119.5,58.51,1.91,131282092,13579.34,34.9,6.66,.67
Nifty EV & New Age Automotive,10-06-2024,-,-,-,3126.67,7.17,.23,133223719,9806.27,34.98,6.67,.66
Nifty EV & New Age Automotive,11-06-2024,-,-,-,3153.09,26.43,.85,109739265,10536.28,35.28,6.73,.7
Nifty EV & New Age Automotive,12-06-2024,-,-,-,3168.47,15.38,.49,105776075,9396.17,35.45,6.76,.74
Nifty EV & New Age Automotive,13-06-2024,-,-,-,3194.64,26.17,.83,118778150,8331.4,35.75,6.81,.75
Nifty EV & New Age Automotive,14-06-2024,-,-,-,3232.56,37.91,1.19,129229295,9043.87,36.17,6.89,.78
Nifty EV & New Age Automotive,18-06-2024,-,-,-,3258.69,26.13,.81,176655818,10994.96,36.46,6.94,.77
Nifty EV & New Age Automotive,19-06-2024,-,-,-,3230.89,-27.8,-.85,152105907,9559.51,36.15,6.88,.78
Nifty EV & New Age Automotive,20-06-2024,-,-,-,3242.66,11.78,.36,131854233,11786.47,36.28,6.58,.77
Nifty EV & New Age Automotive,21-06-2024,-,-,-,3230.36,-12.31,-.38,137222113,16409.15,36.14,6.55,.78
Nifty EV & New Age Automotive,24-06-2024,-,-,-,3246.83,16.47,.51,140402337,8372.95,36.33,6.59,.75
Nifty EV & New Age Automotive,25-06-2024,-,-,-,3269.11,22.28,.69,179691718,14949.14,36.58,6.63,.77
Nifty EV & New Age Automotive,26-06-2024,-,-,-,3257.81,-11.3,-.35,119789792,12452.16,36.45,6.61,.77
Nifty EV & New Age Automotive,27-06-2024,-,-,-,3263.38,5.57,.17,147694411,16395.59,36.51,6.62,.77
Nifty EV & New Age Automotive,28-06-2024,-,-,-,3278.27,14.89,.46,126955192,14089.6,35.16,6.54,.83
Nifty EV & New Age Automotive,01-07-2024,-,-,-,3315.16,36.9,1.13,110798372,10567.39,35.55,6.61,.7
Nifty EV & New Age Automotive,02-07-2024,-,-,-,3301.72,-13.45,-.41,110531266,8565.39,35.41,6.59,.7
Nifty EV & New Age Automotive,03-07-2024,-,-,-,3315.88,14.16,.43,89702053,6982.3,35.56,6.62,.7
Nifty EV & New Age Automotive,04-07-2024,-,-,-,3329.86,13.98,.42,78807207,6901.31,35.71,6.64,.69
Nifty EV & New Age Automotive,05-07-2024,-,-,-,3338.66,8.8,.26,84126750,8551.48,35.81,6.66,.75
Nifty EV & New Age Automotive,08-07-2024,-,-,-,3318.98,-19.68,-.59,85413976,8798.13,35.59,6.62,.72
Nifty EV & New Age Automotive,09-07-2024,-,-,-,3354.19,35.21,1.06,83775348,10310.3,35.97,6.69,.71
Nifty EV & New Age Automotive,10-07-2024,-,-,-,3316.12,-38.07,-1.13,111019926,14022.23,35.56,6.62,.72
Nifty EV & New Age Automotive,11-07-2024,-,-,-,3308.42,-7.7,-.23,86151840,10230.65,35.48,6.6,.72
Nifty EV & New Age Automotive,12-07-2024,-,-,-,3306.19,-2.23,-.07,75251691,9200.51,35.46,6.6,.72
Nifty EV & New Age Automotive,15-07-2024,-,-,-,3320.34,14.16,.43,72959526,6843.86,35.61,6.53,.64
Nifty EV & New Age Automotive,16-07-2024,-,-,-,3318.76,-1.58,-.05,65681824,7501.93,35.6,6.51,.64
Nifty EV & New Age Automotive,18-07-2024,-,-,-,3302.17,-16.6,-.5,120804781,10796.11,35.42,6.48,.66
Nifty EV & New Age Automotive,19-07-2024,-,-,-,3228.35,-73.82,-2.24,86108615,8453.89,34.48,6.33,.69
Nifty EV & New Age Automotive,22-07-2024,-,-,-,3252.9,24.54,.76,85279278,8188.12,34.74,6.32,.7
Nifty EV & New Age Automotive,23-07-2024,-,-,-,3252.12,-0.78,-.02,89189034,9704.23,34.75,6.29,.7
Nifty EV & New Age Automotive,24-07-2024,-,-,-,3265.78,13.66,.42,78951224,8168.3,34.9,6.32,.7
Nifty EV & New Age Automotive,25-07-2024,-,-,-,3284.17,18.39,.56,109291613,10175.78,35.09,6.35,.7
Nifty EV & New Age Automotive,26-07-2024,-,-,-,3350.42,66.25,2.02,122159475,10182.7,35.66,6.48,.68
Nifty EV & New Age Automotive,29-07-2024,-,-,-,3362.76,12.33,.37,94071550,7783.09,35.79,6.5,.65
Nifty EV & New Age Automotive,30-07-2024,-,-,-,3375.63,12.88,.38,99169218,9669.26,35.93,6.53,.64
Nifty EV & New Age Automotive,31-07-2024,-,-,-,3382.71,7.07,.21,74630286,9336.58,36,6.54,.64
Nifty EV & New Age Automotive,01-08-2024,-,-,-,3363.84,-18.86,-.56,82007540,11736.82,35.81,6.51,.64
