Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty100 Equal Weight,01-01-2016,-,-,-,10335.12,76.71,.75,119511770,4561.21,20.87,2.12,1.75
Nifty100 Equal Weight,04-01-2016,-,-,-,10169.84,-165.28,-1.6,229291062,8682.34,20.53,2.09,1.77
Nifty100 Equal Weight,05-01-2016,-,-,-,10221.28,51.44,.51,238177923,8922.52,20.64,2.1,1.76
Nifty100 Equal Weight,06-01-2016,-,-,-,10166.38,-54.89,-.54,236986742,9772.11,20.52,2.09,1.77
Nifty100 Equal Weight,07-01-2016,-,-,-,9864.71,-301.68,-2.97,281866849,10602.92,19.92,2.03,1.83
Nifty100 Equal Weight,08-01-2016,-,-,-,9940.12,75.41,.76,224645641,9120.89,20.07,2.04,1.81
Nifty100 Equal Weight,11-01-2016,-,-,-,9851.46,-88.66,-.89,262996606,9521.83,19.89,2.02,1.83
Nifty100 Equal Weight,12-01-2016,-,-,-,9772.19,-79.26,-.8,267389974,9366.45,19.73,2.01,1.85
Nifty100 Equal Weight,13-01-2016,-,-,-,9747.48,-24.71,-.25,334229722,12581.34,19.68,2,1.85
Nifty100 Equal Weight,14-01-2016,-,-,-,9671.48,-76.01,-.78,290753093,11605.52,19.54,1.99,1.86
Nifty100 Equal Weight,15-01-2016,-,-,-,9443.74,-227.74,-2.35,285264776,10597.89,19.08,1.94,1.91
Nifty100 Equal Weight,18-01-2016,-,-,-,9261.57,-182.18,-1.93,341142566,11211.82,18.71,1.9,1.95
Nifty100 Equal Weight,19-01-2016,-,-,-,9367.5,105.94,1.14,276144639,9386.36,18.91,1.92,1.93
Nifty100 Equal Weight,20-01-2016,-,-,-,9189.14,-178.36,-1.9,323152386,11306.52,18.56,1.89,1.96
Nifty100 Equal Weight,21-01-2016,-,-,-,9111.34,-77.8,-.85,359913308,12326.23,18.4,1.87,1.98
Nifty100 Equal Weight,22-01-2016,-,-,-,9316.7,205.37,2.25,324035071,10197.11,18.81,1.91,1.94
Nifty100 Equal Weight,25-01-2016,-,-,-,9320.97,4.27,.05,234870136,8075.94,18.82,1.91,1.94
Nifty100 Equal Weight,27-01-2016,-,-,-,9322.17,1.2,.01,286345341,9753.38,18.81,1.91,1.93
Nifty100 Equal Weight,28-01-2016,-,-,-,9294.13,-28.05,-.3,397200320,13721.53,18.76,1.91,1.94
Nifty100 Equal Weight,29-01-2016,-,-,-,9463.5,169.37,1.82,408773879,14333.98,19.1,1.94,1.91
Nifty100 Equal Weight,01-02-2016,-,-,-,9477.11,13.61,.14,278717070,10509.4,19.05,1.95,1.9
Nifty100 Equal Weight,02-02-2016,-,-,-,9298.31,-178.8,-1.89,323948447,10824.13,19.5,1.91,1.94
Nifty100 Equal Weight,03-02-2016,-,-,-,9163.67,-134.64,-1.45,281651701,9334.92,19.21,1.88,1.97
Nifty100 Equal Weight,04-02-2016,-,-,-,9202.37,38.69,.42,312089358,10121.98,19.29,1.89,1.96
Nifty100 Equal Weight,05-02-2016,-,-,-,9373.22,170.86,1.86,340797833,11421.83,19.65,1.92,1.92
Nifty100 Equal Weight,08-02-2016,-,-,-,9317.53,-55.69,-.59,250818566,7927.42,19.44,1.91,1.94
