Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty Mahindra Group,01-01-2016,-,-,-,9200.13,-21.1,-.23,962076,58.33,22.34,3.88,1.06
Nifty Mahindra Group,04-01-2016,-,-,-,9071.19,-128.93,-1.4,3403729,192.91,22.03,3.83,1.08
Nifty Mahindra Group,05-01-2016,-,-,-,9127.7,56.51,.62,3070697,196.89,22.16,3.85,1.07
Nifty Mahindra Group,06-01-2016,-,-,-,9040.68,-87.01,-.95,2731702,166.97,21.95,3.82,1.08
Nifty Mahindra Group,07-01-2016,-,-,-,8823.63,-217.05,-2.4,4070885,246.63,21.43,3.72,1.11
Nifty Mahindra Group,08-01-2016,-,-,-,8909.04,85.41,.97,4004470,306.29,21.63,3.76,1.1
Nifty Mahindra Group,11-01-2016,-,-,-,8693.07,-215.97,-2.42,3502413,238.83,21.11,3.67,1.12
Nifty Mahindra Group,12-01-2016,-,-,-,8747.43,54.36,.63,3122724,178.42,21.24,3.69,1.12
Nifty Mahindra Group,13-01-2016,-,-,-,8791.61,44.18,.51,3240949,197.48,21.35,3.71,1.11
Nifty Mahindra Group,14-01-2016,-,-,-,8757.33,-34.28,-.39,3850631,225.41,21.27,3.7,1.11
Nifty Mahindra Group,15-01-2016,-,-,-,8704.89,-52.44,-.6,2554590,151.3,21.14,3.67,1.12
Nifty Mahindra Group,18-01-2016,-,-,-,8581.49,-123.4,-1.42,3173251,160.22,20.84,3.62,1.14
Nifty Mahindra Group,19-01-2016,-,-,-,8533.32,-48.17,-.56,3412515,198.37,20.72,3.6,1.14
Nifty Mahindra Group,20-01-2016,-,-,-,8485.04,-48.28,-.57,5217884,292.82,20.6,3.58,1.15
Nifty Mahindra Group,21-01-2016,-,-,-,8406.86,-78.18,-.92,8527999,312.77,20.41,3.55,1.16
Nifty Mahindra Group,22-01-2016,-,-,-,8662.44,255.57,3.04,3943884,182.13,21.24,3.66,1.13
Nifty Mahindra Group,25-01-2016,-,-,-,8615.78,-46.65,-.54,3191023,169.7,21.11,3.64,1.13
