Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50 Futures Index,16-06-2016,-,-,-,3176.43,-24.37,-0.76,-,-,-,-,-
Nifty 50 Futures Index,17-06-2016,-,-,-,3182.52,6.09,0.19,-,-,-,-,-
Nifty 50 Futures Index,20-06-2016,-,-,-,3212.69,30.17,0.95,-,-,-,-,-
Nifty 50 Futures Index,21-06-2016,-,-,-,3202.26,-10.43,-0.32,-,-,-,-,-
Nifty 50 Futures Index,22-06-2016,-,-,-,3194.45,-7.81,-0.24,-,-,-,-,-
Nifty 50 Futures Index,23-06-2016,-,-,-,3224.51,30.06,0.94,-,-,-,-,-
Nifty 50 Futures Index,24-06-2016,-,-,-,3148.46,-76.06,-2.36,-,-,-,-,-
Nifty 50 Futures Index,27-06-2016,-,-,-,3155.19,6.73,0.21,-,-,-,-,-
Nifty 50 Futures Index,28-06-2016,-,-,-,3167.51,12.32,0.39,-,-,-,-,-
Nifty 50 Futures Index,29-06-2016,-,-,-,3194.45,26.95,0.85,-,-,-,-,-
Nifty 50 Futures Index,30-06-2016,-,-,-,3227.09,32.64,1.02,-,-,-,-,-
Nifty 50 Futures Index,01-07-2016,-,-,-,3240.32,13.22,0.41,-,-,-,-,-
Nifty 50 Futures Index,04-07-2016,-,-,-,3252.80,12.49,0.39,-,-,-,-,-
Nifty 50 Futures Index,05-07-2016,-,-,-,3239.87,-12.93,-0.40,-,-,-,-,-
Nifty 50 Futures Index,07/07/2016,-,-,-,3241.54,1.67,0.05,-,-,-,-,-
Nifty 50 Futures Index,11-07-2016,-,-,-,3292.38,59.32,1.83,-,-,-,-,-
Nifty 50 Futures Index,12-07-2016,-,-,-,3307.64,15.26,0.46,-,-,-,-,-
Nifty 50 Futures Index,13-07-2016,-,-,-,3304.27,-3.37,-0.10,-,-,-,-,-
Nifty 50 Futures Index,14-07-2016,-,-,-,3326.18,21.91,0.66,-,-,-,-,-
Nifty 50 Futures Index,15-07-2016,-,-,-,3317.77,-8.42,-0.25,-,-,-,-,-
Nifty 50 Futures Index,18-07-2016,-,-,-,3304.44,-13.32,-0.40,-,-,-,-,-
Nifty 50 Futures Index,19-07-2016,-,-,-,3312.18,7.74,0.23,-,-,-,-,-
Nifty 50 Futures Index,20-07-2016,-,-,-,3329.13,16.95,0.51,-,-,-,-,-
Nifty 50 Futures Index,21-07-2016,-,-,-,3304.15,-24.98,-0.75,-,-,-,-,-
Nifty 50 Futures Index,22-07-2016,-,-,-,3317.55,13.40,0.41,-,-,-,-,-
Nifty 50 Futures Index,25-07-2016,-,-,-,3350.88,33.32,1.00,-,-,-,-,-
Nifty 50 Futures Index,26-07-2016,-,-,-,3333.56,-17.31,-0.52,-,-,-,-,-
