Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty MidSmall Financial Services,04-08-2022,-,-,-,7727.55,-23.93,-.31,396878175,2850.14,10.36,1.56,1.82
Nifty MidSmall Financial Services,05-08-2022,-,-,-,7778.62,51.07,.66,292425872,2884.59,10.42,1.57,1.78
Nifty MidSmall Financial Services,08-08-2022,-,-,-,7772.79,-5.83,-.07,272535552,2082.03,10.28,1.57,1.78
Nifty MidSmall Financial Services,10-08-2022,-,-,-,7756.31,-16.48,-.21,290309207,2244.8,10.26,1.56,1.81
Nifty MidSmall Financial Services,11-08-2022,-,-,-,7816.55,60.24,.78,274121309,2454.68,10.16,1.57,1.81
Nifty MidSmall Financial Services,12-08-2022,-,-,-,7818.83,2.28,.03,213031103,2564.66,10.13,1.57,1.82
Nifty MidSmall Financial Services,16-08-2022,-,-,-,7902.63,83.8,1.07,290333306,2627.95,10.24,1.59,1.74
Nifty MidSmall Financial Services,17-08-2022,-,-,-,7963.31,60.68,.77,398914980,2981.33,10.31,1.58,1.74
Nifty MidSmall Financial Services,18-08-2022,-,-,-,7965.17,1.86,.02,272433890,2567.14,10.31,1.57,1.73
Nifty MidSmall Financial Services,19-08-2022,-,-,-,7827.09,-138.08,-1.73,350910805,3361.75,10.14,1.55,1.76
Nifty MidSmall Financial Services,22-08-2022,-,-,-,7675.34,-151.76,-1.94,190963968,2174.04,9.94,1.52,1.78
Nifty MidSmall Financial Services,23-08-2022,-,-,-,7811.94,136.61,1.78,297848592,2644.97,10.12,1.54,1.75
Nifty MidSmall Financial Services,24-08-2022,-,-,-,7927.32,115.37,1.48,366598719,3502.81,10.27,1.57,1.72
Nifty MidSmall Financial Services,25-08-2022,-,-,-,7998.44,71.12,.9,512646181,5443.29,10.36,1.58,1.7
Nifty MidSmall Financial Services,26-08-2022,-,-,-,7995.51,-2.93,-.04,314254083,3581.29,10.35,1.58,1.66
Nifty MidSmall Financial Services,29-08-2022,-,-,-,7903.12,-92.39,-1.16,292778160,2673.89,10.23,1.56,1.67
Nifty MidSmall Financial Services,30-08-2022,-,-,-,8039.46,136.34,1.73,254385116,3309.67,10.47,1.57,1.64
Nifty MidSmall Financial Services,01-09-2022,-,-,-,8042.26,2.81,.03,219143123,2301.8,10.47,1.57,1.64
Nifty MidSmall Financial Services,02-09-2022,-,-,-,8002.14,-40.13,-.5,173732207,1906.51,10.42,1.56,1.64
Nifty MidSmall Financial Services,05-09-2022,-,-,-,8104.69,102.56,1.28,356005763,3093.12,10.55,1.58,1.62
Nifty MidSmall Financial Services,06-09-2022,-,-,-,8127.95,23.26,.29,290478461,3018.54,10.58,1.58,1.62
Nifty MidSmall Financial Services,07-09-2022,-,-,-,8130.31,2.36,.03,320839486,2750.7,10.58,1.58,1.65
Nifty MidSmall Financial Services,08-09-2022,-,-,-,8200.48,70.17,.86,420984128,3120.38,10.68,1.6,1.64
Nifty MidSmall Financial Services,09-09-2022,-,-,-,8189.29,-11.19,-.14,361976122,3299.13,10.66,1.6,1.64
Nifty MidSmall Financial Services,12-09-2022,-,-,-,8236.37,47.07,.57,208148029,2171.96,10.72,1.61,1.63
Nifty MidSmall Financial Services,13-09-2022,-,-,-,8264.96,28.6,.35,256679809,2660.28,10.76,1.61,1.61
Nifty MidSmall Financial Services,14-09-2022,-,-,-,8289.82,24.86,.3,303539655,2943.39,10.79,1.62,1.6
Nifty MidSmall Financial Services,15-09-2022,-,-,-,8305.81,15.99,.19,294103169,2814.46,10.81,1.62,1.6
Nifty MidSmall Financial Services,16-09-2022,-,-,-,8107.13,-198.68,-2.39,341355572,3346,10.55,1.58,1.53
Nifty MidSmall Financial Services,19-09-2022,-,-,-,8068.63,-38.5,-.47,220789812,2226.29,10.5,1.57,1.63
Nifty MidSmall Financial Services,20-09-2022,-,-,-,8132.15,63.51,.79,204549983,2775.91,10.59,1.59,1.62
Nifty MidSmall Financial Services,21-09-2022,-,-,-,8077.34,-54.81,-.67,301087434,2379.78,10.51,1.57,1.63
Nifty MidSmall Financial Services,22-09-2022,-,-,-,8064.17,-13.17,-.16,231665744,2219.11,10.5,1.57,1.63
Nifty MidSmall Financial Services,23-09-2022,-,-,-,7778.15,-286.02,-3.55,298172735,3316.55,10.13,1.52,1.69
Nifty MidSmall Financial Services,26-09-2022,-,-,-,7496.42,-281.73,-3.62,299932932,3120.42,9.76,1.46,1.76
Nifty MidSmall Financial Services,27-09-2022,-,-,-,7501.77,5.34,.07,223165186,2473.01,9.77,1.46,1.75
Nifty MidSmall Financial Services,28-09-2022,-,-,-,7414.05,-87.72,-1.17,211001405,2511.86,9.65,1.45,1.78
Nifty MidSmall Financial Services,29-09-2022,-,-,-,7493.46,79.41,1.07,198703302,2508.2,9.75,1.46,1.76
Nifty MidSmall Financial Services,30-09-2022,-,-,-,7668.42,174.96,2.33,348656012,2864.12,10.1,1.36,1.67
Nifty MidSmall Financial Services,03-10-2022,-,-,-,7523.19,-145.22,-1.89,243306318,2291.92,9.91,1.33,1.7
Nifty MidSmall Financial Services,04-10-2022,-,-,-,7756.55,233.36,3.1,420365084,3325.24,10.22,1.38,1.65
Nifty MidSmall Financial Services,06-10-2022,-,-,-,7818.91,62.35,.8,357223011,2887.87,10.3,1.39,1.64
Nifty MidSmall Financial Services,07-10-2022,-,-,-,7815.15,-3.76,-.05,244752697,2412.68,10.3,1.39,1.64
Nifty MidSmall Financial Services,10-10-2022,-,-,-,7756.16,-58.99,-.75,250131781,2387.46,10.22,1.38,1.65
Nifty MidSmall Financial Services,11-10-2022,-,-,-,7667.2,-88.96,-1.15,223314658,2188.23,10.1,1.36,1.67
Nifty MidSmall Financial Services,12-10-2022,-,-,-,7792.91,125.71,1.64,301709896,2594,10.27,1.38,1.65
Nifty MidSmall Financial Services,13-10-2022,-,-,-,7712.87,-80.04,-1.03,206376709,2028.05,10.16,1.37,1.66
Nifty MidSmall Financial Services,14-10-2022,-,-,-,7757.12,44.25,.57,271887561,3238.15,10.22,1.38,1.65
Nifty MidSmall Financial Services,17-10-2022,-,-,-,7840.93,83.81,1.08,293755277,2732.54,10.33,1.39,1.64
Nifty MidSmall Financial Services,18-10-2022,-,-,-,7953.25,112.33,1.43,318288417,3156.69,10.41,1.41,1.61
Nifty MidSmall Financial Services,19-10-2022,-,-,-,7971.61,18.36,.23,297430813,2725.6,10.43,1.41,1.61
Nifty MidSmall Financial Services,20-10-2022,-,-,-,7935.82,-35.79,-.45,321310062,3658.27,10.37,1.41,1.62
Nifty MidSmall Financial Services,21-10-2022,-,-,-,7889.55,-46.27,-.58,392979746,4177.08,10.31,1.4,1.63
Nifty MidSmall Financial Services,25-10-2022,-,-,-,7933.68,-7.52,-.09,441065301,4752.4,10.01,1.41,1.62
Nifty MidSmall Financial Services,27-10-2022,-,-,-,8017.04,83.36,1.05,440829931,4208.25,10.12,1.42,1.6
Nifty MidSmall Financial Services,28-10-2022,-,-,-,7992.69,-24.36,-.3,343490117,3528.23,10.08,1.42,1.6
Nifty MidSmall Financial Services,31-10-2022,-,-,-,8013.03,20.34,.25,260442017,2697.59,10.1,1.42,1.6
Nifty MidSmall Financial Services,01-11-2022,-,-,-,8007.57,-5.46,-.07,395467505,3178,10.09,1.42,1.6
Nifty MidSmall Financial Services,02-11-2022,-,-,-,7967.8,-39.77,-.5,275031568,3392.33,10.08,1.41,1.61
Nifty MidSmall Financial Services,03-11-2022,-,-,-,8081.43,113.63,1.43,466893258,4161.94,10.22,1.43,1.59
Nifty MidSmall Financial Services,04-11-2022,-,-,-,8103.7,22.27,.28,302209763,2786.22,10.34,1.44,1.59
Nifty MidSmall Financial Services,07-11-2022,-,-,-,8207.34,103.64,1.28,377752998,3715.11,10.42,1.45,1.74
Nifty MidSmall Financial Services,09-11-2022,-,-,-,8257.74,50.4,.61,576210593,4678.64,10.49,1.46,1.69
Nifty MidSmall Financial Services,10-11-2022,-,-,-,8160.37,-97.37,-1.18,319781770,2823.79,10.34,1.44,1.71
Nifty MidSmall Financial Services,11-11-2022,-,-,-,8209.69,49.32,.6,395974467,4420.41,10.41,1.45,1.63
Nifty MidSmall Financial Services,14-11-2022,-,-,-,8222.72,13.04,.16,402324170,3644.06,10.4,1.46,1.63
Nifty MidSmall Financial Services,15-11-2022,-,-,-,8222.18,-0.55,-.01,244967503,2550.71,10.39,1.46,1.63
Nifty MidSmall Financial Services,16-11-2022,-,-,-,8124.89,-97.29,-1.18,322708840,3032.09,10.26,1.44,1.66
Nifty MidSmall Financial Services,17-11-2022,-,-,-,8109.56,-15.33,-.19,295120499,2856.79,10.24,1.44,1.66
Nifty MidSmall Financial Services,18-11-2022,-,-,-,8078.87,-30.68,-.38,346168815,3397.23,10.2,1.43,1.67
Nifty MidSmall Financial Services,21-11-2022,-,-,-,8125.11,46.24,.57,352320763,3113,10.26,1.44,1.66
Nifty MidSmall Financial Services,22-11-2022,-,-,-,8175.16,50.05,.62,369084838,3627.91,10.33,1.45,1.66
