Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty Composite G-sec Index,01-01-2016,-,-,-,1497.19,3.33,.22,-,-,-,-,-
Nifty Composite G-sec Index,04-01-2016,-,-,-,1498.32,.48,.03,-,-,-,-,-
Nifty Composite G-sec Index,05-01-2016,-,-,-,1498.8,.48,.03,-,-,-,-,-
Nifty Composite G-sec Index,06-01-2016,-,-,-,1499.46,.66,.04,-,-,-,-,-
Nifty Composite G-sec Index,07-01-2016,-,-,-,1500.78,1.32,.09,-,-,-,-,-
Nifty Composite G-sec Index,08-01-2016,-,-,-,1501.05,.27,.02,-,-,-,-,-
Nifty Composite G-sec Index,11-01-2016,-,-,-,1500.59,-1.11,-.07,-,-,-,-,-
Nifty Composite G-sec Index,12-01-2016,-,-,-,1499.79,-.8,-.05,-,-,-,-,-
Nifty Composite G-sec Index,13-01-2016,-,-,-,1498.71,-1.08,-.07,-,-,-,-,-
Nifty Composite G-sec Index,14-01-2016,-,-,-,1497.05,-1.66,-.11,-,-,-,-,-
Nifty Composite G-sec Index,15-01-2016,-,-,-,1494.33,-2.72,-.18,-,-,-,-,-
Nifty Composite G-sec Index,18-01-2016,-,-,-,1494.52,-.46,-.03,-,-,-,-,-
Nifty Composite G-sec Index,19-01-2016,-,-,-,1497.65,3.13,.21,-,-,-,-,-
Nifty Composite G-sec Index,20-01-2016,-,-,-,1501.11,3.46,.23,-,-,-,-,-
Nifty Composite G-sec Index,21-01-2016,-,-,-,1503.42,2.31,.15,-,-,-,-,-
Nifty Composite G-sec Index,22-01-2016,-,-,-,1501.04,-2.38,-.16,-,-,-,-,-
Nifty Composite G-sec Index,25-01-2016,-,-,-,1499.96,-1.73,-.12,-,-,-,-,-
Nifty Composite G-sec Index,27-01-2016,-,-,-,1502.1,1.81,.12,-,-,-,-,-
Nifty Composite G-sec Index,28-01-2016,-,-,-,1500.79,-1.31,-.09,-,-,-,-,-
Nifty Composite G-sec Index,29-01-2016,-,-,-,1503.47,2.68,.18,-,-,-,-,-
Nifty Composite G-sec Index,01-02-2016,-,-,-,1503.09,-.71,-.05,-,-,-,-,-
Nifty Composite G-sec Index,02-02-2016,-,-,-,1498.45,-4.64,-.31,-,-,-,-,-
Nifty Composite G-sec Index,03-02-2016,-,-,-,1498.47,.02,0,-,-,-,-,-
Nifty Composite G-sec Index,04-02-2016,-,-,-,1500.6,2.13,.14,-,-,-,-,-
Nifty Composite G-sec Index,05-02-2016,-,-,-,1502.17,1.57,.1,-,-,-,-,-
Nifty Composite G-sec Index,08-02-2016,-,-,-,1501.96,-.87,-.06,-,-,-,-,-
Nifty Composite G-sec Index,09-02-2016,-,-,-,1501.69,-.27,-.02,-,-,-,-,-
Nifty Composite G-sec Index,10-02-2016,-,-,-,1502.93,1.24,.08,-,-,-,-,-
Nifty Composite G-sec Index,11-02-2016,-,-,-,1503.12,.19,.01,-,-,-,-,-
Nifty Composite G-sec Index,12-02-2016,-,-,-,1502.49,-.63,-.04,-,-,-,-,-
Nifty Composite G-sec Index,15-02-2016,-,-,-,1500.22,-2.92,-.19,-,-,-,-,-
Nifty Composite G-sec Index,16-02-2016,-,-,-,1496.74,-3.48,-.23,-,-,-,-,-
Nifty Composite G-sec Index,17-02-2016,-,-,-,1494.62,-2.12,-.14,-,-,-,-,-
Nifty Composite G-sec Index,18-02-2016,-,-,-,1496.89,2.27,.15,-,-,-,-,-
Nifty Composite G-sec Index,19-02-2016,-,-,-,1497.21,.32,.02,-,-,-,-,-
Nifty Composite G-sec Index,22-02-2016,-,-,-,1494.68,-3.18,-.21,-,-,-,-,-
Nifty Composite G-sec Index,23-02-2016,-,-,-,1489.24,-5.44,-.36,-,-,-,-,-
Nifty Composite G-sec Index,24-02-2016,-,-,-,1487.75,-1.49,-.1,-,-,-,-,-
Nifty Composite G-sec Index,25-02-2016,-,-,-,1481.73,-6.02,-.4,-,-,-,-,-
Nifty Composite G-sec Index,26-02-2016,-,-,-,1487.86,6.13,.41,-,-,-,-,-
Nifty Composite G-sec Index,29-02-2016,-,-,-,1507.23,18.72,1.26,-,-,-,-,-
Nifty Composite G-sec Index,01-03-2016,-,-,-,1509.86,2.63,.17,-,-,-,-,-
Nifty Composite G-sec Index,02-03-2016,-,-,-,1508.76,-1.1,-.07,-,-,-,-,-
Nifty Composite G-sec Index,03-03-2016,-,-,-,1506.67,-2.09,-.14,-,-,-,-,-
Nifty Composite G-sec Index,04-03-2016,-,-,-,1508.37,1.7,.11,-,-,-,-,-
Nifty Composite G-sec Index,08-03-2016,-,-,-,1508.8,-.54,-.04,-,-,-,-,-
Nifty Composite G-sec Index,09-03-2016,-,-,-,1509.5,.7,.05,-,-,-,-,-
Nifty Composite G-sec Index,10-03-2016,-,-,-,1510.37,.87,.06,-,-,-,-,-
Nifty Composite G-sec Index,11-03-2016,-,-,-,1510.77,.4,.03,-,-,-,-,-
Nifty Composite G-sec Index,14-03-2016,-,-,-,1515.4,3.99,.26,-,-,-,-,-
Nifty Composite G-sec Index,15-03-2016,-,-,-,1514.07,-1.33,-.09,-,-,-,-,-
Nifty Composite G-sec Index,16-03-2016,-,-,-,1518.79,4.72,.31,-,-,-,-,-
Nifty Composite G-sec Index,17-03-2016,-,-,-,1524.35,5.56,.37,-,-,-,-,-
Nifty Composite G-sec Index,18-03-2016,-,-,-,1523.16,-1.19,-.08,-,-,-,-,-
Nifty Composite G-sec Index,21-03-2016,-,-,-,1526.53,2.73,.18,-,-,-,-,-
Nifty Composite G-sec Index,22-03-2016,-,-,-,1526.51,-.02,0,-,-,-,-,-
Nifty Composite G-sec Index,23-03-2016,-,-,-,1526.41,-.1,-.01,-,-,-,-,-
Nifty Composite G-sec Index,28-03-2016,-,-,-,1530.44,2.72,.18,-,-,-,-,-
Nifty Composite G-sec Index,29-03-2016,-,-,-,1528.55,-1.89,-.12,-,-,-,-,-
Nifty Composite G-sec Index,30-03-2016,-,-,-,1530.64,2.09,.14,-,-,-,-,-
Nifty Composite G-sec Index,31-03-2016,-,-,-,1534.18,3.54,.23,-,-,-,-,-
Nifty Composite G-sec Index,01-04-2016,-,-,-,1534.51,0.33,0.02,-,-,-,-,-
Nifty Composite G-sec Index,04-04-2016,1535.48,1539.67,1535.48,1539.67,4.51,0.29,-,-,-,-,-
Nifty Composite G-sec Index,05-04-2016,1540.00,1543.09,1537.26,1537.26,-2.41,-0.16,-,-,-,-,-
Nifty Composite G-sec Index,06-04-2016,1537.58,1539.75,1537.58,1539.75,2.49,0.16,-,-,-,-,-
Nifty Composite G-sec Index,07-04-2016,1540.07,1543.22,1540.06,1542.07,2.32,0.15,-,-,-,-,-
Nifty Composite G-sec Index,08-04-2016,1543.37,1543.37,1542.39,1542.39,0.32,0.02,-,-,-,-,-
Nifty Composite G-sec Index,11-04-2016,1543.37,1547.07,1542.96,1547.07,4.02,0.26,-,-,-,-,-
Nifty Composite G-sec Index,12-04-2016,1547.39,1548.81,1547.33,1547.65,0.58,0.04,-,-,-,-,-
Nifty Composite G-sec Index,13-04-2016,1547.97,1548.97,1544.41,1544.41,-3.24,-0.21,-,-,-,-,-
Nifty Composite G-sec Index,18-04-2016,1546.03,1547.70,1545.84,1547.70,1.99,0.13,-,-,-,-,-
Nifty Composite G-sec Index,20-04-2016,1548.35,1548.60,1546.54,1547.11,-0.92,-0.06,-,-,-,-,-
Nifty Composite G-sec Index,21-04-2016,1547.43,1547.43,1543.53,1543.53,-3.58,-0.23,-,-,-,-,-
Nifty Composite G-sec Index,22-04-2016,1543.85,1546.43,1543.38,1546.17,2.64,0.17,-,-,-,-,-
Nifty Composite G-sec Index,25-04-2016,1547.14,1548.06,1545.58,1545.58,-1.24,-0.08,-,-,-,-,-
Nifty Composite G-sec Index,26-04-2016,1545.90,1546.19,1544.16,1545.88,0.30,0.02,-,-,-,-,-
Nifty Composite G-sec Index,27-04-2016,1546.20,1548.10,1546.20,1546.62,0.74,0.05,-,-,-,-,-
Nifty Composite G-sec Index,28-04-2016,1546.94,1548.44,1546.94,1547.77,1.15,0.07,-,-,-,-,-
Nifty Composite G-sec Index,29-04-2016,1548.09,1550.05,1546.62,1549.71,1.94,0.13,-,-,-,-,-
Nifty Composite G-sec Index,02-05-2016,1550.68,1551.62,1550.29,1550.29,-0.07,0.00,-,-,-,-,-
Nifty Composite G-sec Index,03-05-2016,1550.61,1550.92,1549.44,1549.65,-0.64,-0.04,-,-,-,-,-
Nifty Composite G-sec Index,04-05-2016,1549.97,1550.83,1549.97,1550.72,1.07,0.07,-,-,-,-,-
Nifty Composite G-sec Index,05-05-2016,1551.04,1552.06,1550.78,1550.78,0.06,0.00,-,-,-,-,-
Nifty Composite G-sec Index,06-05-2016,1551.10,1551.99,1550.91,1551.78,1.00,0.06,-,-,-,-,-
Nifty Composite G-sec Index,09-05-2016,1552.75,1554.37,1552.75,1553.73,1.30,0.08,-,-,-,-,-
Nifty Composite G-sec Index,10-05-2016,1554.05,1554.46,1553.56,1554.10,0.37,0.02,-,-,-,-,-
Nifty Composite G-sec Index,11-05-2016,1554.42,1554.61,1553.89,1554.44,0.34,0.02,-,-,-,-,-
Nifty Composite G-sec Index,12-05-2016,1554.76,1555.98,1554.57,1555.55,1.11,0.07,-,-,-,-,-
Nifty Composite G-sec Index,13-05-2016,1555.87,1555.87,1553.20,1554.59,-0.96,-0.06,-,-,-,-,-
Nifty Composite G-sec Index,16-05-2016,1555.56,1555.56,1554.62,1555.24,0.00,0.00,-,-,-,-,-
Nifty Composite G-sec Index,17-05-2016,1555.56,1555.60,1554.85,1555.32,0.08,0.01,-,-,-,-,-
Nifty Composite G-sec Index,18-05-2016,1555.64,1555.64,1553.78,1553.78,-1.54,-0.10,-,-,-,-,-
Nifty Composite G-sec Index,19-05-2016,1554.09,1554.67,1552.35,1554.67,0.89,0.06,-,-,-,-,-
Nifty Composite G-sec Index,20-05-2016,1554.99,1555.44,1554.08,1554.45,-0.22,-0.01,-,-,-,-,-
Nifty Composite G-sec Index,23-05-2016,1555.42,1556.43,1555.18,1556.43,1.33,0.09,-,-,-,-,-
Nifty Composite G-sec Index,24-05-2016,1556.75,1557.26,1556.36,1556.36,-.07,0,-,-,-,-,-
Nifty Composite G-sec Index,25-05-2016,1549.87,1556.7,1549.76,1556.7,.34,.02,-,-,-,-,-
Nifty Composite G-sec Index,26-05-2016,1563.86,1563.89,1556.44,1556.44,-.26,-.02,-,-,-,-,-
Nifty Composite G-sec Index,27-05-2016,1556.77,1557.5,1556.56,1556.7,.26,.02,-,-,-,-,-
Nifty Composite G-sec Index,30-05-2016,1557.67,1558.73,1557.67,1558.44,1.09,.07,-,-,-,-,-
Nifty Composite G-sec Index,31-05-2016,1558.43,1558.64,1557.93,1557.93,-.51,-.03,-,-,-,-,-
Nifty Composite G-sec Index,01-06-2016,1558.25,1558.53,1556.67,1556.75,-1.18,-.08,-,-,-,-,-
Nifty Composite G-sec Index,02-06-2016,1557.07,1557.88,1556.61,1557.59,.84,.05,-,-,-,-,-
Nifty Composite G-sec Index,03-06-2016,1554.79,1557.99,1554.36,1557.99,.4,.03,-,-,-,-,-
Nifty Composite G-sec Index,06-06-2016,1558.96,1560.63,1558.96,1560.22,1.58,.1,-,-,-,-,-
Nifty Composite G-sec Index,07-06-2016,1560.54,1560.98,1559.51,1559.78,-.44,-.03,-,-,-,-,-
Nifty Composite G-sec Index,08-06-2016,1560.1,1560.18,1559.31,1559.72,-.06,0,-,-,-,-,-
Nifty Composite G-sec Index,09-06-2016,1553.56,1560.32,1553.23,1560.32,.6,.04,-,-,-,-,-
Nifty Composite G-sec Index,10-06-2016,1567.15,1567.26,1560.04,1560.04,-.28,-.02,-,-,-,-,-
Nifty Composite G-sec Index,13-06-2016,1561.02,1561.09,1558.04,1558.27,-2.43,-.16,-,-,-,-,-
Nifty Composite G-sec Index,14-06-2016,1558.6,1559.77,1557.49,1559.77,1.5,.1,-,-,-,-,-
Nifty Composite G-sec Index,15-06-2016,1554.29,1560.24,1553.94,1560.24,.47,.03,-,-,-,-,-
Nifty Composite G-sec Index,16-06-2016,1566.39,1567.77,1561.45,1561.45,1.21,0.08,-,-,-,-,-
Nifty Composite G-sec Index,17-06-2016,1561.78,1562.23,1561.63,1562.10,0.65,0.04,-,-,-,-,-
Nifty Composite G-sec Index,20-06-2016,1563.08,1563.17,1560.01,1563.17,0.42,0.03,-,-,-,-,-
Nifty Composite G-sec Index,21-06-2016,1563.49,1565.73,1563.08,1563.83,0.66,0.04,-,-,-,-,-
Nifty Composite G-sec Index,22-06-2016,1559.70,1566.21,1559.70,1566.21,2.38,0.15,-,-,-,-,-
Nifty Composite G-sec Index,23-06-2016,1571.00,1571.45,1566.82,1566.82,0.61,0.04,-,-,-,-,-
Nifty Composite G-sec Index,24-06-2016,1567.14,1567.80,1564.76,1567.31,0.49,0.03,-,-,-,-,-
Nifty Composite G-sec Index,27-06-2016,1568.30,1571.90,1568.30,1571.15,3.18,0.20,-,-,-,-,-
Nifty Composite G-sec Index,28-06-2016,1571.47,1573.55,1571.47,1572.63,1.48,0.09,-,-,-,-,-
Nifty Composite G-sec Index,29-06-2016,1572.96,1574.93,1572.43,1574.93,2.30,0.15,-,-,-,-,-
Nifty Composite G-sec Index,30-06-2016,1575.25,1576.85,1574.14,1574.81,-0.12,-0.01,-,-,-,-,-
Nifty Composite G-sec Index,01-07-2016,1576.13,1579.23,1575.14,1577.68,2.87,0.18,-,-,-,-,-
Nifty Composite G-sec Index,04-07-2016,1578.67,1579.08,1578.07,1578.94,0.60,0.04,-,-,-,-,-
Nifty Composite G-sec Index,05-07-2016,1579.27,1583.05,1579.27,1583.05,4.11,0.26,-,-,-,-,-
Nifty Composite G-sec Index,07/07/2016,1583.70,1587.09,1583.70,1585.07,1.69,0.11,-,-,-,-,-
Nifty Composite G-sec Index,11-07-2016,1578.63,1587.21,1578.25,1587.21,0.78,0.05,-,-,-,-,-
Nifty Composite G-sec Index,12-07-2016,1596.57,1603.81,1591.51,1591.51,4.30,0.27,-,-,-,-,-
Nifty Composite G-sec Index,13-07-2016,1591.84,1597.57,1591.84,1597.24,5.73,0.36,-,-,-,-,-
Nifty Composite G-sec Index,14-07-2016,1597.57,1600.04,1596.41,1597.50,0.26,0.02,-,-,-,-,-
Nifty Composite G-sec Index,15-07-2016,1597.82,1598.86,1595.85,1598.86,1.36,0.09,-,-,-,-,-
Nifty Composite G-sec Index,18-07-2016,1599.85,1600.00,1598.15,1598.34,-1.18,-0.07,-,-,-,-,-
Nifty Composite G-sec Index,19-07-2016,1598.67,1601.82,1598.67,1600.78,2.44,0.15,-,-,-,-,-
Nifty Composite G-sec Index,20-07-2016,1601.10,1604.04,1601.10,1603.01,2.23,0.14,-,-,-,-,-
Nifty Composite G-sec Index,21-07-2016,1603.34,1604.97,1602.77,1604.97,1.96,0.12,-,-,-,-,-
Nifty Composite G-sec Index,22-07-2016,1605.29,1607.58,1604.76,1606.05,1.08,0.07,-,-,-,-,-
Nifty Composite G-sec Index,25-07-2016,1607.04,1608.65,1607.04,1607.55,0.84,0.05,-,-,-,-,-
Nifty Composite G-sec Index,26-07-2016,1607.88,1609.05,1606.98,1607.89,0.34,0.02,-,-,-,-,-
Nifty Composite G-sec Index,27-07-2016,1608.21,1608.90,1607.94,1608.08,0.19,0.01,-,-,-,-,-
Nifty Composite G-sec Index,28-07-2016,1608.40,1616.12,1608.40,1615.63,7.55,0.47,-,-,-,-,-
Nifty Composite G-sec Index,29-07-2016,1615.95,1618.23,1615.62,1617.98,2.35,0.15,-,-,-,-,-
Nifty Composite G-sec Index,01-08-2016,1618.64,1623.02,1618.64,1621.42,3.11,0.19,-,-,-,-,-
Nifty Composite G-sec Index,02-08-2016,1621.75,1621.96,1618.55,1618.55,-2.87,-0.18,-,-,-,-,-
Nifty Composite G-sec Index,03-08-2016,1618.87,1619.01,1613.91,1616.48,-2.07,-0.13,-,-,-,-,-
Nifty Composite G-sec Index,04-08-2016,1616.81,1619.52,1616.81,1619.10,2.62,0.16,-,-,-,-,-
Nifty Composite G-sec Index,05-08-2016,1619.42,1621.70,1619.42,1619.98,0.88,0.05,-,-,-,-,-
Nifty Composite G-sec Index,08-08-2016,1620.97,1621.12,1618.51,1621.12,0.48,0.03,-,-,-,-,-
Nifty Composite G-sec Index,09-08-2016,1621.45,1627.21,1621.43,1626.21,5.09,0.31,-,-,-,-,-
Nifty Composite G-sec Index,10-08-2016,1626.54,1631.44,1626.54,1629.39,3.18,0.20,-,-,-,-,-
Nifty Composite G-sec Index,11-08-2016,1629.71,1632.96,1629.71,1631.85,2.46,0.15,-,-,-,-,-
Nifty Composite G-sec Index,12-08-2016,1632.17,1632.17,1630.60,1630.73,-1.12,-0.07,-,-,-,-,-
Nifty Composite G-sec Index,16-08-2016,1632.05,1632.68,1631.19,1631.45,-0.27,-0.02,-,-,-,-,-
Nifty Composite G-sec Index,17-08-2016,1632.11,1632.11,1631.78,1631.78,0.33,0.02,-,-,-,-,-
Nifty Composite G-sec Index,18-08-2016,1632.11,1632.77,1628.28,1628.28,-3.50,-0.21,-,-,-,-,-
Nifty Composite G-sec Index,19-08-2016,1628.61,1632.04,1626.17,1632.04,3.76,0.23,-,-,-,-,-
Nifty Composite G-sec Index,22-08-2016,1633.02,1633.02,1626.93,1627.74,-4.96,-0.30,-,-,-,-,-
Nifty Composite G-sec Index,23-08-2016,1628.07,1628.96,1626.48,1628.46,0.72,0.04,-,-,-,-,-
Nifty Composite G-sec Index,24-08-2016,1628.78,1632.43,1628.54,1631.51,3.05,0.19,-,-,-,-,-
Nifty Composite G-sec Index,25-08-2016,1631.84,1634.42,1631.84,1633.36,1.85,0.11,-,-,-,-,-
Nifty Composite G-sec Index,26-08-2016,1633.69,1634.42,1633.48,1633.63,0.27,0.02,-,-,-,-,-
Nifty Composite G-sec Index,29-08-2016,1634.61,1636.10,1633.07,1635.93,1.64,0.10,-,-,-,-,-
Nifty Composite G-sec Index,30-08-2016,1636.25,1638.79,1636.25,1637.28,1.35,0.08,-,-,-,-,-
Nifty Composite G-sec Index,31-08-2016,1637.27,1638.51,1637.03,1637.03,-0.25,-0.02,-,-,-,-,-
Nifty Composite G-sec Index,01-09-2016,1637.36,1638.19,1636.56,1636.56,-0.47,-0.03,-,-,-,-,-
Nifty Composite G-sec Index,02-09-2016,1636.88,1638.19,1635.65,1636.23,-0.33,-0.02,-,-,-,-,-
Nifty Composite G-sec Index,06-09-2016,1637.54,1640.19,1636.89,1639.35,2.13,0.13,-,-,-,-,-
Nifty Composite G-sec Index,07-09-2016,1639.68,1644.49,1639.68,1643.74,4.39,0.27,-,-,-,-,-
Nifty Composite G-sec Index,08-09-2016,1644.06,1645.78,1643.31,1644.39,0.65,0.04,-,-,-,-,-
Nifty Composite G-sec Index,09-09-2016,1644.72,1645.72,1643.57,1643.83,-0.56,-0.03,-,-,-,-,-
Nifty Composite G-sec Index,12-09-2016,1644.82,1644.82,1641.31,1641.97,-2.52,-0.15,-,-,-,-,-
Nifty Composite G-sec Index,14-09-2016,1642.63,1642.94,1640.67,1642.49,0.19,0.01,-,-,-,-,-
