Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty India Tourism,19-06-2024,-,-,-,8513.47,-70.16,-.82,154119073,2850.18,59.89,20.88,.17
Nifty India Tourism,20-06-2024,-,-,-,8578.34,64.87,.76,65897737,2296.54,60.34,21.04,.17
Nifty India Tourism,21-06-2024,-,-,-,8648.22,69.88,.81,101599288,3301,60.84,21.21,.17
Nifty India Tourism,24-06-2024,-,-,-,8686.17,37.94,.44,59439752,2343.17,61.1,21.31,.17
Nifty India Tourism,25-06-2024,-,-,-,8637.2,-48.97,-.56,60812211,2124.02,60.76,21.19,.17
Nifty India Tourism,26-06-2024,-,-,-,8606.9,-30.3,-.35,95366490,2147.16,60.55,21.11,.17
Nifty India Tourism,27-06-2024,-,-,-,8499.69,-107.21,-1.25,95798736,2393.94,59.79,20.85,.17
Nifty India Tourism,28-06-2024,-,-,-,8487.88,-11.81,-.14,62877355,1670.29,58.42,21.77,.17
Nifty India Tourism,01-07-2024,-,-,-,8526.17,38.29,.45,53017226,2052.22,58.68,21.87,.17
Nifty India Tourism,02-07-2024,-,-,-,8502.81,-23.36,-.27,58025921,1832.41,58.52,21.81,.17
Nifty India Tourism,03-07-2024,-,-,-,8518.03,15.22,.18,40647304,1198.67,58.62,21.85,.17
Nifty India Tourism,04-07-2024,-,-,-,8552.74,34.71,.41,67145510,1783.9,58.86,21.94,.17
Nifty India Tourism,05-07-2024,-,-,-,8614.9,62.16,.73,50643244,1540.44,59.29,22.09,.17
Nifty India Tourism,08-07-2024,-,-,-,8603.05,-11.86,-.14,69992530,1984.34,59.21,22.06,.17
Nifty India Tourism,09-07-2024,-,-,-,8613.22,10.17,.12,59851876,1547.32,59.28,22.09,.17
Nifty India Tourism,10-07-2024,-,-,-,8582.75,-30.48,-.35,56651193,1590.51,59.07,22.01,.17
Nifty India Tourism,11-07-2024,-,-,-,8610.82,28.08,.33,40663189,1258.25,59.26,22.08,.17
Nifty India Tourism,12-07-2024,-,-,-,8583.59,-27.24,-.32,68933945,1939.48,59.08,22.01,.17
Nifty India Tourism,15-07-2024,-,-,-,8587.02,3.43,.04,47268806,1929.6,59.1,22.02,.17
Nifty India Tourism,16-07-2024,-,-,-,8577.66,-9.36,-.11,49212174,1306.7,59.03,21.73,.17
Nifty India Tourism,18-07-2024,-,-,-,8493.84,-83.82,-.98,40672374,1257.5,58.46,21.52,.17
Nifty India Tourism,19-07-2024,-,-,-,8310.2,-183.65,-2.16,51926836,1498.26,57.19,21.06,.17
Nifty India Tourism,22-07-2024,-,-,-,8511.12,200.92,2.42,81148049,2962.7,58.58,21.48,.17
Nifty India Tourism,23-07-2024,-,-,-,8466.62,-44.5,-.52,142496447,2335.1,58.09,21.37,.17
Nifty India Tourism,24-07-2024,-,-,-,8637.1,170.49,2.01,59169506,1588.08,59.26,21.8,.17
Nifty India Tourism,25-07-2024,-,-,-,8579.55,-57.55,-.67,49561698,1595.98,58.87,21.66,.17
Nifty India Tourism,26-07-2024,-,-,-,8724.04,144.48,1.68,62396493,1560.85,59.86,22.02,.17
Nifty India Tourism,29-07-2024,-,-,-,8746.01,21.97,.25,82986507,2249.2,60.29,22.08,.16
Nifty India Tourism,30-07-2024,-,-,-,8771.18,25.17,.29,66199846,1538.02,62.08,22.14,.16
Nifty India Tourism,31-07-2024,-,-,-,8812.35,41.18,.47,87895667,1615.63,66.63,23.19,.17
Nifty India Tourism,01-08-2024,-,-,-,8735.31,-77.04,-.87,61503745,1566.97,66.25,22.99,.17
