Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty India Corporate Group Index - Tata Group,29-04-2024,-,-,-,18191.59,156.86,.87,96868428,5394.9,39.65,8.69,1.14
Nifty India Corporate Group Index - Tata Group,30-04-2024,-,-,-,18091.92,-99.67,-.55,115672589,8129.06,39.43,8.65,1.14
Nifty India Corporate Group Index - Tata Group,02-05-2024,-,-,-,18305.65,213.73,1.18,121699784,7168.8,40.34,8.75,1.13
Nifty India Corporate Group Index - Tata Group,03-05-2024,-,-,-,18165.47,-140.18,-.77,117024565,6699.15,40.03,8.68,1.14
Nifty India Corporate Group Index - Tata Group,06-05-2024,-,-,-,18167.04,1.57,.01,81850132,6286.19,40.04,8.68,1.14
Nifty India Corporate Group Index - Tata Group,07-05-2024,-,-,-,18156.88,-10.16,-.06,90595300,5911.07,40,8.68,1.14
Nifty India Corporate Group Index - Tata Group,08-05-2024,-,-,-,18217.8,60.92,.34,75596421,5237.44,40.13,8.71,1.13
Nifty India Corporate Group Index - Tata Group,09-05-2024,-,-,-,18080.58,-137.22,-.75,94447695,6325.89,39.85,8.64,1.14
Nifty India Corporate Group Index - Tata Group,10-05-2024,-,-,-,18017.08,-63.5,-.35,82893954,5205.03,39.65,8.61,1.15
Nifty India Corporate Group Index - Tata Group,13-05-2024,-,-,-,17936.28,-80.81,-.45,142049556,9664.47,39.47,8.57,1.15
Nifty India Corporate Group Index - Tata Group,14-05-2024,-,-,-,17945.44,9.16,.05,96409084,4957.07,34.11,8.58,1.15
Nifty India Corporate Group Index - Tata Group,15-05-2024,-,-,-,17848.0,-97.44,-.54,77496479,4723.49,33.93,8.53,1.16
Nifty India Corporate Group Index - Tata Group,16-05-2024,-,-,-,17960.92,112.93,.63,99557905,6842.62,34.14,8.58,1.49
Nifty India Corporate Group Index - Tata Group,17-05-2024,-,-,-,17872.4,-88.53,-.49,76068938,4999.25,33.98,8.54,1.49
Nifty India Corporate Group Index - Tata Group,21-05-2024,-,-,-,17929.7,-14.64,-.08,119689590,4983.02,34.09,8.57,1.46
Nifty India Corporate Group Index - Tata Group,22-05-2024,-,-,-,17965.51,35.81,.2,79849038,4131.21,34.15,8.59,1.46
Nifty India Corporate Group Index - Tata Group,23-05-2024,-,-,-,18209.45,243.94,1.36,86161258,4925.4,34.62,8.7,1.44
Nifty India Corporate Group Index - Tata Group,24-05-2024,-,-,-,18088.49,-120.96,-.66,75728460,4431.08,34.39,8.65,1.48
Nifty India Corporate Group Index - Tata Group,27-05-2024,-,-,-,18077.77,-10.72,-.06,74001018,4839.16,34.35,8.64,1.48
Nifty India Corporate Group Index - Tata Group,28-05-2024,-,-,-,17984.37,-93.4,-.52,71684121,3897.7,34.18,8.6,1.48
Nifty India Corporate Group Index - Tata Group,29-05-2024,-,-,-,17849.03,-135.34,-.75,64837460,3655.66,33.92,8.53,1.5
Nifty India Corporate Group Index - Tata Group,30-05-2024,-,-,-,17477.58,-371.45,-2.08,147716988,6413.92,33.21,8.35,1.53
Nifty India Corporate Group Index - Tata Group,31-05-2024,-,-,-,17328.33,-149.26,-.85,154492742,11772.97,32.93,8.28,1.54
Nifty India Corporate Group Index - Tata Group,03-06-2024,-,-,-,17616.99,288.67,1.67,146074580,6736.34,33.86,8.42,1.52
Nifty India Corporate Group Index - Tata Group,04-06-2024,-,-,-,17181.58,-435.41,-2.47,247773213,11670.95,33.03,8.21,1.55
Nifty India Corporate Group Index - Tata Group,05-06-2024,-,-,-,17671.47,489.89,2.85,127472891,7268.53,33.97,8.45,1.51
Nifty India Corporate Group Index - Tata Group,06-06-2024,-,-,-,17937.87,266.4,1.51,105546566,6474.62,34.48,8.57,1.49
Nifty India Corporate Group Index - Tata Group,07-06-2024,-,-,-,18318.44,380.57,2.12,140181242,7772.8,35.21,8.76,1.44
Nifty India Corporate Group Index - Tata Group,10-06-2024,-,-,-,18275.7,-42.75,-.23,138480627,6604.39,35.13,8.73,1.44
Nifty India Corporate Group Index - Tata Group,11-06-2024,-,-,-,18286.61,10.91,.06,108052214,5652.5,35.15,8.74,1.51
Nifty India Corporate Group Index - Tata Group,12-06-2024,-,-,-,18271.53,-15.08,-.08,107001780,6388.26,35.12,8.73,1.52
Nifty India Corporate Group Index - Tata Group,13-06-2024,-,-,-,18420.36,148.83,.81,83846875,5671.56,35.41,8.78,1.52
