Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty Financial Services Ex-Bank,03-02-2022,-,-,-,17626.64,-345.42,-1.92,194333050,6368.95,24.08,4.33,.86
Nifty Financial Services Ex-Bank,04-02-2022,-,-,-,17489.4,-137.24,-.78,130531792,5330.09,23.45,4.3,.87
Nifty Financial Services Ex-Bank,07-02-2022,-,-,-,17047.56,-441.84,-2.53,88324057,4923.7,22.81,4.19,.89
Nifty Financial Services Ex-Bank,08-02-2022,-,-,-,17081.62,34.06,.2,108197237,5918.26,22.73,4.2,.89
Nifty Financial Services Ex-Bank,09-02-2022,-,-,-,17254.62,173.0,1.01,90023731,5046.92,22.98,4.24,.88
Nifty Financial Services Ex-Bank,10-02-2022,-,-,-,17420.98,166.37,.96,100043816,6103.96,23.2,4.28,.87
Nifty Financial Services Ex-Bank,11-02-2022,-,-,-,17097.96,-323.03,-1.85,93413027,4810.65,22.78,4.2,.89
Nifty Financial Services Ex-Bank,14-02-2022,-,-,-,16375.52,-722.44,-4.23,121131315,6053.86,21.79,4.03,.93
Nifty Financial Services Ex-Bank,15-02-2022,-,-,-,16820.12,444.6,2.71,155840236,7300.4,22.14,4.13,.96
Nifty Financial Services Ex-Bank,16-02-2022,-,-,-,16861.61,41.49,.25,144789726,6950.15,22.26,4.15,.95
Nifty Financial Services Ex-Bank,17-02-2022,-,-,-,16954.77,93.16,.55,84665321,4850.32,22.42,4.17,.96
Nifty Financial Services Ex-Bank,18-02-2022,-,-,-,16934.01,-20.76,-.12,83108184,4000.03,22.39,4.16,.96
Nifty Financial Services Ex-Bank,21-02-2022,-,-,-,16754.6,-179.41,-1.06,115221717,4287.78,22.16,4.12,.97
Nifty Financial Services Ex-Bank,22-02-2022,-,-,-,16705.75,-48.85,-.29,198797929,6692.64,22.09,4.11,.97
Nifty Financial Services Ex-Bank,23-02-2022,-,-,-,16669.56,-36.19,-.22,113548687,4206.66,22.04,4.1,.97
Nifty Financial Services Ex-Bank,24-02-2022,-,-,-,15787.51,-882.05,-5.29,214347161,7493.74,20.88,3.88,1.03
Nifty Financial Services Ex-Bank,25-02-2022,-,-,-,16286.03,498.52,3.16,150822171,5356.59,21.54,4,1.07
Nifty Financial Services Ex-Bank,28-02-2022,-,-,-,16274.7,-11.33,-.07,122775107,6898.26,21.52,4,1.07
Nifty Financial Services Ex-Bank,02-03-2022,-,-,-,16154.86,-119.84,-.74,181855070,9034.27,21.36,3.97,1.08
Nifty Financial Services Ex-Bank,03-03-2022,-,-,-,15961.93,-192.93,-1.19,88853158,5168.45,21.11,3.92,1.09
Nifty Financial Services Ex-Bank,04-03-2022,-,-,-,15578.66,-383.27,-2.4,95453229,5458.47,20.6,3.83,1.12
Nifty Financial Services Ex-Bank,07-03-2022,-,-,-,14893.62,-685.05,-4.4,120829611,6865.01,19.7,3.66,1.17
Nifty Financial Services Ex-Bank,08-03-2022,-,-,-,15090.23,196.61,1.32,119755191,7368.87,19.96,3.71,1.16
Nifty Financial Services Ex-Bank,09-03-2022,-,-,-,15487.17,396.94,2.63,124559099,6387.11,20.48,3.81,1.13
Nifty Financial Services Ex-Bank,10-03-2022,-,-,-,15752.62,265.45,1.71,116089221,6104.74,20.83,3.87,1.11
Nifty Financial Services Ex-Bank,11-03-2022,-,-,-,15797.38,44.76,.28,82956469,4104.75,20.89,3.88,1.13
Nifty Financial Services Ex-Bank,14-03-2022,-,-,-,15897.56,100.19,.63,84956876,3971.71,21.02,3.91,1.12
Nifty Financial Services Ex-Bank,15-03-2022,-,-,-,15778.67,-118.89,-.75,134128532,5687.92,20.87,3.88,1.13
Nifty Financial Services Ex-Bank,16-03-2022,-,-,-,16134.9,356.23,2.26,103242231,5121.72,21.34,3.97,1.11
Nifty Financial Services Ex-Bank,17-03-2022,-,-,-,16630.03,495.13,3.07,139022613,7643.14,21.99,4.09,1.07
Nifty Financial Services Ex-Bank,21-03-2022,-,-,-,16372.85,-257.18,-1.55,80691865,3975.8,21.65,4.03,.94
Nifty Financial Services Ex-Bank,22-03-2022,-,-,-,16519.75,146.9,.9,100164912,5003.48,21.85,4.06,.93
Nifty Financial Services Ex-Bank,23-03-2022,-,-,-,16443.04,-76.71,-.46,188194917,5034.59,21.75,4.04,.93
Nifty Financial Services Ex-Bank,24-03-2022,-,-,-,16366.58,-76.46,-.47,176718003,4514.13,21.64,4.02,.94
Nifty Financial Services Ex-Bank,25-03-2022,-,-,-,16322.47,-44.11,-.27,173573666,4683.23,21.59,4.01,.94
Nifty Financial Services Ex-Bank,28-03-2022,-,-,-,16221.82,-100.65,-.62,103755560,4242.91,21.45,3.99,.95
Nifty Financial Services Ex-Bank,29-03-2022,-,-,-,16412.93,191.11,1.18,105024861,4202.47,21.71,4.03,.94
Nifty Financial Services Ex-Bank,30-03-2022,-,-,-,16782.78,369.85,2.25,95194239,4959.53,22.19,4.13,.93
Nifty Financial Services Ex-Bank,31-03-2022,-,-,-,16765.08,-17.7,-.11,72062978,5138.23,22.62,4.27,.93
Nifty Financial Services Ex-Bank,01-04-2022,-,-,-,17124.61,359.54,2.14,109643243,5382.11,23.1,4.36,.91
Nifty Financial Services Ex-Bank,04-04-2022,-,-,-,17733.69,609.08,3.56,193430429,16364.58,23.92,4.52,.88
Nifty Financial Services Ex-Bank,05-04-2022,-,-,-,17580.22,-153.47,-.87,150902669,10354.86,23.72,4.48,.87
Nifty Financial Services Ex-Bank,06-04-2022,-,-,-,17393.32,-186.9,-1.06,130124663,6615.35,23.46,4.43,.88
Nifty Financial Services Ex-Bank,07-04-2022,-,-,-,17223.63,-169.69,-.98,130391862,6544.4,23.23,4.39,.88
Nifty Financial Services Ex-Bank,08-04-2022,-,-,-,17374.84,151.22,.88,100510663,7235.15,23.44,4.43,.88
Nifty Financial Services Ex-Bank,11-04-2022,-,-,-,17274.07,-100.78,-.58,83249474,5305.49,23.3,4.4,.88
Nifty Financial Services Ex-Bank,12-04-2022,-,-,-,17105.11,-168.96,-.98,100221955,6161.96,23.07,4.36,.89
Nifty Financial Services Ex-Bank,13-04-2022,-,-,-,17009.73,-95.37,-.56,60748124,3945.76,22.95,4.33,.89
Nifty Financial Services Ex-Bank,18-04-2022,-,-,-,16678.51,-331.23,-1.95,74627070,5850.14,22.5,4.25,.91
Nifty Financial Services Ex-Bank,19-04-2022,-,-,-,16285.72,-392.78,-2.36,95761113,8544.38,21.97,4.15,.95
Nifty Financial Services Ex-Bank,20-04-2022,-,-,-,16252.09,-33.63,-.21,66590026,4767.53,21.92,4.14,.95
Nifty Financial Services Ex-Bank,21-04-2022,-,-,-,16537.89,285.79,1.76,65670375,4255.32,22.31,4.21,.93
Nifty Financial Services Ex-Bank,22-04-2022,-,-,-,16299.63,-238.26,-1.44,63142850,4494,21.99,4.15,.93
Nifty Financial Services Ex-Bank,25-04-2022,-,-,-,16082.2,-217.43,-1.33,85612943,3899.66,21.69,4.1,.96
Nifty Financial Services Ex-Bank,26-04-2022,-,-,-,16433.65,351.46,2.19,80225826,4517.94,22.17,4.19,.94
Nifty Financial Services Ex-Bank,27-04-2022,-,-,-,16031.07,-402.59,-2.45,92403308,6421.61,21.63,4.08,.96
Nifty Financial Services Ex-Bank,28-04-2022,-,-,-,16167.35,136.28,.85,100935475,6435.85,21.59,4.12,.95
Nifty Financial Services Ex-Bank,29-04-2022,-,-,-,16091.99,-75.36,-.47,96600068,6531.53,21.47,4.1,.96
Nifty Financial Services Ex-Bank,02-05-2022,-,-,-,16099.56,7.57,.05,68483350,4618.68,21.2,4.1,.96
Nifty Financial Services Ex-Bank,04-05-2022,-,-,-,15620.63,-478.93,-2.97,104399609,5704.31,20.51,3.98,.99
