Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty Realty,01-01-2016,172.8,176.15,172.15,175.85,3.25,1.88,50399267,303.93,30.95,.81,.84
Nifty Realty,04-01-2016,175.7,178.05,171.9,172.4,-3.45,-1.96,71578711,397.9,30.34,.8,.86
Nifty Realty,05-01-2016,173.4,176.2,172.35,175.55,3.15,1.83,90351767,528.5,30.9,.81,.84
Nifty Realty,06-01-2016,175.85,176.85,172.65,173.55,-2,-1.14,89825491,354.96,30.55,.8,.85
Nifty Realty,07-01-2016,171.05,171.05,164.2,164.95,-8.6,-4.96,92700586,484,29.03,.76,.9
Nifty Realty,08-01-2016,166,170.85,165.95,169.35,4.4,2.67,85061416,472.88,29.81,.78,.87
Nifty Realty,11-01-2016,166.85,171.1,165.05,169.75,.4,.24,67216397,384.82,29.88,.78,.87
Nifty Realty,12-01-2016,170.3,170.7,165.75,166.75,-3,-1.77,82929176,324.21,29.35,.77,.89
Nifty Realty,13-01-2016,168.5,170.05,160.95,165.1,-1.65,-.99,103088056,498.46,29.06,.76,.9
Nifty Realty,14-01-2016,162,164.35,160.05,162.45,-2.65,-1.61,91154354,352.17,28.59,.75,.91
Nifty Realty,15-01-2016,163.35,164.05,154.3,155.1,-7.35,-4.52,65384088,325.04,27.29,.72,.95
Nifty Realty,18-01-2016,155.35,156.1,149.05,149.4,-5.7,-3.68,81486619,356.56,26.3,.69,.99
Nifty Realty,19-01-2016,150.9,153.4,148.85,152.25,2.85,1.91,64848229,306.56,26.79,.7,.97
Nifty Realty,20-01-2016,149.8,149.8,144.65,147.05,-5.2,-3.42,58493657,281.88,25.88,.68,1.01
Nifty Realty,21-01-2016,149.1,149.9,145.45,147.65,.6,.41,65463859,274.93,25.98,.68,1
Nifty Realty,22-01-2016,149.6,151.85,148.8,150.3,2.65,1.79,61420043,299.86,26.38,.69,.98
Nifty Realty,25-01-2016,152,152.75,150.15,151.15,.85,.57,40889754,197.3,26.43,.7,.98
Nifty Realty,27-01-2016,152.3,153.35,150.8,152.4,1.25,.83,46279111,206.69,26.65,.7,.97
Nifty Realty,28-01-2016,152.2,152.7,150.15,151.2,-1.2,-.79,99074927,246.68,26.44,.7,.98
Nifty Realty,29-01-2016,151.55,154.5,150.15,153.55,2.35,1.55,61883393,277.08,26.85,.71,.96
Nifty Realty,01-02-2016,154.15,154.9,152.85,153.85,.3,.2,39411535,215.02,26.9,.71,.96
Nifty Realty,02-02-2016,153.9,154.55,150.1,150.65,-3.2,-2.08,59001747,252.66,26.34,.7,.98
Nifty Realty,03-02-2016,149.75,150,145.85,146.15,-4.5,-2.99,76803796,293.44,25.56,.68,1.01
Nifty Realty,04-02-2016,147.8,148.6,144.8,145.6,-.55,-.38,57663925,231.21,24.41,.67,1.02
Nifty Realty,05-02-2016,145.9,147.95,145,147.35,1.75,1.2,38396232,174.66,24.77,.68,1
Nifty Realty,08-02-2016,147.75,151.75,146.85,147.65,.3,.2,78766119,409.35,24.86,.68,1
Nifty Realty,09-02-2016,146.35,147.4,144.85,145.2,-2.45,-1.66,43124067,229.5,24.45,.67,1.02
Nifty Realty,10-02-2016,144.15,144.35,139,139.95,-5.25,-3.62,72867426,322.66,23.56,.65,1.06
