Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty50 PR 2x Leverage,01-01-2016,3058.85,3084.45,3037.7,3077.9,12.35,.4,-,-,-,-,-
Nifty50 PR 2x Leverage,04-01-2016,3046.6,3056.25,2936.05,2943.55,-134.35,-4.36,-,-,-,-,-
Nifty50 PR 2x Leverage,05-01-2016,2971.05,2972.2,2921.85,2938,-5.55,-.19,-,-,-,-,-
Nifty50 PR 2x Leverage,06-01-2016,2940,2949.45,2890.15,2904.5,-33.5,-1.14,-,-,-,-,-
Nifty50 PR 2x Leverage,07-01-2016,2853.15,2853.15,2766.5,2774.35,-130.15,-4.48,-,-,-,-,-
Nifty50 PR 2x Leverage,08-01-2016,2805.6,2820.6,2783.35,2798.05,23.7,.85,-,-,-,-,-
Nifty50 PR 2x Leverage,11-01-2016,2742.05,2798.8,2717.95,2768.85,-29.2,-1.04,-,-,-,-,-
Nifty50 PR 2x Leverage,12-01-2016,2785.4,2785.4,2712.8,2729.1,-39.75,-1.44,-,-,-,-,-
Nifty50 PR 2x Leverage,13-01-2016,2763.2,2786.7,2667.45,2766.45,37.35,1.37,-,-,-,-,-
Nifty50 PR 2x Leverage,14-01-2016,2696.45,2796.6,2679.6,2747.2,-19.25,-.7,-,-,-,-,-
Nifty50 PR 2x Leverage,15-01-2016,2764.8,2767.55,2667.1,2674.5,-72.7,-2.65,-,-,-,-,-
Nifty50 PR 2x Leverage,18-01-2016,2660.5,2690.9,2600.5,2610.6,-63.9,-2.39,-,-,-,-,-
Nifty50 PR 2x Leverage,19-01-2016,2631.95,2689.35,2620.3,2669.8,59.2,2.27,-,-,-,-,-
Nifty50 PR 2x Leverage,20-01-2016,2613.25,2613.25,2530.45,2578.95,-90.85,-3.4,-,-,-,-,-
Nifty50 PR 2x Leverage,21-01-2016,2626,2640.9,2537.05,2555.5,-23.45,-.91,-,-,-,-,-
Nifty50 PR 2x Leverage,22-01-2016,2610.45,2664.55,2591.4,2657.35,101.85,3.99,-,-,-,-,-
Nifty50 PR 2x Leverage,25-01-2016,2689,2702.15,2655.3,2665.65,8.3,.31,-,-,-,-,-
Nifty50 PR 2x Leverage,27-01-2016,2688.6,2693.55,2653.3,2665.75,.1,0,-,-,-,-,-
Nifty50 PR 2x Leverage,28-01-2016,2657.2,2686.8,2647.45,2655.85,-9.9,-.37,-,-,-,-,-
Nifty50 PR 2x Leverage,29-01-2016,2647.25,2762.75,2644.45,2754.75,98.9,3.72,-,-,-,-,-
Nifty50 PR 2x Leverage,01-02-2016,2772.35,2779.55,2737.45,2747.9,-6.85,-.25,-,-,-,-,-
Nifty50 PR 2x Leverage,02-02-2016,2755.2,2761.9,2655.45,2674.4,-73.5,-2.67,-,-,-,-,-
Nifty50 PR 2x Leverage,03-02-2016,2628.6,2647.7,2599.3,2606.6,-67.8,-2.54,-,-,-,-,-
Nifty50 PR 2x Leverage,04-02-2016,2641.3,2673.5,2609.85,2636.05,29.45,1.13,-,-,-,-,-
Nifty50 PR 2x Leverage,05-02-2016,2645.7,2704.75,2638.15,2696.15,60.1,2.28,-,-,-,-,-
Nifty50 PR 2x Leverage,08-02-2016,2695,2711.2,2604.3,2621.2,-74.95,-2.78,-,-,-,-,-
Nifty50 PR 2x Leverage,09-02-2016,2561.6,2574.95,2541.55,2557.55,-63.65,-2.43,-,-,-,-,-
Nifty50 PR 2x Leverage,10-02-2016,2533.25,2536.9,2473.4,2499.2,-58.35,-2.28,-,-,-,-,-
Nifty50 PR 2x Leverage,11-02-2016,2490.35,2491.1,2322.15,2332.95,-166.25,-6.65,-,-,-,-,-
Nifty50 PR 2x Leverage,12-02-2016,2364.1,2371.2,2261.5,2335.55,2.6,.11,-,-,-,-,-
Nifty50 PR 2x Leverage,15-02-2016,2385.35,2469,2385.35,2456,120.45,5.16,-,-,-,-,-
Nifty50 PR 2x Leverage,16-02-2016,2481.8,2481.8,2370.25,2376.9,-79.1,-3.22,-,-,-,-,-
Nifty50 PR 2x Leverage,17-02-2016,2383.6,2427.1,2317.8,2417.05,40.15,1.69,-,-,-,-,-
Nifty50 PR 2x Leverage,18-02-2016,2463.5,2488.9,2430.35,2473.25,56.2,2.33,-,-,-,-,-
Nifty50 PR 2x Leverage,19-02-2016,2458.25,2496.6,2442.75,2485.9,12.65,.51,-,-,-,-,-
Nifty50 PR 2x Leverage,22-02-2016,2483.25,2513.05,2478.35,2500.95,15.05,.61,-,-,-,-,-
Nifty50 PR 2x Leverage,23-02-2016,2504.5,2504.5,2407.8,2414.1,-86.85,-3.47,-,-,-,-,-
Nifty50 PR 2x Leverage,24-02-2016,2390.15,2400.85,2346.05,2351.9,-62.2,-2.58,-,-,-,-,-
