Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty Smallcap250 Quality 50,16-03-2023,-,-,-,14756.29,-137.16,-.92,23754797,986.73,18.14,4.05,1.73
Nifty Smallcap250 Quality 50,17-03-2023,-,-,-,14896.82,140.53,.95,36352989,1794.84,18.31,4.09,1.71
Nifty Smallcap250 Quality 50,20-03-2023,-,-,-,14824.56,-72.26,-.49,30226606,1502.81,18.22,4.07,1.72
Nifty Smallcap250 Quality 50,21-03-2023,-,-,-,14874.78,50.22,.34,30141862,1246.49,18.29,4.08,1.71
Nifty Smallcap250 Quality 50,22-03-2023,-,-,-,14923.32,48.54,.33,16974435,775.26,18.35,4.09,1.71
Nifty Smallcap250 Quality 50,23-03-2023,-,-,-,14870.14,-53.18,-.36,15839106,704.06,18.28,4.08,1.71
Nifty Smallcap250 Quality 50,24-03-2023,-,-,-,14716.19,-153.95,-1.04,28101602,1332.64,18.09,4.04,1.69
Nifty Smallcap250 Quality 50,27-03-2023,-,-,-,14536.4,-179.79,-1.22,19844942,859.77,17.87,3.99,1.71
Nifty Smallcap250 Quality 50,28-03-2023,-,-,-,14453.51,-82.89,-.57,22295513,917.05,17.77,3.96,1.72
Nifty Smallcap250 Quality 50,29-03-2023,-,-,-,14711.84,258.33,1.79,28413968,1164.15,18.09,4.03,1.69
Nifty Smallcap250 Quality 50,31-03-2023,-,-,-,14900.5,188.66,1.28,31464843,1612.03,18.36,3.51,1.67
Nifty Smallcap250 Quality 50,03-04-2023,-,-,-,14938.22,37.72,.25,29235859,1837.03,18.4,3.52,1.67
Nifty Smallcap250 Quality 50,05-04-2023,-,-,-,15048.8,110.58,.74,34152176,2151.33,18.54,3.55,1.65
Nifty Smallcap250 Quality 50,06-04-2023,-,-,-,15111.09,62.29,.41,23887488,1263.35,18.62,3.56,1.65
Nifty Smallcap250 Quality 50,10-04-2023,-,-,-,15120.72,9.63,.06,27874561,1529.17,18.63,3.57,1.65
Nifty Smallcap250 Quality 50,11-04-2023,-,-,-,15227.29,106.58,.7,22338548,1298.12,18.76,3.59,1.63
Nifty Smallcap250 Quality 50,04-12-2023,-,-,-,15318.04,90.75,0.6,27983367,1404.86,18.87,4.21,1.62
Nifty Smallcap250 Quality 50,13-04-2023,-,-,-,15347.92,29.87,.2,22781598,1030.38,18.91,4.22,1.62
Nifty Smallcap250 Quality 50,17-04-2023,-,-,-,15292.84,-55.08,-.36,22759719,1048.72,18.84,4.2,1.63
Nifty Smallcap250 Quality 50,18-04-2023,-,-,-,15330.59,37.76,.25,22277455,964.18,18.89,4.21,1.62
