Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty100 Low Volatility 30,11-07-2016,-,-,-,6736.52,88.04,1.32,43969064,3132.27,25.14,4.71,1.73
Nifty100 Low Volatility 30,12-07-2016,-,-,-,6745.42,8.90,0.13,36608539,2793.50,25.13,4.72,1.73
Nifty100 Low Volatility 30,13-07-2016,-,-,-,6724.14,-21.28,-0.32,42463551,3148.82,25.05,4.70,1.73
Nifty100 Low Volatility 30,14-07-2016,-,-,-,6760.04,35.89,0.53,35812293,2701.27,25.18,4.73,1.72
Nifty100 Low Volatility 30,15-07-2016,-,-,-,6763.48,3.44,0.05,65374021,4465.68,25.20,4.73,1.72
Nifty100 Low Volatility 30,18-07-2016,-,-,-,6751.03,-12.45,-0.18,43670814,3684.60,25.15,4.72,1.72
Nifty100 Low Volatility 30,19-07-2016,-,-,-,6754.34,3.31,0.05,41341222,3361.17,25.16,4.73,1.72
Nifty100 Low Volatility 30,20-07-2016,-,-,-,6813.55,59.21,0.88,53433542,3848.72,25.38,4.77,1.71
Nifty100 Low Volatility 30,21-07-2016,-,-,-,6818.46,4.91,0.07,47664250,3425.93,25.40,4.77,1.71
Nifty100 Low Volatility 30,22-07-2016,-,-,-,6824.71,6.25,0.09,45970230,2757.52,25.42,4.78,1.71
Nifty100 Low Volatility 30,25-07-2016,-,-,-,6869.56,44.85,0.66,37476348,3206.19,25.59,4.64,1.71
Nifty100 Low Volatility 30,26-07-2016,-,-,-,6825.12,-44.44,-0.65,45555047,4428.74,25.43,4.55,1.77
Nifty100 Low Volatility 30,27-07-2016,-,-,-,6818.65,-6.47,-0.09,55675754,5462.24,25.40,4.49,1.73
Nifty100 Low Volatility 30,28-07-2016,-,-,-,6881.52,62.87,0.92,85332103,6688.51,25.58,4.54,1.71
Nifty100 Low Volatility 30,29-07-2016,-,-,-,6879.34,-2.17,-0.03,51932209,3905.91,25.57,4.53,1.72
Nifty100 Low Volatility 30,01-08-2016,-,-,-,6908.95,29.61,0.43,48044685,4129.30,25.68,4.55,1.71
Nifty100 Low Volatility 30,02-08-2016,-,-,-,6911.21,2.26,0.03,50671950,4094.71,25.69,4.55,1.71
Nifty100 Low Volatility 30,03-08-2016,-,-,-,6847.78,-63.43,-0.92,45480544,3519.57,25.45,4.51,1.72
Nifty100 Low Volatility 30,04-08-2016,-,-,-,6845.33,-2.45,-0.04,46896573,2937.62,25.45,4.51,1.72
Nifty100 Low Volatility 30,05-08-2016,-,-,-,6963.88,118.55,1.73,34977812,3072.63,25.89,4.59,1.69
Nifty100 Low Volatility 30,08-08-2016,-,-,-,7008.57,44.69,0.64,40785996,3610.36,26.05,4.62,1.68
Nifty100 Low Volatility 30,09-08-2016,-,-,-,6960.51,-48.06,-0.69,50851473,4428.85,25.87,4.59,1.70
Nifty100 Low Volatility 30,10-08-2016,-,-,-,6846.44,-114.07,-1.64,47528489,3762.62,25.45,4.51,1.72
Nifty100 Low Volatility 30,11-08-2016,-,-,-,6861.74,15.30,0.22,52466770,3869.66,25.51,4.52,1.72
Nifty100 Low Volatility 30,12-08-2016,-,-,-,6894.23,32.49,0.47,53627253,4814.20,25.63,4.54,1.71
Nifty100 Low Volatility 30,16-08-2016,-,-,-,6894.64,0.41,0.01,79681956,4914.12,25.63,4.54,1.71
