Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
NIFTY Alpha Quality Value Low-Volatility 30,13-07-2017,-,-,-,6246.52,29.85,.48,89124018,4229.21,18.24,4.03,2.16
NIFTY Alpha Quality Value Low-Volatility 30,14-07-2017,-,-,-,6257.54,11.02,.18,85728250,4497.89,18.25,4.04,2.16
NIFTY Alpha Quality Value Low-Volatility 30,17-07-2017,-,-,-,6275.15,17.61,.28,86999832,3652.38,18.3,4.05,2.15
NIFTY Alpha Quality Value Low-Volatility 30,18-07-2017,-,-,-,6248.05,-27.1,-.43,214349087,7536.05,18.26,3.99,2.17
NIFTY Alpha Quality Value Low-Volatility 30,19-07-2017,-,-,-,6308.8,60.76,.97,114605756,5153.41,18.44,3.98,2.14
NIFTY Alpha Quality Value Low-Volatility 30,20-07-2017,-,-,-,6261.68,-47.12,-.75,89063756,3664.37,18.3,3.95,2.15
NIFTY Alpha Quality Value Low-Volatility 30,21-07-2017,-,-,-,6286.29,24.61,.39,85906046,3903.46,18.37,3.96,2.14
NIFTY Alpha Quality Value Low-Volatility 30,24-07-2017,-,-,-,6305.67,19.38,.31,81218767,4047.38,18.43,3.97,2.14
NIFTY Alpha Quality Value Low-Volatility 30,25-07-2017,-,-,-,6302.31,-3.36,-.05,64604211,3613.67,18.42,3.97,2.14
NIFTY Alpha Quality Value Low-Volatility 30,27-07-2017,-,-,-,6307.39,-13,-.21,120874406,6571.06,18.44,3.97,2.14
NIFTY Alpha Quality Value Low-Volatility 30,28-07-2017,-,-,-,6314.33,6.94,.11,84514939,4212.11,18.46,3.98,2.14
NIFTY Alpha Quality Value Low-Volatility 30,31-07-2017,-,-,-,6333.3,18.97,.3,94345513,4591.41,18.51,3.99,2.13
NIFTY Alpha Quality Value Low-Volatility 30,01-08-2017,-,-,-,6361.52,28.22,.45,98670284,5054.7,18.64,4.01,2.12
NIFTY Alpha Quality Value Low-Volatility 30,02-08-2017,-,-,-,6350.38,-11.14,-.18,67331690,3413.18,18.59,4,2.12
NIFTY Alpha Quality Value Low-Volatility 30,03-08-2017,-,-,-,6367.12,16.75,.26,93651462,4355.88,18.73,4.01,2.12
NIFTY Alpha Quality Value Low-Volatility 30,04-08-2017,-,-,-,6444.74,77.61,1.22,103236086,4875.24,18.9,4.06,2.09
NIFTY Alpha Quality Value Low-Volatility 30,07-08-2017,-,-,-,6495.88,51.14,.79,66408840,3551.3,19.02,4.09,2.08
NIFTY Alpha Quality Value Low-Volatility 30,08-08-2017,-,-,-,6419.41,-76.48,-1.18,71337548,3434.65,18.8,4.04,2.1
NIFTY Alpha Quality Value Low-Volatility 30,09-08-2017,-,-,-,6371.12,-48.28,-.75,59927886,2887.25,18.65,4.01,2.12
NIFTY Alpha Quality Value Low-Volatility 30,10-08-2017,-,-,-,6274.87,-96.26,-1.51,78616041,3801.47,18.37,3.95,2.15
NIFTY Alpha Quality Value Low-Volatility 30,11-08-2017,-,-,-,6260.8,-14.07,-.22,81527567,4040.33,18.33,3.93,2.13
NIFTY Alpha Quality Value Low-Volatility 30,14-08-2017,-,-,-,6349.04,88.25,1.41,50381291,2538.31,18.59,3.99,2.1
NIFTY Alpha Quality Value Low-Volatility 30,16-08-2017,-,-,-,6379.23,30.19,.48,84800202,3986.05,18.68,4.01,2.09
