Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 8-13 yr G-Sec,01-01-2016,-,-,-,1456.51,2.92,.2,-,-,-,-,-
Nifty 8-13 yr G-Sec,04-01-2016,-,-,-,1457.8,.66,.05,-,-,-,-,-
Nifty 8-13 yr G-Sec,05-01-2016,-,-,-,1457.82,.02,0,-,-,-,-,-
Nifty 8-13 yr G-Sec,06-01-2016,-,-,-,1459.03,1.21,.08,-,-,-,-,-
Nifty 8-13 yr G-Sec,07-01-2016,-,-,-,1460.11,1.08,.07,-,-,-,-,-
Nifty 8-13 yr G-Sec,08-01-2016,-,-,-,1460.54,.43,.03,-,-,-,-,-
Nifty 8-13 yr G-Sec,11-01-2016,-,-,-,1459.9,-1.28,-.09,-,-,-,-,-
Nifty 8-13 yr G-Sec,12-01-2016,-,-,-,1457.89,-2.01,-.14,-,-,-,-,-
Nifty 8-13 yr G-Sec,13-01-2016,-,-,-,1460.32,2.43,.17,-,-,-,-,-
Nifty 8-13 yr G-Sec,14-01-2016,-,-,-,1459.1,-1.22,-.08,-,-,-,-,-
Nifty 8-13 yr G-Sec,15-01-2016,-,-,-,1457.23,-1.87,-.13,-,-,-,-,-
Nifty 8-13 yr G-Sec,18-01-2016,-,-,-,1457.24,-.63,-.04,-,-,-,-,-
Nifty 8-13 yr G-Sec,19-01-2016,-,-,-,1458.3,1.06,.07,-,-,-,-,-
Nifty 8-13 yr G-Sec,20-01-2016,-,-,-,1461.34,3.04,.21,-,-,-,-,-
Nifty 8-13 yr G-Sec,21-01-2016,-,-,-,1463.11,1.77,.12,-,-,-,-,-
Nifty 8-13 yr G-Sec,22-01-2016,-,-,-,1460.69,-2.42,-.17,-,-,-,-,-
Nifty 8-13 yr G-Sec,25-01-2016,-,-,-,1459.1,-2.23,-.15,-,-,-,-,-
Nifty 8-13 yr G-Sec,27-01-2016,-,-,-,1461.78,2.37,.16,-,-,-,-,-
Nifty 8-13 yr G-Sec,28-01-2016,-,-,-,1461.1,-.68,-.05,-,-,-,-,-
Nifty 8-13 yr G-Sec,29-01-2016,-,-,-,1463.37,2.27,.16,-,-,-,-,-
Nifty 8-13 yr G-Sec,01-02-2016,-,-,-,1463.6,-.08,-.01,-,-,-,-,-
Nifty 8-13 yr G-Sec,02-02-2016,-,-,-,1458.44,-5.16,-.35,-,-,-,-,-
Nifty 8-13 yr G-Sec,03-02-2016,-,-,-,1458.06,-.38,-.03,-,-,-,-,-
Nifty 8-13 yr G-Sec,04-02-2016,-,-,-,1459.92,1.86,.13,-,-,-,-,-
Nifty 8-13 yr G-Sec,05-02-2016,-,-,-,1462.22,2.3,.16,-,-,-,-,-
Nifty 8-13 yr G-Sec,08-02-2016,-,-,-,1461.62,-1.24,-.08,-,-,-,-,-
Nifty 8-13 yr G-Sec,09-02-2016,-,-,-,1461.06,-.56,-.04,-,-,-,-,-
Nifty 8-13 yr G-Sec,10-02-2016,-,-,-,1462.54,1.48,.1,-,-,-,-,-
Nifty 8-13 yr G-Sec,11-02-2016,-,-,-,1462.35,-.19,-.01,-,-,-,-,-
