Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty Tata Group 25% Cap,01-01-2016,-,-,-,3589.71,25.98,.73,15826678,465.95,23.45,1.89,1.68
Nifty Tata Group 25% Cap,04-01-2016,-,-,-,3501.52,-88.19,-2.46,22469440,826.58,22.88,1.84,1.73
Nifty Tata Group 25% Cap,05-01-2016,-,-,-,3519.68,18.16,.52,32455565,1158.16,23,1.85,1.72
Nifty Tata Group 25% Cap,06-01-2016,-,-,-,3503.8,-15.88,-.45,24805130,986.96,22.89,1.84,1.72
Nifty Tata Group 25% Cap,07-01-2016,-,-,-,3378.93,-124.87,-3.56,32027542,1223.88,22.08,1.78,1.79
Nifty Tata Group 25% Cap,08-01-2016,-,-,-,3446.04,67.11,1.99,24520840,861.68,22.52,1.81,1.75
Nifty Tata Group 25% Cap,11-01-2016,-,-,-,3434.07,-11.97,-.35,25746597,1001.25,22.44,1.8,1.76
Nifty Tata Group 25% Cap,12-01-2016,-,-,-,3388.31,-45.76,-1.33,23039948,970.22,22.14,1.78,1.78
Nifty Tata Group 25% Cap,13-01-2016,-,-,-,3382.52,-5.79,-.17,34649595,1431.55,22.1,1.78,1.79
Nifty Tata Group 25% Cap,14-01-2016,-,-,-,3327,-55.52,-1.64,29854117,1086.65,21.74,1.75,1.82
Nifty Tata Group 25% Cap,15-01-2016,-,-,-,3238.72,-88.28,-2.65,23508947,907.71,21.16,1.7,1.87
Nifty Tata Group 25% Cap,18-01-2016,-,-,-,3223.77,-14.95,-.46,27406137,895.15,21,1.69,1.87
Nifty Tata Group 25% Cap,19-01-2016,-,-,-,3283.23,59.46,1.84,23317237,677.52,21.37,1.73,1.84
Nifty Tata Group 25% Cap,20-01-2016,-,-,-,3227.27,-55.96,-1.7,24895940,799.25,21,1.7,1.87
Nifty Tata Group 25% Cap,21-01-2016,-,-,-,3189.06,-38.21,-1.18,33757963,1158.28,20.75,1.68,1.89
Nifty Tata Group 25% Cap,22-01-2016,-,-,-,3270.1,81.04,2.54,25846805,805.58,21.28,1.72,1.85
Nifty Tata Group 25% Cap,25-01-2016,-,-,-,3277.17,7.07,.22,18568272,618.19,21.33,1.72,1.84
Nifty Tata Group 25% Cap,27-01-2016,-,-,-,3290.55,13.38,.41,22069199,749.33,21.41,1.73,1.84
Nifty Tata Group 25% Cap,28-01-2016,-,-,-,3264.72,-25.83,-.78,36293467,1291.77,21.25,1.72,1.85
Nifty Tata Group 25% Cap,29-01-2016,-,-,-,3320.17,55.45,1.7,28052048,960.9,21.61,1.74,1.82
Nifty Tata Group 25% Cap,01-02-2016,-,-,-,3329.78,9.61,.29,18982824,623.49,21.61,1.75,1.81
Nifty Tata Group 25% Cap,02-02-2016,-,-,-,3256.43,-73.35,-2.2,27476912,825.24,21.14,1.71,1.85
Nifty Tata Group 25% Cap,03-02-2016,-,-,-,3213.33,-43.1,-1.32,22868494,697.09,20.86,1.69,1.88
Nifty Tata Group 25% Cap,04-02-2016,-,-,-,3246.44,33.11,1.03,27580612,779.98,21.07,1.71,1.86
Nifty Tata Group 25% Cap,05-02-2016,-,-,-,3306.05,59.6,1.84,44527972,1214.91,21.46,1.74,1.83
Nifty Tata Group 25% Cap,08-02-2016,-,-,-,3262.07,-43.97,-1.33,26848373,754.6,21.33,1.71,1.85
Nifty Tata Group 25% Cap,09-02-2016,-,-,-,3193.35,-68.73,-2.11,27708544,979.49,20.89,1.68,1.89
Nifty Tata Group 25% Cap,10-02-2016,-,-,-,3130.23,-63.12,-1.98,39728860,1254.12,20.55,1.64,1.93
Nifty Tata Group 25% Cap,11-02-2016,-,-,-,2982.03,-148.2,-4.73,47727865,1339.79,19.58,1.57,2.03
Nifty Tata Group 25% Cap,12-02-2016,-,-,-,3017.53,35.5,1.19,48671911,1383.71,19.81,1.59,2
