Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty Midcap Liquid 15,01-01-2016,-,-,-,2940.72,34.77,1.2,45171136,435.66,11.26,1.4,2.06
Nifty Midcap Liquid 15,04-01-2016,-,-,-,2892.61,-48.11,-1.64,58543196,556.57,11.08,1.38,2.09
Nifty Midcap Liquid 15,05-01-2016,-,-,-,2907.45,14.84,.51,65478450,561.24,11.13,1.38,2.08
Nifty Midcap Liquid 15,06-01-2016,-,-,-,2891.84,-15.61,-.54,83216215,691.61,11.07,1.37,2.1
Nifty Midcap Liquid 15,07-01-2016,-,-,-,2774.05,-117.79,-4.07,71263835,650.62,10.62,1.32,2.18
Nifty Midcap Liquid 15,08-01-2016,-,-,-,2820.97,46.92,1.69,61931315,548.84,10.8,1.34,2.15
Nifty Midcap Liquid 15,11-01-2016,-,-,-,2794.45,-26.52,-.94,57772404,543.94,10.7,1.33,2.17
Nifty Midcap Liquid 15,12-01-2016,-,-,-,2761.43,-33.01,-1.18,85939698,621.46,10.57,1.31,2.19
Nifty Midcap Liquid 15,13-01-2016,-,-,-,2748.22,-13.21,-.48,89494804,753.84,10.52,1.31,2.2
Nifty Midcap Liquid 15,14-01-2016,-,-,-,2728.64,-19.58,-.71,83504340,593.21,10.45,1.3,2.22
Nifty Midcap Liquid 15,15-01-2016,-,-,-,2631.5,-97.14,-3.56,61528921,579.08,10.08,1.25,2.3
Nifty Midcap Liquid 15,18-01-2016,-,-,-,2506.65,-124.85,-4.74,78439317,705,9.6,1.19,2.42
Nifty Midcap Liquid 15,19-01-2016,-,-,-,2538.2,31.55,1.26,65757701,619.83,9.72,1.21,2.39
Nifty Midcap Liquid 15,20-01-2016,-,-,-,2486.14,-52.06,-2.05,62073819,610.4,9.52,1.18,2.44
Nifty Midcap Liquid 15,21-01-2016,-,-,-,2440.23,-45.9,-1.85,81775627,882.33,9.34,1.16,2.48
Nifty Midcap Liquid 15,22-01-2016,-,-,-,2506.32,66.08,2.71,62007535,681.04,9.63,1.19,2.42
Nifty Midcap Liquid 15,25-01-2016,-,-,-,2511.2,4.88,.19,41085078,463.32,9.65,1.19,2.41
Nifty Midcap Liquid 15,27-01-2016,-,-,-,2517.69,6.49,.26,64473117,891.07,9.68,1.2,2.41
Nifty Midcap Liquid 15,28-01-2016,-,-,-,2522.75,5.06,.2,124509595,1181.41,9.62,1.2,2.4
Nifty Midcap Liquid 15,29-01-2016,-,-,-,2571.36,48.61,1.93,70432714,782.55,9.81,1.22,2.36
Nifty Midcap Liquid 15,01-02-2016,-,-,-,2574.93,3.57,.14,39307266,521.11,9.74,1.22,2.35
Nifty Midcap Liquid 15,02-02-2016,-,-,-,2523.26,-51.67,-2.01,62294283,662.6,9.52,1.2,2.4
Nifty Midcap Liquid 15,03-02-2016,-,-,-,2461,-62.26,-2.47,74954448,608.23,9.29,1.17,2.46
Nifty Midcap Liquid 15,04-02-2016,-,-,-,2447.07,-13.92,-.57,58061514,613.61,9.24,1.16,2.48
Nifty Midcap Liquid 15,05-02-2016,-,-,-,2507.2,60.12,2.46,41841389,500.86,9.46,1.19,2.42
Nifty Midcap Liquid 15,08-02-2016,-,-,-,2535.98,28.78,1.15,62747609,577.64,9.57,1.21,2.39
Nifty Midcap Liquid 15,09-02-2016,-,-,-,2474.22,-61.76,-2.44,50893696,659.23,9.34,1.18,2.45
Nifty Midcap Liquid 15,10-02-2016,-,-,-,2405.24,-68.98,-2.79,72267510,705.37,9.08,1.14,2.52
Nifty Midcap Liquid 15,11-02-2016,-,-,-,2280.01,-125.23,-5.21,186080361,1109.92,8.61,1.08,2.66
Nifty Midcap Liquid 15,12-02-2016,-,-,-,2249.33,-30.68,-1.35,201987667,1111.77,8.49,1.07,2.69
Nifty Midcap Liquid 15,15-02-2016,-,-,-,2353.77,104.44,4.64,71714788,651.63,8.92,1.12,2.57
Nifty Midcap Liquid 15,16-02-2016,-,-,-,2278.01,-75.76,-3.22,72716114,616.43,8.63,1.08,2.66
Nifty Midcap Liquid 15,17-02-2016,-,-,-,2302.57,24.56,1.08,75147387,684.08,8.72,1.09,2.63
Nifty Midcap Liquid 15,18-02-2016,-,-,-,2301.5,-1.07,-.05,53100827,600.7,8.72,1.09,2.63
Nifty Midcap Liquid 15,19-02-2016,-,-,-,2310.24,8.74,.38,67323423,539.98,8.75,1.1,2.62
Nifty Midcap Liquid 15,22-02-2016,-,-,-,2320.09,9.85,.43,50870072,374.19,8.79,1.1,2.61
Nifty Midcap Liquid 15,23-02-2016,-,-,-,2267.71,-52.38,-2.26,50190486,429.64,8.59,1.08,2.67
Nifty Midcap Liquid 15,24-02-2016,-,-,-,2260.72,-6.99,-.31,55631706,516.43,8.56,1.07,2.68
Nifty Midcap Liquid 15,25-02-2016,-,-,-,2242.88,-17.84,-.79,173802824,921.19,8.5,1.07,2.7
Nifty Midcap Liquid 15,26-02-2016,-,-,-,2252.34,9.46,.42,62721776,565.94,8.65,1.06,2.69
Nifty Midcap Liquid 15,29-02-2016,-,-,-,2253.7,1.36,.06,78773001,840.25,8.66,1.06,2.69
Nifty Midcap Liquid 15,01-03-2016,-,-,-,2328.6,74.9,3.32,63783571,589.67,8.95,1.1,2.6
Nifty Midcap Liquid 15,02-03-2016,-,-,-,2400.51,71.92,3.09,97719981,751.15,9.22,1.13,2.52
Nifty Midcap Liquid 15,03-03-2016,-,-,-,2408.08,7.57,.32,55741549,552.06,9.25,1.14,2.52
Nifty Midcap Liquid 15,04-03-2016,-,-,-,2465.54,57.46,2.39,75015839,669.74,9.47,1.16,2.46
Nifty Midcap Liquid 15,08-03-2016,-,-,-,2445.22,-20.32,-.82,150546383,631.5,9.39,1.15,2.48
Nifty Midcap Liquid 15,09-03-2016,-,-,-,2467.81,22.59,.92,122922313,564.09,9.48,1.16,2.46
Nifty Midcap Liquid 15,10-03-2016,-,-,-,2442.76,-25.06,-1.02,73475568,455.52,9.38,1.15,2.48
Nifty Midcap Liquid 15,11-03-2016,-,-,-,2452.47,9.72,.4,90949406,532.2,9.42,1.16,2.47
Nifty Midcap Liquid 15,14-03-2016,2472.3,2482.1,2454.2,2468.75,16.28,.66,80877425,466.05,9.48,1.16,2.45
Nifty Midcap Liquid 15,15-03-2016,2477.35,2482.05,2452.8,2460.3,-8.45,-.34,54027654,504.6,9.45,1.16,2.46
Nifty Midcap Liquid 15,16-03-2016,2460.4,2466.5,2415.2,2459.25,-1.05,-.04,62179278,486.97,9.45,1.16,2.46
Nifty Midcap Liquid 15,17-03-2016,2486.2,2503.5,2469.55,2480.6,21.35,.87,66748669,630.47,9.53,1.17,2.44
Nifty Midcap Liquid 15,18-03-2016,2489.7,2503.25,2462.95,2498.6,18,.73,60902442,524.75,9.6,1.18,2.43
Nifty Midcap Liquid 15,21-03-2016,2511.55,2553.05,2505.95,2549.65,51.05,2.04,47697753,533.14,9.79,1.2,2.38
Nifty Midcap Liquid 15,22-03-2016,2554,2573.2,2537,2557.5,7.85,.31,53253741,557.76,9.82,1.21,2.37
Nifty Midcap Liquid 15,23-03-2016,2560.9,2566.35,2535.1,2541.3,-16.2,-.63,44088928,403.87,9.76,1.2,2.38
Nifty Midcap Liquid 15,28-03-2016,2552.4,2552.85,2501.7,2508.1,-33.2,-1.31,62551252,401.35,9.63,1.18,2.42
Nifty Midcap Liquid 15,29-03-2016,2506.3,2516.25,2485.9,2492.4,-15.7,-.63,63957439,503.81,9.57,1.18,2.43
Nifty Midcap Liquid 15,30-03-2016,2510.1,2558.65,2507.5,2552.4,60,2.41,69600808,655.07,9.8,1.2,2.37
Nifty Midcap Liquid 15,31-03-2016,2561.05,2593,2552.55,2580.95,28.55,1.12,110872291,974.78,9.91,1.22,2.35
Nifty Midcap Liquid 15,01-04-2016,2584.65,2608.80,2573.10,2606.75,25.80,1.00,41220767,683.87,34.13,1.46,1.71
Nifty Midcap Liquid 15,04-04-2016,2616.65,2624.95,2588.10,2601.65,-5.10,-0.20,28910341,470.60,34.45,1.46,1.71
Nifty Midcap Liquid 15,05-04-2016,2596.45,2600.15,2520.40,2525.30,-76.35,-2.93,36702156,573.70,33.44,1.41,1.76
Nifty Midcap Liquid 15,06-04-2016,2523.70,2540.50,2506.25,2533.50,8.20,0.32,30458412,522.70,33.55,1.42,1.76
Nifty Midcap Liquid 15,07-04-2016,2537.10,2553.80,2506.40,2517.05,-16.45,-0.65,38199000,672.25,32.96,1.41,1.77
Nifty Midcap Liquid 15,08-04-2016,2517.45,2546.45,2511.50,2543.45,26.40,1.05,24859233,477.91,33.30,1.42,1.75
Nifty Midcap Liquid 15,11-04-2016,2550.65,2585.25,2547.35,2583.20,39.75,1.56,32420794,551.46,33.82,1.45,1.72
Nifty Midcap Liquid 15,12-04-2016,2588.20,2625.10,2583.00,2613.80,30.60,1.18,32271508,798.61,34.22,1.46,1.70
Nifty Midcap Liquid 15,13-04-2016,2645.25,2670.70,2643.20,2651.90,38.10,1.46,37547951,689.94,34.72,1.49,1.68
Nifty Midcap Liquid 15,18-04-2016,2653.00,2684.85,2620.85,2678.00,26.10,0.98,31951480,595.67,35.06,1.50,1.66
Nifty Midcap Liquid 15,20-04-2016,2692.15,2715.90,2680.80,2700.00,22.00,0.82,39230876,804.74,35.35,1.51,1.65
Nifty Midcap Liquid 15,21-04-2016,2714.35,2728.75,2664.50,2676.25,-23.75,-0.88,44754471,780.97,35.04,1.50,1.66
Nifty Midcap Liquid 15,22-04-2016,2667.15,2719.30,2663.40,2710.85,34.60,1.29,42475220,754.63,35.49,1.52,1.64
Nifty Midcap Liquid 15,25-04-2016,2730.20,2738.05,2700.60,2716.80,5.95,0.22,41148468,848.08,35.24,1.52,1.64
Nifty Midcap Liquid 15,26-04-2016,2711.65,2765.15,2704.15,2761.25,44.45,1.64,44497264,771.94,35.81,1.55,1.61
Nifty Midcap Liquid 15,27-04-2016,2764.75,2782.60,2755.85,2765.40,4.15,0.15,32930060,617.25,35.87,1.55,1.61
Nifty Midcap Liquid 15,28-04-2016,2773.45,2777.95,2707.90,2713.05,-52.35,-1.89,43337042,799.48,35.19,1.52,1.64
Nifty Midcap Liquid 15,29-04-2016,2715.35,2729.35,2668.90,2704.25,-8.80,-0.32,32850326,640.60,34.68,1.51,1.65
Nifty Midcap Liquid 15,02-05-2016,2696.20,2728.35,2678.15,2709.35,5.10,0.19,27674773,527.80,34.50,1.52,1.64
Nifty Midcap Liquid 15,03-05-2016,2721.75,2747.75,2657.15,2665.65,-43.70,-1.61,44750356,964.78,33.94,1.49,1.67
Nifty Midcap Liquid 15,04-05-2016,2657.50,2674.60,2619.00,2626.35,-39.30,-1.47,40863288,814.00,33.44,1.47,1.70
Nifty Midcap Liquid 15,05-05-2016,2636.30,2649.05,2615.60,2633.75,7.40,0.28,30596143,544.32,33.33,1.47,1.69
Nifty Midcap Liquid 15,06-05-2016,2628.75,2669.75,2618.85,2665.45,31.70,1.20,31661186,670.86,33.74,1.49,1.67
Nifty Midcap Liquid 15,09-05-2016,2677.75,2705.80,2672.60,2702.15,36.70,1.38,26910419,681.94,34.20,1.51,1.65
Nifty Midcap Liquid 15,10-05-2016,2704.55,2708.15,2682.80,2698.10,-4.05,-0.15,26968665,604.34,34.15,1.51,1.65
Nifty Midcap Liquid 15,11-05-2016,2646.95,2712.35,2646.95,2687.90,-10.20,-0.38,36988982,816.46,33.92,1.51,1.66
Nifty Midcap Liquid 15,12-05-2016,2699.00,2708.20,2676.40,2703.60,15.70,0.58,23685491,466.96,34.12,1.51,1.65
Nifty Midcap Liquid 15,13-05-2016,2703.30,2726.30,2697.15,2708.95,5.35,0.20,33081818,764.35,34.19,1.52,1.64
Nifty Midcap Liquid 15,16-05-2016,2709.50,2716.45,2683.25,2697.45,-11.50,-0.42,34905765,621.16,34.04,1.51,1.65
Nifty Midcap Liquid 15,17-05-2016,2714.20,2740.60,2706.20,2732.35,34.90,1.29,39971437,974.14,35.13,1.53,1.63
Nifty Midcap Liquid 15,18-05-2016,2734.70,2753.80,2729.65,2750.55,18.20,0.67,36155847,838.03,34.73,1.54,1.62
Nifty Midcap Liquid 15,19-05-2016,2757.30,2757.30,2673.70,2681.50,-69.05,-2.51,41289150,1007.49,33.86,1.50,1.66
Nifty Midcap Liquid 15,20-05-2016,2686.30,2722.20,2686.30,2705.70,24.20,0.90,31115138,668.13,34.17,1.52,1.65
Nifty Midcap Liquid 15,23-05-2016,2721.55,2723.40,2680.35,2684.30,-21.40,-0.79,28221227,529.95,33.69,1.50,1.66
Nifty Midcap Liquid 15,24-05-2016,2683,2689.1,2660.2,2679.25,-5.05,-.19,26364125,535.17,43.93,1.5,1.66
Nifty Midcap Liquid 15,25-05-2016,2705.1,2741.05,2698.35,2739.1,59.85,2.23,35250626,641.48,44.91,1.53,1.63
Nifty Midcap Liquid 15,26-05-2016,2748.1,2782.85,2743.1,2774.6,35.5,1.3,37972186,772.74,157.53,1.55,1.61
Nifty Midcap Liquid 15,27-05-2016,2783.8,2815.1,2781.2,2801.5,26.9,.97,47740193,722.33,84.5,1.63,1.56
Nifty Midcap Liquid 15,30-05-2016,2812.8,2826.45,2786.3,2812.7,11.2,.4,24857235,469.83,,1.64,1.55
Nifty Midcap Liquid 15,31-05-2016,2811.5,2814.15,2774.75,2798.5,-14.2,-.5,60310566,1437.1,,1.63,1.56
Nifty Midcap Liquid 15,01-06-2016,2799.95,2811.75,2756.3,2764.5,-34,-1.21,32441877,593.7,,1.61,1.58
