Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50 Futures TR Index,16-06-2016,-,-,-,7552.6,-56.48,-0.74,-,-,-,-,-
Nifty 50 Futures TR Index,17-06-2016,-,-,-,7568.53,15.94,0.21,-,-,-,-,-
Nifty 50 Futures TR Index,20-06-2016,-,-,-,7644.64,76.10,1.01,-,-,-,-,-
Nifty 50 Futures TR Index,21-06-2016,-,-,-,7621.27,-23.37,-0.31,-,-,-,-,-
Nifty 50 Futures TR Index,22-06-2016,-,-,-,7604.15,-17.12,-0.22,-,-,-,-,-
Nifty 50 Futures TR Index,23-06-2016,-,-,-,7677.14,72.99,0.96,-,-,-,-,-
Nifty 50 Futures TR Index,24-06-2016,-,-,-,7497.53,-179.62,-2.34,-,-,-,-,-
Nifty 50 Futures TR Index,27-06-2016,-,-,-,7517.84,20.32,0.27,-,-,-,-,-
Nifty 50 Futures TR Index,28-06-2016,-,-,-,7548.63,30.79,0.41,-,-,-,-,-
Nifty 50 Futures TR Index,29-06-2016,-,-,-,7614.29,65.66,0.87,-,-,-,-,-
Nifty 50 Futures TR Index,30-06-2016,-,-,-,7693.54,79.25,1.04,-,-,-,-,-
Nifty 50 Futures TR Index,01-07-2016,-,-,-,7726.53,33.00,0.43,-,-,-,-,-
Nifty 50 Futures TR Index,04-07-2016,-,-,-,7760.69,34.15,0.44,-,-,-,-,-
Nifty 50 Futures TR Index,05-07-2016,-,-,-,7731.29,-29.40,-0.38,-,-,-,-,-
Nifty 50 Futures TR Index,07/07/2016,-,-,-,7738.18,6.89,0.09,-,-,-,-,-
Nifty 50 Futures TR Index,11-07-2016,-,-,-,7865.36,145.96,1.89,-,-,-,-,-
Nifty 50 Futures TR Index,12-07-2016,-,-,-,7903.29,37.92,0.48,-,-,-,-,-
Nifty 50 Futures TR Index,13-07-2016,-,-,-,7896.71,-6.58,-0.08,-,-,-,-,-
Nifty 50 Futures TR Index,14-07-2016,-,-,-,7950.55,53.84,0.68,-,-,-,-,-
Nifty 50 Futures TR Index,15-07-2016,-,-,-,7931.92,-18.63,-0.23,-,-,-,-,-
Nifty 50 Futures TR Index,18-07-2016,-,-,-,7904.51,-27.40,-0.35,-,-,-,-,-
