Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty Quality 30,01-01-2016,-,-,-,2088.41,2.68,.13,17839548,1136.19,29.81,7.21,1.66
Nifty Quality 30,04-01-2016,-,-,-,2055.75,-32.66,-1.56,34930205,2318.2,29.34,7.09,1.69
Nifty Quality 30,05-01-2016,-,-,-,2052.56,-3.18,-.15,39862947,2659.55,29.3,7.08,1.69
Nifty Quality 30,06-01-2016,-,-,-,2035.66,-16.9,-.82,50236963,3127.71,29.06,7.02,1.71
Nifty Quality 30,07-01-2016,-,-,-,1991.81,-43.85,-2.15,52659009,3502.4,28.43,6.87,1.74
Nifty Quality 30,08-01-2016,-,-,-,2004.74,12.93,.65,43398803,2833.98,28.61,6.92,1.73
Nifty Quality 30,11-01-2016,-,-,-,1990.18,-14.56,-.73,45640049,3073.29,28.52,6.87,1.74
Nifty Quality 30,12-01-2016,-,-,-,1984.74,-5.44,-.27,41741742,2911.05,28.44,6.85,1.74
Nifty Quality 30,13-01-2016,-,-,-,1994.84,10.1,.51,53217506,3572.06,28.58,6.88,1.74
Nifty Quality 30,14-01-2016,-,-,-,2004.74,9.91,.5,66172467,4786.86,28.72,6.92,1.73
Nifty Quality 30,15-01-2016,-,-,-,1988.64,-16.1,-.8,49833469,3663.62,28.49,6.86,1.74
Nifty Quality 30,18-01-2016,-,-,-,1975.18,-13.46,-.68,53064036,3419.8,28.21,6.81,1.75
Nifty Quality 30,19-01-2016,-,-,-,1981.7,6.51,.33,50235864,2994.03,28.37,6.84,1.75
Nifty Quality 30,20-01-2016,-,-,-,1956.9,-24.79,-1.25,55636119,3455.69,28.02,6.75,1.77
Nifty Quality 30,21-01-2016,-,-,-,1932.62,-24.28,-1.24,70502635,3919.13,27.67,6.67,1.79
Nifty Quality 30,22-01-2016,-,-,-,1964.91,32.29,1.67,54971203,3204.72,28.11,6.78,1.76
Nifty Quality 30,25-01-2016,-,-,-,1969.91,5,.25,39640513,2595.23,28.18,6.8,1.76
Nifty Quality 30,27-01-2016,-,-,-,1974.21,4.3,.22,53481168,3481.4,28.21,6.81,1.75
Nifty Quality 30,28-01-2016,-,-,-,1981.61,7.4,.37,73021920,4652.3,28.31,6.84,1.75
Nifty Quality 30,29-01-2016,-,-,-,2025.33,43.71,2.21,65959838,4629.71,28.93,6.99,1.71
Nifty Quality 30,01-02-2016,-,-,-,2031.03,5.7,.28,43951963,3423.29,28.99,7.01,1.7
Nifty Quality 30,02-02-2016,-,-,-,2006.57,-24.46,-1.2,49199849,3311.09,28.63,6.92,1.73
Nifty Quality 30,03-02-2016,-,-,-,1990.81,-15.76,-.79,41752561,2755.64,28.4,6.87,1.74
Nifty Quality 30,04-02-2016,-,-,-,2003.96,13.15,.66,41619234,3050.64,28.59,6.91,1.73
Nifty Quality 30,05-02-2016,-,-,-,2030.4,26.44,1.32,49669514,3675.68,28.97,7,1.71
Nifty Quality 30,08-02-2016,-,-,-,1996.75,-33.65,-1.66,34771697,2275.96,28.39,6.89,1.73
Nifty Quality 30,09-02-2016,-,-,-,1961.21,-35.53,-1.78,67395813,3994.66,27.88,6.77,1.77
Nifty Quality 30,10-02-2016,-,-,-,1945.46,-15.75,-.8,67177576,3721.59,27.66,6.71,1.78
Nifty Quality 30,11-02-2016,-,-,-,1889.8,-55.66,-2.86,68087596,3734.27,26.78,6.52,1.83
Nifty Quality 30,12-02-2016,-,-,-,1898.98,9.18,.49,75683808,4228.26,26.88,6.55,1.82
Nifty Quality 30,15-02-2016,-,-,-,1937.21,38.23,2.01,69513958,3667.76,26.46,6.68,1.79
Nifty Quality 30,16-02-2016,-,-,-,1905.37,-31.83,-1.64,52145455,2878.82,26.02,6.57,1.82
Nifty Quality 30,17-02-2016,-,-,-,1926.14,20.77,1.09,63306938,3182.08,26.31,6.64,1.8
Nifty Quality 30,18-02-2016,-,-,-,1954.18,28.04,1.46,52750101,3241.89,26.69,6.74,1.77
Nifty Quality 30,19-02-2016,-,-,-,1955.38,1.2,.06,43195464,2348.99,26.72,6.75,1.77
Nifty Quality 30,22-02-2016,-,-,-,1962.88,7.5,.38,51517523,2881.16,26.83,6.77,1.76
Nifty Quality 30,23-02-2016,-,-,-,1933.61,-29.27,-1.49,51050157,2551.54,26.43,6.67,1.79
Nifty Quality 30,24-02-2016,-,-,-,1907.43,-26.19,-1.35,54945509,2706.58,26.05,6.58,1.82
Nifty Quality 30,25-02-2016,-,-,-,1898.78,-8.65,-.45,75714635,3751.3,25.93,6.55,1.82
Nifty Quality 30,26-02-2016,-,-,-,1907.93,9.15,.48,50450429,2790.5,26.22,6.58,1.81
Nifty Quality 30,29-02-2016,-,-,-,1886.62,-21.31,-1.12,116573939,5973.6,25.93,6.5,1.83
Nifty Quality 30,01-03-2016,-,-,-,1954.16,67.54,3.58,91032984,4656.45,26.86,6.74,1.76
Nifty Quality 30,02-03-2016,-,-,-,1970.09,15.94,.82,67410675,3941.12,27.08,6.79,1.75
Nifty Quality 30,03-03-2016,-,-,-,1998.72,28.62,1.45,58373489,3489.34,27.47,6.89,1.72
Nifty Quality 30,04-03-2016,-,-,-,1995.72,-3,-.15,50957197,2945.13,27.43,6.88,1.73
Nifty Quality 30,08-03-2016,-,-,-,1994.9,-.82,-.04,72050685,3920.92,27.42,6.88,1.73
Nifty Quality 30,09-03-2016,-,-,-,2002.75,7.85,.39,69414206,4026.43,27.52,6.91,1.72
Nifty Quality 30,10-03-2016,-,-,-,1994.52,-8.23,-.41,68530127,4476.82,27.41,6.88,1.73
Nifty Quality 30,11-03-2016,-,-,-,2007.68,13.15,.66,55616712,3247.14,27.59,6.92,1.72
Nifty Quality 30,14-03-2016,2009.3,2021.4,2008,2013.75,6.07,.3,58701300,3056.35,27.68,6.94,1.71
