Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty Non-Cyclical Consumer,17-11-2021,-,-,-,10692.12,-18.31,-.17,83995314,5322.67,61.64,11.25,1.01
Nifty Non-Cyclical Consumer,18-11-2021,-,-,-,10619.01,-73.12,-.68,59386807,4718.86,61.22,11.17,1.02
Nifty Non-Cyclical Consumer,22-11-2021,-,-,-,10476.41,-142.6,-1.34,103360913,8577.86,60.4,11.02,1.03
Nifty Non-Cyclical Consumer,23-11-2021,-,-,-,10524.53,48.12,.46,70742963,6018.24,60.67,11.07,1.02
Nifty Non-Cyclical Consumer,24-11-2021,-,-,-,10466.99,-57.54,-.55,96184619,6387.03,60.34,11.01,1.03
Nifty Non-Cyclical Consumer,25-11-2021,-,-,-,10507.21,40.22,.38,83552378,5412.38,60.57,11.05,1.02
Nifty Non-Cyclical Consumer,26-11-2021,-,-,-,10263.37,-243.84,-2.32,112576623,7469.07,59.17,10.8,1.05
Nifty Non-Cyclical Consumer,29-11-2021,-,-,-,10222.58,-40.79,-.4,81939157,6221.83,58.93,10.76,1.05
Nifty Non-Cyclical Consumer,30-11-2021,-,-,-,10248.58,26.01,.25,107217626,10014.55,59.08,10.78,1.05
Nifty Non-Cyclical Consumer,01-12-2021,-,-,-,10246.83,-1.76,-.02,65771018,5555.19,59.07,10.78,1.05
Nifty Non-Cyclical Consumer,02-12-2021,-,-,-,10350.48,103.65,1.01,63874566,5078.29,59.67,10.89,1.04
Nifty Non-Cyclical Consumer,03-12-2021,-,-,-,10265.03,-85.45,-.83,79587095,5666.6,59.18,10.8,1.05
Nifty Non-Cyclical Consumer,06-12-2021,-,-,-,10065.03,-200.0,-1.95,75989200,4882.39,58.02,10.59,1.07
Nifty Non-Cyclical Consumer,07-12-2021,-,-,-,10170.93,105.9,1.05,58969087,5267.69,58.64,10.7,1.06
Nifty Non-Cyclical Consumer,08-12-2021,-,-,-,10334.54,163.61,1.61,53890510,4635.86,59.58,10.87,1.04
Nifty Non-Cyclical Consumer,09-12-2021,-,-,-,10411.76,77.21,.75,93053407,5518.18,60.02,10.95,1.03
Nifty Non-Cyclical Consumer,10-12-2021,-,-,-,10435.36,23.6,.23,74815538,5313.45,60.16,10.98,1.03
Nifty Non-Cyclical Consumer,13-12-2021,-,-,-,10355.5,-79.86,-.77,73415272,5638.68,59.7,10.89,1.04
Nifty Non-Cyclical Consumer,14-12-2021,-,-,-,10313.33,-42.16,-.41,87211302,5614.42,59.46,10.85,1.04
Nifty Non-Cyclical Consumer,15-12-2021,-,-,-,10264.58,-48.75,-.47,85031299,5030.04,59.17,10.8,1.05
Nifty Non-Cyclical Consumer,16-12-2021,-,-,-,10245.48,-19.1,-.19,64216669,4155.24,59.06,10.78,1.05
Nifty Non-Cyclical Consumer,17-12-2021,-,-,-,10030.29,-215.19,-2.1,94916071,6108.24,57.82,10.55,1.07
Nifty Non-Cyclical Consumer,20-12-2021,-,-,-,9878.45,-151.85,-1.51,102278198,6017.35,56.95,10.39,1.09
Nifty Non-Cyclical Consumer,21-12-2021,-,-,-,9994.74,116.29,1.18,94989860,5648.01,57.62,10.52,1.05
Nifty Non-Cyclical Consumer,22-12-2021,-,-,-,10088.7,93.96,.94,113122308,6178.97,58.16,10.61,1.04
Nifty Non-Cyclical Consumer,23-12-2021,-,-,-,10155.33,66.63,.66,76019980,4591.04,58.55,10.68,1.03
Nifty Non-Cyclical Consumer,24-12-2021,-,-,-,10123.74,-31.59,-.31,48888394,3144.81,58.36,10.65,1.04
Nifty Non-Cyclical Consumer,27-12-2021,-,-,-,10124.53,0.79,.01,44863940,3103.38,58.37,10.65,1.04
Nifty Non-Cyclical Consumer,28-12-2021,-,-,-,10231.35,106.82,1.06,42968432,3408.33,58.98,10.76,1.03
Nifty Non-Cyclical Consumer,29-12-2021,-,-,-,10206.11,-25.24,-.25,37599063,2826.68,58.84,10.74,1.03
Nifty Non-Cyclical Consumer,30-12-2021,-,-,-,10219.1,12.99,.13,43612122,3349.9,58.91,10.75,1.03
Nifty Non-Cyclical Consumer,31-12-2021,-,-,-,10363.74,144.64,1.42,38643443,3830.18,59.04,10.78,1.04
Nifty Non-Cyclical Consumer,03-01-2022,-,-,-,10405.79,42.05,.41,28370062,2823.52,59.28,10.83,1.04
Nifty Non-Cyclical Consumer,04-01-2022,-,-,-,10462.06,56.27,.54,42518561,3683.77,59.6,10.88,1.03
Nifty Non-Cyclical Consumer,05-01-2022,-,-,-,10493.85,31.79,.3,40418442,3875.59,59.78,10.92,1.03
Nifty Non-Cyclical Consumer,06-01-2022,-,-,-,10483.83,-10.02,-.1,58744740,5341.87,59.72,10.91,1.03
Nifty Non-Cyclical Consumer,07-01-2022,-,-,-,10537.75,53.92,.51,42840863,4996.54,60.03,10.96,1.03
Nifty Non-Cyclical Consumer,10-01-2022,-,-,-,10554.78,17.03,.16,45644700,3994.08,60.12,10.98,1.02
Nifty Non-Cyclical Consumer,11-01-2022,-,-,-,10523.52,-31.26,-.3,45489381,4421.32,59.88,10.95,1.03
Nifty Non-Cyclical Consumer,12-01-2022,-,-,-,10568.76,45.25,.43,54616913,5949.3,60.14,11,1.02
Nifty Non-Cyclical Consumer,13-01-2022,-,-,-,10558.25,-10.51,-.1,43449329,4443.19,60.08,10.98,1.02
Nifty Non-Cyclical Consumer,14-01-2022,-,-,-,10493.33,-64.92,-.61,47866339,4914.43,59.71,10.92,1.03
Nifty Non-Cyclical Consumer,17-01-2022,-,-,-,10531.48,38.15,.36,40454046,4048.15,59.93,10.96,1.03
Nifty Non-Cyclical Consumer,18-01-2022,-,-,-,10395.38,-136.1,-1.29,49389817,4450.36,59.15,10.81,1.04
Nifty Non-Cyclical Consumer,19-01-2022,-,-,-,10286.54,-108.84,-1.05,46549038,4840.55,58.53,10.7,1.06
Nifty Non-Cyclical Consumer,20-01-2022,-,-,-,10239.48,-47.05,-.46,59749731,5596.02,58.27,10.65,1.06
Nifty Non-Cyclical Consumer,21-01-2022,-,-,-,10102.37,-137.11,-1.34,70898263,6610.76,57.4,10.51,1.08
Nifty Non-Cyclical Consumer,24-01-2022,-,-,-,9776.26,-326.11,-3.23,86173183,6752.46,55.61,10.17,1.11
