Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,31-01-2019,10690.55,10838.05,10678.55,10830.95,179.15,1.68,604818027,27471.18,26.26,3.37,1.25
Nifty Next 50,31-01-2019,26500,26581.3,26337.1,26555.6,159.45,.6,228479498,4883.75,39.76,3.74,.92
Nifty 100,31-01-2019,10869.25,11002.5,10853.9,10996.8,167.3,1.54,836962479,32388.83,27.46,3.41,1.2
Nifty 200,31-01-2019,5606.45,5669.05,5595.1,5666.45,80.65,1.44,1329655210,39906.42,28.35,3.27,1.19
Nifty 500,31-01-2019,8916.4,9007.45,8899.55,9003.85,118.95,1.34,1659908058,42878.62,29.13,3.15,1.16
Nifty Midcap 50,31-01-2019,4681.6,4703.4,4627.35,4689.1,27.7,.59,417982738,5959.51,43.59,2.03,1.33
NIFTY Midcap 100,31-01-2019,16857.65,16924.95,16708.05,16904.75,112.45,.67,492692731,7517.59,37.87,2.46,1.09
NIFTY Smallcap 100,31-01-2019,6121.05,6139.95,6084.65,6132.95,37.15,.61,259938215,2037.13,33.16,1.62,.91
Nifty50 Dividend Points,31-01-2019,-,-,-,118.74,0.0,-,-,-,-,-,-
Nifty Auto,31-01-2019,8145.15,8236.55,8083.9,8218.4,100.0,1.23,82045633,2905.39,22.98,3.93,1.19
Nifty Bank,31-01-2019,26969.15,27325.05,26891.05,27295.45,469.95,1.75,306292995,9985.48,54.97,3.14,.46
Nifty Energy,31-01-2019,14541.45,14816.25,14532.65,14792.95,313.7,2.17,157583215,3789.28,15,1.91,1.85
Nifty Financial Services,31-01-2019,11315,11465.35,11273.85,11456.4,181.2,1.61,221490816,11649.68,37.45,3.67,.7
Nifty FMCG,31-01-2019,29571.8,29872.75,29450.6,29800.55,336.7,1.14,47908371,2732.29,42.46,10.79,1.15
Nifty IT,31-01-2019,15299.45,15513.45,15276.05,15499.3,244.1,1.6,47438828,3095.84,21.95,5.31,1.38
Nifty Media,31-01-2019,2202.75,2205.25,2109.5,2173.4,-23.65,-1.08,88748555,1092.62,23.71,3.23,.69
Nifty Metal,31-01-2019,2899.85,2920.35,2875.6,2915.85,33.8,1.17,106481396,1808.84,12.07,1.25,4.36
Nifty MNC,31-01-2019,13272.25,13331.1,13217.05,13320.65,92.55,.7,79836599,2648.05,29.2,4.37,1.9
Nifty Pharma,31-01-2019,8748.45,8866.55,8713.8,8825.35,90.75,1.04,27552682,1824.29,48.25,3.74,.64
Nifty PSU Bank,31-01-2019,3000.1,3035.95,2967.5,3025.8,49.4,1.66,96597168,1455.78,,1.06,.01
Nifty Realty,31-01-2019,227.6,230.6,226.2,228.55,2.05,.91,16966270,174.69,81.57,1.35,.59
Nifty India Consumption,31-01-2019,4675.05,4720.45,4656.2,4715.8,52.4,1.12,125954881,5913.46,44.28,5.58,1.06
Nifty Commodities,31-01-2019,3233.3,3272.5,3227.2,3266.95,46.7,1.45,261916120,6126.17,14.11,1.51,3.03
Nifty Dividend Opportunities 50,31-01-2019,2530.7,2556.85,2527.85,2553.6,28.9,1.14,454122628,11564.57,15.61,2.62,2.94
Nifty Infrastructure,31-01-2019,2966,2982.35,2949.4,2976.85,27.65,.94,272967550,3204.64,33.06,1.98,1.61
Nifty PSE,31-01-2019,3191.05,3222,3180.85,3207.7,28.85,.91,271437064,3840.93,10.05,1.39,4.52
Nifty Services Sector,31-01-2019,14843.65,15043.85,14818.1,15032.85,242.25,1.64,462187684,18809.81,31.22,3.55,.99
Nifty50 Shariah,31-01-2019,-,-,-,2341.45,33.11,1.43,124500164,4922.19,17.81,2.52,1.89
Nifty500 Shariah,31-01-2019,-,-,-,2842.04,27.29,.97,318974302,10037.76,22.48,3.21,1.33
Nifty Low Volatility 50,31-01-2019,-,-,-,9750.17,97.63,1.01,263960592,15045.96,23.64,3.58,1.39
Nifty Alpha 50,31-01-2019,11685.65,11791.15,11668.35,11781.55,169.95,1.46,99441034,10295.05,25.02,6.69,.76
Nifty High Beta 50,31-01-2019,-,-,-,1556.73,3.13,.2,584990029,11845.86,54.83,1.06,1.54
Nifty100 Equal Weight,31-01-2019,12432.75,12498.25,12363.55,12490.45,105.9,.86,836962479,32388.83,26.23,2.75,1.44
Nifty100 Liquid 15,31-01-2019,3679.8,3709.8,3644.7,3699.5,36.9,1.01,240780165,7394.82,21.78,1.7,1.91
Nifty CPSE,31-01-2019,1974.05,1989.85,1965.1,1977.3,13.4,.68,188550605,2411.56,8.87,1.23,5.72
Nifty50 Value 20,31-01-2019,5201.95,5278.95,5200,5274.7,89.75,1.73,290716620,9943.69,16.99,2.86,2.26
Nifty Midcap Liquid 15,31-01-2019,3933.3,3944.3,3877.4,3926.25,6.7,.17,180056954,2712.28,20.21,2.03,1.38
Nifty Shariah 25,31-01-2019,-,-,-,4095.52,57.05,1.41,110900697,5029.78,22.47,3.25,1.51
India VIX,31-01-2019,17.85,17.85,16.445,17.12,-0.73,-4.08,-,-,-,-,-
Nifty Growth Sectors 15,31-01-2019,6012.55,6073.3,5983.9,6062.2,66.1,1.1,84297864,5454.89,32.26,6.13,1.2
Nifty50 TR 1x Inverse,31-01-2019,375.9,376.3,370.65,370.9,-6.3,-1.67,-,-,-,-,-
Nifty50 TR 2x Leverage,31-01-2019,5540.5,5692.75,5528.4,5685.55,184.1,3.35,-,-,-,-,-
Nifty50 PR 1x Inverse,31-01-2019,423.2,423.65,417.3,417.6,-7.05,-1.66,-,-,-,-,-
Nifty50 PR 2x Leverage,31-01-2019,4369.05,4489.1,4359.5,4483.45,145.15,3.35,-,-,-,-,-
NIFTY100 Quality 30,31-01-2019,2555.75,2574.95,2541.4,2571.85,25.95,1.02,199421528,10391.49,28.21,6.52,1.33
Nifty Tata Group,31-01-2019,-,-,-,6482.35,118.41,1.86,58375864,2240.87,27.05,5.08,1.1
Nifty Tata Group 25% Cap,31-01-2019,-,-,-,4545.55,99.12,2.23,56053634,2167.22,27.94,2.65,.92
Nifty Private Bank,31-01-2019,15341.9,15517,15278,15495.1,252.9,1.66,270668761,8973.16,39.08,3.45,.52
Nifty Smallcap 250,31-01-2019,5009.75,5023.95,4993.4,5021.6,27.7,.55,316829663,2590.07,42.01,1.82,.96
Nifty Smallcap 50,31-01-2019,2966.9,2972.8,2935.05,2966.65,11.2,.38,232686927,1462.69,50.58,1.36,1.02
Nifty MidSmallcap 400,31-01-2019,5671.4,5689.45,5640.35,5684.3,30.2,.53,822945579,10489.79,38.29,2.41,.99
Nifty Midcap 150,31-01-2019,6031.2,6052.05,5991.95,6044.65,31.5,.52,506115916,7899.72,36.79,2.84,1
Nifty Aditya Birla Group,31-01-2019,-,-,-,3066.68,22.79,.75,41537278,661.93,,1.63,.37
Nifty 50 Futures Index,31-01-2019,-,-,-,3825.86,65.12,1.73,-,-,-,-,-
Nifty 50 Futures TR Index,31-01-2019,-,-,-,10831.66,186.38,1.75,-,-,-,-,-
Nifty 50 Arbitrage,31-01-2019,-,-,-,1772.2,-0.86,-.05,-,-,-,-,-
NIFTY50 Equal Weight,31-01-2019,11635.35,11749.7,11593.4,11737.35,144.7,1.25,604818027,27471.18,20.37,2.61,1.77
Nifty100 Low Volatility 30,31-01-2019,8359.05,8464.5,8342.7,8456.85,126.0,1.51,172275502,11620.93,24.66,4.01,1.42
NIFTY Alpha Low-Volatility 30,31-01-2019,-,-,-,11425.73,146.06,1.29,159191633,11278.68,28.45,4.67,1.06
NIFTY Quality Low-Volatility 30,31-01-2019,-,-,-,8145.91,77.58,.96,131977323,9822.09,28.77,6.75,1.28
NIFTY Alpha Quality Low-Volatility 30,31-01-2019,-,-,-,9283.01,101.35,1.1,137504699,10298.34,29.83,6.8,1.21
