Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,13-03-2019,11326.2,11352.3,11276.6,11341.7,40.5,.36,382996187,20851.67,27.8,3.58,1.19
Nifty Next 50,13-03-2019,28269.65,28314.7,28005.35,28047.85,-160.45,-.57,244990707,5447.46,44.39,3.99,.87
Nifty 100,13-03-2019,11525.35,11540.55,11472.9,11527.2,27.25,.24,629811249,26315.81,29.21,3.62,1.15
Nifty 200,13-03-2019,5944.1,5951.6,5915.6,5940.25,8.65,.15,974920558,32100.08,30.08,3.47,1.14
Nifty 500,13-03-2019,9461.25,9471.4,9416.65,9450.25,9.4,.1,1443338398,37573.19,30.96,3.35,1.11
Nifty Midcap 50,13-03-2019,4921.25,4927.45,4877.65,4884.6,-33.35,-.68,277084426,4242.75,43.79,2.14,1.28
NIFTY Midcap 100,13-03-2019,17855.95,17873.65,17703.25,17733.45,-98.5,-.55,345109309,5784.26,39.13,2.6,1.04
NIFTY Smallcap 100,13-03-2019,6603.4,6614,6539.9,6571.45,-14.0,-.21,385436952,4199.28,38.29,1.77,.85
Nifty50 Dividend Points,13-03-2019,-,-,-,134.39,0.0,-,-,-,-,-,-
Nifty Auto,13-03-2019,8819.95,8836.25,8748.3,8767.55,-35.35,-.4,56147219,2235.66,24.63,4.22,1.12
Nifty Bank,13-03-2019,28480.3,28927.7,28353.65,28884.3,440.6,1.55,206998023,9124.75,58.17,3.32,.44
Nifty Energy,13-03-2019,16025.25,16091.25,15850.95,16041.8,50.65,.32,103955839,3117.88,16.8,2.13,1.7
Nifty Financial Services,13-03-2019,11915.55,12054,11855.75,12034.15,138.7,1.17,132477344,8909.9,42.52,3.86,.67
Nifty FMCG,13-03-2019,30578.85,30628.95,30391.4,30451.6,-29.2,-.1,24797164,1421.18,43.4,11.17,1.13
Nifty IT,13-03-2019,15442.25,15550.85,15300.25,15342.9,-41.65,-.27,49018707,2560.27,21.76,5.26,1.39
Nifty Media,13-03-2019,2530.45,2535.8,2474,2482.65,-51.8,-2.04,23454770,449.71,26.6,3.78,.61
Nifty Metal,13-03-2019,3041.4,3042.45,2977.4,2985.75,-57.3,-1.88,109275233,1780.1,10.45,1.31,4.27
Nifty MNC,13-03-2019,13542.7,13542.7,13380,13407.35,-109.65,-.81,43504112,1805.31,29.15,4.42,1.89
Nifty Pharma,13-03-2019,9298.7,9318.15,9070.6,9100.25,-174.55,-1.88,21196190,1526.23,51.09,3.86,.63
Nifty PSU Bank,13-03-2019,3010.45,3059.35,2972.8,3050.6,49.35,1.64,119493626,1607.44,,1.07,.01
Nifty Realty,13-03-2019,246.9,249.55,245.8,246.35,1.45,.59,24571454,476.78,44.1,2.08,.59
Nifty India Consumption,13-03-2019,4943.35,4947.35,4899.2,4905.95,-27.05,-.55,118825543,4170.06,47.64,5.84,1.02
Nifty Commodities,13-03-2019,3529.9,3529.9,3481.2,3499.7,-33.55,-.95,218763178,5585.37,14.47,1.68,2.87
Nifty Dividend Opportunities 50,13-03-2019,2651.45,2651.45,2630.3,2633.5,-12.15,-.46,278238560,7412.6,15.99,2.79,2.86
Nifty Infrastructure,13-03-2019,3177.55,3179.15,3136.5,3142.65,-26.1,-.82,341571656,2978.47,37.65,2.09,1.52
Nifty PSE,13-03-2019,3474.15,3474.15,3403.45,3443.35,-33.05,-.95,201627804,2904.6,10.57,1.55,4.24
Nifty Services Sector,13-03-2019,15502.5,15612.45,15436.8,15593.0,120.85,.78,320100761,14503.19,34.01,3.69,.95
Nifty50 Shariah,13-03-2019,-,-,-,2455.71,-8.85,-.36,86717867,3509.18,19.04,2.8,1.8
Nifty500 Shariah,13-03-2019,-,-,-,2954.3,-12.47,-.42,275953661,9296.95,23.81,3.5,1.27
Nifty Low Volatility 50,13-03-2019,-,-,-,10049.79,-38.02,-.38,181438690,14121.21,24.02,3.82,1.35
Nifty Alpha 50,13-03-2019,12060.65,12075.85,11965.4,11975.4,-56.4,-.47,78544911,8179.39,25,6.8,.74
Nifty High Beta 50,13-03-2019,-,-,-,1667.59,-4.47,-.27,403774574,7544.03,55.94,1.15,1.44
Nifty100 Equal Weight,13-03-2019,13376,13376,13268.55,13292.7,-59.85,-.45,629811249,26315.81,28.95,2.98,1.36
Nifty100 Liquid 15,13-03-2019,3892.7,3895.95,3847.35,3869.05,-24.6,-.63,173632976,5575.22,22.03,1.83,1.82
Nifty CPSE,13-03-2019,2151.25,2151.25,2087.1,2126.85,-34.95,-1.62,130280841,1830.63,8.78,1.43,5.35
Nifty50 Value 20,13-03-2019,5463.75,5463.75,5417.85,5443.65,-7.25,-.13,214670390,8013.7,17.28,3.01,2.19
Nifty Midcap Liquid 15,13-03-2019,4139.5,4150.9,4104.8,4121.1,-14.75,-.36,80855139,1650.75,20.93,2.13,1.33
Nifty Shariah 25,13-03-2019,-,-,-,4267.65,-28.3,-.66,70179012,3622.09,23.34,3.47,1.45
India VIX,13-03-2019,15.0975,15.595,12.3,15.28,0.18,1.19,-,-,-,-,-
Nifty Growth Sectors 15,13-03-2019,6357.75,6367.1,6295.7,6306.0,-35.0,-.55,36925269,3051.84,33.69,6.42,1.16
Nifty50 TR 1x Inverse,13-03-2019,356.25,357.8,355.45,355.75,-1.25,-.35,-,-,-,-,-
Nifty50 TR 2x Leverage,13-03-2019,6183.6,6211.65,6129.95,6200.5,44.05,.72,-,-,-,-,-
Nifty50 PR 1x Inverse,13-03-2019,401.65,403.4,400.75,401.1,-1.4,-.35,-,-,-,-,-
Nifty50 PR 2x Leverage,13-03-2019,4862.25,4884.3,4820,4875.55,33.9,.7,-,-,-,-,-
NIFTY100 Quality 30,13-03-2019,2695.85,2708.2,2687.05,2706.15,17.4,.65,171898792,11429.04,27.99,6.89,1.27
NIFTY Alpha Low-Volatility 30,13-03-2019,-,-,-,11584.78,9.11,.08,117137146,11543.03,29.13,4.79,1.05
Nifty100 Low Volatility 30,13-03-2019,8738.7,8744.5,8690.9,8705.35,-10.25,-.12,132861220,12038.69,25.14,4.14,1.38
NIFTY500 Value 50,13-03-2019,-,-,-,4363.0,-25.79,-.59,351156809,4255.83,14.29,1.06,3.92
NIFTY200 Quality 30,13-03-2019,9764,9785.15,9696.1,9712.35,-28.85,-.3,76341434,5442.27,29.52,8.14,1.41
NIFTY100 Enhanced ESG,13-03-2019,-,-,-,2172.62,5.28,.24,484456057,21957.14,28.21,3.79,1.01
NIFTY100 ESG,13-03-2019,-,-,-,2136.38,4.93,.23,518564585,23500.44,29.23,3.82,.98
NIFTY SME EMERGE,13-03-2019,-,-,-,1512.86,-1.85,-.12,-,-,16.37,2.06,.31
NIFTY LargeMidcap 250,13-03-2019,-,-,-,5861.8,-6.8,-.12,984055488,32430.48,33.67,3.29,1.05
NIFTY Alpha Quality Value Low-Volatility 30,13-03-2019,-,-,-,7259.27,1.59,.02,129494608,10925.81,23.77,4.92,1.52
NIFTY Alpha Quality Low-Volatility 30,13-03-2019,-,-,-,9537.17,5.07,.05,111234692,11096.37,29.4,7,1.18
NIFTY Quality Low-Volatility 30,13-03-2019,-,-,-,8342.91,4.23,.05,98963467,9853.46,28.37,6.95,1.25
NIFTY50 Equal Weight,13-03-2019,12511.15,12511.15,12412.55,12455.65,-39.1,-.31,382996187,20851.67,21.62,2.84,1.66
Nifty 50 Arbitrage,13-03-2019,-,-,-,1785.08,1.3,.07,-,-,-,-,-
