Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,23-04-2019,11612.95,11645.95,11564.8,11575.95,-18.5,-.16,272544486,14500.53,28.94,3.7,1.14
Nifty Next 50,23-04-2019,27967.55,28050.5,27842.25,27874.85,-32.4,-.12,164504376,4014.42,44.9,4.14,.91
Nifty 100,23-04-2019,11765.5,11797.4,11716.5,11727.65,-18.25,-.16,440462641,18553.38,30.36,3.75,1.11
Nifty 200,23-04-2019,6050.9,6068.15,6027.25,6033.65,-7.65,-.13,834679701,23833.11,30.62,3.56,1.11
Nifty 500,23-04-2019,9614.85,9642.15,9577,9587.3,-12.5,-.13,1233581473,28315.59,31.01,3.43,1.09
Nifty Midcap 50,23-04-2019,4930.05,4962.3,4902.7,4929.25,1.7,.03,220062843,3426.78,34.12,2.03,1.49
NIFTY Midcap 100,23-04-2019,17777.85,17862.4,17697,17779.05,17.8,.1,394217060,5279.72,32.9,2.53,1.15
NIFTY Smallcap 100,23-04-2019,6572.15,6596.95,6503.7,6519.6,-41.95,-.64,280095470,2812.42,29.71,1.92,.97
Nifty50 Dividend Points,23-04-2019,-,-,-,0.0,0.0,-,-,-,-,-,-
Nifty Auto,23-04-2019,8823.55,8853.8,8666.8,8682.9,-131.0,-1.49,54354401,2216.67,24.22,4.26,1.14
Nifty Bank,23-04-2019,29761.95,29906.5,29455.45,29479.7,-208.25,-.7,145857126,4502.93,62.19,3.32,.43
Nifty Energy,23-04-2019,15915,16035.5,15849.2,16010.7,66.4,.42,84147815,2708.92,13.5,1.75,2.67
Nifty Financial Services,23-04-2019,12376.75,12425.55,12286.3,12295.45,-51.6,-.42,73813616,5115.46,44.3,3.98,.65
Nifty FMCG,23-04-2019,30459.8,30565.15,30407.6,30495.05,76.95,.25,19629974,1031.39,46.89,12.45,1.02
Nifty IT,23-04-2019,16179.45,16193.6,16082.45,16166.3,15.7,.1,33651817,1436.58,24.08,5.79,1.3
Nifty Media,23-04-2019,2369.85,2408.1,2356.15,2361.75,3.15,.13,48552216,774.18,26.85,3.16,.68
Nifty Metal,23-04-2019,3054.75,3077.85,3038.65,3042.0,-12.1,-.4,65943741,1106.17,10.63,1.33,4.18
Nifty MNC,23-04-2019,13356.7,13392,13286.75,13298.85,-42.9,-.32,35202866,1684.9,28.78,4.37,1.9
Nifty Pharma,23-04-2019,9294,9422,9290.55,9388.8,103.35,1.11,17092800,1268.96,52.97,3.98,.6
Nifty PSU Bank,23-04-2019,3137.1,3189.3,3110.6,3121.35,-12.55,-.4,97418678,1377.53,,.92,.03
Nifty Realty,23-04-2019,264.5,266.9,262.15,263.15,-0.55,-.21,19183516,333.44,46.09,2.22,.55
Nifty India Consumption,23-04-2019,4894.25,4911.1,4852.65,4857.8,-27.0,-.55,55948637,3923.18,44.41,5.97,1.01
Nifty Commodities,23-04-2019,3573.15,3588.1,3561.65,3575.7,2.95,.08,145379945,4174.01,14.7,1.7,2.81
Nifty Dividend Opportunities 50,23-04-2019,2684.3,2691.5,2677.5,2686.6,2.6,.1,222206597,5821.11,15.76,2.74,2.9
Nifty Infrastructure,23-04-2019,3180.3,3182.65,3138,3145.15,-28.5,-.9,317513516,2282.43,37.7,2.06,1.52
Nifty PSE,23-04-2019,3474.55,3492.5,3457.75,3487.05,2.0,.06,118905815,1903.81,10.63,1.55,4.22
Nifty Services Sector,23-04-2019,16079.9,16119.3,15968.25,15984.35,-63.8,-.4,201366282,9220.93,33.91,3.81,.93
Nifty50 Shariah,23-04-2019,-,-,-,2490.5,0.31,.01,56192509,2456.35,20.62,3,1.61
Nifty500 Shariah,23-04-2019,-,-,-,2972.18,1.63,.05,229687391,7167.58,23.84,3.5,1.26
Nifty Low Volatility 50,23-04-2019,-,-,-,10262.82,-9.99,-.1,101590212,8170.95,24.69,3.8,1.37
Nifty Alpha 50,23-04-2019,12161.55,12185.25,12117.25,12154.45,10.55,.09,69017710,5774.81,44.54,6.67,.56
Nifty High Beta 50,23-04-2019,-,-,-,1662.3,-1.54,-.09,409764143,7835.21,41.89,1.22,1.38
Nifty100 Equal Weight,23-04-2019,13507.6,13548.45,13449.05,13462.85,-25.8,-.19,440462641,18553.38,29.88,3.24,1.26
Nifty100 Liquid 15,23-04-2019,4062.95,4090,4024,4028.85,-31.25,-.77,143568906,5820.42,30.55,2.17,1.47
Nifty CPSE,23-04-2019,2236.15,2257.35,2225.6,2252.15,14.95,.67,57932929,820.3,9.14,1.5,5.14
Nifty50 Value 20,23-04-2019,5588.05,5607,5567.5,5592.35,8.2,.15,139270732,5595.87,17.35,3.09,2.1
Nifty Midcap Liquid 15,23-04-2019,4173.35,4207.9,4148.85,4185.9,14.95,.36,69592922,1275.39,14.46,2.03,1.72
Nifty Shariah 25,23-04-2019,-,-,-,4272.92,-8.57,-.2,57378580,3159.05,24.07,3.78,1.38
India VIX,23-04-2019,24.05,26.3175,22.7775,24.65,0.6,2.47,-,-,-,-,-
Nifty Growth Sectors 15,23-04-2019,6124.25,6158.1,6068.35,6072.2,-42.6,-.7,69369894,4630.25,34.59,6.7,.62
Nifty50 TR 1x Inverse,23-04-2019,349.25,350.7,348.3,350.4,0.65,.19,-,-,-,-,-
Nifty50 TR 2x Leverage,23-04-2019,6458.15,6494.55,6404.75,6417.05,-21.6,-.34,-,-,-,-,-
Nifty50 PR 1x Inverse,23-04-2019,394.1,395.7,392.95,395.35,0.7,.18,-,-,-,-,-
Nifty50 PR 2x Leverage,23-04-2019,5070.85,5099.4,5028.9,5038.55,-17.0,-.34,-,-,-,-,-
NIFTY100 Quality 30,23-04-2019,2736.1,2744.5,2718.1,2720.25,-12.6,-.46,98406281,6213.11,28.07,6.92,1.26
Nifty Tata Group,23-04-2019,-,-,-,7011.7,-28.18,-.4,42610111,1627.4,28.52,5.57,1.02
Nifty Tata Group 25% Cap,23-04-2019,-,-,-,4980.91,-31.13,-.62,37250465,1534.47,28.1,3,.85
Nifty Smallcap 250,23-04-2019,5387.45,5403.85,5354.95,5363.95,-16.05,-.3,387977152,4035.39,33.72,2.08,.95
Nifty MidSmallcap 400,23-04-2019,6023.2,6046.55,5997.2,6014.55,-1.65,-.03,793118832,9762.21,33.98,2.56,1.01
Nifty Midcap 150,23-04-2019,6367,6394.4,6341.95,6367.2,6.85,.11,405141680,5726.82,34.11,2.89,1.03
Nifty Aditya Birla Group,23-04-2019,-,-,-,3405.54,-8.24,-.24,43072556,432.05,,2.09,.3
Nifty 50 Futures Index,23-04-2019,-,-,-,4039.44,-10.46,-.26,-,-,-,-,-
Nifty 50 Futures TR Index,23-04-2019,-,-,-,11617.04,-27.92,-.24,-,-,-,-,-
Nifty 50 Arbitrage,23-04-2019,-,-,-,1801.04,1.51,.08,-,-,-,-,-
NIFTY50 Equal Weight,23-04-2019,12794.25,12837.3,12746.2,12759.45,-27.4,-.21,272544486,14500.53,22.7,2.97,1.59
Nifty100 Low Volatility 30,23-04-2019,8908.3,8926.8,8850.25,8858.15,-42.6,-.48,76625166,7078.05,25.52,4.25,1.39
NIFTY Alpha Low-Volatility 30,23-04-2019,-,-,-,11727.79,-43.04,-.37,70408784,6793.47,29.5,4.85,1.04
NIFTY Quality Low-Volatility 30,23-04-2019,-,-,-,8350.26,-24.99,-.3,59637616,5473.51,28.34,6.94,1.25
NIFTY Alpha Quality Low-Volatility 30,23-04-2019,-,-,-,9581.26,-16.5,-.17,65771708,6243.09,29.5,7.03,1.18
NIFTY Alpha Quality Value Low-Volatility 30,23-04-2019,-,-,-,7369.21,-8.24,-.11,67988192,5910.21,24.05,4.98,1.5
NIFTY LargeMidcap 250,23-04-2019,-,-,-,5932.32,-1.45,-.02,845604321,24280.21,32.11,3.26,1.07
NIFTY SME EMERGE,23-04-2019,-,-,-,1523.67,-4.43,-.29,-,-,16.22,2.02,.32
NIFTY100 ESG,23-04-2019,-,-,-,2172.33,-3.11,-.14,381893271,16598.06,29.77,3.88,.96
NIFTY100 Enhanced ESG,23-04-2019,-,-,-,2206.28,-4.83,-.22,358135092,15350.19,28.69,3.85,.99
