SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
AUBANK,EQ,530,547,523.7,541.65,536.75,525,10585689,5675821262.65,10-JUL-2017,99367,INE949L01017
AUBANK,EQ,421.2,433.7,421.2,421.2,421.2,443.35,1824021,771040368.3,08-MAY-2020,18991,INE949L01017,
AUBANK,EQ,410.6,419,400.15,400.15,400.15,421.2,1413419,572860510.1,11-MAY-2020,38592,INE949L01017,
AUBANK,EQ,390,393,380.15,380.15,380.15,400.15,1119825,426879026.35,12-MAY-2020,19779,INE949L01017,
AUBANK,EQ,399.15,399.15,399.15,399.15,399.15,380.15,488294,194902550.1,13-MAY-2020,5352,INE949L01017,
AUBANK,EQ,419.1,419.1,407.05,419.1,419.1,399.15,863407,360846871.4,14-MAY-2020,14317,INE949L01017,
AUBANK,EQ,428,440.05,415.75,417.5,417,419.1,1466643,632505092.35,15-MAY-2020,36955,INE949L01017,
AUBANK,EQ,425.5,427.5,396.65,396.95,396.65,417.5,1125490,455456469.85,18-MAY-2020,16264,INE949L01017,
AUBANK,EQ,413,414,383.1,385.85,384,396.95,584059,233157595.95,19-MAY-2020,23626,INE949L01017,
AUBANK,EQ,385,405.1,381.05,401.7,403,385.85,422575,166250639.1,20-MAY-2020,9634,INE949L01017,
AUBANK,EQ,411,421.75,403.65,420.9,421.75,401.7,725271,301878222.65,21-MAY-2020,15250,INE949L01017,
AUBANK,EQ,415,420,399.9,399.9,399.9,420.9,800996,323461851.65,22-MAY-2020,12343,INE949L01017,
AUBANK,EQ,380,394.8,380,383,385.5,399.9,400872,154347430.9,26-MAY-2020,18136,INE949L01017,
AUBANK,EQ,383,399,366,393.7,394,383,690254,264997131.7,27-MAY-2020,20203,INE949L01017,
AUBANK,EQ,392.9,404.1,386.2,398.1,397.05,393.7,360237,143497001.1,28-MAY-2020,23059,INE949L01017,
AUBANK,EQ,389,399,386.1,391.6,394.15,398.1,628315,245778721.95,29-MAY-2020,15158,INE949L01017,
AUBANK,EQ,400,411.15,400,410.05,411.1,391.6,2036271,834933193.4,01-JUN-2020,24733,INE949L01017,
AUBANK,EQ,409.4,430.55,405,430.4,430.55,410.05,656215,277629222.3,02-JUN-2020,19256,INE949L01017,
AUBANK,EQ,438,451.9,437.15,451.9,451.9,430.4,341433,153971048.55,03-JUN-2020,6169,INE949L01017,
AUBANK,EQ,474.45,474.45,445,473.7,471,451.9,2660614,1256978238.9,04-JUN-2020,49597,INE949L01017,
AUBANK,EQ,472.8,486.5,452,481.65,478,473.7,1349389,629435602.15,05-JUN-2020,30619,INE949L01017,
AUBANK,EQ,490,505.7,490,503.1,505.7,481.65,1739784,871364629.9,08-JUN-2020,41857,INE949L01017,
AUBANK,EQ,516,525.7,480,485.2,483.9,503.1,881618,445461160.9,09-JUN-2020,29775,INE949L01017,
AUBANK,EQ,485,500,482.05,486.75,487,485.2,1029060,501980458.65,10-JUN-2020,22722,INE949L01017,
AUBANK,EQ,486.75,497.65,462.45,463.45,462.45,486.75,495721,238220016.15,11-JUN-2020,20044,INE949L01017,
AUBANK,EQ,440.3,484.7,440.3,474.3,483.9,463.45,746862,339017003.1,12-JUN-2020,22832,INE949L01017,
AUBANK,EQ,483,484,450.6,456.1,455,474.3,481619,226669712.4,15-JUN-2020,12052,INE949L01017,
AUBANK,EQ,473,478.9,459,478.6,478.9,456.1,946197,449688077.25,16-JUN-2020,18880,INE949L01017,
AUBANK,EQ,477,483.9,461.9,468.5,468.9,478.6,427465,202023568.2,17-JUN-2020,21757,INE949L01017,
AUBANK,EQ,469.9,482,465.05,473.85,472,468.5,690844,326201759,18-JUN-2020,15565,INE949L01017,
AUBANK,EQ,473.85,496.5,472.6,486.15,486.8,473.85,1258733,611949139.15,19-JUN-2020,24740,INE949L01017,
AUBANK,EQ,494.4,510.45,490.05,510.45,510.45,486.15,1107026,563618066.45,22-JUN-2020,10154,INE949L01017,
AUBANK,EQ,524,535.95,520,535.95,535.95,510.45,607502,324798303.6,23-JUN-2020,4652,INE949L01017,
AUBANK,EQ,562.7,562.7,540.3,562.7,562.7,535.95,1519815,853646103.7,24-JUN-2020,9910,INE949L01017,
AUBANK,EQ,555.55,590.8,535.65,590.8,590.8,562.7,1514177,879506081.95,25-JUN-2020,36550,INE949L01017,
AUBANK,EQ,601.1,618.45,565.6,572.25,570.85,590.8,715128,420542534.45,26-JUN-2020,22572,INE949L01017,
AUBANK,EQ,565,567.9,543.65,543.65,543.65,572.25,140169,76411527.6,29-JUN-2020,3882,INE949L01017,
AUBANK,EQ,525,555,525,543.5,541.1,543.65,615575,334647012.2,30-JUN-2020,15343,INE949L01017,
AUBANK,EQ,551,568,542,558.5,558.8,543.5,366183,203654498.85,01-JUL-2020,16582,INE949L01017,
AUBANK,EQ,573.8,584,562.8,575.45,577,558.5,283658,162441688.45,02-JUL-2020,12559,INE949L01017,
AUBANK,EQ,588,588,553.35,566.95,569.9,575.45,253264,143749460.7,03-JUL-2020,9743,INE949L01017,
AUBANK,EQ,573,595.25,567.7,595.25,595.25,566.95,710784,416555521.4,06-JUL-2020,13805,INE949L01017,
AUBANK,EQ,603.95,625,590,625,625,595.25,578645,352967465.85,07-JUL-2020,13078,INE949L01017,
AUBANK,EQ,642.6,656.25,610.05,646.3,623.95,625,1389266,907141908.2,08-JUL-2020,11301,INE949L01017,
AUBANK,EQ,634.9,655,615,623.15,626,646.3,856890,543196888.7,09-JUL-2020,43365,INE949L01017,
AUBANK,EQ,624.9,638,610,622.3,623.8,623.15,420911,263292845.15,10-JUL-2020,16545,INE949L01017,
AUBANK,EQ,635,646,617,624.55,625,622.3,696280,442169743.7,13-JUL-2020,37111,INE949L01017,
AUBANK,EQ,624.55,642,617,635.85,635,624.55,460161,288610776.8,14-JUL-2020,23799,INE949L01017,
AUBANK,EQ,640,644.8,622,630,628,635.85,618743,391607399.65,15-JUL-2020,46760,INE949L01017,
AUBANK,EQ,630,645,618.35,639.1,630,630,438043,277251575,16-JUL-2020,15131,INE949L01017,
AUBANK,EQ,644.9,662,641.5,653.95,652,639.1,452265,295435530.8,17-JUL-2020,17366,INE949L01017,
AUBANK,EQ,658,686.6,658,686.6,686.6,653.95,366542,249577857.6,20-JUL-2020,15752,INE949L01017,
AUBANK,EQ,720.9,720.9,698,720.9,720.9,686.6,1588730,1139919095.9,21-JUL-2020,32482,INE949L01017,
AUBANK,EQ,722,733.85,690,722.4,718.5,720.9,1151874,828522720.25,22-JUL-2020,44232,INE949L01017,
AUBANK,EQ,729.8,758.5,725.4,754.1,758.4,722.4,742067,551793496.9,23-JUL-2020,30994,INE949L01017,
AUBANK,EQ,764,791.8,757,791.3,791.8,754.1,2932527,2317469722.1,24-JUL-2020,17631,INE949L01017,
AUBANK,EQ,772,816.9,762.2,774,773,791.3,1146852,893420149.8,27-JUL-2020,108003,INE949L01017,
AUBANK,EQ,790,804.95,766.65,785.65,785,774,1463026,1161250102.8,28-JUL-2020,42082,INE949L01017,
AUBANK,EQ,795,795,746.4,746.4,746.4,785.65,556788,424816289.9,29-JUL-2020,16986,INE949L01017,
AUBANK,EQ,742,748.4,709.1,709.1,709.1,746.4,1056528,764839894.35,30-JUL-2020,26376,INE949L01017,
AUBANK,EQ,694.95,744.55,680.6,740.45,737.5,709.1,767573,556399513.1,31-JUL-2020,20025,INE949L01017,
AUBANK,EQ,750,750,707,713.45,710,740.45,377840,275503135.9,03-AUG-2020,25572,INE949L01017,
AUBANK,EQ,723,730,693.05,696.75,697.9,713.45,274691,194434074.75,04-AUG-2020,18072,INE949L01017,
AUBANK,EQ,704.8,731.55,702.05,725.9,725.95,696.75,486742,352249490.1,05-AUG-2020,15035,INE949L01017,
AUBANK,EQ,732.75,755,720.05,736.65,738,725.9,540753,399521947.2,06-AUG-2020,19609,INE949L01017,
AUBANK,EQ,728.1,729.7,707,709.5,709.9,736.65,482417,345124222.65,07-AUG-2020,20003,INE949L01017,
AUBANK,EQ,715.5,719.8,701,702,703,709.5,268070,189763829.7,10-AUG-2020,13142,INE949L01017,
AUBANK,EQ,707.4,714.1,693.35,696.95,697.95,702,213309,150398186.65,11-AUG-2020,9487,INE949L01017,
AUBANK,EQ,701.65,730.8,694.5,724.1,722.1,696.95,447901,321208517.3,12-AUG-2020,16177,INE949L01017,
AUBANK,EQ,729.9,732.9,711,716.65,717,724.1,225259,162711114.8,13-AUG-2020,10774,INE949L01017,
AUBANK,EQ,725,725,694.4,707.9,707,716.65,191885,136564905.5,14-AUG-2020,9973,INE949L01017,
AUBANK,EQ,713.3,715.1,702.5,707.2,706.9,707.9,138704,98154257.35,17-AUG-2020,8888,INE949L01017,
AUBANK,EQ,714,725.8,707,720,723.85,707.2,310281,221662997.8,18-AUG-2020,15293,INE949L01017,
AUBANK,EQ,730,745,721.35,731.55,736,720,977432,723279575.4,19-AUG-2020,20183,INE949L01017,
AUBANK,EQ,730,737.95,716,725.9,727,731.55,231140,168413894.9,20-AUG-2020,10075,INE949L01017,
AUBANK,EQ,731,736,720,723.4,726,725.9,177858,129806232.85,21-AUG-2020,7558,INE949L01017,
AUBANK,EQ,726,744,724,733.05,735,723.4,442538,325381833.35,24-AUG-2020,24379,INE949L01017,
AUBANK,EQ,739,747,726,738.25,736,733.05,813517,601912063.45,25-AUG-2020,27933,INE949L01017,
AUBANK,EQ,740,741,727.1,733,731.4,738.25,581941,427536889.05,26-AUG-2020,17642,INE949L01017,
AUBANK,EQ,736.1,743.6,728.1,730.45,728.1,733,294529,217007085.85,27-AUG-2020,10064,INE949L01017,
AUBANK,EQ,735,762,732,736.7,734,730.45,1466947,1095572788.9,28-AUG-2020,50028,INE949L01017,
AUBANK,EQ,745,751.6,651.15,668,666.05,736.7,2088168,1436338709.95,31-AUG-2020,67366,INE949L01017,
AUBANK,EQ,672,709.85,672,701,705,668,712957,496181842.35,01-SEP-2020,39704,INE949L01017,
AUBANK,EQ,710,711.9,692.3,703.55,704.55,701,338549,237934559,02-SEP-2020,35604,INE949L01017,
AUBANK,EQ,707.35,707.35,686.4,688.7,689.95,703.55,264365,183164127.45,03-SEP-2020,25055,INE949L01017,
AUBANK,EQ,684,684,654.05,659.3,659.9,688.7,882959,584751048.15,04-SEP-2020,47240,INE949L01017,
AUBANK,EQ,663.9,663.9,632,650.6,646.1,659.3,510119,328501252.65,07-SEP-2020,29638,INE949L01017,
AUBANK,EQ,650,690,636.05,644,642.5,650.6,958941,625155065.05,08-SEP-2020,41873,INE949L01017,
AUBANK,EQ,639.9,648,631.1,641.45,640,644,360066,229148090,09-SEP-2020,16470,INE949L01017,
AUBANK,EQ,649.95,665.75,642.5,657.85,660.85,641.45,234728,153582635.4,10-SEP-2020,12323,INE949L01017,
AUBANK,EQ,660,681.45,651,673.15,680,657.85,257559,171182684.75,11-SEP-2020,13433,INE949L01017,
AUBANK,EQ,695,718.7,691.4,700.9,699.25,673.15,916606,645202968.5,14-SEP-2020,34442,INE949L01017,
AUBANK,EQ,701,708.55,677.5,700.1,697.5,700.9,500319,350324188.05,15-SEP-2020,23866,INE949L01017,
AUBANK,EQ,700,715,696,713.3,712,700.1,469789,333084301.85,16-SEP-2020,19329,INE949L01017,
AUBANK,EQ,705,709.4,695,704.9,708,713.3,154552,108665851.15,17-SEP-2020,5560,INE949L01017,
AUBANK,EQ,714.8,736.9,707.15,726.55,728.1,704.9,739071,533584472.9,18-SEP-2020,37051,INE949L01017,
AUBANK,EQ,720,734,691.1,695.75,693,726.55,327181,231432471.5,21-SEP-2020,20942,INE949L01017,
AUBANK,EQ,695.75,695.75,665,667.8,667.15,695.75,587935,396141493.2,22-SEP-2020,12848,INE949L01017,
AUBANK,EQ,668,677,647.4,654.35,654,667.8,556077,366614280.65,23-SEP-2020,17626,INE949L01017,
AUBANK,EQ,648,648,616.7,634.4,635.05,654.35,322391,201832748.95,24-SEP-2020,19380,INE949L01017,
AUBANK,EQ,617.65,667.7,617.65,656.25,655.05,634.4,583133,374979112.1,25-SEP-2020,20945,INE949L01017,
AUBANK,EQ,665,677,658.9,667.4,668.3,656.25,349634,234584663.7,28-SEP-2020,10151,INE949L01017,
AUBANK,EQ,679,679,650,656.35,652.25,667.4,366162,242449501.45,29-SEP-2020,20194,INE949L01017,
AUBANK,EQ,660,667.65,647.6,654.35,659,656.35,290840,192321224.4,30-SEP-2020,7922,INE949L01017,
AUBANK,EQ,663.1,672.7,662,666,663.9,654.35,223579,148992845.6,01-OCT-2020,6793,INE949L01017,
AUBANK,EQ,670,685,666,670.45,670.1,666,337208,226939866.5,05-OCT-2020,14141,INE949L01017,
AUBANK,EQ,675,743.7,675,734.45,731.1,670.45,727600,519888496.85,06-OCT-2020,26414,INE949L01017,
AUBANK,EQ,734,734.45,709.15,724.2,725,734.45,445106,321573333.65,07-OCT-2020,31147,INE949L01017,
AUBANK,EQ,728.8,734,720,728.9,730.95,724.2,245983,178974396.75,08-OCT-2020,18551,INE949L01017,
AUBANK,EQ,730.95,782.9,720.1,741,740.65,728.9,1056297,796635641.9,09-OCT-2020,36892,INE949L01017,
AUBANK,EQ,745.05,759.75,724.6,732.8,730,741,395594,290459373.85,12-OCT-2020,21587,INE949L01017,
AUBANK,EQ,729.9,755.35,723.8,745.2,745.05,732.8,298836,222356173.35,13-OCT-2020,10097,INE949L01017,
AUBANK,EQ,740,750,715.25,736.8,739,745.2,690288,504940503.25,14-OCT-2020,22793,INE949L01017,
AUBANK,EQ,739,754,722.55,725.6,725,736.8,378802,279264897.8,15-OCT-2020,15600,INE949L01017,
AUBANK,EQ,730,738.75,721.05,731.8,733,725.6,194590,142257516.8,16-OCT-2020,6625,INE949L01017,
AUBANK,EQ,733,772.9,726.1,767.9,766.4,731.8,701075,530274679.5,19-OCT-2020,28425,INE949L01017,
AUBANK,EQ,755,796.9,755,788.45,788.8,767.9,655463,511280874.4,20-OCT-2020,24431,INE949L01017,
AUBANK,EQ,790.2,809.25,750.1,773.55,769.5,788.45,1781360,1416510576.5,21-OCT-2020,35474,INE949L01017,
AUBANK,EQ,776,793,770.6,778.95,778.9,773.55,441830,345405595.35,22-OCT-2020,17776,INE949L01017,
AUBANK,EQ,789.95,796,780.15,789.35,793.5,778.95,212452,167148905.2,23-OCT-2020,12193,INE949L01017,
AUBANK,EQ,794.35,797,767.85,772.45,772,789.35,171056,133861603.8,26-OCT-2020,6602,INE949L01017,
AUBANK,EQ,772.45,793.05,752.5,789.65,787.5,772.45,318409,249340119.15,27-OCT-2020,12809,INE949L01017,
AUBANK,EQ,797,812,780.65,799.35,802.2,789.65,816032,654794724.9,28-OCT-2020,22928,INE949L01017,
AUBANK,EQ,797,809,772.95,782.85,776.45,799.35,372963,294877743.85,29-OCT-2020,15333,INE949L01017,
AUBANK,EQ,782,789.5,774.5,775.35,776,782.85,362248,282305579.95,30-OCT-2020,5227,INE949L01017,
AUBANK,EQ,774,784.7,763.55,769.45,770,775.35,372369,286772357.5,02-NOV-2020,22970,INE949L01017,
AUBANK,EQ,773,793.5,765.15,772.2,767.8,769.45,312071,244061967.9,03-NOV-2020,14600,INE949L01017,
AUBANK,EQ,779.85,788.9,772.2,779.6,777,772.2,460588,359256580.4,04-NOV-2020,11943,INE949L01017,
AUBANK,EQ,785,794,752,757.85,755,779.6,452801,348458202.65,05-NOV-2020,16923,INE949L01017,
AUBANK,EQ,761,789.85,761,772.2,770.8,757.85,416666,323910723.7,06-NOV-2020,14459,INE949L01017,
AUBANK,EQ,783.3,828.45,781,808.8,809,772.2,1139125,926997198.35,09-NOV-2020,38429,INE949L01017,
AUBANK,EQ,820,862,814.95,857.4,860,808.8,1875771,1582709440.25,10-NOV-2020,35511,INE949L01017,
AUBANK,EQ,870,871.95,807.75,847.15,858.95,857.4,2022919,1706431981.1,11-NOV-2020,27591,INE949L01017,
AUBANK,EQ,849,870,816.1,826.95,830,847.15,709309,597644414.15,12-NOV-2020,21211,INE949L01017,
AUBANK,EQ,830,848,801.05,844.2,844.6,826.95,366552,302925194.8,13-NOV-2020,19157,INE949L01017,
AUBANK,EQ,861.9,904.4,850,891.85,900,852.3,1931599,1684337656.2,17-NOV-2020,37498,INE949L01017,
AUBANK,EQ,900.9,945.5,872,895.85,891,891.85,2774103,2523397382,18-NOV-2020,65684,INE949L01017,
AUBANK,EQ,891,912.8,866.15,883.9,882,895.85,578854,515624104.1,19-NOV-2020,21456,INE949L01017,
AUBANK,EQ,885.35,898.15,871.4,878.05,882,883.9,315761,278479053.15,20-NOV-2020,14907,INE949L01017,
AUBANK,EQ,885,892.75,865.55,869.65,870,878.05,299844,262426385.65,23-NOV-2020,11230,INE949L01017,
AUBANK,EQ,885,891.65,870,874.35,874.5,869.65,336748,296572910.1,24-NOV-2020,12504,INE949L01017,
AUBANK,EQ,877.4,879.8,851,856.25,858,874.35,451699,391341357.3,25-NOV-2020,19807,INE949L01017,
AUBANK,EQ,859,871.1,845.6,861.05,865.4,856.25,386462,332226769.45,26-NOV-2020,18651,INE949L01017,
AUBANK,EQ,875,884.85,826,839.05,845,861.05,849900,725341041.95,27-NOV-2020,24098,INE949L01017,
AUBANK,EQ,849.5,875,840,872.9,874.85,839.05,610117,528613101.15,01-DEC-2020,27763,INE949L01017,
AUBANK,EQ,877.2,890,862,886.65,886.5,872.9,463500,408043187.95,02-DEC-2020,23805,INE949L01017,
AUBANK,EQ,890,894.1,872,880.3,882.8,886.65,286672,253668359,03-DEC-2020,13498,INE949L01017,
AUBANK,EQ,884.8,895,869,880.45,885,880.3,318975,281515635.4,04-DEC-2020,19042,INE949L01017,
AUBANK,EQ,881,909.5,880,898.65,898.3,880.45,406824,365169962.5,07-DEC-2020,20278,INE949L01017,
AUBANK,EQ,903,934,901.9,907.8,908.3,898.65,660653,604888055,08-DEC-2020,22809,INE949L01017,
AUBANK,EQ,914,925,907.3,918.9,920.1,907.8,325624,298168506.55,09-DEC-2020,14690,INE949L01017,
AUBANK,EQ,920.1,925,901.35,911.05,909,918.9,298753,271946128.95,10-DEC-2020,11518,INE949L01017,
AUBANK,EQ,913.7,923,898,920.3,919.15,911.05,516358,473518719.75,11-DEC-2020,14221,INE949L01017,
AUBANK,EQ,910,932,902,929.45,926,920.3,294365,271818723.8,14-DEC-2020,14543,INE949L01017,
AUBANK,EQ,925.7,928.25,905,922.6,920,929.45,232080,213659788.2,15-DEC-2020,10106,INE949L01017,
AUBANK,EQ,924.9,926.9,910.1,915.8,914,922.6,256234,234663866.95,16-DEC-2020,8582,INE949L01017,
AUBANK,EQ,915.8,950,910,943.15,948.45,915.8,449284,419222764.5,17-DEC-2020,17715,INE949L01017,
AUBANK,EQ,923.95,923.95,880.5,897,896,943.15,5563902,5018007060,18-DEC-2020,90595,INE949L01017,
AUBANK,EQ,900,904.45,720.45,840.45,842,897,1150235,992613520.6,21-DEC-2020,56064,INE949L01017,
AUBANK,EQ,842,880,822.25,856,862.95,840.45,687807,584202306.4,22-DEC-2020,42679,INE949L01017,
AUBANK,EQ,856,874,844.85,868.75,872,856,1300913,1119348013.65,23-DEC-2020,64242,INE949L01017,
AUBANK,EQ,870,880,853.1,867.85,869.1,868.75,793479,687501697.65,24-DEC-2020,54205,INE949L01017,
AUBANK,EQ,876.95,876.95,851,856.25,853,867.85,490614,422760279.35,28-DEC-2020,35459,INE949L01017,
AUBANK,EQ,870.1,875.75,844.1,848.45,847,856.25,1085754,933236856.15,29-DEC-2020,69215,INE949L01017,
AUBANK,EQ,855,860,841.65,852.45,852.9,848.45,591396,503548549.75,30-DEC-2020,34434,INE949L01017,
AUBANK,EQ,856,856,840.5,852.6,851.5,852.45,651841,553365544.35,31-DEC-2020,41059,INE949L01017,
AUBANK,EQ,855,880.65,847.25,875.35,876.05,852.6,756071,652048558.85,01-JAN-2021,23676,INE949L01017,
AUBANK,EQ,890,891.75,868,883.25,879.8,875.35,1346862,1187068156.55,04-JAN-2021,29129,INE949L01017,
AUBANK,EQ,889.55,890,872.5,884.65,885,883.25,766652,678188966.5,05-JAN-2021,36525,INE949L01017,
AUBANK,EQ,893,897,873,889.55,880,884.65,1308275,1163838304.1,06-JAN-2021,23838,INE949L01017,
AUBANK,EQ,893.95,900,881.15,888,889,889.55,577897,513707300.5,07-JAN-2021,26939,INE949L01017,
AUBANK,EQ,899,916.3,887.9,893.6,890,888,987790,888631245.45,08-JAN-2021,38098,INE949L01017,
AUBANK,EQ,900.85,904.5,873.5,899.45,895.35,893.6,564393,502478545.05,11-JAN-2021,38258,INE949L01017,
AUBANK,EQ,895.5,908,894.95,904.85,905,899.45,472697,426336447.3,12-JAN-2021,22368,INE949L01017,
AUBANK,EQ,908.95,908.95,884.15,892.5,889,904.85,730301,656571974.8,13-JAN-2021,18248,INE949L01017,
AUBANK,EQ,896.4,931.5,896.4,914,912.55,892.5,1015700,934107497.15,14-JAN-2021,31407,INE949L01017,
AUBANK,EQ,914,921.9,907.25,920.25,920,914,1411827,1294380091.4,15-JAN-2021,28844,INE949L01017,
AUBANK,EQ,921,923.95,880,889.35,882.25,920.25,1839699,1672297575.55,18-JAN-2021,44107,INE949L01017,
AUBANK,EQ,894.8,909.45,894,899.35,900,889.35,1348639,1213020877.4,19-JAN-2021,16222,INE949L01017,
AUBANK,EQ,904.95,930.25,892.15,920.35,915.3,899.35,946234,869914394.65,20-JAN-2021,31308,INE949L01017,
AUBANK,EQ,921.8,924.8,905,913.3,913.35,920.35,977221,893289913.75,21-JAN-2021,45206,INE949L01017,
AUBANK,EQ,913.6,914.35,881.1,896.6,891.6,913.3,658015,588545128.4,22-JAN-2021,31453,INE949L01017,
AUBANK,EQ,902,902,880,884.65,881.85,896.6,258928,230658072.25,25-JAN-2021,15456,INE949L01017,
AUBANK,EQ,885,890.95,842.5,852.65,864,884.65,565921,486959364.6,27-JAN-2021,22604,INE949L01017,
AUBANK,EQ,866,877,845,869.8,869,852.65,306074,265637559.3,28-JAN-2021,22555,INE949L01017,
AUBANK,EQ,880,887.85,862.6,872.5,866,869.8,1127886,980733171.45,29-JAN-2021,28457,INE949L01017,
AUBANK,EQ,891,950,891,941.55,934,872.5,2308622,2128473322.05,01-FEB-2021,50495,INE949L01017,
AUBANK,EQ,950.45,999,935.05,960.7,962.1,941.55,1130196,1086760607.55,02-FEB-2021,53697,INE949L01017,
AUBANK,EQ,972.8,972.8,943.7,962.5,962,960.7,811046,778239495.1,03-FEB-2021,37486,INE949L01017,
AUBANK,EQ,968.95,979,941.55,964.95,960,962.5,851870,821684677.4,04-FEB-2021,48300,INE949L01017,
AUBANK,EQ,970,995,965,981.9,980,964.95,747248,732286067.85,05-FEB-2021,38273,INE949L01017,
AUBANK,EQ,989.7,1045,987.5,1032.35,1020,981.9,857645,877596441.6,08-FEB-2021,45491,INE949L01017,
AUBANK,EQ,1039.8,1081,1039,1063.35,1064,1032.35,821236,875556475,09-FEB-2021,40833,INE949L01017,
AUBANK,EQ,1074,1114.8,1057.85,1099,1111,1063.35,1145055,1236757359.3,10-FEB-2021,44613,INE949L01017,
AUBANK,EQ,1103.9,1136.95,1085.05,1125.9,1130,1099,706879,787334746.75,11-FEB-2021,35790,INE949L01017,
AUBANK,EQ,1125,1125.9,1055.5,1099.3,1107,1125.9,797049,871878678.2,12-FEB-2021,37956,INE949L01017,
AUBANK,EQ,1110,1114.75,1060.9,1091.6,1097.55,1099.3,591093,644428420.35,15-FEB-2021,36252,INE949L01017,
AUBANK,EQ,1089,1128,1075.3,1092.75,1100,1091.6,455426,500881965.75,16-FEB-2021,22481,INE949L01017,
AUBANK,EQ,1092.75,1112.25,1081,1098.1,1095.3,1092.75,394405,433072746.05,17-FEB-2021,32477,INE949L01017,
AUBANK,EQ,1098.5,1154.4,1091.45,1134.8,1130,1098.1,1356719,1526168056.55,18-FEB-2021,40111,INE949L01017,
AUBANK,EQ,1123.9,1131.7,1083.6,1109,1108,1134.8,553747,616445156.9,19-FEB-2021,34119,INE949L01017,
AUBANK,EQ,1109,1128,1048,1074.85,1079,1109,462383,501726277.85,22-FEB-2021,27039,INE949L01017,
AUBANK,EQ,1071,1123.2,1071,1118.45,1120.65,1074.85,672795,748972473.6,23-FEB-2021,29312,INE949L01017,
AUBANK,EQ,1145.9,1197.95,1140.2,1186.3,1196,1118.45,571815,664858200.3,24-FEB-2021,21190,INE949L01017,
AUBANK,EQ,1197,1207,1158.05,1166.7,1172,1186.3,636284,749435063.45,25-FEB-2021,36327,INE949L01017,
AUBANK,EQ,1158,1158.55,1090.45,1126.5,1132,1166.7,853014,957384961.85,26-FEB-2021,49985,INE949L01017,
AUBANK,EQ,1138,1165.05,1127.6,1148.45,1149,1126.5,754157,863444366.55,01-MAR-2021,31045,INE949L01017,
AUBANK,EQ,1159.9,1175,1141.6,1151.5,1159.75,1148.45,410197,474735218.5,02-MAR-2021,23938,INE949L01017,
AUBANK,EQ,1162.4,1225,1136.55,1200.9,1215,1151.5,2078700,2414336892.6,03-MAR-2021,39081,INE949L01017,
AUBANK,EQ,1187.65,1290,1176.8,1268,1274,1200.9,2247523,2827179262.35,04-MAR-2021,107118,INE949L01017,
AUBANK,EQ,1274,1293.65,1231.2,1260.7,1274,1268,1383020,1755308826.75,05-MAR-2021,73505,INE949L01017,
AUBANK,EQ,1274.4,1290,1242.9,1264.05,1259.95,1260.7,925121,1175572716.5,08-MAR-2021,40826,INE949L01017,
AUBANK,EQ,1259.95,1316.95,1217,1232.55,1236,1264.05,2398975,3042798288.8,09-MAR-2021,85251,INE949L01017,
AUBANK,EQ,1254,1268,1202.8,1253.25,1251.9,1232.55,1184012,1469654524.2,10-MAR-2021,38505,INE949L01017,
AUBANK,EQ,1258.25,1274.8,1235,1255.45,1248,1253.25,803163,1008789587.9,12-MAR-2021,31181,INE949L01017,
AUBANK,EQ,1249.95,1251.7,1179,1188.55,1190.85,1255.45,1246722,1489509991.15,15-MAR-2021,46490,INE949L01017,
AUBANK,EQ,1211.05,1237.65,1208.35,1230.05,1229,1188.55,1120525,1371796934.25,16-MAR-2021,46955,INE949L01017,
AUBANK,EQ,1229,1229,1164.35,1169.85,1175.05,1230.05,812250,964195962.15,17-MAR-2021,32406,INE949L01017,
AUBANK,EQ,1197,1210,1148,1164.9,1169,1169.85,1008328,1190446361.5,18-MAR-2021,33877,INE949L01017,
AUBANK,EQ,1124,1222.35,1124,1197.75,1201.65,1164.9,975558,1144520346.75,19-MAR-2021,48688,INE949L01017,
AUBANK,EQ,1209,1234.75,1195,1222.9,1220.3,1197.75,758035,925195209.05,22-MAR-2021,36627,INE949L01017,
AUBANK,EQ,1235,1271.9,1220.35,1245.3,1230.7,1222.9,1286084,1609203546.8,23-MAR-2021,47199,INE949L01017,
AUBANK,EQ,1236,1253.65,1215,1225.6,1224,1245.3,772958,952476693.65,24-MAR-2021,28109,INE949L01017,
AUBANK,EQ,1229.95,1229.95,1135.1,1150.5,1146,1225.6,1213791,1410126598.25,25-MAR-2021,59000,INE949L01017,
AUBANK,EQ,1164.5,1195.9,1148.75,1178.5,1175,1150.5,868589,1017797107.85,26-MAR-2021,44522,INE949L01017,
AUBANK,EQ,1199.95,1354.4,1165,1298.9,1308.5,1178.5,7650630,9864378082.25,30-MAR-2021,87578,INE949L01017,
AUBANK,EQ,1280,1283.05,1216.45,1227.85,1236,1298.9,1930957,2393470890,31-MAR-2021,67723,INE949L01017,
AUBANK,EQ,1250,1278,1215,1267.9,1265.4,1227.85,1087053,1352984782.05,01-APR-2021,43594,INE949L01017,
AUBANK,EQ,1262,1264,1217.05,1228.5,1228,1267.9,872471,1076422636.15,05-APR-2021,41401,INE949L01017,
AUBANK,EQ,1231,1254,1201.25,1223.1,1222,1228.5,656464,810048209.15,06-APR-2021,29812,INE949L01017,
