Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,09-08-2023,19578.8,19645.5,19467.5,19632.55,61.7,.32,266495074,23201.75,22.81,4.75,1.37
Nifty Next 50,09-08-2023,44950.8,44983.05,44728.25,44948.15,109.35,.24,245224312,7287.7,25.66,4.51,1.56
Nifty 100,09-08-2023,19510.6,19565.7,19403.05,19554.75,57.3,.29,511719386,30489.45,23.36,4.77,1.38
Nifty 200,09-08-2023,10379.9,10407.2,10321.95,10401.6,31.0,.3,1218547398,46932.19,23.24,4.48,1.35
Nifty 500,09-08-2023,16966.85,17011.95,16881.75,17003.85,54.6,.32,2114888989,60034.38,23.49,4.47,1.3
Nifty Midcap 50,09-08-2023,10834.55,10865.95,10744.5,10855.9,52.5,.49,303661575,7922.88,20.55,3.08,1.17
NIFTY Midcap 100,09-08-2023,37995.85,38058.4,37756.4,38037.0,124.5,.33,706828012,16442.74,22.59,3.29,1.15
NIFTY Smallcap 100,09-08-2023,11790.4,11839.9,11765.4,11825.15,69.2,.59,672757190,7324.09,22.19,3.6,1.25
Nifty50 Dividend Points,09-08-2023,-,-,-,128.46,0.0,-,-,-,-,-,-
Nifty Auto,09-08-2023,15381.75,15502.55,15272.6,15486.2,142.55,.93,49040699,3837.06,24.85,5.88,1.06
Nifty Bank,09-08-2023,44973.45,44975,44533.75,44880.7,-83.75,-.19,177283295,8244.22,16.86,3.04,.85
Nifty Energy,09-08-2023,26258.95,26352.65,26058.95,26328.15,153.5,.59,103934799,4127.49,11.21,2.4,3.31
Nifty Financial Services,09-08-2023,20104.8,20104.8,19908.6,20044.4,-43.05,-.21,115098717,9219.65,19.15,3.98,.82
Nifty FMCG,09-08-2023,51950.15,52249.3,51620.65,52206.2,281.8,.54,24884650,2227.14,44.35,12.64,1.8
Nifty IT,09-08-2023,30772.5,30964.7,30590.55,30940.05,115.1,.37,16953572,2547.48,26.02,8.49,2.57
Nifty Media,09-08-2023,2067.2,2108.3,2047.25,2101.7,43.3,2.1,108619485,715.75,-,3.15,.73
Nifty Metal,09-08-2023,6562.8,6690.85,6545.9,6677.85,133.05,2.03,102737442,3550.25,22.41,2.14,3.17
Nifty MNC,09-08-2023,22063.35,22068.75,21936.95,22007.3,-13.15,-.06,48910493,5089.44,37.25,7.85,2.39
Nifty Pharma,09-08-2023,15631.55,15733.15,15594.95,15696.85,118.35,.76,47958728,5831.03,33.33,5.36,.89
Nifty PSU Bank,09-08-2023,4547.95,4549.25,4488.75,4536.2,-4.6,-.1,289837441,2812.64,7.44,1.09,2.31
Nifty Realty,09-08-2023,542.6,544.1,533.15,534.65,-6.7,-1.24,15455024,603.73,51.5,3.94,.33
Nifty India Consumption,09-08-2023,8299.7,8324.5,8267.1,8320.9,28.8,.35,75567674,6573.72,40.54,8.79,1.11
Nifty Commodities,09-08-2023,6274.95,6321.85,6241.5,6314.7,52.7,.84,177655685,6626.65,14.32,2.39,2.55
Nifty Dividend Opportunities 50,09-08-2023,4415.55,4440.25,4386.4,4437.3,26.15,.59,490083054,10709.39,15.63,3.18,3.53
Nifty Infrastructure,09-08-2023,6014.7,6031.15,5982.6,6026.4,20.05,.33,126507092,6220,19.6,3.39,1.4
Nifty PSE,09-08-2023,5423.1,5454.75,5389.4,5449.6,50.25,.93,197107441,3843.21,8.06,1.74,4.54
Nifty Services Sector,09-08-2023,25167.1,25167.2,24996.15,25133.85,-22.55,-.09,154656796,13080.65,22.04,4.64,1.34
