Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,19-10-2023,19545.2,19681.8,19512.35,19624.7,-46.4,-.24,230312163,23582.01,21.77,3.44,1.36
Nifty Next 50,19-10-2023,44911.55,45065.8,44682.25,44974.5,-145.75,-.32,178665524,5638.12,24.68,3.64,1.45
Nifty 100,19-10-2023,19490.95,19613.75,19449.35,19562.3,-49.05,-.25,411166790,29316.51,22.3,3.5,1.35
Nifty 200,19-10-2023,10458.55,10519.95,10431.45,10495.55,-23.7,-.23,1031820243,40872.33,22.64,3.45,1.29
Nifty 500,19-10-2023,17251.2,17344.6,17202.25,17310.5,-33.5,-.19,2047683707,54341.4,23.12,3.48,1.26
Nifty Midcap 50,19-10-2023,11502.4,11553.05,11425.05,11537.85,-4.9,-.04,390426584,6939.72,21.54,3.12,1.17
NIFTY Midcap 100,19-10-2023,40219.3,40375.6,40001,40332.6,-34.55,-.09,620653453,11555.83,24.74,3.23,.95
NIFTY Smallcap 100,19-10-2023,12989.25,13055,12922.15,13030.6,20.15,.15,706798354,7597.92,26.29,3.21,1.08
Nifty50 Dividend Points,19-10-2023,-,-,-,150.33,0.0,-,-,-,-,-,-
Nifty Auto,19-10-2023,16458,16645.7,16445.25,16618.0,82.6,.5,30828816,3800.42,26.19,4.73,1.02
Nifty Bank,19-10-2023,43616.75,44058.8,43558.1,43754.5,-134.2,-.31,156629503,7930.9,15.55,2.54,.85
Nifty Energy,19-10-2023,27087.7,27185.3,26975.15,27089.05,-157.35,-.58,63847198,2724.52,11.16,1.77,2.77
Nifty Financial Services,19-10-2023,19533.8,19737.15,19500.65,19610.15,-77.05,-.39,82989128,7534.6,17.66,3.06,.84
Nifty FMCG,19-10-2023,52170,52667.2,52077.1,52516.35,74.3,.14,22561492,2495.3,43.39,10.96,1.82
Nifty IT,19-10-2023,31345.55,31667,31345.55,31540.05,-66.6,-.21,31158920,4931.44,26.09,6.87,2.46
Nifty Media,19-10-2023,2327.65,2339,2309.8,2326.3,3.15,.14,40969413,675.28,-,2.5,.38
