Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,18-07-2023,19787.5,19819.45,19690.2,19749.25,37.8,.19,286353897,33269.08,24.18,4.83,1.28
Nifty Next 50,18-07-2023,44506.9,44507.1,44053.15,44180.6,-189.55,-.43,203996225,6788.42,28.83,4.62,1.71
Nifty 100,18-07-2023,19657.95,19681.65,19548.95,19605.85,21.05,.11,490350122,40057.5,24.91,4.85,1.32
Nifty 200,18-07-2023,10397.15,10405.25,10335.25,10367.95,7.65,.07,1323408635,51343.28,24.96,4.55,1.31
Nifty 500,18-07-2023,16932.95,16940.15,16818.3,16872.0,-0.05,0,1999923967,65606.28,24.92,4.52,1.27
Nifty Midcap 50,18-07-2023,10411.85,10416.35,10314.3,10368.6,-5.15,-.05,503124122,7275.64,24.13,3.09,1.3
NIFTY Midcap 100,18-07-2023,36730.9,36747.3,36409.85,36591.4,-49.85,-.14,833058513,11285.79,25.27,3.31,1.23
NIFTY Smallcap 100,18-07-2023,11465.65,11483.1,11262.7,11317.2,-106.9,-.94,477161372,8513.97,20.5,3.46,1.22
Nifty50 Dividend Points,18-07-2023,-,-,-,93.04,0.0,-,-,-,-,-,-
Nifty Auto,18-07-2023,15558.35,15595.75,15443.05,15513.8,-13.0,-.08,37333233,2463.13,31.62,5.97,.95
Nifty Bank,18-07-2023,45754.8,45905.85,45281.3,45410.85,-38.9,-.09,307330861,16309.6,18.27,3.19,.79
Nifty Energy,18-07-2023,25620.4,25789.85,25524.95,25612.75,91.35,.36,64187956,4738.19,13.3,2.37,3
Nifty Financial Services,18-07-2023,20428.3,20476.25,20208.65,20262.55,-38.7,-.19,164975361,17300.37,20.59,4.19,.74
Nifty FMCG,18-07-2023,53558.45,53633.2,53245.9,53340.65,-130.95,-.24,14504691,1400.43,46.28,13.01,1.77
Nifty IT,18-07-2023,31089.9,31491.75,30865.85,31371.15,329.55,1.06,37119435,5987.78,26.58,8.63,2.45
Nifty Media,18-07-2023,2003.2,2007.45,1942,1951.55,-36.6,-1.84,72535433,642.79,-,2.93,.76
Nifty Metal,18-07-2023,6511.4,6541,6427.45,6446.75,-53.8,-.83,78764611,2861.01,17.76,2.04,3.98
Nifty MNC,18-07-2023,22268.6,22290.4,22101.25,22159.05,-38.8,-.17,26105530,2356.87,38.57,7.9,2.74
Nifty Pharma,18-07-2023,14063.6,14076.45,13926.8,14017.15,-36.55,-.26,14829431,1265.4,30.61,4.8,.88
Nifty PSU Bank,18-07-2023,4511.9,4517.85,4411.1,4433.95,-55.2,-1.23,242071577,3198.86,8.23,1.18,2.07
Nifty Realty,18-07-2023,541.3,542.9,533.55,535.05,-4.6,-.85,19732971,458.64,50.73,3.98,.27
Nifty India Consumption,18-07-2023,8452.05,8460.3,8402.85,8424.05,-14.95,-.18,62564295,5683.71,42.78,9.1,1.1
Nifty Commodities,18-07-2023,6174.1,6182.05,6128.55,6140.1,-21.1,-.34,114458381,6873.3,16.42,2.35,2.74
Nifty Dividend Opportunities 50,18-07-2023,4416.7,4427.1,4405.1,4419.9,11.9,.27,260903808,9579.6,17.34,3.18,3.5
Nifty Infrastructure,18-07-2023,5882.45,5896.8,5856.9,5868.45,-1.55,-.03,114400325,7335.35,23.81,3.33,1.27
Nifty PSE,18-07-2023,5146.8,5172.1,5117.65,5132.1,-5.35,-.1,143259225,2508.07,9.64,1.65,4.48
Nifty Services Sector,18-07-2023,25465.75,25528.5,25322.55,25413.4,70.65,.28,216256038,24335.4,23.31,4.84,1.24
Nifty50 Shariah,18-07-2023,-,-,-,4142.22,33.05,.8,85713676,8585.16,24.51,5.53,2.27
Nifty500 Shariah,18-07-2023,-,-,-,5550.08,20.11,.36,405158427,24389.9,28.32,5.52,1.6
Nifty Low Volatility 50,18-07-2023,-,-,-,17981.36,-0.36,0,188454982,23965.42,29.32,5.33,1.39
Nifty Alpha 50,18-07-2023,32795.8,32840.8,32413.6,32642.1,-29.0,-.09,517245781,7914.2,17.14,2.65,1.31
Nifty High Beta 50,18-07-2023,-,-,-,2595.14,-23.6,-.9,630156497,13811.69,16.85,1.99,1.72
Nifty100 Equal Weight,18-07-2023,22642.4,22647.1,22476.95,22531.9,-61.3,-.27,490350122,40057.5,25.75,4.68,1.5
Nifty100 Liquid 15,18-07-2023,5189.55,5195.5,5147.3,5164.0,-12.6,-.24,115392562,12625.32,24.09,4,.93
Nifty CPSE,18-07-2023,3257.35,3276.1,3244.4,3253.3,-1.1,-.03,64695460,1069.64,8.25,1.8,5.77
Nifty50 Value 20,18-07-2023,10211.4,10271.2,10186.55,10252.8,57.55,.56,104798593,6926.4,20.01,4.37,2.93
Nifty Midcap Liquid 15,18-07-2023,8688.4,8693.6,8600.9,8660.9,18.5,.21,87842590,2718.33,27.14,3.9,.9
Nifty Shariah 25,18-07-2023,-,-,-,6654.88,38.91,.59,76470191,8892.48,24.12,6.2,2.25
India VIX,18-07-2023,11.315,12.02,11.0675,11.71,0.4,3.49,-,-,-,-,-
Nifty Growth Sectors 15,18-07-2023,9817.75,9828,9779,9805.2,-5.05,-.05,43031067,4316.03,33.78,9.08,1.98
Nifty50 TR 1x Inverse,18-07-2023,198,199,197.7,198.4,-0.35,-.18,-,-,-,-,-
Nifty50 TR 2x Leverage,18-07-2023,14414.05,14458,14272.9,14358.6,52.4,.37,-,-,-,-,-
Nifty50 PR 1x Inverse,18-07-2023,235.15,236.3,234.8,235.6,-0.4,-.17,-,-,-,-,-
Nifty50 PR 2x Leverage,18-07-2023,10202.2,10233.3,10102.3,10162.95,37.1,.37,-,-,-,-,-
NIFTY100 Quality 30,18-07-2023,4413.8,4419.3,4395.75,4412.6,8.85,.2,102346478,16033.65,28.56,9.19,2.01
Nifty 50 Futures Index,18-07-2023,-,-,-,5956.64,14.87,.25,-,-,-,-,-
NIFTY50 Equal Weight,18-07-2023,22934.35,22948.4,22794.2,22858.95,-44.9,-.2,286353897,33269.08,22.15,4.4,1.59
Nifty 50 Futures TR Index,18-07-2023,-,-,-,21187.16,56.93,.27,-,-,-,-,-
Nifty Mahindra Group,18-07-2023,-,-,-,21438.47,-10.21,-.05,12977318,852.05,20.15,4.5,1.89
Nifty Aditya Birla Group,18-07-2023,-,-,-,5738.27,-53.61,-.93,238255152,841.89,242.75,5.9,.49
Nifty Tata Group,18-07-2023,-,-,-,14203.48,-39.1,-.27,71218277,3938.98,35.2,8.36,2.03
Nifty Tata Group 25% Cap,18-07-2023,-,-,-,11646.69,-66.59,-.57,52924153,3290.19,38.5,5.46,1.44
Nifty Private Bank,18-07-2023,23379,23457.35,23150.4,23236.3,11.35,.05,189057446,14229.02,19.34,3.11,.62
Nifty Smallcap 250,18-07-2023,11095.45,11109.3,10926.3,10969.35,-79.55,-.72,656187997,12853.73,21.56,3.59,1.07
Nifty Smallcap 50,18-07-2023,5195.55,5199.25,5096.1,5114.7,-63.65,-1.23,325132177,6139.71,20.22,3.54,1.73
Nifty MidSmallcap 400,18-07-2023,12808,12818.85,12669.2,12722.75,-44.5,-.35,1507235794,25469.81,24.9,3.69,1.1
Nifty Midcap 150,18-07-2023,13745.45,13754.9,13627.7,13688.2,-20.9,-.15,851047797,12616.08,27.1,3.74,1.11
Nifty Midcap Select,18-07-2023,8381.6,8392.4,8308.2,8355.45,9.7,.12,201299031,3703.88,35.97,3.67,.84
NIFTY LargeMidcap 250,18-07-2023,11326.25,11331.35,11246.9,11287.65,-2.55,-.02,1341397919,52673.57,25.96,4.23,1.22
NIFTY SME EMERGE,18-07-2023,-,-,-,7780.75,-41.13,-.53,-,-,59.24,5.29,.1
Nifty Oil & Gas,18-07-2023,8021.95,8048.25,7978.65,7998.2,13.55,.17,45835972,4127.86,15.53,1.91,2.81
Nifty Financial Services 25/50,18-07-2023,20501.7,20530.25,20288.85,20341.5,-60.6,-.3,164975361,17300.37,17.91,4.01,.94
Nifty Healthcare Index,18-07-2023,9118.85,9133.1,9019.85,9080.25,-36.65,-.4,16821541,1706.89,35.22,5.48,.64
Nifty500 Multicap 50:25:25,18-07-2023,11266.5,11272.6,11168.65,11207.6,-18.6,-.17,1999923967,65606.28,24.46,4.17,1.2
Nifty Microcap 250,18-07-2023,13907.95,13932.45,13734,13825.75,-20.3,-.15,566787848,5049.68,26.96,2.54,.88
Nifty Total Market,18-07-2023,9462.7,9466.8,9397.15,9428.0,-0.45,0,2566711815,70655.96,24.97,4.42,1.25
Nifty India Digital,18-07-2023,6116.35,6123.35,6065.9,6098.25,-11.95,-.2,360123915,8956.15,114.12,8.44,1.34
Nifty Mobility,18-07-2023,-,-,-,12756.5,-12.28,-.1,154483778,7526.57,36.63,5.48,.92
Nifty India Defence,18-07-2023,-,-,-,2871.47,3.5,.12,20972289,1375.43,34.72,7.79,.85
Nifty Financial Services Ex-Bank,18-07-2023,-,-,-,19231.18,-157.49,-.81,71814517,4459.98,20.61,4.83,1.07
Nifty Housing,18-07-2023,-,-,-,8395.28,-1.48,-.02,579042472,22435.28,24.33,3.44,1.03
Nifty Transportation & Logistics,18-07-2023,-,-,-,14582.92,-19.81,-.14,124939003,4024.72,35.8,6.16,.78
Nifty MidSmall Financial Services,18-07-2023,-,-,-,10188.56,-55.28,-.54,425362757,4281.98,13.22,1.99,1.58
Nifty MidSmall Healthcare,18-07-2023,-,-,-,24730.98,2.81,.01,27535854,1214.12,39.86,4.27,.63
Nifty MidSmall IT & Telecom,18-07-2023,-,-,-,7449.62,-60.91,-.81,249582176,2723.24,258.58,31.6,1.15
Nifty MidSmall India Consumption,18-07-2023,-,-,-,12333.79,-49.5,-.4,39732298,2167.94,55.59,6.78,.56
Nifty REITs & InvITs,18-07-2023,-,-,-,995.34,-0.03,0,1904153,32.95,73.1,1.11,8.35
Nifty Core Housing,18-07-2023,-,-,-,11797.58,5.32,.05,35654452,4031.23,33.84,4.63,.52
Nifty Consumer Durables,18-07-2023,27367.85,27388.6,27158.75,27223.1,-16.25,-.06,15920319,1707.7,60.85,11.38,.58
Nifty Non-Cyclical Consumer,18-07-2023,-,-,-,11988.82,-34.31,-.29,132476538,5365.97,62.06,11.63,.93
NIFTY100 Alpha 30,18-07-2023,-,-,-,11974.5,-40.06,-.33,181191864,17907.93,22.65,5.03,1.34
NIFTY500 Value 50,18-07-2023,-,-,-,8039.92,-50.67,-.63,463035592,5950.27,8.36,1.3,5.07
Nifty100 Low Volatility 30,18-07-2023,14901.85,14922.15,14840.2,14891.85,24.25,.16,164426869,21461.74,27.46,5.4,1.54
NIFTY Alpha Low-Volatility 30,18-07-2023,19382.65,19402.35,19258.05,19305.2,-44.65,-.23,122387486,10039.78,21.32,4.48,1.37
NIFTY Quality Low-Volatility 30,18-07-2023,-,-,-,13781.22,22.21,.16,100793117,14483.66,28.05,8.13,1.98
NIFTY Alpha Quality Low-Volatility 30,18-07-2023,-,-,-,15945.84,9.2,.06,53743038,5172.31,22.17,7.16,2.1
NIFTY Alpha Quality Value Low-Volatility 30,18-07-2023,-,-,-,13545.19,18.28,.14,125513272,14278.29,17.18,5.23,2.5
NIFTY200 Quality 30,18-07-2023,16094.6,16117.8,16030.45,16098.05,31.3,.19,54096670,8223.91,27.38,9.88,2.34
NIFTY Midcap150 Quality 50,18-07-2023,17772.25,17815.15,17690.85,17759.0,13.0,.07,25089394,3986.1,33.17,8.28,1.7
Nifty200 Momentum 30,18-07-2023,21558.1,21621.4,21351.45,21476.1,-24.7,-.11,215443056,6561.53,18.86,3.76,1.26
Nifty India Manufacturing,18-07-2023,9441.85,9449.05,9373.35,9416.1,1.4,.01,155343483,12381.14,28.38,4.53,1.45
Nifty100 ESG Sector Leaders,18-07-2023,3139.85,3147.9,3128.8,3142.25,8.95,.29,176929854,18322.38,28.82,5.45,1.21
Nifty200 Alpha 30,18-07-2023,-,-,-,15762.31,-20.45,-.13,302227403,7816.05,15.27,2.55,1.39
Nifty Midcap150 Momentum 50,18-07-2023,-,-,-,37151.01,118.9,.32,307911521,5599.58,18.72,3.4,1.04
Nifty Smallcap250 Quality 50,18-07-2023,-,-,-,18165.44,-102.59,-.56,60331023,2058.91,20.2,4.29,1.65
NIFTY100 ESG,18-07-2023,3704.7,3706.85,3682.9,3695.95,1.05,.03,440090489,36666.43,29.55,6,1.25
NIFTY100 Enhanced ESG,18-07-2023,-,-,-,3726.75,1.13,.03,395669571,32507.2,30.42,6.1,1.24
Nifty 50 Arbitrage,18-07-2023,-,-,-,2174.74,-0.7,-.03,-,-,-,-,-
Nifty 8-13 yr G-Sec,18-07-2023,2462.33,2466.55,2462.12,2465.36,3.49,.14,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,18-07-2023,2665.63,2670.05,2665.63,2668.22,3.1,.12,-,-,-,-,-
Nifty 11-15 yr G-Sec Index,18-07-2023,2699.41,2705.19,2699.1,2702.87,3.99,.15,-,-,-,-,-
Nifty 15 yr and above G-Sec Index,18-07-2023,2938.75,2950.56,2936.45,2950.56,12.39,.42,-,-,-,-,-
Nifty Composite G-sec Index,18-07-2023,2536.97,2541.69,2536.42,2540.26,3.78,.15,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec,18-07-2023,2183.2,2187.33,2182.84,2185.57,2.79,.13,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec (Clean Price),18-07-2023,878.61,880.32,878.46,879.6,0.99,.11,-,-,-,-,-
Nifty 1D Rate Index,18-07-2023,-,-,-,2156.66,0.37,.02,-,-,-,-,-
Nifty50 USD,18-07-2023,-,-,-,8341.58,18.63,.22,-,-,-,-,-
