Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,27-07-2023,19850.9,19867.55,19603.55,19659.9,-118.4,-.6,334891351,35019.13,23.83,4.8,1.28
Nifty Next 50,27-07-2023,44682.3,44824,44543.3,44696.45,128.2,.29,236625356,8160.72,29.2,4.63,1.51
Nifty 100,27-07-2023,19731.55,19752.45,19510.3,19566.7,-95.3,-.48,571516707,43179.85,24.64,4.83,1.29
Nifty 200,27-07-2023,10450.25,10460.6,10341.7,10372.15,-39.4,-.38,1570369863,57502.46,24.73,4.51,1.28
Nifty 500,27-07-2023,17038.35,17056.2,16873,16919.2,-55.8,-.33,2480262255,72603.45,24.76,4.48,1.23
Nifty Midcap 50,27-07-2023,10615.35,10656.45,10583.1,10624.5,62.35,.59,719703109,9458.86,24.45,3.01,1.28
NIFTY Midcap 100,27-07-2023,37227.4,37297,37025.4,37151.6,101.5,.27,998853156,14322.6,25.3,3.21,1.2
NIFTY Smallcap 100,27-07-2023,11614.4,11663.3,11558.15,11578.75,-0.2,0,694141610,9408.17,20.63,3.52,1.18
Nifty50 Dividend Points,27-07-2023,-,-,-,100.54,0.0,-,-,-,-,-,-
Nifty Auto,27-07-2023,15713.65,15713.9,15492.55,15572.0,-191.25,-1.21,47915102,4091.56,31.27,5.92,.95
Nifty Bank,27-07-2023,46285.85,46310.1,45570.65,45679.3,-383.05,-.83,320421936,14491.84,17.57,3.17,.76
Nifty Energy,27-07-2023,26388.85,26407.75,26029.75,26097.7,-196.05,-.75,83809393,3964.16,13.59,2.4,2.94
Nifty Financial Services,27-07-2023,20656.9,20666.6,20330.35,20381.1,-159.7,-.78,218251854,17508.86,19.85,4.14,.74
Nifty FMCG,27-07-2023,52934.35,53067.55,52270.95,52499.9,-365.4,-.69,35663742,3834.72,45.23,12.71,1.79
Nifty IT,27-07-2023,29826,29895,29670.5,29745.0,-55.4,-.19,36217924,4758.95,24.78,8.07,2.67
Nifty Media,27-07-2023,2042.25,2045.65,2018.5,2024.6,-4.55,-.22,42253965,767.96,-,3.03,.73
Nifty Metal,27-07-2023,6626.8,6674.6,6556.2,6581.55,-23.4,-.35,84859166,2194.75,22.47,2.11,3.29
Nifty MNC,27-07-2023,22219.4,22329.25,22122.65,22190.2,1.8,.01,30280946,3783.14,39.42,8.13,2.44
Nifty Pharma,27-07-2023,14658.7,15105.65,14601.05,14919.95,441.6,3.05,63186998,6082.86,32.58,5.1,.94
Nifty PSU Bank,27-07-2023,4587.65,4647.95,4575.75,4592.2,22.65,.5,222789873,3035.32,8.11,1.15,2
Nifty Realty,27-07-2023,543.35,554.05,542.7,552.85,11.5,2.12,19432176,871.2,52.1,4.08,.25
Nifty India Consumption,27-07-2023,8394.4,8416.9,8313.55,8347.0,-53.15,-.63,87700671,8601.88,42.23,8.92,1.11
Nifty Commodities,27-07-2023,6288.15,6303.25,6208.05,6230.3,-40.15,-.64,156998706,6812.07,17.84,2.38,2.52
Nifty Dividend Opportunities 50,27-07-2023,4399.75,4412.5,4369.5,4384.75,-8.9,-.2,412944845,13538.36,17.64,3.15,3.47
Nifty Infrastructure,27-07-2023,6032.45,6042.25,5983.15,6003.4,-8.9,-.15,143079892,7546.71,24.33,3.4,1.13
Nifty PSE,27-07-2023,5340.35,5353.95,5313.15,5329.35,8.5,.16,230706655,4232.23,10.01,1.71,4.32
Nifty Services Sector,27-07-2023,25508.55,25532.5,25182.15,25247.4,-145.95,-.57,204933538,21531.99,22.32,4.74,1.27
Nifty50 Shariah,27-07-2023,-,-,-,4027.7,-4.67,-.12,127411572,10957.21,24.84,5.38,2.39
Nifty500 Shariah,27-07-2023,-,-,-,5504.28,5.38,.1,420144594,25137.52,28.76,5.45,1.66
Nifty Low Volatility 50,27-07-2023,-,-,-,18192.13,58.78,.32,228569331,26623.29,29.36,5.39,1.42
Nifty Alpha 50,27-07-2023,33520.2,33624.15,33248.1,33330.65,-40.65,-.12,496166711,9633.82,16.92,2.63,1.28
