Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,22-09-2023,19744.85,19798.65,19657.5,19674.25,-68.1,-.34,246410075,24137.57,22.22,4.36,1.37
Nifty Next 50,22-09-2023,45265.05,45506.85,45008.05,45176.0,-55.2,-.12,227789765,8284.66,25.52,4.41,1.49
Nifty 100,22-09-2023,19679.5,19732.8,19597.2,19614.2,-60.6,-.31,474199840,32422.23,22.83,4.41,1.36
Nifty 200,22-09-2023,10545.15,10575.1,10496.15,10511.45,-29.4,-.28,1533919244,44950.22,22.95,4.2,1.32
Nifty 500,22-09-2023,17314.4,17361.8,17226.05,17260.8,-42.7,-.25,3034799399,61583.4,23.38,4.21,1.28
Nifty Midcap 50,22-09-2023,11513.9,11570.25,11427.85,11494.9,-7.6,-.07,558162793,6853.92,21.34,3.15,1.11
NIFTY Midcap 100,22-09-2023,40240.45,40399.55,39909.25,40139.15,-45.7,-.11,1059719404,12527.99,23.66,3.33,1.08
NIFTY Smallcap 100,22-09-2023,12476.2,12532.7,12333.85,12476.25,31.8,.26,1133627757,10244.33,23.13,3.64,1.22
Nifty50 Dividend Points,22-09-2023,-,-,-,148.23,0.0,-,-,-,-,-,-
Nifty Auto,22-09-2023,16214,16301.3,16129.05,16234.35,33.95,.21,31961063,3193.8,25.67,5.81,1.04
Nifty Bank,22-09-2023,44707.35,44996.75,44548.9,44612.05,-11.8,-.03,249378233,11352.13,16.2,2.72,.84
Nifty Energy,22-09-2023,27248.95,27317.25,27032.4,27102.4,-124.2,-.46,81688043,4338.68,10.76,2.26,2.95
Nifty Financial Services,22-09-2023,19831.6,19931.95,19706.6,19732.95,-82.0,-.41,140640538,11609.37,18.19,3.51,.83
Nifty FMCG,22-09-2023,51629.95,51716.7,51344.65,51608.5,-64.15,-.12,16862086,1535.55,42.97,11.78,1.82
Nifty IT,22-09-2023,32799.05,33109.65,32664.4,32906.3,-13.65,-.04,22947809,3043.59,27.68,8.54,2.42
Nifty Media,22-09-2023,2294.25,2300.8,2269.2,2292.05,0.05,0,67504664,445.17,-,3.43,.31
