Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,25-07-2023,19729.35,19729.35,19615.95,19680.6,8.25,.04,369653496,29665.67,23.55,4.81,1.28
Nifty Next 50,25-07-2023,44253.25,44432.25,44118,44407.55,230.75,.52,243403178,8511.28,29.37,4.6,1.7
Nifty 100,25-07-2023,19593.75,19593.75,19491.05,19566.9,26.45,.14,613056674,38176.96,24.39,4.83,1.31
Nifty 200,25-07-2023,10375.75,10375.75,10318.35,10361.9,17.8,.17,1321073090,50562.54,24.5,4.5,1.3
Nifty 500,25-07-2023,16918.8,16918.85,16832.45,16896.9,31.75,.19,2288027339,66584.75,24.54,4.48,1.25
Nifty Midcap 50,25-07-2023,10515.1,10515.8,10428.45,10503.45,42.25,.4,335521652,6908.93,24.21,2.97,1.28
NIFTY Midcap 100,25-07-2023,36929.65,36944.85,36655.25,36887.65,145.05,.39,708016416,12385.58,25.2,3.18,1.2
NIFTY Smallcap 100,25-07-2023,11627.9,11648.05,11544.55,11558.9,-13.0,-.11,634804796,7920.16,20.64,3.52,1.19
Nifty50 Dividend Points,25-07-2023,-,-,-,98.52,0.0,-,-,-,-,-,-
Nifty Auto,25-07-2023,15689.15,15786.7,15664.35,15765.6,148.05,.95,62878142,3917.12,31.75,5.99,.94
Nifty Bank,25-07-2023,46154.7,46156.1,45622.85,45845.0,-78.05,-.17,228145332,13407.44,17.64,3.18,.76
Nifty Energy,25-07-2023,25830.45,26108.5,25774.8,26078.75,328.85,1.28,83824170,3653.67,13.58,2.4,2.94
Nifty Financial Services,25-07-2023,20607.1,20608,20411.4,20530.1,27.35,.13,146312283,14683.64,20,4.17,.73
Nifty FMCG,25-07-2023,52761.5,52761.5,52002.75,52315.95,-455.75,-.86,53774359,3541.35,45.08,12.67,1.8
Nifty IT,25-07-2023,29899,29921.4,29685.4,29761.15,-82.3,-.28,17989629,2683.2,24.79,8.08,2.67
Nifty Media,25-07-2023,1985.6,2028.1,1958,2010.5,30.0,1.51,52978185,609.44,-,3.01,.73
Nifty Metal,25-07-2023,6426.2,6591,6411.35,6583.65,188.1,2.94,186973931,3934.9,18.28,2.11,3.78
Nifty MNC,25-07-2023,22155.05,22156.55,22014.2,22095.25,29.65,.13,37761418,2790.08,39.26,8.1,2.77
Nifty Pharma,25-07-2023,14406.8,14425.35,14345.95,14383.25,51.2,.36,14983068,1500.59,31.41,4.92,.98
Nifty PSU Bank,25-07-2023,4599.5,4602.85,4483.85,4502.1,-66.9,-1.46,178029213,2629.71,8.15,1.13,2.04
Nifty Realty,25-07-2023,539.25,542.65,533.55,535.0,-2.15,-.4,15305505,700.26,50.42,3.94,.26
Nifty India Consumption,25-07-2023,8404.55,8411.55,8327.4,8380.6,-18.0,-.21,109228351,8560.77,42.4,8.95,1.11
Nifty Commodities,25-07-2023,6138.75,6236,6132.85,6232.6,101.75,1.66,247298434,8923.34,16.72,2.38,2.69
Nifty Dividend Opportunities 50,25-07-2023,4367.5,4373.45,4350.55,4369.9,9.75,.22,463334027,12088.61,17.05,3.14,3.57
Nifty Infrastructure,25-07-2023,5952.1,5969.15,5933.25,5948.1,10.6,.18,146850067,7288.89,24.11,3.37,1.12
Nifty PSE,25-07-2023,5290.55,5309.2,5278.15,5305.3,37.5,.71,218192492,3328.57,9.96,1.71,4.34
Nifty Services Sector,25-07-2023,25373.85,25391.75,25234.45,25356.15,76.55,.3,202631146,18876.55,22.42,4.76,1.26
Nifty50 Shariah,25-07-2023,-,-,-,4022.55,-0.13,0,142297962,7524.04,23.64,5.37,2.4
Nifty500 Shariah,25-07-2023,-,-,-,5486.61,17.18,.31,515417609,22420.75,27.85,5.43,1.66
Nifty Low Volatility 50,25-07-2023,-,-,-,18040.7,0.24,0,200807808,21718.98,29.17,5.35,1.43
Nifty Alpha 50,25-07-2023,33331,33338.95,33001.5,33070.05,-66.4,-.2,472956462,9678.24,16.91,2.61,1.28
Nifty High Beta 50,25-07-2023,-,-,-,2642.8,24.35,.93,860732992,14186.58,16.88,2,1.71
Nifty100 Equal Weight,25-07-2023,22619.25,22696.95,22548.45,22686.45,125.45,.56,613056674,38176.96,25.84,4.69,1.5
Nifty100 Liquid 15,25-07-2023,5201.2,5202,5167.15,5188.4,4.45,.09,161260603,9528.39,24.14,4.01,.94
Nifty CPSE,25-07-2023,3357.3,3379.8,3350.95,3376.95,39.45,1.18,240152296,2626.5,8.56,1.87,5.56
Nifty50 Value 20,25-07-2023,9993.1,10008.7,9938.85,9992.45,5.8,.06,217212638,8377.76,19.32,4.25,3.05
Nifty Midcap Liquid 15,25-07-2023,8741.55,8785.55,8671.75,8770.45,99.65,1.15,77495074,3169.35,26.91,3.4,.79
Nifty Shariah 25,25-07-2023,-,-,-,6532.06,-2.52,-.04,88179441,6491.43,23.57,6.07,2.35
India VIX,25-07-2023,11.6525,11.6525,10.1125,10.24,-1.41,-12.1,-,-,-,-,-
Nifty Growth Sectors 15,25-07-2023,9664.45,9664.45,9594.2,9640.0,-14.95,-.15,82263903,5915.78,32.94,8.86,2.09
Nifty50 TR 1x Inverse,25-07-2023,198.75,199.9,198.75,199.25,-0.05,-.03,-,-,-,-,-
Nifty50 TR 2x Leverage,25-07-2023,14316.15,14316.15,14153,14245.6,9.35,.07,-,-,-,-,-
Nifty50 PR 1x Inverse,25-07-2023,236.05,237.4,236.05,236.65,-0.05,-.02,-,-,-,-,-
Nifty50 PR 2x Leverage,25-07-2023,10127.35,10127.35,10011.95,10077.45,6.65,.07,-,-,-,-,-
NIFTY100 Quality 30,25-07-2023,4370.55,4370.6,4331.55,4344.7,-16.15,-.37,113273975,13097.33,27.86,9.04,2.07
Nifty Mahindra Group,25-07-2023,-,-,-,21244.56,11.88,.06,12103664,882.32,19.75,4.35,2.05
Nifty 50 Futures TR Index,25-07-2023,-,-,-,21133.91,4.98,.02,-,-,-,-,-
Nifty Tata Group,25-07-2023,-,-,-,14096.5,97.34,.7,137005262,3682.67,35.07,8.27,2.19
Nifty Tata Group 25% Cap,25-07-2023,-,-,-,11697.08,126.82,1.1,115924653,3127.05,38.66,5.43,1.5
Nifty Private Bank,25-07-2023,23601.7,23603,23365.6,23472.15,-25.3,-.11,148153302,11812.16,18.51,3.14,.54
Nifty Smallcap 250,25-07-2023,11184.55,11212.9,11127.6,11141.85,5.0,.04,906983958,13986.14,21.71,3.63,1.06
Nifty Smallcap 50,25-07-2023,5221.8,5232.25,5179.85,5187.35,-8.7,-.17,497247511,4799.76,20.27,3.56,1.71
Nifty MidSmallcap 400,25-07-2023,12894.2,12916.2,12831,12877.5,42.75,.33,1669989117,28223.46,24.98,3.63,1.07
Nifty Midcap 150,25-07-2023,13828.5,13846.15,13755.9,13829.15,66.95,.49,763005159,14237.32,27.14,3.62,1.08
Nifty Midcap Select,25-07-2023,8447.45,8447.75,8376.85,8426.85,28.85,.34,157189664,3983.03,35.48,3.35,.78
NIFTY LargeMidcap 250,25-07-2023,11342,11344.8,11282.95,11334.55,35.2,.31,1376061833,52414.28,25.7,4.14,1.19
NIFTY SME EMERGE,25-07-2023,-,-,-,7919.55,37.97,.48,-,-,58.33,5.38,.1
Nifty Oil & Gas,25-07-2023,8023.75,8069.75,8007.25,8060.25,55.2,.69,66718261,2638.14,15.7,1.92,2.78
Nifty Financial Services 25/50,25-07-2023,20735.9,20736.8,20522.3,20643.0,7.7,.04,146312283,14683.64,17.64,3.89,.93
Nifty Healthcare Index,25-07-2023,9283.9,9299.65,9254.7,9278.5,34.35,.37,16897900,1902.86,35.99,5.57,.73
Nifty500 Multicap 50:25:25,25-07-2023,11288.4,11292.25,11232.7,11270.35,22.95,.2,2288027339,66584.75,24.26,4.14,1.19
Nifty Microcap 250,25-07-2023,14108.35,14203.25,14085.6,14109.85,64.9,.46,551315966,5023.08,27.31,2.56,.84
