Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,03-05-2023,18113.8,18116.35,18042.4,18089.85,-57.8,-.32,226171254,19079.79,21.33,4.23,1.38
Nifty Next 50,03-05-2023,39731.4,39931.8,39658.3,39845.15,70.65,.18,225457410,7822.96,27.03,4.43,1.94
Nifty 100,03-05-2023,17958.15,17971.25,17895.35,17941.1,-48.2,-.27,451628664,26902.75,22.15,4.31,1.43
Nifty 200,03-05-2023,9438.9,9452.6,9412.1,9436.35,-18.65,-.2,1377858552,37527.24,22.27,4.03,1.41
Nifty 500,03-05-2023,15277.75,15305.05,15239.5,15276.4,-24.35,-.16,2173387111,48872.14,22.19,4,1.38
Nifty Midcap 50,03-05-2023,9046.65,9099.85,9032.15,9065.85,3.65,.04,276250253,5481.31,22.83,2.64,1.34
NIFTY Midcap 100,03-05-2023,32053.25,32257.8,31982.2,32186.2,84.4,.26,926229888,10624.49,23.07,2.86,1.3
NIFTY Smallcap 100,03-05-2023,9737.25,9782.8,9716.4,9732.55,-6.55,-.07,543055128,6590.88,17.34,2.98,1.44
Nifty50 Dividend Points,03-05-2023,-,-,-,7.1,0.0,-,-,-,-,-,-
Nifty Auto,03-05-2023,13273.2,13289.25,13215.95,13278.6,-4.55,-.03,25489324,2496.65,32.85,5.14,1
Nifty Bank,03-05-2023,43154.85,43354.95,43078.15,43312.7,-39.4,-.09,175911031,8162.64,16.96,2.81,.66
Nifty Energy,03-05-2023,24049,24067.65,23877.5,23901.15,-145.8,-.61,58229717,1993.31,12.52,2.19,3.18
Nifty Financial Services,03-05-2023,19151.55,19200.45,19091.8,19182.25,-25.8,-.13,99682700,8965.95,18.47,3.72,.74
Nifty FMCG,03-05-2023,47754.7,48207.9,47638.15,48120.65,370.45,.78,22591998,2155.95,42.93,11.95,1.74
Nifty IT,03-05-2023,27872.4,27883.45,27693.3,27743.75,-281.25,-1,16125748,2667.43,24.13,7.77,2.68
Nifty Media,03-05-2023,1721,1737.65,1717.9,1727.9,4.8,.28,24874022,317.91,-,2.65,.74
Nifty Metal,03-05-2023,5856.3,5869.05,5787.1,5824.25,-57.75,-.98,101426854,2514.63,12.16,1.84,5.2
