Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,25-03-2020,7735.15,8376.75,7714.75,8317.85,516.8,6.62,738114713,28482.01,18.74,2.37,1.83
Nifty Next 50,25-03-2020,18504.4,19502.7,18482.45,19393.0,672.9,3.59,417247613,5234.54,51.92,2.57,1.71
Nifty 100,25-03-2020,7827.5,8442.8,7815,8388.2,490.8,6.21,1158184925,33725.02,20.5,2.39,1.81
Nifty 200,25-03-2020,3990.35,4293.45,3984.6,4268.85,238.15,5.91,1447768839,38046.54,20.09,2.29,1.8
Nifty 500,25-03-2020,6299.75,6758.75,6291.85,6724.0,358.55,5.63,1609584079,39841.5,20.95,2.21,1.78
Nifty Midcap 50,25-03-2020,2917.25,3125.3,2911.15,3110.5,135.35,4.55,262690046,3774.22,15.74,1.36,2.08
NIFTY Midcap 100,25-03-2020,10890.85,11503.9,10886.5,11481.6,371.2,3.34,289583914,4321.52,17.14,1.67,1.67
NIFTY Smallcap 100,25-03-2020,3275.25,3456.95,3268.95,3441.55,101.9,3.05,83010916,849.98,,1.16,2.05
Nifty50 Dividend Points,25-03-2020,-,-,-,148.51,0.0,-,-,-,-,-,-
Nifty Auto,25-03-2020,4600.05,5001.9,4577.15,4936.15,242.8,5.17,147442630,2444.29,16.16,2.16,2.24
Nifty Bank,25-03-2020,16759.95,18740.2,16635.5,18481.05,1373.75,8.03,394556026,9791.54,19.96,1.73,.52
Nifty Energy,25-03-2020,10033.9,10878,10027.8,10558.5,534.5,5.33,144147911,4625.22,8.21,1.02,4.86
Nifty Financial Services,25-03-2020,8285.25,9247.85,8256.45,9203.3,784.6,9.32,294945987,12487.45,18.98,2.56,.8
Nifty FMCG,25-03-2020,23804.85,24695.25,23646.7,24471.7,536.4,2.24,92962761,3654.07,28.5,8.31,1.68
Nifty IT,25-03-2020,11856.9,12514.25,11657.25,12233.35,368.3,3.1,47599771,2691.8,15.87,3.95,2.58
Nifty Media,25-03-2020,1013.25,1066.85,989.85,1055.45,23.75,2.3,21556522,361.54,150.02,1.33,1.94
Nifty Metal,25-03-2020,1485.25,1557.05,1483.8,1541.2,38.8,2.58,113944103,945.89,7.44,.65,8.15
Nifty MNC,25-03-2020,9958.45,10546.45,9926.7,10481.7,423.1,4.21,243192292,3467.45,,2.91,2.51
Nifty Pharma,25-03-2020,6539.6,6746.3,6538.55,6695.55,84.5,1.28,30766064,1440.78,20.68,2.56,.81
Nifty PSU Bank,25-03-2020,1271.3,1361.1,1254.85,1327.55,22.2,1.7,136462943,1633.72,,.46,.07
Nifty Realty,25-03-2020,166.5,176.4,165.35,175.1,4.45,2.61,17108422,242.46,16.57,1.56,.56
Nifty India Consumption,25-03-2020,3662.8,3875.7,3654.05,3849.95,142.35,3.84,154465707,7028.51,42.02,4.38,1.51
Nifty Commodities,25-03-2020,2075.7,2206.05,2072.6,2184.4,84.4,4.02,258602969,6473.91,9.72,.99,4.77
Nifty Dividend Opportunities 50,25-03-2020,1752.7,1818.45,1736.7,1800.8,39.25,2.23,346905904,6556.05,10.46,1.58,5.52
Nifty Infrastructure,25-03-2020,2113.45,2290.8,2111.5,2261.7,136.55,6.43,299080832,9098.6,17.92,1.54,2.65
Nifty PSE,25-03-2020,1993.9,2055.1,1984.5,2033.1,20.95,1.04,194408536,1538.91,6.42,.84,7.51
Nifty Services Sector,25-03-2020,10747.65,11659,10673.7,11596.2,740.9,6.83,499218113,17921.63,19.33,2.56,1.59
Nifty50 Shariah,25-03-2020,-,-,-,2011.06,69.41,3.57,121912688,5836.25,19.46,3.53,2.59
Nifty500 Shariah,25-03-2020,-,-,-,2316.2,71.87,3.2,279667761,9981.76,20.25,3.33,2.11
Nifty Low Volatility 50,25-03-2020,-,-,-,8235.67,286.79,3.61,288849313,17042.99,18.17,3.01,2.01
Nifty Alpha 50,25-03-2020,8909.45,9600.45,8874.1,9559.35,507.05,5.6,256675051,14651.47,24.18,4.59,.68
Nifty High Beta 50,25-03-2020,-,-,-,736.97,15.57,2.16,795691883,10061.04,,.54,3.53
Nifty100 Equal Weight,25-03-2020,8472.15,8953.25,8468.4,8911.5,322.15,3.75,1158184925,33725.02,4716.03,1.59,2.81
Nifty100 Liquid 15,25-03-2020,1954.8,2121.95,1944.95,2090.2,103.0,5.18,376478374,9130.84,21.18,1.2,2.52
Nifty CPSE,25-03-2020,1180,1208.9,1172,1196.95,9.3,.78,90242536,711.12,6.22,.83,8.36
Nifty50 Value 20,25-03-2020,4033.9,4176.8,3956.05,4116.95,73.45,1.82,273735119,6154.6,11.98,2.15,4.06
Nifty Midcap Liquid 15,25-03-2020,2523.75,2691.45,2494.55,2666.5,97.0,3.78,93922261,1657.34,12.85,1.46,2.28
