Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,23-01-2020,12123.75,12189,12094.1,12180.35,73.45,.61,867653663,23829.39,27.88,3.43,1.25
Nifty Next 50,23-01-2020,28638.35,28936.75,28604.95,28898.3,305.3,1.07,826459458,7188.96,66.41,3.93,1.12
Nifty 100,23-01-2020,12248.2,12321.4,12220.7,12312.9,82.05,.67,1699254365,31059.04,30.33,3.49,1.23
Nifty 200,23-01-2020,6279.15,6322.35,6267.15,6317.85,47.45,.76,2008622264,38069.48,29.86,3.38,1.21
Nifty 500,23-01-2020,9961.8,10027.8,9944.1,10021.4,74.4,.75,2348271533,41988.35,30.88,3.29,1.19
Nifty Midcap 50,23-01-2020,4919.6,5006.15,4916.9,4994.3,72.65,1.48,269964794,5430.3,25.01,2.22,1.29
NIFTY Midcap 100,23-01-2020,17953.3,18235.65,17946.45,18190.0,259.0,1.44,309367899,7010.44,26.63,2.68,1.06
NIFTY Smallcap 100,23-01-2020,6256,6299.9,6248.75,6295.6,52.75,.84,134485992,2425.31,97.28,2.19,1.12
Nifty50 Dividend Points,23-01-2020,-,-,-,119.67,0.0,-,-,-,-,-,-
Nifty Auto,23-01-2020,8176.75,8251.85,8145.8,8241.75,72.6,.89,60518993,2106.74,24.33,3.64,1.34
Nifty Bank,23-01-2020,30742.2,31087.25,30621.35,31004.05,302.6,.99,343817897,7242.49,37.59,2.92,.36
Nifty Energy,23-01-2020,15567.1,15771.05,15543.5,15704.85,170.25,1.1,418584547,6948.42,12.23,1.53,3.29
Nifty Financial Services,23-01-2020,14196.85,14314.7,14145.8,14288.45,109.95,.78,229307361,8674.99,33.79,3.97,.51
Nifty FMCG,23-01-2020,31147,31257.15,30995.3,31226.9,73.75,.24,25011188,1319.04,39.33,11,1.29
Nifty IT,23-01-2020,16380.6,16501.2,16367.75,16474.4,139.85,.86,30024513,2522.76,21.41,5.39,1.92
Nifty Media,23-01-2020,1896.75,1902.25,1866.65,1871.85,-37.15,-1.95,72417849,1469.04,99.42,2.35,1.1
Nifty Metal,23-01-2020,2759.05,2779.35,2750.95,2769.25,12.5,.45,139648420,2199,10.12,1.17,4.42
Nifty MNC,23-01-2020,13990.8,14064.5,13960.4,14052.7,63.15,.45,381182625,1743.49,,4.13,1.81
Nifty Pharma,23-01-2020,8245.95,8322.45,8208.55,8300.2,43.55,.53,19859338,1331.44,26.63,3.23,.63
Nifty PSU Bank,23-01-2020,2410.05,2455.55,2405,2437.9,27.9,1.16,89544597,1681.31,,.86,.03
Nifty Realty,23-01-2020,321.35,328.05,321.15,327.65,6.8,2.12,11243092,317.83,33.8,2.9,.3
Nifty India Consumption,23-01-2020,5099.3,5133.4,5082.95,5130.35,30.25,.59,87740263,4956.29,57.08,5.96,1.1
Nifty Commodities,23-01-2020,3417.3,3447.65,3410.9,3440.95,30.15,.88,627316692,8111.9,13.78,1.57,3
Nifty Dividend Opportunities 50,23-01-2020,2545.5,2565.55,2542.8,2560.95,20.05,.79,912651384,13354.96,14.76,2.38,3.73
