Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,03-04-2020,8356.55,8356.55,8055.8,8083.8,-170.0,-2.06,697752438,26561.18,18.22,2.3,1.88
Nifty Next 50,03-04-2020,20730.7,20744.3,20277.25,20399.7,-264.85,-1.28,436466163,5701.34,54.61,2.7,1.62
Nifty 100,03-04-2020,8497.75,8497.75,8213.25,8240.2,-163.95,-1.95,1135951449,32267.62,20.14,2.35,1.84
Nifty 200,03-04-2020,4320.65,4320.65,4182.25,4195.0,-80.7,-1.89,1452499594,36962.95,19.74,2.25,1.83
Nifty 500,03-04-2020,6831.65,6831.65,6619.55,6638.45,-123.5,-1.83,1629545801,38659.16,20.68,2.18,1.8
Nifty Midcap 50,03-04-2020,3110.2,3113.75,3030.5,3037.0,-58.45,-1.89,287717198,4088.83,15.37,1.33,2.13
NIFTY Midcap 100,03-04-2020,11528.8,11536.45,11282.35,11316.75,-154.2,-1.34,316548145,4695.33,16.9,1.64,1.7
NIFTY Smallcap 100,03-04-2020,3577.5,3580.25,3474.85,3485.75,-54.85,-1.55,108523661,883.81,,1.17,2.03
Nifty50 Dividend Points,03-04-2020,-,-,-,0.0,0.0,-,-,-,-,-,-
Nifty Auto,03-04-2020,4652.75,4659.8,4511.1,4517.75,-139.8,-3,104162675,2376,14.79,1.97,2.45
Nifty Bank,03-04-2020,18325.05,18326.1,17143.2,17249.3,-959.05,-5.27,342530350,8497.01,18.63,1.61,.56
Nifty Energy,03-04-2020,11040,11040.5,10641.1,10888.4,116.5,1.08,159531858,3584.52,8.46,1.05,4.72
Nifty Financial Services,03-04-2020,8986.6,8989.5,8521.15,8562.1,-380.45,-4.25,258150876,11327.13,17.66,2.38,.86
Nifty FMCG,03-04-2020,26716.5,27180.75,26114.2,26537.75,178.95,.68,90161887,3517.89,30.91,9.01,1.55
Nifty IT,03-04-2020,12129.85,12146.95,11621.2,11680.05,-365.8,-3.04,40624880,2539.29,15.16,3.77,2.7
Nifty Media,03-04-2020,1011.3,1015.7,972.95,987.2,-14.05,-1.4,20483538,344.61,140.32,1.25,2.08
Nifty Metal,03-04-2020,1563.55,1568.75,1496.65,1522.9,-30.65,-1.97,149271522,1372.77,7.35,.64,8.25
Nifty MNC,03-04-2020,10882.6,10882.6,10614.4,10631.95,-159.15,-1.47,271013987,3254.39,,2.94,2.47
Nifty Pharma,03-04-2020,7019.85,7452.8,6956.2,7361.6,334.9,4.77,90108092,4138.97,22.74,2.82,.73
Nifty PSU Bank,03-04-2020,1285,1288.9,1228.8,1232.3,-50.8,-3.96,118542709,1376.9,,.42,.08
Nifty Realty,03-04-2020,173.4,175.4,168.8,172.05,-0.05,-.03,10531108,159.29,16.28,1.53,.57
Nifty India Consumption,03-04-2020,3996.85,3996.85,3899.6,3920.15,-36.25,-.92,149712034,7179.87,42.78,4.46,1.49
Nifty Commodities,03-04-2020,2257.65,2257.9,2175.9,2198.0,-29.45,-1.32,305862480,5466.87,9.78,1,4.73
Nifty Dividend Opportunities 50,03-04-2020,1887.35,1906.35,1852.55,1873.15,3.9,.21,348481141,7161.6,10.88,1.65,5.31
Nifty Infrastructure,03-04-2020,2332.15,2332.2,2258.15,2280.45,-3.15,-.14,261367207,6837.07,18.07,1.55,2.62
Nifty PSE,03-04-2020,2171.2,2204.4,2118.4,2168.55,21.9,1.02,216569874,2004.22,6.84,.89,7.04
Nifty Services Sector,03-04-2020,11417.2,11417.75,10913.6,10941.05,-396.55,-3.5,450825793,16295.15,18.23,2.42,1.68
Nifty50 Shariah,03-04-2020,-,-,-,1997.47,-38.33,-1.88,149610346,7001.92,19.33,3.51,2.6
Nifty500 Shariah,03-04-2020,-,-,-,2336.85,-37.72,-1.59,346008360,11965.47,20.43,3.36,2.09
Nifty Low Volatility 50,03-04-2020,-,-,-,8436.84,-29.76,-.35,263981411,15532.47,18.62,3.07,1.95
Nifty Alpha 50,03-04-2020,10021.2,10037.65,9754,9840.1,-136.65,-1.37,200339742,12480.8,24.89,4.69,.67
Nifty High Beta 50,03-04-2020,-,-,-,712.38,-19.3,-2.64,798102180,9082.7,,.52,3.65
Nifty100 Equal Weight,03-04-2020,9257.85,9260.7,9056.35,9119.25,-88.95,-.97,1135951449,32267.62,4825.97,1.62,2.74
Nifty100 Liquid 15,03-04-2020,2054.5,2054.5,1977.85,1982.35,-45.7,-2.25,338679090,8572.37,20.09,1.14,2.66
Nifty CPSE,03-04-2020,1297.55,1311.1,1267.45,1293.0,16.25,1.27,116723796,921.43,6.72,.89,7.74
Nifty50 Value 20,03-04-2020,4254.75,4284.9,4166.3,4203.1,-5.75,-.14,300231173,7036.8,12.23,2.19,3.97
