Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,09-01-2020,12153.15,12224.05,12132.55,12215.9,190.55,1.58,477469878,18456.64,28.41,3.77,1.23
Nifty Next 50,09-01-2020,28397.1,28517.05,28349.35,28484.3,370.75,1.32,568303526,5511.42,66.07,3.92,1.14
Nifty 100,09-01-2020,12259.55,12328.25,12241.75,12319.7,188.25,1.55,1053400858,24027.71,30.82,3.78,1.22
Nifty 200,09-01-2020,6256.3,6291.65,6248.05,6287.1,95.35,1.54,1375778495,30380.86,30.11,3.61,1.21
Nifty 500,09-01-2020,9894.05,9951.2,9882.15,9943.9,151.7,1.55,1668330558,33577.71,31.07,3.48,1.19
Nifty Midcap 50,09-01-2020,4733.2,4771.1,4730.75,4766.1,79.25,1.69,289248773,5385.59,23.77,2.19,1.32
NIFTY Midcap 100,09-01-2020,17233.05,17349.9,17228.15,17319.65,245.35,1.44,322377637,6353.15,25.27,2.63,1.09
NIFTY Smallcap 100,09-01-2020,5955.25,6009.6,5954.65,6005.85,123.35,2.1,152974739,1822.98,103.38,2.09,1.18
Nifty50 Dividend Points,09-01-2020,-,-,-,118.39,0.0,-,-,-,-,-,-
Nifty Auto,09-01-2020,8035.45,8165.9,8022.35,8155.25,212.5,2.68,83425221,3084.85,24.08,3.61,1.35
Nifty Bank,09-01-2020,31748.25,32172.7,31667.15,32092.4,718.75,2.29,307977487,6013.85,40.71,3.38,.31
Nifty Energy,09-01-2020,15897.35,15921.15,15820.9,15900.35,235.4,1.5,63990475,2079.72,12.41,1.64,3.25
Nifty Financial Services,09-01-2020,14461.15,14604.4,14427.25,14590.1,283.45,1.98,129535970,7262.23,35.45,4.57,.48
Nifty FMCG,09-01-2020,30071.4,30170.65,30035.3,30123.6,230.4,.77,25835515,1540.16,37.94,10.61,1.33
Nifty IT,09-01-2020,15970.65,16017.25,15857.25,15925.15,-28.3,-.18,27876904,2508.81,21.03,5.21,1.99
Nifty Media,09-01-2020,1749.1,1772.45,1747.75,1767.95,41.35,2.39,47531017,616.83,66.31,2.22,1.16
Nifty Metal,09-01-2020,2814.95,2820.45,2787.25,2806.8,39.55,1.43,127392791,2142.61,10.22,1.19,4.36
Nifty MNC,09-01-2020,13722.7,13771.45,13692.7,13756.0,158.75,1.17,432983441,2416.9,,4.05,1.85
Nifty Pharma,09-01-2020,8057.8,8090.95,8015.15,8033.15,37.0,.46,13984986,797.77,25.77,3.16,.65
Nifty PSU Bank,09-01-2020,2452.5,2472.7,2437.9,2459.85,58.0,2.41,100883963,1896.76,,.87,.03
Nifty Realty,09-01-2020,300.65,305.8,300.2,305.15,8.1,2.73,18103713,402.97,31.48,2.92,.43
Nifty India Consumption,09-01-2020,4916.15,4941.3,4908.15,4936.5,71.8,1.48,75444214,5175.7,54.56,5.79,1.13
Nifty Commodities,09-01-2020,3472.95,3484,3461,3477.55,49.65,1.45,193415855,5144.31,13.92,1.62,2.96
Nifty Dividend Opportunities 50,09-01-2020,2529.9,2533.95,2519.35,2526.35,17.45,.7,231785773,6686.93,14.6,2.34,3.79
Nifty Infrastructure,09-01-2020,3288.35,3300.55,3279.65,3298.5,56.0,1.73,141269605,5795.73,24.46,2.41,1.87
Nifty PSE,09-01-2020,3192.9,3199.3,3168.9,3183.55,33.8,1.07,149614211,1832.27,9.68,1.34,4.65
Nifty Services Sector,09-01-2020,17439,17553.9,17406.4,17534.55,257.5,1.49,368294497,12399.13,32.54,4.17,1.03
Nifty50 Shariah,09-01-2020,-,-,-,2491.32,11.63,.47,63357831,4410.59,24.2,4.45,2.07
Nifty500 Shariah,09-01-2020,-,-,-,3000.13,26.2,.88,252974381,9146.48,25.92,4.38,1.62
Nifty Low Volatility 50,09-01-2020,-,-,-,10692.46,101.45,.96,103475260,8558.5,23.23,4,1.54
Nifty Alpha 50,09-01-2020,13592.85,13657.25,13576.8,13632.05,242.25,1.81,75327906,6675.42,37.36,6.84,.48
Nifty High Beta 50,09-01-2020,-,-,-,1424.65,37.53,2.71,1026160131,11099.48,,1.16,1.53
Nifty100 Equal Weight,09-01-2020,13385.65,13443.4,13364.8,13431.0,196.85,1.49,1053400858,24027.71,118.95,2.64,1.7
Nifty100 Liquid 15,09-01-2020,3796.75,3829.8,3786.15,3823.2,87.2,2.33,338986560,7621.97,21.72,2.03,1.55
Nifty CPSE,09-01-2020,1908.65,1911.15,1884.45,1893.9,10.9,.58,80335914,818.31,8.57,1.26,5.44
Nifty50 Value 20,09-01-2020,5476.3,5484.9,5447.85,5460.45,22.65,.42,276564930,5730.78,15.17,2.55,3.13
Nifty Midcap Liquid 15,09-01-2020,4032.8,4097.35,4028.8,4092.95,99.65,2.5,55855168,1380.84,20.6,2.42,1.43
Nifty Shariah 25,09-01-2020,-,-,-,4321.37,48.95,1.15,56451140,3173.79,25.37,3.99,1.59
India VIX,09-01-2020,15.64,15.64,12.995,14.0,-1.64,-10.5,-,-,-,-,-
Nifty Growth Sectors 15,09-01-2020,6364.1,6395.7,6353.25,6390.0,88.35,1.4,51037579,5006.47,31.44,6.5,.84
Nifty50 TR 1x Inverse,09-01-2020,337.9,338.4,335.9,336.15,-5.35,-1.57,-,-,-,-,-
Nifty50 TR 2x Leverage,09-01-2020,6842.45,6921.45,6823.9,6912.35,211.45,3.16,-,-,-,-,-
Nifty50 PR 1x Inverse,09-01-2020,385.25,385.75,382.95,383.2,-6.1,-1.57,-,-,-,-,-
Nifty50 PR 2x Leverage,09-01-2020,5263.3,5324.05,5249,5317.05,162.65,3.16,-,-,-,-,-
NIFTY100 Quality 30,09-01-2020,2700.4,2708.15,2692.55,2705.7,28.75,1.07,103155064,8475.01,27.07,7.14,1.73
Nifty 50 Futures TR Index,09-01-2020,-,-,-,12356.33,209.51,1.72,-,-,-,-,-
Nifty 50 Arbitrage,09-01-2020,-,-,-,1882.96,-1.42,-.08,-,-,-,-,-
NIFTY50 Equal Weight,09-01-2020,12385.5,12441.75,12366,12432.1,192.35,1.57,477469878,18456.64,22.22,2.49,1.97
Nifty100 Low Volatility 30,09-01-2020,8912.55,8930.85,8899.75,8925.35,77.3,.87,91749807,8502.98,22.91,4.46,1.58
NIFTY Alpha Low-Volatility 30,09-01-2020,-,-,-,12146.2,129.66,1.08,92144506,8084.39,29.57,5.48,1.14
NIFTY Quality Low-Volatility 30,09-01-2020,-,-,-,8494.49,68.26,.81,71585292,6658.4,27.99,7,1.53
NIFTY Alpha Quality Low-Volatility 30,09-01-2020,-,-,-,9629.81,75.41,.79,81664942,8025.99,30.22,7.65,1.25
NIFTY Alpha Quality Value Low-Volatility 30,09-01-2020,-,-,-,7275.96,45.0,.62,96817763,6438.31,20.08,4.18,2.1
NIFTY200 Quality 30,09-01-2020,9759.85,9781.9,9733.2,9771.9,90.4,.93,100058710,7056.87,25.98,6.92,1.9
NIFTY LargeMidcap 250,09-01-2020,-,-,-,6097.59,88.55,1.47,1386414000,30817.52,28.97,3.35,1.1
NIFTY SME EMERGE,09-01-2020,-,-,-,1321.42,0.33,.03,-,-,13.21,1.26,.39
NIFTY100 ESG,09-01-2020,-,-,-,2275.07,34.4,1.54,951740637,21925.75,31.57,4.09,1.1
NIFTY100 Enhanced ESG,09-01-2020,-,-,-,2297.11,35.02,1.55,937224179,21460.53,31.58,4.1,1.12
NIFTY500 Value 50,09-01-2020,-,-,-,3685.58,73.53,2.04,411527160,5285.78,9.5,.99,5.06
Nifty 50 Futures Index,09-01-2020,-,-,-,4116.37,69.19,1.71,-,-,-,-,-
Nifty Aditya Birla Group,09-01-2020,-,-,-,3099.82,47.87,1.57,399110723,890.05,,1.54,.34
NIFTY100 Alpha 30,09-01-2020,-,-,-,7544.66,97.21,1.31,91640420,8659.52,66.01,6.01,.7
Nifty MidSmallcap 400,09-01-2020,5882.45,5922.05,5881.6,5915.55,89.7,1.54,614929700,9550,32.21,2.57,1.05
Nifty Smallcap 50,09-01-2020,2883.5,2911.25,2883.35,2909.0,63.5,2.23,100738303,1247.39,23.5,1.93,1.04
Nifty Smallcap 250,09-01-2020,5003.9,5040.65,5003.65,5037.25,91.6,1.85,281916558,2760.19,51.37,1.94,1.2
Nifty Private Bank,09-01-2020,17566.85,17818.05,17521.6,17760.5,389.15,2.24,228065896,4380.19,41.29,3.83,.38
Nifty Tata Group 25% Cap,09-01-2020,-,-,-,5032.07,84.08,1.7,71374779,2718.24,21.78,2.8,.86
Nifty Tata Group,09-01-2020,-,-,-,7133.14,-38.47,-.54,81966443,2828.91,24.82,5.43,1.07
Nifty Mahindra Group,09-01-2020,-,-,-,10022.42,171.58,1.74,8261247,404.56,15.87,2.67,1.66
Nifty Midcap 150,09-01-2020,6370.75,6413.1,6369.4,6403.55,88.15,1.4,333013142,6789.81,27.48,3.02,.98
Nifty 8-13 yr G-Sec,09-01-2020,2025.46,2029.7,2025.46,2029.7,4.61,.23,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,09-01-2020,2148.71,2153.21,2148.71,2153.05,4.74,.22,-,-,-,-,-
Nifty 11-15 yr G-Sec Index,09-01-2020,2159.26,2166.49,2159.26,2166.49,7.65,.35,-,-,-,-,-
Nifty 15 yr and above G-Sec Index,09-01-2020,2343.95,2349.32,2343.23,2349.32,5.83,.25,-,-,-,-,-
Nifty Composite G-sec Index,09-01-2020,2060.12,2064.41,2060.12,2064.41,4.68,.23,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec,09-01-2020,1869.73,1875.01,1869.73,1874.04,4.64,.25,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec (Clean Price),09-01-2020,943.3,946.01,943.3,945.51,2.21,.23,-,-,-,-,-
Nifty 1D Rate Index,09-01-2020,-,-,-,1862.75,0.25,.01,-,-,-,-,-
Nifty50 USD,09-01-2020,-,-,-,5943.9,132.7,2.28,-,-,-,-,-
