Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,24-10-2018,10278.15,10290.65,10126.7,10224.75,77.95,.77,362272428,19413.24,24.6,3.25,1.31
Nifty Next 50,24-10-2018,25796.7,25959.45,25409.35,25698.7,93.7,.37,160881291,4094.45,36.45,3.66,1.07
Nifty 100,24-10-2018,10468.15,10481.95,10313.5,10415.4,73.85,.71,525590536,23530.54,25.69,3.29,1.28
Nifty 200,24-10-2018,5402.05,5409.95,5327.6,5380.9,41.85,.78,821422705,29455.59,27.05,3.16,1.26
Nifty 500,24-10-2018,8585.9,8600,8474.55,8555.65,65.75,.77,1110641649,32123.78,28.25,3.04,1.22
Nifty Midcap 50,24-10-2018,4456.8,4490.9,4420.65,4481.85,69.5,1.58,218807694,4333.88,68.28,1.96,1.33
NIFTY Midcap 100,24-10-2018,16303.3,16412.05,16156.45,16378.5,211.0,1.31,295832169,5925.04,45.1,2.41,1.07
NIFTY Smallcap 100,24-10-2018,5864.65,5902.8,5804.45,5859.85,57.1,.98,215887735,1826.36,111.92,1.59,.93
Nifty50 Dividend Points,24-10-2018,-,-,-,94.79,0.0,-,-,-,-,-,-
Nifty Auto,24-10-2018,8758.2,8787.15,8569.85,8663.9,14.75,.17,59529047,2512.82,23.26,4.16,1.13
Nifty Bank,24-10-2018,25312.7,25356.9,24839.65,25064.2,91.75,.37,176623910,5399.39,53.53,2.84,.5
Nifty Energy,24-10-2018,13851.55,13865.6,13460.25,13632.65,20.8,.15,96201241,3182.28,13.82,1.85,1.98
Nifty Financial Services,24-10-2018,10476.3,10495.15,10336.95,10464.85,143.15,1.39,135527041,9093.66,35.09,3.37,.76
Nifty FMCG,24-10-2018,28680.75,28784.3,28449.15,28631.0,150.4,.53,23881827,1496.42,41.44,10.51,1.26
Nifty IT,24-10-2018,14125.5,14183.55,13826.3,14049.15,34.45,.25,36519276,2247.7,19.37,4.95,1.74
Nifty Media,24-10-2018,2451.25,2454.2,2387.4,2424.6,9.5,.39,24849151,343.68,29.02,4.42,.62
Nifty Metal,24-10-2018,3346.85,3360.6,3300.85,3347.85,35.1,1.06,65290884,1296.2,15.74,1.45,3.63
Nifty MNC,24-10-2018,12612.7,12679.25,12488.55,12622.5,74.4,.59,55573919,2034.98,28.7,4.48,1.96
Nifty Pharma,24-10-2018,9441.65,9494.05,9232.9,9334.4,-33.85,-.36,19527878,1542.91,46.19,3.93,.53
Nifty PSU Bank,24-10-2018,2672.75,2685.6,2603.1,2636.9,8.05,.31,85132913,1190.27,,.9,.06
Nifty Realty,24-10-2018,205.45,211.4,205.05,210.25,6.25,3.06,31597505,182.01,75.19,1.24,.65
Nifty India Consumption,24-10-2018,4510.1,4524.5,4449.15,4505.6,39.85,.89,76838987,3970.96,39.42,5.43,1.11
Nifty Commodities,24-10-2018,3351.85,3357.95,3295,3339.9,30.45,.92,172608112,5132.92,14.72,1.63,2.93
Nifty Dividend Opportunities 50,24-10-2018,2483.9,2490.25,2452.75,2474.25,16.2,.66,249185496,7513.6,15.13,2.73,3.02
Nifty Infrastructure,24-10-2018,2874.4,2906.6,2850.7,2890.1,39.35,1.38,168196354,2034.15,30.3,1.96,1.67
Nifty PSE,24-10-2018,3384.85,3388.85,3334.65,3377.9,37.15,1.11,128272181,2174.88,10.44,1.55,4.32
Nifty Services Sector,24-10-2018,13939.25,13964,13754.3,13893.5,128.95,.94,271976935,13217.02,28.35,3.3,1.09
Nifty50 Shariah,24-10-2018,-,-,-,2254.18,34.03,1.53,80405597,2953.87,16.69,2.68,2.13
Nifty500 Shariah,24-10-2018,-,-,-,2736.83,21.82,.8,212972271,7096.76,21.81,3.37,1.41
Nifty Low Volatility 50,24-10-2018,-,-,-,9256.68,58.19,.63,142884348,10340.27,24.67,3.61,1.56
Nifty Alpha 50,24-10-2018,11891.95,11961.5,11680,11809.85,16.8,.14,154791366,9809.38,23.97,6.6,.71
Nifty High Beta 50,24-10-2018,-,-,-,1513.46,18.16,1.21,390423999,6535.07,,1.05,1.47
Nifty100 Equal Weight,24-10-2018,12287.85,12328.25,12103.3,12249.3,91.25,.75,525590536,23530.54,25.53,2.9,1.55
Nifty100 Liquid 15,24-10-2018,3726.75,3748.6,3662.05,3730.85,70.9,1.94,175574166,7284.36,24.58,1.76,1.73
Nifty CPSE,24-10-2018,2153.35,2158.5,2116.9,2151.0,28.6,1.35,64788266,1094.09,10.42,1.61,5.05
Nifty50 Value 20,24-10-2018,4930.95,4935.55,4817.6,4860.85,-4.95,-.1,209992370,8585.44,22.38,2.66,1.66
Nifty Midcap Liquid 15,24-10-2018,3684.95,3724,3648.3,3715.2,64.65,1.77,96169749,2167.64,21.11,1.96,1.39
Nifty Shariah 25,24-10-2018,-,-,-,3861.92,31.15,.81,78343682,3373.9,21.75,3.21,1.55
India VIX,24-10-2018,19.0375,19.81,17.7125,18.88,-0.16,-.83,-,-,-,-,-
Nifty Growth Sectors 15,24-10-2018,6190.5,6204.65,6085.35,6134.2,3.35,.05,31727455,2904.65,31.16,6.34,1.15
Nifty50 TR 1x Inverse,24-10-2018,386.75,392.6,386.35,388.8,-2.95,-.75,-,-,-,-,-
Nifty50 TR 2x Leverage,24-10-2018,5212.05,5222.65,5060.6,5158.55,77.15,1.52,-,-,-,-,-
Nifty50 PR 1x Inverse,24-10-2018,434.55,441.1,434.1,436.85,-3.3,-.75,-,-,-,-,-
Nifty50 PR 2x Leverage,24-10-2018,4128.95,4137.4,4009,4086.6,61.15,1.52,-,-,-,-,-
NIFTY100 Quality 30,24-10-2018,2437.8,2444.9,2398.7,2426.45,14.8,.61,114474498,8496.88,25.56,5.79,1.58
NIFTY Alpha Low-Volatility 30,24-10-2018,-,-,-,10641.49,46.69,.44,86935200,8675.96,25.57,4.34,1.09
NIFTY200 Quality 30,24-10-2018,-,-,-,8819.52,42.46,.48,56033477,4746.71,29.08,7.73,1.55
Nifty Tata Group,24-10-2018,-,-,-,6009.51,24.46,.41,37321010,1538.83,27.82,4.83,1.17
Nifty Tata Group 25% Cap,24-10-2018,-,-,-,4317.21,24.63,.57,34560355,1375.23,32.05,2.58,.96
Nifty MidSmallcap 400,24-10-2018,-,-,-,5471.08,54.67,1.01,585051113,8593.24,45.93,2.36,1
Nifty Midcap 150,24-10-2018,-,-,-,5787.01,65.46,1.14,303953607,6176.56,41.07,2.76,1.02
Nifty 50 Futures Index,24-10-2018,-,-,-,3656.2,27.86,.77,-,-,-,-,-
Nifty 50 Futures TR Index,24-10-2018,-,-,-,10153.9,79.3,.79,-,-,-,-,-
Nifty100 Low Volatility 30,24-10-2018,8119.95,8137.45,7995.8,8082.65,36.65,.46,93135906,8519.54,23.93,4.04,1.64
NIFTY LargeMidcap 250,24-10-2018,-,-,-,5332.03,48.95,.93,829544143,29707.1,31.48,3.01,1.15
Nifty 50 Arbitrage,24-10-2018,-,-,-,1746.91,-0.2,-.01,-,-,-,-,-
Nifty Smallcap 50,24-10-2018,-,-,-,2824.98,31.47,1.13,193223859,1452.32,,1.35,1.03
Nifty Mahindra Group,24-10-2018,-,-,-,11285.04,129.54,1.16,12375836,698.63,19.22,3.21,1.11
Nifty Private Bank,24-10-2018,14325.7,14356.2,14042.45,14180.85,54.85,.39,136787599,4527.92,35.69,3.14,.57
Nifty Smallcap 250,24-10-2018,-,-,-,4888.62,35.12,.72,281097506,2416.68,61.4,1.8,.96
Nifty Aditya Birla Group,24-10-2018,-,-,-,3222.08,36.0,1.13,34601573,598.21,114.03,1.83,.43
NIFTY50 Equal Weight,24-10-2018,11484.35,11508.45,11315.15,11453.25,122.45,1.08,362272428,19413.24,20.45,2.72,1.78
NIFTY500 Value 50,24-10-2018,-,-,-,4086.79,81.5,2.03,286143882,3564.34,33.12,.91,4.05
NIFTY100 Enhanced ESG,24-10-2018,-,-,-,1925.29,12.81,.67,408183189,19650.18,24.47,3.35,1.15
NIFTY SME EMERGE,24-10-2018,-,-,-,1449.99,-3.8,-.26,-,-,15.21,2.45,.26
NIFTY Quality Low-Volatility 30,24-10-2018,-,-,-,7699.0,46.78,.61,64212079,6279.99,28.03,6.52,1.31
NIFTY Alpha Quality Low-Volatility 30,24-10-2018,-,-,-,8718.83,32.86,.38,71293495,7144.74,28.56,6.67,1.26
NIFTY100 ESG,24-10-2018,-,-,-,1900.8,11.27,.6,452449277,21349.71,25.07,3.31,1.12
NIFTY Alpha Quality Value Low-Volatility 30,24-10-2018,-,-,-,6621.09,32.83,.5,72625441,5995.64,26.09,5.88,1.49
Nifty 8-13 yr G-Sec,24-10-2018,1739.16,1743.82,1739.16,1742.86,4.06,.23,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,24-10-2018,1858.5,1862.39,1858.5,1859.48,1.35,.07,-,-,-,-,-
Nifty 11-15 yr G-Sec Index,24-10-2018,1813.77,1820.1,1813.77,1820.1,6.71,.37,-,-,-,-,-
