Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,27-05-2024,23038.95,23110.8,22871.2,22932.45,-24.65,-.11,260006078,27204.54,21.85,4.02,1.28
Nifty Next 50,27-05-2024,69427.45,69599.65,68564.65,69136.3,103.05,.15,500304775,20655.32,24.72,4.9,1.14
Nifty 100,27-05-2024,24075,24106.85,23903.3,23959.85,-20.25,-.08,761506089,47937.08,22.63,4.19,1.21
Nifty 200,27-05-2024,13034.1,13062.75,12957.4,12985.4,3.75,.03,2770904589,79898.91,24.06,4.25,1.13
Nifty 500,27-05-2024,21573.8,21613.6,21439.15,21493.0,9.25,.04,3597182686,106954.74,24.77,4.31,1.09
Nifty Midcap 50,27-05-2024,14717.55,14883.85,14669.7,14783.75,121.1,.83,1573915147,18091.38,36.71,4.94,.75
NIFTY Midcap 100,27-05-2024,52661.05,53043.6,52405.8,52761.75,337.3,.64,2009398500,31961.83,36.46,4.64,.71
NIFTY Smallcap 100,27-05-2024,17000.55,17087.35,16880.15,17019.65,136.65,.81,619599059,16933.35,26.75,4.06,.8
Nifty50 Dividend Points,27-05-2024,-,-,-,57.08,0.0,-,-,-,-,-,-
Nifty Auto,27-05-2024,23972.4,23996.7,23696.35,23877.15,-14.3,-.06,150518473,7640.64,23.3,6.18,.84
Nifty Bank,27-05-2024,49105.9,49688.85,49051.25,49281.8,310.15,.63,226530645,9390.6,15.06,2.91,1
Nifty Energy,27-05-2024,41842.65,41854.3,41114.2,41292.65,-342.0,-.82,97546576,5173.01,13.95,2.66,2.08
Nifty Financial Services,27-05-2024,21913,22143.45,21868.7,21965.6,113.3,.52,132866154,12080.5,16.42,3.43,1.03
Nifty FMCG,27-05-2024,55649.6,55708.7,55194.55,55260.5,-188.65,-.34,26845377,2321.99,44.76,11.16,1.88
Nifty IT,27-05-2024,33914.45,34227.05,33769.9,33995.25,170.95,.51,35818335,4851.93,28.54,7.31,2.27
Nifty Media,27-05-2024,1901.35,1906.5,1870.15,1878.6,-18.4,-.97,66313407,931.43,-,1.96,.44
Nifty Metal,27-05-2024,9997.75,10022.55,9847.4,9866.4,-62.0,-.62,125413262,4783.45,34.63,2.89,1.69
Nifty MNC,27-05-2024,29273.45,29334.3,29037,29176.55,17.1,.06,107865480,6948.88,47.78,10.27,1.44
Nifty Pharma,27-05-2024,19258.15,19313.4,19070.05,19111.95,-7.55,-.04,41904535,5516.01,34.74,5.25,.64
Nifty PSU Bank,27-05-2024,7387.55,7514.5,7324.7,7456.75,97.7,1.33,476759181,5485.26,9.69,1.73,1.99
Nifty Realty,27-05-2024,1029,1040.75,1026.95,1032.35,8.7,.85,9895433,1622.79,63,6.53,.23
Nifty India Consumption,27-05-2024,10778.5,10783.4,10687.2,10703.65,-37.75,-.35,114058497,9229.41,49.24,9.06,.95
Nifty Commodities,27-05-2024,9194.7,9204.75,9074.8,9101.2,-40.65,-.44,192453633,10193.8,17.46,2.66,1.68
Nifty Dividend Opportunities 50,27-05-2024,6127.3,6131.45,6073.2,6097.8,4.15,.07,658991572,22008.87,17.24,3.58,2.69
Nifty Infrastructure,27-05-2024,8899.85,8907.4,8811.2,8845.0,-10.9,-.12,246042915,14723.61,22.14,3.49,1.08
Nifty PSE,27-05-2024,10910.8,10914.6,10669.8,10801.2,-24.7,-.23,387951089,14162.7,11.87,2.78,2.59
Nifty Services Sector,27-05-2024,28786.85,28940.65,28640.2,28725.75,48.2,.17,237314238,17798.41,21.32,4.15,1.28
Nifty50 Shariah,27-05-2024,-,-,-,4684.12,-6.54,-.14,97833103,8761.9,26.69,5.16,1.99
Nifty500 Shariah,27-05-2024,-,-,-,6995.87,-1.91,-.03,620401896,36155.03,33.18,5.71,1.29
Nifty Low Volatility 50,27-05-2024,-,-,-,22647.62,-47.28,-.21,200940652,21419.54,30.67,5.27,1.08
Nifty Alpha 50,27-05-2024,53834.4,54171.2,53435.4,53763.35,212.9,.4,693178493,25288.59,29.78,5.48,.66
Nifty High Beta 50,27-05-2024,-,-,-,4078.2,9.32,.23,1723145944,22246.73,23.41,2.31,1.36
Nifty100 Equal Weight,27-05-2024,31662.25,31699.6,31350.45,31467.0,-25.85,-.08,761506089,47937.08,24.64,4.66,1.15
Nifty100 Liquid 15,27-05-2024,6708.95,6722.75,6647.85,6677.65,-1.35,-.02,92899400,9515.14,21.37,3.65,.95
Nifty CPSE,27-05-2024,6844.15,6844.75,6656.15,6710.1,-64.05,-.95,254190774,8385.36,13.75,2.81,2.84
Nifty50 Value 20,27-05-2024,12655.1,12661.9,12540.5,12573.15,-24.65,-.2,170795686,10761.98,18.94,3.69,2.29
Nifty Midcap Liquid 15,27-05-2024,11722.25,12001.4,11669.3,11911.55,246.4,2.11,204333674,7805.59,36.27,4.2,.8
Nifty Shariah 25,27-05-2024,-,-,-,8072.29,-20.32,-.25,123758375,9904.97,26.32,5.15,1.81
India VIX,27-05-2024,21.71,26.195,18.435,23.19,1.48,6.83,-,-,-,-,-
Nifty Growth Sectors 15,27-05-2024,10895.85,10919.2,10817.05,10834.4,-30.85,-.28,135279892,7864.88,30.89,8.1,2
Nifty50 TR 1x Inverse,27-05-2024,176.9,178.2,176.35,177.7,0.25,.14,-,-,-,-,-
Nifty50 TR 2x Leverage,27-05-2024,18604.5,18720,18335.1,18433.1,-49.85,-.27,-,-,-,-,-
Nifty50 PR 1x Inverse,27-05-2024,211.95,213.5,211.3,212.95,0.35,.16,-,-,-,-,-
Nifty50 PR 2x Leverage,27-05-2024,12935.65,13015.95,12748.3,12816.45,-34.7,-.27,-,-,-,-,-
NIFTY100 Quality 30,27-05-2024,5494.95,5497.5,5447.25,5465.75,-2.85,-.05,141896740,15007.1,31.7,8.93,1.67
Nifty Mobility,27-05-2024,-,-,-,20222.88,19.26,.1,253892551,12631.86,26.46,6.4,.83
Nifty India Defence,27-05-2024,-,-,-,6751.12,-26.07,-.38,102124775,11635.1,62.73,15.84,.43
Nifty Financial Services Ex-Bank,27-05-2024,-,-,-,23502.99,65.92,.28,158017035,8399.37,22.25,3.34,.81
Nifty Housing,27-05-2024,-,-,-,11312.61,7.73,.07,594184420,20253.56,26.87,3.68,.84
Nifty Transportation & Logistics,27-05-2024,-,-,-,22763.41,2.4,.01,278936551,11335.99,28.89,7.12,.65
Nifty MidSmall Financial Services,27-05-2024,-,-,-,13668.34,62.93,.46,374120583,5553.44,20.9,2.64,.65
Nifty MidSmall Healthcare,27-05-2024,34120.6,34326.1,33961.5,34148.2,107.8,.32,44375942,3669.05,48.4,5.6,.72
Nifty MidSmall IT & Telecom,27-05-2024,-,-,-,9635.15,141.65,1.49,1042550819,5585.76,105.07,16.34,.95
Nifty MidSmall India Consumption,27-05-2024,-,-,-,17040.8,113.39,.67,66840369,4756.04,63.34,8.12,.38
Nifty REITs & InvITs,27-05-2024,-,-,-,1046.19,-2.57,-.24,5237530,98.18,30.6,1.61,7.24
Nifty Core Housing,27-05-2024,-,-,-,15857.27,19.03,.12,42605835,5822.57,36.92,4.43,.57
Nifty500 Multicap Infrastructure 50:30:20,27-05-2024,13663.45,13699.35,13542.8,13628.1,34.45,.25,1414361574,20888.16,26,4,.97
Nifty Consumer Durables,27-05-2024,35681.05,35911.35,35462.2,35644.55,91.2,.26,10104987,1493.23,78.26,11.06,.35
Nifty Non-Cyclical Consumer,27-05-2024,-,-,-,14753.89,-28.52,-.19,140295737,8479.76,63.23,12.28,.86
Nifty500 Multicap India Manufacturing 50:30:20,27-05-2024,14240,14276.5,14142.45,14197.6,23.35,.16,378511178,23476.93,31.75,4.37,.75
Nifty100 ESG Sector Leaders,27-05-2024,3826.95,3835.55,3800.4,3809.8,-3.95,-.1,322147838,31059.24,25.99,4.47,.98
NIFTY100 Alpha 30,27-05-2024,-,-,-,19539.7,68.2,.35,447773001,19859.98,19.13,4.69,1.13
NIFTY500 Value 50,27-05-2024,-,-,-,14493.29,13.39,.09,727858018,18861.34,11.98,1.83,2.92
Nifty100 Low Volatility 30,27-05-2024,18301.8,18306.65,18151.55,18187.05,-14.4,-.08,127778446,14323.4,31.98,6.43,1.25
