Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,05-06-2024,22128.35,22670.4,21791.95,22620.35,735.85,3.36,638487077,64326.85,21.51,3.97,1.26
Nifty Next 50,05-06-2024,65266.6,67079.5,62764.25,66835.4,2813.25,4.39,1142239634,46012.86,23.85,4.77,1.05
Nifty 100,05-06-2024,23027.7,23597.2,22563.65,23550.75,811.15,3.57,1782608115,110454.91,22.2,4.12,1.19
Nifty 200,05-06-2024,12442.15,12764.2,12177.95,12740.6,452.45,3.68,4689546157,144749.02,23.78,4.2,1.12
Nifty 500,05-06-2024,20570.75,21092.15,20116.6,21054.4,730.55,3.59,5521353106,170873.25,24.45,4.24,1.08
Nifty Midcap 50,05-06-2024,13908.9,14514.95,13580.2,14456.35,694.1,5.04,2384562015,18922.16,41.1,5.09,.76
NIFTY Midcap 100,05-06-2024,49730.75,51414.25,48379.75,51266.7,2115.9,4.3,2906938042,34294.11,38.44,4.65,.72
NIFTY Smallcap 100,05-06-2024,15872.4,16334.85,15371.9,16289.4,597.25,3.81,594806924,15114.33,25.98,3.9,.85
Nifty50 Dividend Points,05-06-2024,-,-,-,94.85,0.0,-,-,-,-,-,-
Nifty Auto,05-06-2024,23374.15,24347.9,23120.65,24283.75,1090.45,4.7,100526658,7779.42,23.51,6.28,.83
Nifty Bank,05-06-2024,47486.6,49362.9,46446.8,49054.6,2126.0,4.53,546764854,28348.13,14.99,2.89,.82
Nifty Energy,05-06-2024,38514,38799.9,36522.05,38712.35,1088.25,2.89,261946180,12246.48,12.96,2.5,2.22
Nifty Financial Services,05-06-2024,21048.9,21785.3,20666.95,21682.6,863.1,4.15,354209074,30149.74,16.21,3.38,.93
Nifty FMCG,05-06-2024,55799,58832.65,55646.95,57567.4,2394.9,4.34,100182286,10729.89,46.52,11.62,1.66
Nifty IT,05-06-2024,32464.05,33319.6,32410.8,33087.95,772.4,2.39,26607830,4375.77,27.77,7.12,2.53
Nifty Media,05-06-2024,1836.8,1885.25,1796.6,1873.4,71.4,3.96,50749291,723.28,-,1.96,.44
Nifty Metal,05-06-2024,9077.6,9524.3,8736.5,9496.6,516.45,5.75,257210076,9422.25,33.74,2.78,1.38
Nifty MNC,05-06-2024,28340.75,29177.9,27975.95,29106.6,1048.15,3.74,79286528,10534.17,47.69,10.51,1.17
Nifty Pharma,05-06-2024,18789.75,19354.8,18655.9,19281.25,678.1,3.65,31637560,3638.35,35.03,5.3,.64
Nifty PSU Bank,05-06-2024,6977.3,7017.55,6524,6989.75,195.5,2.88,571490021,12036.31,9.09,1.62,1.64
Nifty Realty,05-06-2024,986.3,1008.2,936.95,1000.8,24.7,2.53,15092336,1918.13,61.87,6.33,.24
Nifty India Consumption,05-06-2024,10545.7,10940.5,10467.4,10902.3,465.4,4.46,238563104,23349.99,50.04,9.22,.89
Nifty Commodities,05-06-2024,8521.75,8704.95,8160.3,8693.7,323.0,3.86,448675108,21056.18,16.63,2.54,1.62
Nifty Dividend Opportunities 50,05-06-2024,5793.7,5900.4,5634.55,5887.65,182.3,3.2,1482741382,48257.14,16.64,3.46,2.64
Nifty Infrastructure,05-06-2024,8332.85,8420.1,7972.65,8403.95,225.95,2.76,411930053,25947.41,20.91,3.33,1.14
Nifty PSE,05-06-2024,9741.55,9773.15,9015.3,9713.15,238.05,2.51,917647917,30958.62,10.63,2.5,2.88
Nifty Services Sector,05-06-2024,27526.1,28338.1,27098.7,28259.85,1037.2,3.81,529206579,41787.9,20.91,4.08,1.27
Nifty50 Shariah,05-06-2024,-,-,-,4646.51,129.33,2.86,109711380,12943.73,24.46,6.19,2.21
Nifty500 Shariah,05-06-2024,-,-,-,6872.52,220.84,3.32,959057019,51006.01,31.86,6.48,1.36
Nifty Low Volatility 50,05-06-2024,-,-,-,22678.92,805.01,3.68,433634344,48247.85,30.57,5.28,1.08
Nifty Alpha 50,05-06-2024,50513.2,51941.4,48084.2,51844.6,2010.15,4.03,1244276133,40977.15,29.17,5.28,.68
Nifty High Beta 50,05-06-2024,-,-,-,3870.58,204.81,5.59,3053932112,47269.45,20.66,2.17,1.3
Nifty100 Equal Weight,05-06-2024,30079.5,30885.65,29268.35,30831.5,1155.5,3.89,1782608115,110454.91,24.05,4.58,1.09
Nifty100 Liquid 15,05-06-2024,6353.4,6506.25,6174.8,6492.55,234.1,3.74,254666018,24631.04,20.87,3.55,.78
Nifty CPSE,05-06-2024,6138,6165.5,5732.8,6128.25,130.4,2.17,575082882,13498.66,12.39,2.56,3.11
Nifty50 Value 20,05-06-2024,12024.3,12309.25,11816.4,12281.45,376.05,3.16,418428814,26767.74,18.45,3.61,2.26
Nifty Midcap Liquid 15,05-06-2024,11371.65,11921.8,11178.45,11879.75,663.65,5.92,207666041,5824.46,35.46,4.19,.81
Nifty Shariah 25,05-06-2024,-,-,-,8000.76,234.32,3.02,370002458,20614.56,25.66,6.08,1.96
India VIX,05-06-2024,26.7475,26.925,18.6575,18.89,-7.86,-29.4,-,-,-,-,-
Nifty Growth Sectors 15,05-06-2024,10628.05,10968.35,10610.35,10854.0,321.75,3.05,104362498,12158.82,30.92,8.12,2.04
Nifty50 TR 1x Inverse,05-06-2024,183.3,186.15,178.7,179.1,-6.2,-3.35,-,-,-,-,-
Nifty50 TR 2x Leverage,05-06-2024,17105.25,17933.9,16591.25,17857.75,1122.5,6.71,-,-,-,-,-
Nifty50 PR 1x Inverse,05-06-2024,219.95,223.4,214.45,214.95,-7.45,-3.35,-,-,-,-,-
Nifty50 PR 2x Leverage,05-06-2024,11851.9,12426.05,11495.75,12373.3,777.75,6.71,-,-,-,-,-
NIFTY100 Quality 30,05-06-2024,5312.85,5471.25,5264.85,5440.0,174.6,3.32,399543273,35271.57,31.41,8.89,1.71
Nifty 50 Futures Index,05-06-2024,-,-,-,6364.24,206.52,3.35,-,-,-,-,-
NIFTY50 Equal Weight,05-06-2024,27989.1,28769.35,27518.05,28709.7,1002.85,3.62,638487077,64326.85,22.02,4.08,1.27
Nifty 50 Futures TR Index,05-06-2024,-,-,-,24105.39,786.58,3.37,-,-,-,-,-
Nifty India Corporate Group Index - Mahindra Group,05-06-2024,-,-,-,29915.14,1455.42,5.11,12051607,1649.98,30.58,4.49,1.33
Nifty India Corporate Group Index - Aditya Birla Group,05-06-2024,-,-,-,7796.05,347.34,4.66,1642793282,5773.65,-,3.63,.39
Nifty India Corporate Group Index - Tata Group,05-06-2024,-,-,-,17671.47,489.89,2.85,127472891,7268.53,33.97,8.45,1.51
Nifty India Corporate Group Index - Tata Group 25% Cap,05-06-2024,15648.5,16058.95,15329.1,16019.8,608.9,3.95,121322511,6918.99,34.97,6.75,1.08
Nifty Private Bank,05-06-2024,23511.75,24619.3,23095.5,24462.7,1193.4,5.13,306341191,19417.9,15.5,2.78,.61
Nifty Smallcap 250,05-06-2024,14908,15274.4,14466.3,15250.0,488.9,3.31,775577398,21959.56,27.25,3.92,.87
Nifty Smallcap 50,05-06-2024,7394.75,7675,7219.45,7654.35,355.6,4.87,201128043,6968.24,23.42,3.63,.89
Nifty MidSmallcap 400,05-06-2024,17337.35,17822.15,16860.65,17783.3,629.65,3.67,3738744991,60418.33,33.95,4.6,.77
Nifty Midcap 150,05-06-2024,18681.55,19245.55,18188.8,19189.8,713.55,3.86,2963167593,38458.77,39.03,5.07,.72
Nifty Midcap Select,05-06-2024,10970.8,11504.7,10755.7,11455.8,614.8,5.67,1804823663,11322.59,50.23,6.29,.78
NIFTY LargeMidcap 250,05-06-2024,14313.2,14699.4,13979.2,14671.45,526.1,3.72,4745775708,148913.68,28.57,4.56,.95
NIFTY SME EMERGE,05-06-2024,-,-,-,12594.32,247.14,2,-,-,80.71,7.42,.13
Nifty Oil & Gas,05-06-2024,11235.65,11237,10680.4,11191.45,239.15,2.18,197917105,8459.53,9.16,2.02,2.37
Nifty Financial Services 25/50,05-06-2024,22535.9,23325.95,22089.65,23232.2,944.55,4.24,354209074,30149.74,16.01,3.31,.97
Nifty Healthcare Index,05-06-2024,11851.2,12212.05,11739.6,12162.9,425.05,3.62,32948341,3892.17,39.61,5.8,.56
Nifty500 Multicap 50:25:25,05-06-2024,14200.25,14565.1,13857.65,14540.15,502.35,3.58,5521353106,170873.25,26.4,4.27,.99
Nifty Microcap 250,05-06-2024,19586.45,20161.25,19085.7,20130.25,617.3,3.16,550653900,7297.1,26.77,3.07,.61
Nifty Total Market,05-06-2024,11547.45,11841.6,11291.35,11820.55,408.6,3.58,6072007006,178170.34,24.52,4.19,1.06
Nifty India Digital,05-06-2024,7347.4,7593.35,7223.35,7565.4,288.1,3.96,1702583590,11904.96,-,12.56,1.15
Nifty Mobility,05-06-2024,-,-,-,20154.11,882.63,4.58,337031067,20633.63,26.17,6.38,.84
Nifty India Defence,05-06-2024,-,-,-,5873.39,-41.44,-.7,237287779,15463.06,51.37,13.78,.49
Nifty Financial Services Ex-Bank,05-06-2024,-,-,-,22694.19,927.86,4.26,250853941,11973.73,21.44,3.23,.87
Nifty Housing,05-06-2024,-,-,-,10998.59,389.53,3.67,1229032943,50543.77,26.2,3.6,.82
Nifty Transportation & Logistics,05-06-2024,-,-,-,22788.5,1029.66,4.73,276332594,15130.52,28.63,7.12,.65
Nifty MidSmall Financial Services,05-06-2024,-,-,-,13423.22,627.84,4.91,524316766,7415.19,20.45,2.59,.74
Nifty MidSmall Healthcare,05-06-2024,33045,34228.05,32564.05,34030.85,1265.25,3.86,34419338,2735.41,49.27,5.58,.75
Nifty MidSmall IT & Telecom,05-06-2024,-,-,-,9281.24,468.56,5.32,1624139102,4749.31,-,39.54,.93
Nifty MidSmall India Consumption,05-06-2024,-,-,-,17154.71,773.62,4.72,71049386,5741.3,63.98,8.17,.39
Nifty REITs & InvITs,05-06-2024,-,-,-,1057.16,3.36,.32,4955088,108.69,31.65,1.61,7.56
Nifty Core Housing,05-06-2024,-,-,-,15620.35,473.52,3.13,57513731,6965.68,36.73,4.41,.57
Nifty500 Multicap Infrastructure 50:30:20,05-06-2024,12807.5,13060.1,12332.4,13036.05,431.95,3.43,2178577151,32535.54,26.36,3.95,1
Nifty Consumer Durables,05-06-2024,34490.25,35462.45,33838.7,35381.35,1166.55,3.41,18434071,2349.08,81.76,10.98,.37
Nifty Non-Cyclical Consumer,05-06-2024,-,-,-,15045.4,680.31,4.74,230012197,19936.97,64.32,12.52,.8
Nifty500 Multicap India Manufacturing 50:30:20,05-06-2024,13560.9,14009.4,13278.45,13984.35,573.4,4.28,610412649,29126.22,31.27,4.3,.76
Nifty EV & New Age Automotive,05-06-2024,-,-,-,2997.75,114.43,3.97,153816229,12727.86,33.54,6.4,.69
NIFTY100 Alpha 30,05-06-2024,-,-,-,18569.51,732.14,4.1,1014580607,44958.33,18.12,4.46,1.19
NIFTY500 Value 50,05-06-2024,-,-,-,13653.25,527.01,4.01,1499186014,38532.63,11.3,1.72,2.79
Nifty100 Low Volatility 30,05-06-2024,17962.55,18491.95,17893.4,18413.25,591.7,3.32,317874663,36538.57,32.11,6.51,1.22
NIFTY Alpha Low-Volatility 30,05-06-2024,26171.5,26861.3,25708.25,26812.6,935.7,3.62,282999774,25137.46,23.46,4.81,1.28
NIFTY Quality Low-Volatility 30,05-06-2024,-,-,-,16754.74,570.43,3.52,203725776,26171.22,30.42,8.21,1.49
NIFTY Alpha Quality Low-Volatility 30,05-06-2024,-,-,-,22551.26,829.46,3.82,380712766,29385,29.18,8.2,1.5
NIFTY Alpha Quality Value Low-Volatility 30,05-06-2024,-,-,-,19415.27,679.85,3.63,550545881,38752.3,18.96,4.9,2.07
NIFTY200 Quality 30,05-06-2024,19294.45,19892.75,19112.8,19786.85,665.8,3.48,357337127,28402.19,33.05,10.25,1.74
NIFTY Midcap150 Quality 50,05-06-2024,22034.95,22795.55,21585.75,22734.1,904.3,4.14,124014386,8856.33,30.71,7.71,1.28
Nifty200 Momentum 30,05-06-2024,32838.1,33585.25,31477.05,33498.45,1260.7,3.91,647974371,32926.5,20.94,4.55,1.3
Nifty India Manufacturing,05-06-2024,13379.4,13763.1,13047.9,13739.15,495.9,3.74,625434770,38289.62,30.09,5.19,.9
Nifty100 ESG Sector Leaders,05-06-2024,3676.45,3769.8,3617.75,3762.35,128.95,3.55,704465602,67966.3,25.64,4.42,1.02
Nifty200 Alpha 30,05-06-2024,24379.15,25019.65,23215.1,24952.7,1085.8,4.55,2345366854,35211.12,20.97,4.4,1.33
