Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,05-07-2022,15909.15,16025.75,15785.45,15810.85,-24.5,-.15,254164463,19129.6,19.54,4.04,1.42
Nifty Next 50,05-07-2022,37439.8,37696.65,37217.8,37306.0,32.1,.09,206713272,5939.06,18.72,3.97,2.25
Nifty 100,05-07-2022,16093.55,16209.3,15973.35,16001.6,-16.55,-.1,460877735,25068.66,19.62,4.07,1.52
Nifty 200,05-07-2022,8382.35,8440,8319,8333.65,-10.45,-.13,797952361,31582.56,19.77,3.9,1.49
Nifty 500,05-07-2022,13533.75,13628.45,13439.4,13461.85,-10.8,-.08,1143490261,36881.9,20.16,3.87,1.44
Nifty Midcap 50,05-07-2022,7450.4,7494.15,7388.25,7400.3,-21.7,-.29,216981293,3959.98,18.7,2.74,1.64
NIFTY Midcap 100,05-07-2022,26871.1,27011.35,26650.4,26698.1,-71.45,-.27,337074626,6513.9,20.76,3.07,1.34
NIFTY Smallcap 100,05-07-2022,8573.15,8639,8515.55,8526.5,-5.65,-.07,213791348,2703.16,18.82,3.08,1.15
Nifty50 Dividend Points,05-07-2022,-,-,-,98.83,0.0,-,-,-,-,-,-
Nifty Auto,05-07-2022,11750.25,11791.4,11632.05,11649.8,-42.3,-.36,34406547,2575.4,53.98,5.11,1.33
Nifty Bank,05-07-2022,34084.7,34361.05,33757,33815.9,-125.0,-.37,115009518,3980.84,16.84,2.48,.67
Nifty Energy,05-07-2022,24238.7,24457.55,24132.25,24229.0,150.8,.63,122799173,3889.8,10.98,2.23,3.57
Nifty Financial Services,05-07-2022,15855.2,15981.5,15695.3,15729.15,-37.35,-.24,86150903,6682.3,17.92,3.44,.83
Nifty FMCG,05-07-2022,39895.9,39904.2,39619.95,39690.6,-65.05,-.16,31797348,2188.64,40.28,9.96,2
Nifty IT,05-07-2022,28020.3,28233.05,27642.6,27695.15,-195.5,-.7,22705381,3158.56,25.26,8.15,2.31
Nifty Media,05-07-2022,1928.55,1935.1,1890.05,1901.4,-17.25,-.9,16679568,284.73,-,2.88,.75
Nifty Metal,05-07-2022,4675.85,4763.15,4653.4,4663.75,13.8,.3,107404711,2818.25,4.93,1.82,5.69
Nifty MNC,05-07-2022,18023.75,18084.85,17915.45,17943.65,-30.7,-.17,96995590,2846.84,52.01,7.81,2.86
Nifty Pharma,05-07-2022,12254.65,12373.9,12217.4,12233.75,15.55,.13,12477686,1152.74,36.99,4.37,.8
Nifty PSU Bank,05-07-2022,2503,2527.25,2483.8,2488.3,-0.15,-.01,84170529,1029.55,7.21,.7,2.47
Nifty Realty,05-07-2022,392.85,397.5,390.7,391.85,-0.75,-.19,12969863,385.62,53.23,3.14,.23
Nifty India Consumption,05-07-2022,6902.95,6922.05,6867.6,6882.9,3.95,.06,77776833,6115.21,36.66,7.96,1.26
Nifty Commodities,05-07-2022,4981.75,5032.65,4945.35,4955.15,-1.25,-.03,207236484,7315.47,7.7,2.09,4.11
Nifty Dividend Opportunities 50,05-07-2022,3395.65,3409.55,3364.45,3370.9,-11.1,-.33,294047041,8803.47,11.4,3.09,4.28
Nifty Infrastructure,05-07-2022,4574.5,4622.15,4560.9,4568.35,6.55,.14,157674079,5992.24,14.79,2.71,2.2
Nifty PSE,05-07-2022,3746.35,3782.8,3725.5,3735.1,1.65,.04,218555204,2885.01,5.44,1.32,7.62
Nifty Services Sector,05-07-2022,21621.55,21777.15,21415.4,21458.45,-43.75,-.2,115750426,10328.76,20.54,4.25,1.23
Nifty50 Shariah,05-07-2022,-,-,-,3712.26,-9.25,-.25,80102740,5460.48,21.9,6.1,2.32
Nifty500 Shariah,05-07-2022,-,-,-,4715.71,-4.61,-.1,209589205,12369.57,24.38,5.99,1.81
Nifty Low Volatility 50,05-07-2022,-,-,-,14742.53,-32.07,-.22,130775033,11305.44,25.78,4.68,1.97
Nifty Alpha 50,05-07-2022,26274.75,26519.8,25991.25,26068.2,-69.2,-.26,177279119,5232.46,29.58,14.94,1.11
Nifty High Beta 50,05-07-2022,-,-,-,1731.19,-8.65,-.5,432506207,9822.65,15.87,1.41,2
Nifty100 Equal Weight,05-07-2022,18563.2,18697.45,18450.5,18485.65,-1.4,-.01,460877735,25068.66,16.86,3.43,2.28
Nifty100 Liquid 15,05-07-2022,3961.05,3996.5,3940.2,3947.9,1.95,.05,98981847,7298.49,14.68,2.97,1.17
Nifty CPSE,05-07-2022,2350.7,2379.3,2341.7,2348.45,7.25,.31,114322939,1619.38,6.08,1.47,6.66
