Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,27-06-2022,15926.2,15927.45,15815.5,15832.05,132.8,.85,210932505,17770.42,19.59,4.05,1.41
Nifty Next 50,27-06-2022,37066.25,37093.4,36805.15,36882.45,266.15,.73,270406146,6204.36,18.51,3.92,2.29
Nifty 100,27-06-2022,16082.45,16086.95,15974.4,15990.3,132.0,.83,481338651,23974.78,19.63,4.07,1.51
Nifty 200,27-06-2022,8373.3,8375.35,8321.1,8329.2,70.6,.85,847250520,30554.17,19.77,3.9,1.49
Nifty 500,27-06-2022,13506.35,13510.8,13432.65,13444.55,122.05,.92,1203390156,36695.16,20.14,3.86,1.44
Nifty Midcap 50,27-06-2022,7402.05,7435.4,7382.85,7391.0,76.6,1.05,256802796,4078.72,18.64,2.73,1.61
NIFTY Midcap 100,27-06-2022,26774.4,26861.55,26678.9,26713.25,264.2,1,365911869,6579.4,20.71,3.06,1.31
NIFTY Smallcap 100,27-06-2022,8509.6,8584.45,8486.65,8561.7,171.05,2.04,210873799,3163.63,18.89,3.05,1.15
Nifty50 Dividend Points,27-06-2022,-,-,-,89.58,0.0,-,-,-,-,-,-
Nifty Auto,27-06-2022,11747.95,11780.15,11659.7,11686.05,102.8,.89,46578547,4012.86,54.24,5.12,.98
Nifty Bank,27-06-2022,34126.2,34147.5,33735.5,33811.25,183.8,.55,111396233,3128.75,16.95,2.52,.82
Nifty Energy,27-06-2022,24356.95,24374.45,24173.45,24238.15,216.85,.9,98822027,3561.41,11.11,2.24,3.55
Nifty Financial Services,27-06-2022,15826.35,15826.5,15629.9,15651.0,55.5,.36,51525753,5069.65,17.81,3.42,.95
Nifty FMCG,27-06-2022,38027.1,38219.7,37875.15,38103.2,324.35,.86,15747894,1234.43,38.43,9.5,2.11
Nifty IT,27-06-2022,28293.2,28588.7,28251.4,28345.95,568.15,2.05,22475829,3084.95,26.41,8.76,2.09
Nifty Media,27-06-2022,1925.95,1926.2,1891.45,1893.1,0.2,.01,29692864,489.4,-,2.84,.77
Nifty Metal,27-06-2022,4683.1,4728.95,4650.95,4666.3,69.7,1.52,115301791,2859.94,4.93,1.82,5.38
Nifty MNC,27-06-2022,17648.5,17705.15,17588.4,17649.9,168.75,.97,143574981,2879.2,51.73,7.72,2.73
Nifty Pharma,27-06-2022,12275.8,12325.75,12200.1,12221.55,43.15,.35,16653413,1173.78,37.02,4.36,.8
Nifty PSU Bank,27-06-2022,2490.95,2497.65,2466.75,2472.05,11.65,.47,55555738,761.82,7.16,.7,2.48
Nifty Realty,27-06-2022,388.85,391.2,385.15,386.5,3.3,.86,10338347,338.98,52.49,3.09,.23
Nifty India Consumption,27-06-2022,6774.4,6785.7,6737.4,6761.9,48.25,.72,65144486,6183.76,36.08,7.85,1.21
Nifty Commodities,27-06-2022,4993.85,5026.55,4971,4999.45,75.4,1.53,188737562,6816.94,7.86,2.13,3.91
Nifty Dividend Opportunities 50,27-06-2022,3345,3368.8,3334.4,3353.6,52.75,1.6,233575847,8270.99,11.35,3.07,4.23
Nifty Infrastructure,27-06-2022,4581.45,4592.55,4558.15,4572.5,50.35,1.11,149307181,6053.32,14.93,2.72,2.17
Nifty PSE,27-06-2022,3775.65,3802.05,3747.55,3795.75,70.05,1.88,175791615,2321.46,5.54,1.34,7.56
Nifty Services Sector,27-06-2022,21542.2,21577.45,21379.8,21407.95,181.45,.85,110970971,8850.89,20.46,4.23,1.29
Nifty50 Shariah,27-06-2022,-,-,-,3722.88,55.51,1.51,58182335,4692.61,22.16,6.19,2.31
Nifty500 Shariah,27-06-2022,-,-,-,4706.22,64.29,1.39,204370128,11582.17,24.48,6.02,1.79
Nifty Low Volatility 50,27-06-2022,-,-,-,14571.95,100.86,.7,108750249,10769.61,25.93,4.73,1.93
Nifty Alpha 50,27-06-2022,26678,26924.95,26588.65,26637.35,411.25,1.57,177466039,6424.61,21.1,8.62,1.37
Nifty High Beta 50,27-06-2022,-,-,-,1743.35,20.89,1.21,469003136,9624.09,16.49,1.48,1.8
