Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,02-06-2022,16481.65,16646.4,16443.05,16628.0,105.25,.64,235958283,20055.84,20.58,4.25,1.43
Nifty Next 50,02-06-2022,38574.65,38850.65,38474.4,38818.5,202.8,.53,241124635,6830.55,19.57,4.13,2.08
Nifty 100,02-06-2022,16650.25,16810.55,16613.65,16794.75,105.8,.63,477082918,26886.39,20.63,4.27,1.5
Nifty 200,02-06-2022,8694.15,8773.7,8675.75,8766.45,55.75,.64,849518307,33858.24,20.81,4.1,1.45
Nifty 500,02-06-2022,14059.25,14179.3,14029.8,14167.95,85.05,.6,1277988674,41032.64,21.21,4.07,1.4
Nifty Midcap 50,02-06-2022,7804.3,7846.9,7766.2,7837.6,39.85,.51,250378142,4262.98,19.63,2.89,1.43
NIFTY Midcap 100,02-06-2022,28321.55,28527,28195.75,28491.15,191.25,.68,372435389,6971.85,22,3.27,1.14
NIFTY Smallcap 100,02-06-2022,9230.65,9304.65,9213.95,9290.55,56.7,.61,265331712,4033.94,20.49,3.31,.99
Nifty50 Dividend Points,02-06-2022,-,-,-,72.36,0.0,-,-,-,-,-,-
Nifty Auto,02-06-2022,11543.5,11557.4,11416.25,11491.4,-71.6,-.62,40371663,2393.23,53.34,5.03,1
Nifty Bank,02-06-2022,35470.95,35676.2,35385,35613.65,-7.15,-.02,140705809,4091.04,17.86,2.65,.81
Nifty Energy,02-06-2022,25383.55,26012.6,25312.3,25968.65,512.2,2.01,104682116,5312.76,11.91,2.41,3.39
Nifty Financial Services,02-06-2022,16436.5,16468.75,16349.55,16447.4,-54.9,-.33,57810753,5604.3,18.71,3.59,.95
Nifty FMCG,02-06-2022,38332.05,38567.95,37952.2,38497.3,62.75,.16,24903874,1618.38,38.83,9.6,2.58
Nifty IT,02-06-2022,29249.8,29875.35,29197.9,29792.35,531.6,1.82,24057063,3730.54,27.76,9.21,1.98
Nifty Media,02-06-2022,2037.1,2071.3,2029.2,2060.1,22.75,1.12,23389304,433.27,155.75,3.09,.71
Nifty Metal,02-06-2022,5344.55,5407.1,5308.85,5397.55,60.85,1.14,105736983,3137.13,5.69,2.1,4.07
Nifty MNC,02-06-2022,18179.45,18302.25,18103.1,18283.7,90.4,.5,138720539,2403.46,53.03,8,2.52
Nifty Pharma,02-06-2022,12407.4,12518.6,12376.7,12500.35,56.6,.45,20159346,1716.04,37.83,4.46,.74
Nifty PSU Bank,02-06-2022,2591.4,2634.55,2590.3,2620.0,26.45,1.02,114396252,1330.98,7.62,.74,.74
Nifty Realty,02-06-2022,405.55,411.45,404.75,410.8,3.7,.91,17098124,443.52,55.8,3.29,.22
Nifty India Consumption,02-06-2022,6834.55,6855.25,6785.7,6849.3,-1.75,-.03,65545015,5683.59,36.73,7.95,1.35
Nifty Commodities,02-06-2022,5453.6,5529.4,5449.6,5523.5,63.1,1.16,203768148,9127.87,8.68,2.36,3.37
Nifty Dividend Opportunities 50,02-06-2022,3506.6,3538.15,3492.9,3534.65,20.1,.57,252627324,9178.21,11.96,3.24,4.11
Nifty Infrastructure,02-06-2022,4841,4894.35,4827,4887.0,33.2,.68,156265555,7719.16,15.96,2.91,2.1
Nifty PSE,02-06-2022,4096,4120.45,4066.5,4113.15,14.35,.35,203556731,3204.14,6.01,1.46,6.95
Nifty Services Sector,02-06-2022,22292.15,22472.4,22209.15,22439.65,85.1,.38,124083311,11587.73,21.47,4.44,1.28
Nifty50 Shariah,02-06-2022,-,-,-,3843.82,40.56,1.07,78521555,5871.34,22.88,6.39,2.18
Nifty500 Shariah,02-06-2022,-,-,-,4908.03,38.18,.78,226641766,14323.63,25.51,6.28,1.67
Nifty Low Volatility 50,02-06-2022,-,-,-,15138.0,25.38,.17,125567986,12110.65,26.93,4.91,1.81
Nifty Alpha 50,02-06-2022,29791.5,30061.85,29694.65,30006.05,108.6,.36,127590826,6962.52,24.12,9.71,1.12
Nifty High Beta 50,02-06-2022,-,-,-,1924.06,18.71,.98,489180348,10821.64,18.14,1.63,1.45
Nifty100 Equal Weight,02-06-2022,19248.85,19348.1,19184.85,19332.55,45.0,.23,477082918,26886.39,19.49,3.81,1.87
Nifty100 Liquid 15,02-06-2022,4158.45,4236,4155.15,4230.7,59.65,1.43,82187758,7841.75,15.91,3.2,1.06
Nifty CPSE,02-06-2022,2613.6,2638.05,2591.6,2634.5,14.15,.54,104668684,1664.55,7.01,1.68,5.94
Nifty50 Value 20,02-06-2022,8422.2,8508,8384.1,8494.25,50.3,.6,134199839,6881.84,16.32,4.33,3.11
Nifty Midcap Liquid 15,02-06-2022,7149.85,7195.4,7103.2,7184.7,45.45,.64,74483243,1887.52,19.24,3.06,1.26
Nifty Shariah 25,02-06-2022,-,-,-,5963.89,39.88,.67,73341237,6242.6,23.93,5.69,1.74
India VIX,02-06-2022,20.845,20.9975,18.3825,20.32,-0.53,-2.52,-,-,-,-,-
Nifty Growth Sectors 15,02-06-2022,7725.85,7752.65,7663.45,7738.7,-8.65,-.11,33741126,3569.97,35.46,6.19,1.82
Nifty50 TR 1x Inverse,02-06-2022,228.75,229.25,226.45,226.7,-1.45,-.64,-,-,-,-,-
Nifty50 TR 2x Leverage,02-06-2022,10604.6,10816.3,10557.55,10793.45,134.6,1.26,-,-,-,-,-
Nifty50 PR 1x Inverse,02-06-2022,268.35,268.95,265.7,266.0,-1.65,-.62,-,-,-,-,-
Nifty50 PR 2x Leverage,02-06-2022,7695.8,7849.4,7661.6,7832.8,97.65,1.26,-,-,-,-,-
NIFTY100 Quality 30,02-06-2022,3607.65,3628.9,3586.85,3624.7,11.3,.31,75041738,7910.02,28.36,7.83,2.1
Nifty 50 Arbitrage,02-06-2022,-,-,-,2040.0,-0.56,-.03,-,-,-,-,-
Nifty100 Low Volatility 30,02-06-2022,12536.3,12625.15,12482.95,12608.15,38.05,.3,111826283,11000.74,24.71,5.19,2.03
NIFTY Alpha Low-Volatility 30,02-06-2022,15658.75,15772.9,15603.9,15750.5,68.9,.44,47240359,6067.28,37.63,8.56,1.09
NIFTY Quality Low-Volatility 30,02-06-2022,-,-,-,11701.41,31.08,.27,77180189,7080.87,27.16,6.88,2.09
NIFTY Alpha Quality Value Low-Volatility 30,02-06-2022,-,-,-,10450.57,35.34,.34,79615428,6499.76,19.68,5.16,2.57
NIFTY200 Quality 30,02-06-2022,13620.45,13705.95,13548.9,13690.9,52.6,.39,69417157,6509.26,27.07,8.82,2.3
Nifty Financial Services 25/50,02-06-2022,16157.05,16196.55,16062.65,16178.85,-35.6,-.22,57810753,5604.3,16.98,3.48,1.15
Nifty200 Momentum 30,02-06-2022,17779.5,17935,17735.75,17913.25,115.2,.65,87639067,7391.26,27.06,5.55,1.8
Nifty India Manufacturing,02-06-2022,7669.65,7694.3,7635.1,7687.3,13.35,.17,209027883,11603.61,17.67,3.99,1.75
Nifty Midcap Select,02-06-2022,6866.05,6891.2,6823.35,6879.05,18.2,.27,76502946,2501.14,30.75,4.36,1.02
NIFTY LargeMidcap 250,02-06-2022,9171.6,9239.45,9152.8,9231.7,53.05,.58,873505898,34847.96,22.19,3.94,1.27
NIFTY SME EMERGE,02-06-2022,-,-,-,4699.07,-14.01,-.3,-,-,56.84,3.39,.22
Nifty Oil & Gas,02-06-2022,7793.15,8002.7,7779.8,7975.4,177.65,2.28,77730526,4208.43,9.35,2.17,3.99
Nifty100 ESG Sector Leaders,02-06-2022,2746.5,2771.3,2740.45,2768.5,16.15,.59,179453324,16776.7,21.16,4.91,1.38
Nifty Healthcare Index,02-06-2022,7672.95,7705.05,7614.65,7685.05,-4.85,-.06,21651727,2380.45,37.37,4.88,.69
Nifty500 Multicap 50:25:25,02-06-2022,9155.65,9224.4,9138,9216.55,51.9,.57,1277988674,41032.64,21.59,3.79,1.27
Nifty Microcap 250,02-06-2022,9865.5,9997.1,9861.75,9988.65,154.25,1.57,421866869,4105.49,39.37,1.94,.83
Nifty Total Market,02-06-2022,7823.95,7891.65,7807.95,7885.35,49.15,.63,1699855543,45138.14,21.45,3.96,1.38
Nifty India Digital,02-06-2022,5514.5,5536.2,5487.25,5528.8,6.15,.11,187809880,5801.82,121.86,12.63,1.21
Nifty Mobility,02-06-2022,-,-,-,10071.7,-25.77,-.26,143979643,6991.13,42.37,5.02,1.25
Nifty India Defence,02-06-2022,-,-,-,1599.61,7.52,.47,12962347,600.47,20.91,4.58,1.48
Nifty Financial Services Ex-Bank,02-06-2022,-,-,-,15453.25,-3.73,-.02,54061084,3430.07,19.24,3.94,1.06
Nifty Housing,02-06-2022,-,-,-,7195.22,44.91,.63,340953906,10903.86,14.91,3.28,1.15
Nifty Transportation & Logistics,02-06-2022,-,-,-,11052.52,-59.66,-.54,101069339,3564.33,55.66,5.3,.95
NIFTY100 ESG,02-06-2022,3229.6,3249.55,3218.1,3247.1,10.0,.31,261284999,23352.8,23.04,5.2,1.47
