Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,15-07-2022,16010.8,16066.95,15927.3,16049.2,110.55,.69,205768079,17031.43,19.82,3.87,1.38
Nifty Next 50,15-07-2022,38960.75,39087.65,38757.1,38944.35,153.0,.39,232430686,8848.95,19.54,4.05,2.17
Nifty 100,15-07-2022,16287.85,16334.65,16204.05,16317.2,104.15,.64,438198765,25880.37,20,3.93,1.47
Nifty 200,15-07-2022,8513.35,8540.5,8472.15,8531.35,55.9,.66,780711754,33120.59,20.23,3.8,1.44
Nifty 500,15-07-2022,13761.1,13804.05,13695.2,13790.2,87.55,.64,1083221905,37897.06,20.64,3.78,1.4
Nifty Midcap 50,15-07-2022,7663.9,7726.45,7651.35,7716.75,66.8,.87,203949465,3995.3,19.5,2.81,1.46
NIFTY Midcap 100,15-07-2022,27903.55,28051.15,27796.45,28017.25,213.75,.77,342512989,7240.22,21.77,3.12,1.21
NIFTY Smallcap 100,15-07-2022,8710.7,8732.85,8646.5,8724.35,29.65,.34,150051388,2220.76,19.1,3.09,1.3
Nifty50 Dividend Points,15-07-2022,-,-,-,106.35,0.0,-,-,-,-,-,-
Nifty Auto,15-07-2022,12139.95,12377.65,12135.65,12361.65,246.35,2.03,35175808,2846.18,57.28,5.31,1.03
Nifty Bank,15-07-2022,34734.45,34899.95,34463.9,34682.65,31.45,.09,99146838,3341.03,17.27,2.36,.67
Nifty Energy,15-07-2022,25200.35,25256.05,24834.95,24964.5,-10.85,-.04,99857844,6030.16,11.32,2.33,3.47
Nifty Financial Services,15-07-2022,16035.8,16128.8,15976.1,16112.75,114.0,.71,42747486,4309.95,18.35,3.23,.83
Nifty FMCG,15-07-2022,41138.2,41534.55,40994.75,41498.8,601.5,1.47,23121065,2089.41,42.12,10.23,1.91
Nifty IT,15-07-2022,26664.3,26734,26189.4,26484.7,-38.6,-.15,34101260,4767.09,23.94,7.37,2.43
Nifty Media,15-07-2022,1936.1,1944,1924.7,1938.15,6.55,.34,11283648,219.64,-,3,.74
Nifty Metal,15-07-2022,4872.2,4892.65,4790.85,4830.7,-39.65,-.81,136458654,2806.54,5.1,1.63,5.5
Nifty MNC,15-07-2022,18476.7,18676.85,18464.25,18663.95,254.7,1.38,99503170,3090.03,54.06,8.09,2.86
Nifty Pharma,15-07-2022,12775.4,12800.75,12665,12732.0,11.0,.09,12415599,986.51,38.5,4.52,.81
Nifty PSU Bank,15-07-2022,2610.8,2621.05,2565.95,2588.35,-11.1,-.43,53530013,779.05,7.5,.66,2.54
Nifty Realty,15-07-2022,418.2,421.75,417.75,420.0,2.35,.56,10767766,335.15,57.05,3.17,.25
Nifty India Consumption,15-07-2022,7175.7,7252.95,7166.55,7244.5,108.7,1.52,60978529,5932.43,38.49,8.41,1.13
Nifty Commodities,15-07-2022,5117.65,5135.95,5091.1,5114.05,4.95,.1,207137675,8997.91,7.96,2.06,3.8
Nifty Dividend Opportunities 50,15-07-2022,3405.95,3415.05,3382.95,3411.45,21.75,.64,266405672,9215.92,11.53,3.02,4.12
Nifty Infrastructure,15-07-2022,4644.2,4668.15,4634.7,4661.65,40.05,.87,127557670,5042.79,15.11,2.78,2.09
Nifty PSE,15-07-2022,3810.3,3824.65,3778.05,3803.85,6.8,.18,207695157,2602.15,5.54,1.34,7.28
Nifty Services Sector,15-07-2022,21695.9,21764.05,21532.9,21673.75,85.1,.39,130157817,12685.24,20.72,4,1.23
Nifty50 Shariah,15-07-2022,-,-,-,3697.68,22.24,.61,59487132,6053.34,21.78,6.05,2.31
Nifty500 Shariah,15-07-2022,-,-,-,4803.81,33.89,.71,254468808,14483.77,24.79,6.02,1.79
Nifty Low Volatility 50,15-07-2022,-,-,-,15158.83,96.75,.64,120497053,11206.3,26.6,4.75,1.86
Nifty Alpha 50,15-07-2022,26794.25,26920.1,26605.3,26856.2,177.25,.66,171237687,9054.79,30.25,14.44,1.07
Nifty High Beta 50,15-07-2022,-,-,-,1804.55,5.84,.32,412661270,8381.25,16.4,1.42,1.91
Nifty100 Equal Weight,15-07-2022,19010.95,19065,18941.9,19048.95,100.95,.53,438198765,25880.37,17.37,3.41,2.19
Nifty100 Liquid 15,15-07-2022,3975.8,3983.75,3939.9,3963.65,5.55,.14,74464769,5815.61,14.74,2.72,1.19
Nifty CPSE,15-07-2022,2411.55,2420.5,2385.85,2403.75,3.25,.14,93591794,1309.4,6.22,1.5,6.51
Nifty50 Value 20,15-07-2022,8187.1,8203.45,8111.8,8186.4,42.1,.52,117947153,6910.03,15.79,4.12,3.03
Nifty Midcap Liquid 15,15-07-2022,6907.95,6989.85,6890.45,6979.0,82.65,1.2,65950600,1701.24,18.72,2.98,1.6
Nifty Shariah 25,15-07-2022,-,-,-,5860.32,37.75,.65,64150578,6412.61,22.9,5.46,1.85
India VIX,15-07-2022,18.34,18.34,17.53,17.6,-0.74,-4.05,-,-,-,-,-
Nifty Growth Sectors 15,15-07-2022,8275,8359.25,8259.3,8352.8,117.95,1.43,24914010,3166.67,38.02,6.58,1.44
Nifty50 TR 1x Inverse,15-07-2022,235.55,236.8,234.75,235.0,-1.6,-.68,-,-,-,-,-
Nifty50 TR 2x Leverage,15-07-2022,9965.8,10034.75,9862.45,10013.35,135.7,1.37,-,-,-,-,-
Nifty50 PR 1x Inverse,15-07-2022,277,278.45,276,276.3,-1.9,-.68,-,-,-,-,-
Nifty50 PR 2x Leverage,15-07-2022,7201.25,7251.05,7126.55,7235.6,98.05,1.37,-,-,-,-,-
NIFTY100 Quality 30,15-07-2022,3624.15,3646.55,3613.3,3643.65,31.7,.88,71350338,9571.26,29.21,7.82,1.95
Nifty 50 Futures TR Index,15-07-2022,-,-,-,16986.35,145.82,.87,-,-,-,-,-
Nifty 50 Arbitrage,15-07-2022,-,-,-,2041.25,-2.0,-.1,-,-,-,-,-
NIFTY50 Equal Weight,15-07-2022,18221.75,18309.95,18163.6,18293.05,133.65,.74,205768079,17031.43,16.29,3.58,2.07
Nifty100 Low Volatility 30,15-07-2022,12344.9,12381,12295.5,12370.7,62.3,.51,105033101,9788.4,23.25,4.81,2.1
NIFTY Alpha Low-Volatility 30,15-07-2022,15606.75,15713.5,15593.15,15698.05,152.2,.98,96206464,8825.16,30.63,6.08,1.49
NIFTY Quality Low-Volatility 30,15-07-2022,-,-,-,11754.14,82.68,.71,69127959,7741.86,28.7,7.02,1.97
Nifty Non-Cyclical Consumer,15-07-2022,-,-,-,9928.55,132.9,1.36,91687514,4351.07,44.89,10.72,1.03
