Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,02-09-2016,8796.35,8824.10,8768.20,8809.65,35.00,0.40,197385217,8231.93,24.15,3.36,1.22
Nifty Next 50,02-09-2016,22987.10,23060.70,22916.55,23031.05,70.25,0.31,102586062,2291.87,29.59,3.05,1.47
Nifty 100,02-09-2016,9008.10,9035.50,8981.45,9022.25,34.45,0.38,299971279,10523.80,24.89,3.31,1.26
Nifty 200,02-09-2016,4678.15,4693.00,4665.55,4686.30,19.15,0.41,427883219,13433.05,26.30,3.16,1.21
Nifty 500,02-09-2016,7491.50,7513.90,7474.75,7504.60,30.30,0.41,713606943,17043.10,28.29,3.01,1.19
Nifty Midcap 50,02-09-2016,3878.50,3916.35,3877.55,3913.95,47.85,1.24,99729660,2318.65,68.17,1.98,0.88
Nifty Free Float Midcap 100,02-09-2016,15339.35,15398.60,15318.65,15385.30,87.85,0.57,176141509,3702.11,37.07,2.46,1.19
Nifty Free Float Smallcap 100,02-09-2016,6136.20,6183.50,6136.20,6180.10,66.00,1.08,226414615,1838.29,,1.06,0.89
Nifty50 Dividend Points,02-09-2016,-,-,-,72.56,0.00,-,-,-,-,-,-
Nifty Auto,02-09-2016,10012.15,10069.00,9986.15,10052.95,113.00,1.14,40172574,2299.67,38.65,6.52,0.72
Nifty Bank,02-09-2016,19830.35,19911.25,19787.60,19883.20,94.35,0.48,55246832,1827.30,29.35,2.51,0.76
Nifty Energy,02-09-2016,9547.30,9547.30,9435.95,9503.40,-31.90,-0.33,27708261,1335.95,13.25,1.60,1.51
Nifty Financial Services,02-09-2016,8183.70,8223.00,8179.15,8206.90,40.30,0.49,39694257,1939.04,22.74,3.11,0.97
Nifty FMCG,02-09-2016,22760.15,22830.30,22678.15,22789.30,73.75,0.32,15969293,645.66,38.25,12.24,1.61
Nifty IT,02-09-2016,10549.35,10555.70,10482.70,10528.35,-4.90,-0.05,8173693,703.72,17.37,4.69,1.99
Nifty Media,02-09-2016,2948.85,2950.30,2925.60,2942.00,9.30,0.32,11679471,328.49,52.00,6.81,0.64
Nifty Metal,02-09-2016,2578.50,2578.50,2545.75,2570.95,-3.60,-0.14,37324025,636.87,27.23,1.07,3.29
Nifty MNC,02-09-2016,10369.95,10416.75,10347.90,10383.30,24.80,0.24,23812016,1074.01,34.64,7.11,1.13
Nifty Pharma,02-09-2016,11508.40,11592.30,11446.20,11555.15,91.80,0.80,7231480,655.68,44.38,5.62,0.44
Nifty PSU Bank,02-09-2016,3089.30,3134.40,3089.30,3129.05,42.25,1.37,49669919,771.80,,0.96,0.70
Nifty Realty,02-09-2016,202.40,204.30,201.80,202.80,1.55,0.77,38331140,340.21,40.12,0.91,0.60
Nifty India Consumption,02-09-2016,3948.60,3979.15,3933.60,3973.40,30.30,0.77,128296079,3280.16,33.52,5.13,1.06
Nifty Commodities,02-09-2016,3038.80,3043.40,3014.85,3039.10,3.45,0.11,75686804,2623.85,18.47,1.74,1.85
Nifty Dividend Opportunities 50,02-09-2016,2150.20,2154.65,2139.20,2152.55,5.70,0.27,94589259,2589.64,22.94,2.67,2.30
Nifty Infrastructure,02-09-2016,2884.30,2916.40,2871.70,2907.90,22.25,0.77,159522042,2285.51,23.04,1.95,1.11
Nifty PSE,02-09-2016,3517.75,3530.50,3494.30,3523.70,6.00,0.17,45243157,1032.98,13.76,1.81,2.85
Nifty Services Sector,02-09-2016,11190.80,11238.45,11167.00,11223.90,49.80,0.45,177266769,4408.60,21.86,3.02,1.25
Nifty50 Shariah,02-09-2016,-,-,-,1960.15,4.62,0.24,43497148,3193.04,20.63,2.74,1.21
Nifty500 Shariah,02-09-2016,-,-,-,2368.85,6.21,0.26,112420534,5411.68,23.53,3.39,1.06
Nifty Low Volatility 50,02-09-2016,-,-,-,8540.62,16.95,0.20,78446568,5134.59,25.12,4.16,1.37
Nifty Alpha 50,02-09-2016,-,-,-,9361.23,51.35,0.55,74268002,3446.98,27.21,3.27,0.67
Nifty High Beta 50,02-09-2016,-,-,-,1659.42,19.55,1.19,236281316,4659.91,59.43,1.12,1.05
Nifty50 USD,02-09-2016,-,-,-,4566.90,25.83,0.57,-,-,-,-,-
Nifty100 Equal Weight,02-09-2016,-,-,-,11654.44,50.94,0.44,299971279,10523.80,29.78,2.65,1.42
Nifty100 Liquid 15,02-09-2016,3763.70,3784.50,3758.15,3781.40,33.60,0.90,93800243,2882.11,28.76,2.15,0.72
Nifty CPSE,02-09-2016,2210.55,2217.10,2193.80,2212.35,-2.55,-0.12,17297655,497.24,11.89,1.94,3.48
Nifty50 Value 20,02-09-2016,3768.15,3769.15,3742.50,3761.45,-0.45,-0.01,86327303,3675.54,17.38,2.28,1.71
Nifty Midcap Liquid 15,02-09-2016,3205.65,3224.95,3200.05,3221.75,29.90,0.94,26272362,570.10,,1.77,0.94
Nifty Shariah 25,02-09-2016,-,-,-,3466.98,14.11,0.41,39187900,3067.06,26.48,4.05,0.99
India VIX,02-09-2016,13.34,13.45,12.64,12.94,-0.40,-3.00,-,-,-,-,-
Nifty Growth Sectors 15,02-09-2016,5528.70,5550.85,5509.50,5538.80,22.25,0.40,21902196,2120.27,25.11,7.13,1.56
Nifty50 TR 1x Inverse,02-09-2016,419.00,420.35,417.75,418.35,-1.60,-0.38,-,-,-,-,-
Nifty50 TR 2x Leverage,02-09-2016,4231.45,4256.90,4204.50,4244.20,32.85,0.78,-,-,-,-,-
Nifty50 PR 1x Inverse,02-09-2016,458.25,459.70,456.85,457.55,-1.75,-0.38,-,-,-,-,-
Nifty50 PR 2x Leverage,02-09-2016,3538.25,3559.50,3515.75,3548.90,27.45,0.78,-,-,-,-,-
Nifty Quality 30,02-09-2016,2249.45,2257.75,2242.75,2253.30,10.05,0.45,48120127,3281.61,28.29,6.79,1.50
Nifty Tata Group,02-09-2016,-,-,-,4995.08,27.84,0.56,28028032,1250.84,26.96,4.28,1.27
Nifty Smallcap 250,02-09-2016,-,-,-,4885.96,21.90,0.45,272241969,2529.42,,1.58,1.01
Nifty Smallcap 50,02-09-2016,-,-,-,3317.63,40.65,1.24,96532804,1296.19,49.38,1.20,1.26
Nifty Full Smallcap 100,02-09-2016,-,-,-,3213.31,28.98,0.91,211362485,2003.15,37.19,1.38,1.06
Nifty Tata Group 25% Cap,02-09-2016,-,-,-,4383.81,32.43,0.75,24889258,1158.06,28.07,2.45,0.98
Nifty Mahindra Group,02-09-2016,-,-,-,9917.64,95.72,0.97,3401177,287.25,23.15,3.72,1.31
Nifty Private Bank,02-09-2016,11156.20,11196.00,11125.35,11172.95,43.20,0.39,24754383,1249.23,22.12,2.92,0.81
Nifty MidSmallcap 400,02-09-2016,-,-,-,5004.10,24.86,0.50,413635664,6519.30,67.87,2.18,0.89
Nifty Midcap 150,02-09-2016,-,-,-,5071.84,26.35,0.52,141393695,3989.88,43.20,2.65,0.84
Nifty100 Low Volatility 30,02-09-2016,-,-,-,6979.63,17.31,0.25,46621745,3775.91,25.82,4.46,1.35
Nifty Aditya Birla Group,02-09-2016,-,-,-,3805.22,11.41,0.30,58972538,831.85,37.89,2.46,0.37
Nifty Full Midcap 100,02-09-2016,-,-,-,4700.82,30.14,0.65,127911940,2909.24,51.92,2.27,0.83
Nifty 50 Futures Index,02-09-2016,-,-,-,3391.93,12.20,0.36,-,-,-,-,-
Nifty 50 Futures TR Index,02-09-2016,-,-,-,8183.90,30.96,0.38,-,-,-,-,-
Nifty 50 Arbitrage,02-09-2016,-,-,-,1583.84,0.47,0.03,-,-,-,-,-
Nifty 8-13 yr G-Sec,02-09-2016,1599.72,1600.80,1598.33,1598.82,-0.58,-0.04,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec,02-09-2016,1516.43,1517.70,1515.70,1516.29,0.17,0.01,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec (Clean Price),02-09-2016,966.03,966.85,965.56,965.94,-0.10,-0.01,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,02-09-2016,1650.52,1651.71,1650.05,1650.09,-0.10,-0.01,-,-,-,-,-
Nifty 11-15 yr G-Sec Index,02-09-2016,1680.72,1682.59,1678.11,1679.32,-1.07,-0.06,-,-,-,-,-
Nifty 15 yr and above G-Sec Index,02-09-2016,1797.40,1799.95,1795.48,1795.48,-1.57,-0.09,-,-,-,-,-
Nifty Composite G-sec Index,02-09-2016,1636.88,1638.19,1635.65,1636.23,-0.33,-0.02,-,-,-,-,-
Nifty 1D Rate Index,02-09-2016,-,-,-,1533.36,0.22,0.01,-,-,-,-,-
