Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,03-11-2016,8499.85,8537.65,8476.15,8484.95,-29.05,-.34,175773254,7558.06,22.93,3.21,1.3
Nifty Next 50,03-11-2016,23196.85,23397.4,22860.3,22910.8,-314.6,-1.35,109730091,2986.05,29.35,3.33,1.54
Nifty 100,03-11-2016,8767.15,8807.15,8725.7,8736.15,-44.95,-.51,285503345,10544.11,23.8,3.23,1.34
Nifty 200,03-11-2016,4578.9,4601.95,4552.75,4558.15,-27.5,-.6,467024509,14237.31,24.98,3.08,1.3
Nifty 500,03-11-2016,7382.75,7420,7335.75,7344.1,-47.3,-.64,701510067,16877.47,26.97,2.94,1.25
Nifty Midcap 50,03-11-2016,4006.05,4049.75,3950.35,3955.6,-58.35,-1.45,132438407,2838.41,42.17,1.82,1.11
Nifty Free Float Midcap 100,03-11-2016,15572.4,15720.15,15394.45,15420.8,-178,-1.14,213284252,4371.71,33.66,2.08,1.44
Nifty Free Float Smallcap 100,03-11-2016,6379.7,6434.3,6247.9,6254.45,-122.15,-1.92,163125553,1935.88,,1.21,.84
Nifty50 Dividend Points,03-11-2016,-,-,-,90.12,0,-,-,-,-,-,-
Nifty Auto,03-11-2016,9944.35,10056.85,9925.9,9948.25,-25.55,-.26,39067960,1842.21,37.09,6.37,.76
Nifty Bank,03-11-2016,19201.95,19319.65,19119.3,19178.7,-49.2,-.26,65915418,1907.41,29.76,2.42,.79
Nifty Energy,03-11-2016,9913.7,9948.85,9788.4,9805.55,-113.9,-1.15,32745138,1046.46,12.76,1.61,1.68
Nifty Financial Services,03-11-2016,7957.95,7996.2,7929.9,7943,-22.8,-.29,45538175,1869.39,22.54,2.99,1.03
Nifty FMCG,03-11-2016,21159.1,21370.2,21097.4,21261.75,65.85,.31,19216493,848.69,34.81,11.39,1.73
Nifty IT,03-11-2016,9868.35,9886.65,9793.85,9809.75,-61.5,-.62,10977148,834.92,15.54,4.31,2.14
Nifty Media,03-11-2016,2859.2,2888.25,2832.5,2846,-18.5,-.65,24997599,335.95,46.91,6.24,.66
Nifty Metal,03-11-2016,2745.9,2811.75,2733.35,2737.95,-18.8,-.68,90761263,1679.91,31.06,1.16,3.46
Nifty MNC,03-11-2016,10332.05,10435.6,10309.8,10327.95,-15.55,-.15,48405534,1538.79,34.22,6.99,1.12
Nifty Pharma,03-11-2016,11263.05,11329.25,11087.75,11124.3,-144.6,-1.28,9569849,828.85,42.64,5.32,.46
Nifty PSU Bank,03-11-2016,3065.45,3091,2998.75,3005.85,-61.6,-2.01,54217553,851.3,,.94,.73
Nifty Realty,03-11-2016,203.5,205.45,200.7,201.05,-2.35,-1.16,45794045,316.5,39.4,.88,.6
Nifty India Consumption,03-11-2016,3805.2,3828.05,3794.25,3799.8,-12.35,-.32,61187954,2487.77,32.37,4.86,1.15
Nifty Commodities,03-11-2016,3130.1,3153.75,3088.95,3093.85,-39.95,-1.27,138026593,3534.86,18.19,1.74,2.12
Nifty Dividend Opportunities 50,03-11-2016,2121,2132.9,2105.5,2107.95,-17.45,-.82,117972783,2954.33,21.93,2.54,2.64
Nifty Infrastructure,03-11-2016,2829.35,2849.8,2811.2,2814,-20.75,-.73,84326666,1381.43,23.64,1.88,1.2
Nifty PSE,03-11-2016,3695.55,3708.75,3636.1,3640.5,-60.6,-1.64,67516514,1210.15,13.73,1.81,3.29
Nifty Services Sector,03-11-2016,10801.9,10841.2,10751.4,10759.4,-57.1,-.53,106938580,3716.97,20.75,2.95,1.32
Nifty50 Shariah,03-11-2016,-,-,-,1935.81,-5.68,-.29,29028580,2393.82,20.29,2.92,1.19
Nifty500 Shariah,03-11-2016,-,-,-,2353.38,-15.89,-.67,109013424,5141.21,23.45,3.59,1.05
Nifty Low Volatility 50,03-11-2016,-,-,-,8175.64,-49.14,-.6,78415330,4380.73,23.99,3.84,1.47
Nifty Alpha 50,03-11-2016,-,-,-,9571.69,-92.44,-.96,118095107,3743.47,24.87,2.78,1.07
Nifty High Beta 50,03-11-2016,-,-,-,1618.66,-20.26,-1.24,267851276,5116.5,97.3,1.05,1.1
Nifty50 USD,03-11-2016,-,-,-,4408.22,-6.15,-.14,-,-,-,-,-
Nifty100 Equal Weight,03-11-2016,-,-,-,11463.12,-96.22,-.83,285503345,10544.11,29.23,2.81,1.5
