Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,04-07-2016,8376.75,8398.45,8364.70,8370.70,42.35,0.51,158955823,6663,22.98,3.40,1.24
Nifty Next 50,04-07-2016,20934.70,21045.75,20934.70,20995.35,164.10,0.79,124933170,2740,26.48,2.90,1.59
Nifty 100,04-07-2016,8518.00,8543.05,8510.25,8516.60,46.75,0.55,283888993,9403,23.46,3.31,1.29
Nifty 200,04-07-2016,4412.75,4427.95,4411.60,4414.90,26.90,0.61,480263326,12538,24.53,3.14,1.28
Nifty 500,04-07-2016,7067.05,7092.10,7066.75,7071.85,44.00,0.63,899966478,15486,26.23,2.99,1.24
Nifty Midcap 50,04-07-2016,3556.70,3587.25,3556.70,3580.65,42.30,1.20,141438974,2192,50.43,1.80,1.41
Nifty Free Float Midcap 100,04-07-2016,14041.60,14124.10,14040.80,14094.30,120.50,0.86,217824382,3606,32.77,2.34,1.48
Nifty Free Float Smallcap 100,04-07-2016,5878.50,5950.90,5878.50,5925.90,90.35,1.55,354433743,2217,,1.02,0.94
Nifty50 Dividend Points,04-07-2016,-,-,-,46.67,0.00,-,-,-,-,-,-
Nifty Auto,04-07-2016,8959.50,8989.10,8944.30,8956.90,62.05,0.70,32500263,1367,34.40,7.04,0.72
Nifty Bank,04-07-2016,18091.75,18146.35,18054.80,18097.65,112.00,0.62,88028823,2066,26.03,2.39,0.83
Nifty Energy,04-07-2016,8889.40,8989.35,8889.40,8954.85,105.55,1.19,33761391,1239,12.48,1.61,1.61
Nifty Financial Services,04-07-2016,7372.55,7405.35,7363.90,7381.55,55.05,0.75,47086361,1757,20.46,2.92,1.00
Nifty FMCG,04-07-2016,22140.75,22141.40,21655.45,21699.35,-326.05,-1.48,20530599,899,36.38,12.79,1.34
Nifty IT,04-07-2016,11142.25,11242.30,11142.25,11184.85,86.45,0.78,8314465,854,18.60,5.34,2.33
Nifty Media,04-07-2016,2645.60,2677.85,2642.40,2664.10,32.55,1.24,12874425,235,46.40,6.35,0.67
Nifty Metal,04-07-2016,2211.05,2236.55,2211.05,2233.50,34.35,1.56,40773750,610,23.78,0.92,3.71
Nifty MNC,04-07-2016,9620.55,9642.95,9592.60,9606.65,10.15,0.11,27943640,843,32.02,6.80,1.60
Nifty Pharma,04-07-2016,11346.15,11380.75,11305.75,11319.85,68.95,0.61,6545817,631,43.74,6.08,0.54
Nifty PSU Bank,04-07-2016,2773.05,2824.10,2769.85,2811.95,69.45,2.53,113323107,1360,,0.87,0.96
Nifty Realty,04-07-2016,201.85,208.25,201.85,206.05,4.65,2.31,89540792,659,40.34,0.95,0.71
Nifty India Consumption,04-07-2016,3779.65,3780.60,3757.00,3760.00,-1.75,-0.05,57859710,2001,31.82,5.25,1.06
Nifty Commodities,04-07-2016,2756.65,2775.85,2756.65,2768.45,23.70,0.86,83633076,2259,16.76,1.62,2.05
Nifty Dividend Opportunities 50,04-07-2016,1989.70,1994.90,1983.45,1988.45,9.20,0.46,172850685,3329,20.48,2.52,2.44
Nifty Infrastructure,04-07-2016,2895.80,2924.35,2895.20,2918.20,35.85,1.24,106970963,1443,23.10,2.05,1.18
Nifty PSE,04-07-2016,3253.90,3282.45,3253.90,3278.10,45.45,1.41,81339407,1601,12.57,1.73,2.98
Nifty Services Sector,04-07-2016,10705.80,10766.05,10705.80,10728.40,80.15,0.75,135325977,3782,20.91,3.04,1.26
Nifty50 Shariah,04-07-2016,-,-,-,1879.74,8.98,0.48,41564224,2212,19.77,2.81,1.26
Nifty500 Shariah,04-07-2016,-,-,-,2247.87,11.32,0.51,118624874,4197,22.36,3.46,1.07
Nifty Low Volatility 50,04-07-2016,-,-,-,8042.27,4.80,0.06,65843337,3845,24.43,4.24,1.60
Nifty Alpha 50,04-07-2016,-,-,-,8814.58,65.63,0.75,45327900,1972,28.16,3.94,0.62
Nifty High Beta 50,04-07-2016,-,-,-,1546.37,31.46,2.08,376646750,4814,,0.82,1.12
Nifty50 USD,04-07-2016,-,-,-,4317.13,38.18,0.89,-,-,-,-,-
Nifty100 Equal Weight,04-07-2016,-,-,-,10818.40,95.91,0.89,283888993,9403,26.85,2.44,1.61
Nifty100 Liquid 15,04-07-2016,3356.10,3382.25,3356.10,3371.35,44.05,1.32,75842703,2429,25.18,1.98,0.80
Nifty CPSE,04-07-2016,2040.75,2067.50,2040.75,2059.00,37.90,1.88,28440173,811,11.06,1.87,3.74
Nifty50 Value 20,04-07-2016,3678.15,3705.20,3678.15,3698.05,40.45,1.11,95396242,3158,16.80,2.28,1.77
