Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,24-05-2016,7738.05,7761.55,7715.8,7748.85,17.8,.23,151538169,6119.23,21.16,3.22,1.39
Nifty Next 50,24-05-2016,19082.3,19086.8,18915.85,19008.75,-45.65,-.24,104913512,2686.08,22.59,2.64,1.76
Nifty 100,24-05-2016,7852.35,7868.9,7825.5,7857,12.4,.16,256451681,8805.31,21.37,3.12,1.45
Nifty 200,24-05-2016,4067.75,4073.3,4050.3,4067.6,3.95,.1,410340456,12241.81,22.12,2.93,1.44
Nifty 500,24-05-2016,6502.65,6507,6472.35,6498.6,3.35,.05,636460922,13848.17,23.31,2.78,1.4
Nifty Midcap 50,24-05-2016,3251.3,3251.3,3203.3,3229.9,-20.45,-.63,118279482,2807.29,39.57,1.53,1.73
Nifty Free Float Midcap 100,24-05-2016,12954.35,12954.35,12811.3,12865.9,-67.9,-.52,203643147,4501.94,26.29,2.13,1.63
Nifty Free Float Smallcap 100,24-05-2016,5134.35,5135.1,5056.2,5081.45,-40.35,-.79,183586581,1198.73,,.86,1.45
Nifty50 Dividend Points,24-05-2016,-,-,-,.93,0,-,-,-,-,-,-
Nifty Auto,24-05-2016,8021.85,8065.7,8005,8051.75,25.15,.31,29859051,1268.91,34.53,6.38,.78
Nifty Bank,24-05-2016,16422.35,16501.05,16368.6,16456.65,49.1,.3,60212588,1531.44,20,2.3,1.19
Nifty Energy,24-05-2016,8106,8161.45,8096.85,8118,12.45,.15,25946804,750.73,10.85,1.46,1.87
Nifty Financial Services,24-05-2016,6734.65,6783.3,6716.25,6765.55,44.95,.67,44486848,1819.95,17.5,2.88,1.23
Nifty FMCG,24-05-2016,20214.6,20297.75,20138.7,20225.4,46.35,.23,27323442,1846.4,36.8,11.91,1.42
Nifty IT,24-05-2016,10946.5,10946.5,10868.15,10924.8,-15.1,-.14,14221089,1115.92,18.51,5.26,2.36
Nifty Media,24-05-2016,2479.65,2479.65,2448.3,2467.75,-4.75,-.19,31185597,356.9,44.51,5.88,.72
Nifty Metal,24-05-2016,1903.1,1903.5,1871.95,1899.4,.25,.01,41259225,564.47,21.08,.8,3.87
Nifty MNC,24-05-2016,8840.1,8873.6,8768.5,8857.5,27.35,.31,23025072,851.43,31.79,6.53,1.73
Nifty Pharma,24-05-2016,10961.65,10986.4,10819.9,10851.15,-107.35,-.98,11056086,983.78,42.1,5.83,.56
Nifty PSU Bank,24-05-2016,2140.2,2148.05,2113.15,2140.4,1.5,.07,50021423,572.32,,.66,2.68
Nifty Realty,24-05-2016,174.1,174.9,170.95,173.8,-.35,-.2,72840477,426.32,31.92,.8,.85
Nifty India Consumption,24-05-2016,3489.2,3492,3470.7,3486.8,-.15,0,83654898,3153.89,30.03,4.86,1.11
Nifty Commodities,24-05-2016,2453.4,2461.9,2441.55,2455.15,5.35,.22,81648341,1681.39,14.55,1.45,2.4
Nifty Dividend Opportunities 50,24-05-2016,1808.95,1813.3,1797.45,1803.5,-5,-.28,90409171,2137.15,17.21,2.26,2.9
Nifty Infrastructure,24-05-2016,2569.05,2569.05,2548.45,2562.25,-2.5,-.1,107894440,1182.57,19.4,1.8,1.34
Nifty PSE,24-05-2016,2877.9,2878.85,2856.55,2863.5,-10.35,-.36,46364133,737.36,10.58,1.51,3.41
Nifty Services Sector,24-05-2016,10042.3,10070.5,10002.75,10050.2,22.4,.22,129357691,3311.52,18.76,2.95,1.45
Nifty50 Shariah,24-05-2016,-,-,-,1759.34,3.67,.21,30286966,2042.86,18.47,2.63,1.32
Nifty500 Shariah,24-05-2016,-,-,-,2091.49,-.52,-.03,105503947,4104.29,20.57,3.23,1.14
Nifty Low Volatility 50,24-05-2016,-,-,-,7405.6,11.86,.16,71213138,4100.09,22.95,3.96,1.78
Nifty Alpha 50,24-05-2016,-,-,-,8369.22,-80.44,-.95,36862820,2253.58,28.61,3.76,.65
Nifty High Beta 50,24-05-2016,-,-,-,1307.01,-9.04,-.69,251924816,3459.64,,.68,1.86
Nifty50 USD,24-05-2016,-,-,-,3965.64,-11.85,-.3,-,-,-,-,-
Nifty100 Equal Weight,24-05-2016,-,-,-,9781.35,-12.29,-.13,256451681,8805.31,23.39,2.27,1.73
Nifty100 Liquid 15,24-05-2016,2906.6,2922,2896.4,2912.2,3.35,.12,96278564,2528.97,20.99,1.8,1.22
Nifty CPSE,24-05-2016,1836.1,1836.1,1819.1,1826.4,-5.3,-.29,13755948,357.49,9.78,1.65,4.18
Nifty50 Value 20,24-05-2016,3416.2,3428.35,3406.3,3423.65,8.15,.24,72331363,2433.93,15.09,2.18,2.06
