Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,07-10-2016,8721.7,8723.7,8663.8,8697.6,-11.95,-.14,155053800,8144.3,23.49,3.29,1.27
Nifty Next 50,07-10-2016,23790.1,23846.55,23538.95,23644.85,-57.85,-.24,90182274,2633.78,30.6,3.44,1.49
Nifty 100,07-10-2016,8995.2,9000.45,8929.6,8965.3,-13.95,-.16,245236074,10778.07,24.44,3.32,1.31
Nifty 200,07-10-2016,4697.55,4701.1,4662.7,4681.9,-6.8,-.15,443288976,14291.58,25.68,3.16,1.26
Nifty 500,07-10-2016,7552.4,7557.9,7496.85,7527.2,-10.05,-.13,741360565,17157.28,27.64,3,1.22
Nifty Midcap 50,07-10-2016,4134.3,4152.2,4104.1,4132.2,10.45,.25,134941900,2762.11,42.2,1.9,1.04
Nifty Free Float Midcap 100,07-10-2016,16031.3,16068.2,15892.7,15972.3,-16,-.1,253310868,4173.62,34.32,2.15,1.38
Nifty Free Float Smallcap 100,07-10-2016,6368.65,6384.05,6323.65,6361.55,16.6,.26,160048170,1444.06,,1.19,.86
Nifty50 Dividend Points,07-10-2016,-,-,-,78.39,0,-,-,-,-,-,-
Nifty Auto,07-10-2016,10303.1,10358.35,10256.15,10344.3,74.45,.72,24957006,1608.95,38.58,6.62,.73
Nifty Bank,07-10-2016,19398.05,19456,19318,19400.1,5.05,.03,62681646,1878.7,29.12,2.45,.78
Nifty Energy,07-10-2016,10233.95,10278.2,10136,10145.5,-50.5,-.5,37217568,1461.7,13.46,1.67,1.63
Nifty Financial Services,07-10-2016,8052.05,8056,7991.45,8022,-24.2,-.3,43084366,1711.86,22.23,3.02,1.02
Nifty FMCG,07-10-2016,21713.25,21811.9,21553.95,21638.65,-20.85,-.1,14713281,728.66,36,11.6,1.7
Nifty IT,07-10-2016,10253.05,10254.05,10146,10184.25,-58.2,-.57,9585050,802.23,16.05,4.47,2.06
Nifty Media,07-10-2016,3065.6,3127.7,3055,3121.95,71.9,2.36,19260608,415.27,55.73,7.09,.6
Nifty Metal,07-10-2016,2650,2668.75,2620.7,2666.55,26.45,1,66033133,1283.5,30.2,1.13,3.55
Nifty MNC,07-10-2016,10597,10598.3,10465.25,10515.1,-67.15,-.63,25407700,925.09,35.06,7.12,1.1
Nifty Pharma,07-10-2016,11494.75,11544.8,11444.6,11480.1,-14.35,-.12,24950072,2218.15,43.96,5.49,.44
Nifty PSU Bank,07-10-2016,3198.8,3227.2,3175.1,3211.2,18.35,.57,67601162,1010.09,,1,.68
Nifty Realty,07-10-2016,211.25,212.25,209.7,211.25,.8,.38,38191659,370.72,40.4,.93,.57
Nifty India Consumption,07-10-2016,3958.2,3964.15,3924.2,3944.3,-7.15,-.18,57538356,2088.02,33.51,5.04,1.11
Nifty Commodities,07-10-2016,3171.6,3181.75,3141.9,3157.9,-1.5,-.05,106041397,3015.19,18.73,1.78,2.07
Nifty Dividend Opportunities 50,07-10-2016,2169.4,2173.65,2145.8,2157.95,-4.55,-.21,160779743,3241.43,22.63,2.6,2.59
Nifty Infrastructure,07-10-2016,2851.6,2854.65,2831,2846.4,-2.1,-.07,83474771,1077.72,23.65,1.9,1.17
Nifty PSE,07-10-2016,3665.9,3685.45,3624.6,3636.45,-14.3,-.39,76153132,1439.53,13.72,1.81,3.31
Nifty Services Sector,07-10-2016,11022.55,11024.8,10937.25,10974.4,-37.15,-.34,92604145,3401.14,20.96,3.01,1.29
Nifty50 Shariah,07-10-2016,-,-,-,2005.02,-8.13,-.4,33607595,2472.73,21.42,3.02,1.14
Nifty500 Shariah,07-10-2016,-,-,-,2433.32,-10.58,-.43,103112126,4720.61,24.55,3.72,1.02
Nifty Low Volatility 50,07-10-2016,-,-,-,8441.6,-31.14,-.37,51939188,3645.28,24.68,4.04,1.42
Nifty Alpha 50,07-10-2016,-,-,-,9715.05,-7.26,-.07,72014425,2154.9,25.95,3.3,.68
Nifty High Beta 50,07-10-2016,-,-,-,1680.79,6.81,.41,278212407,4914.73,70.37,1.12,1.1
Nifty50 USD,07-10-2016,-,-,-,4512.4,-16.73,-.37,-,-,-,-,-
Nifty100 Equal Weight,07-10-2016,-,-,-,11794.85,-1.88,-.02,245236074,10778.07,29.97,2.89,1.46
Nifty100 Liquid 15,07-10-2016,3768.7,3795.35,3756.6,3791.05,28.8,.77,85190983,4621.04,28.14,2.37,.8
Nifty CPSE,07-10-2016,2345.9,2361.1,2322.3,2329,-8.1,-.35,25743636,809.32,12.25,1.97,4.06
Nifty50 Value 20,07-10-2016,3753.4,3755.15,3723.55,3738.45,-8.8,-.23,88638262,3614.69,16.95,2.24,1.82
Nifty Midcap Liquid 15,07-10-2016,3434.4,3458.6,3419.15,3448.7,13.2,.38,27997573,999.59,22.28,1.81,1.44
Nifty Shariah 25,07-10-2016,-,-,-,3499.5,-13.23,-.38,35978921,2568.21,25.68,3.64,1.06
India VIX,07-10-2016,14.835,14.97,13.78,14.49,-.35,-2.36,-,-,-,-,-
Nifty Growth Sectors 15,07-10-2016,5467.55,5470.35,5417.15,5440,-23.6,-.43,35433664,3347.38,23.66,6.91,1.59
Nifty50 TR 1x Inverse,07-10-2016,424.3,427.1,424.25,425.5,.7,.16,-,-,-,-,-
Nifty50 TR 2x Leverage,07-10-2016,4133.05,4134.45,4078.6,4110.25,-12.05,-.29,-,-,-,-,-
Nifty50 PR 1x Inverse,07-10-2016,464.3,467.35,464.2,465.6,.75,.16,-,-,-,-,-
Nifty50 PR 2x Leverage,07-10-2016,3451.45,3452.6,3405.95,3432.4,-10.05,-.29,-,-,-,-,-
Nifty Quality 30,07-10-2016,2229.3,2229.3,2211.35,2221.05,-3.7,-.17,44049105,2908.57,27.09,6.63,1.62
Nifty 50 Futures TR Index,07-10-2016,-,-,-,8086.69,-6.5,-.08,-,-,-,-,-
Nifty 50 Arbitrage,07-10-2016,-,-,-,1593.87,-.31,-.02,-,-,-,-,-
Nifty 50 Futures Index,07-10-2016,-,-,-,3329.67,-3.28,-.1,-,-,-,-,-
Nifty Aditya Birla Group,07-10-2016,-,-,-,3798.56,3.94,.1,13270765,319.49,33.11,2.38,.39
Nifty100 Low Volatility 30,07-10-2016,-,-,-,6597.67,-23.55,-.36,32249655,2620.72,24.18,4.29,1.5
Nifty Full Midcap 100,07-10-2016,-,-,-,4905.24,-3.36,-.07,198052902,3513.5,42.2,2.31,.88
Nifty Midcap 150,07-10-2016,-,-,-,5270.86,-7.13,-.13,208679226,3749.39,37.99,2.63,.88
Nifty MidSmallcap 400,07-10-2016,-,-,-,5211.88,-2.6,-.05,496124491,6379.2,56.36,2.19,.87
Nifty Smallcap 50,07-10-2016,-,-,-,3484.95,2.61,.07,93938182,1077.59,63.01,1.46,.9
Nifty Full Smallcap 100,07-10-2016,-,-,-,3342.61,-1.31,-.04,188651626,1714.91,67.98,1.5,.92
Nifty Smallcap 250,07-10-2016,-,-,-,5111.9,6.48,.13,287445265,2629.81,,1.63,.84
Nifty Private Bank,07-10-2016,10761.95,10804.05,10718.2,10758.05,-4.25,-.04,33247479,1197.38,21.63,2.81,.82
Nifty Tata Group,07-10-2016,-,-,-,4878.58,11.66,.24,39490872,1622.73,26.71,4.18,1.3
Nifty Mahindra Group,07-10-2016,-,-,-,9388.44,-5.53,-.06,3904394,222.42,21.86,3.52,1.39
Nifty Tata Group 25% Cap,07-10-2016,-,-,-,4415.77,55.81,1.28,35992870,1545.52,30.47,2.47,.97
Nifty 8-13 yr G-Sec,07-10-2016,1639.1,1639.1,1634.16,1634.96,-3.82,-.23,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec,07-10-2016,1556.84,1556.84,1552.54,1553.93,-2.6,-.17,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec (Clean Price),07-10-2016,985.13,985.13,982.37,983.26,-1.88,-.19,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,07-10-2016,1686.87,1686.87,1683.7,1684.54,-2,-.12,-,-,-,-,-
Nifty 11-15 yr G-Sec Index,07-10-2016,1718.62,1718.62,1713.02,1714.75,-3.54,-.21,-,-,-,-,-
Nifty 15 yr and above G-Sec Index,07-10-2016,1837.36,1837.36,1829.74,1831.4,-5.6,-.3,-,-,-,-,-
Nifty Composite G-sec Index,07-10-2016,1673.57,1673.57,1669.43,1670.56,-2.68,-.16,-,-,-,-,-
Nifty 1D Rate Index,07-10-2016,-,-,-,1542.48,.26,.02,-,-,-,-,-
