INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTSTK,BANKBARODA,24-Jun-2021,62.50,CE,0,0,0,13,14.30,0,0,0,0,30-Mar-2021
OPTSTK,BANKBARODA,24-Jun-2021,62.50,PE,0,0,0,4.85,4,0,0,0,0,30-Mar-2021
OPTSTK,BANKBARODA,24-Jun-2021,65,CE,0,0,0,11.55,12.80,0,0,0,0,30-Mar-2021
OPTSTK,BANKBARODA,24-Jun-2021,65,PE,0,0,0,5.90,4.95,0,0,0,0,30-Mar-2021
OPTSTK,BANKBARODA,24-Jun-2021,67.50,CE,0,0,0,10.30,11.40,0,0,0,0,30-Mar-2021
OPTSTK,BANKBARODA,24-Jun-2021,67.50,PE,0,0,0,7.10,6.05,0,0,0,0,30-Mar-2021
OPTSTK,BANKBARODA,24-Jun-2021,70,CE,0,0,0,9.10,10.10,0,0,0,0,30-Mar-2021
OPTSTK,BANKBARODA,24-Jun-2021,70,PE,0,0,0,8.40,7.25,0,0,0,0,30-Mar-2021
OPTSTK,BANKBARODA,24-Jun-2021,72.50,CE,0,0,0,8.05,8.95,0,0,0,0,30-Mar-2021
OPTSTK,BANKBARODA,24-Jun-2021,72.50,PE,0,0,0,9.85,8.55,0,0,0,0,30-Mar-2021
OPTSTK,BANKBARODA,24-Jun-2021,75,CE,0,0,0,7.10,7.90,0,0,0,0,30-Mar-2021
OPTSTK,BANKBARODA,24-Jun-2021,75,PE,0,0,0,11.35,10,0,0,0,0,30-Mar-2021
OPTSTK,BANKBARODA,24-Jun-2021,77.50,CE,0,0,0,6.25,6.95,0,0,0,0,30-Mar-2021
OPTSTK,BANKBARODA,24-Jun-2021,77.50,PE,0,0,0,12.95,11.55,0,0,0,0,30-Mar-2021
OPTSTK,BANKBARODA,24-Jun-2021,80,CE,0,0,0,5.50,6.10,0,0,0,0,30-Mar-2021
OPTSTK,BANKBARODA,24-Jun-2021,80,PE,0,0,0,14.70,13.15,0,0,0,0,30-Mar-2021
OPTSTK,BANKBARODA,24-Jun-2021,82.50,CE,0,0,0,4.80,5.35,0,0,0,0,30-Mar-2021
OPTSTK,BANKBARODA,24-Jun-2021,82.50,PE,0,0,0,16.50,14.90,0,0,0,0,30-Mar-2021
OPTSTK,BANKBARODA,24-Jun-2021,85,CE,0,0,0,4.20,4.70,0,0,0,0,30-Mar-2021
OPTSTK,BANKBARODA,24-Jun-2021,85,PE,0,0,0,18.35,16.70,0,0,0,0,30-Mar-2021
OPTSTK,BANKBARODA,24-Jun-2021,87.50,CE,0,0,0,3.65,4.10,0,0,0,0,30-Mar-2021
OPTSTK,BANKBARODA,24-Jun-2021,87.50,PE,0,0,0,20.30,18.55,0,0,0,0,30-Mar-2021
OPTSTK,BANKBARODA,24-Jun-2021,90,CE,0,0,0,3.20,3.55,0,0,0,0,30-Mar-2021
OPTSTK,BANKBARODA,24-Jun-2021,90,PE,0,0,0,22.30,20.50,0,0,0,0,30-Mar-2021
OPTSTK,BANKBARODA,24-Jun-2021,92.50,CE,0,0,0,2.80,3.10,0,0,0,0,30-Mar-2021
OPTSTK,BANKBARODA,24-Jun-2021,92.50,PE,0,0,0,24.35,22.55,0,0,0,0,30-Mar-2021
OPTSTK,BANKBARODA,24-Jun-2021,95,CE,0,0,0,2.40,2.70,0,0,0,0,30-Mar-2021
OPTSTK,BANKBARODA,24-Jun-2021,95,PE,0,0,0,26.50,24.60,0,0,0,0,30-Mar-2021
OPTSTK,BANKBARODA,24-Jun-2021,97.50,CE,0,0,0,2.10,2.35,0,0,0,0,30-Mar-2021
OPTSTK,BANKBARODA,24-Jun-2021,97.50,PE,0,0,0,28.65,26.75,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1000,CE,0,0,0,535.30,407.35,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1000,PE,0,0,0,2.20,0.10,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1020,CE,0,0,0,516.10,387.45,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1020,PE,0,0,0,2.80,0.15,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1040,CE,0,0,0,497.05,367.60,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1040,PE,0,0,0,3.55,0.20,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1060,CE,0,0,0,478.15,347.80,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1060,PE,0,0,0,4.50,0.35,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1080,CE,0,0,0,459.45,328.05,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1080,PE,0,0,0,5.60,0.55,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1100,CE,0,0,0,440.95,308.45,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1100,PE,0,0,0,6.95,0.85,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1120,CE,0,0,0,422.70,288.95,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1120,PE,0,0,0,8.50,1.30,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1140,CE,0,0,0,404.70,269.70,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1140,PE,0,0,0,10.30,1.95,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1160,CE,0,0,0,387,250.65,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1160,PE,0,0,0,12.40,2.90,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1180,CE,0,0,0,369.55,231.95,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1180,PE,0,0,0,14.80,4.10,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1200,CE,0,0,0,352.50,213.60,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1200,PE,0,0,0,17.50,5.75,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1220,CE,0,0,0,335.75,195.75,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1220,PE,0,0,0,20.60,7.85,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1240,CE,0,0,0,319.40,178.50,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1240,PE,0,0,0,24.05,10.50,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1260,CE,0,0,0,303.40,161.85,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1260,PE,0,0,0,27.90,13.80,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1280,CE,0,0,0,287.85,145.95,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1280,PE,0,0,0,32.15,17.80,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1300,CE,0,0,0,136.70,130.85,0,0,550,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1300,PE,7.10,9.15,6.95,7.80,7.80,53,381.27,29700,3850,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1320,CE,0,0,0,258.10,116.50,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1320,PE,0,0,0,42.05,28.25,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1340,CE,0,0,0,243.90,103.15,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1340,PE,13,16.45,13,14.10,14.10,58,432.22,29700,14300,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1360,CE,0,0,0,230.15,90.80,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1360,PE,17,21.45,16.35,19.40,19.40,54,409.74,39050,14850,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1380,CE,0,0,0,216.85,79.40,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1380,PE,22,28.55,22,25.95,25.95,10,77.33,4400,3300,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1400,CE,63.75,63.75,44.90,50.10,50.10,29,231.46,12650,10450,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1400,PE,34.60,38.05,28.45,33.65,33.65,231,1821.21,127600,23100,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1420,CE,44.55,49.25,39,40.95,40.95,39,313.66,13200,12650,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1420,PE,38.75,47,38.75,45,45,3,24.14,1650,1650,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1440,CE,43,43,30,32.50,32.50,60,486.92,20900,-1100,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1440,PE,50.10,50.10,50.10,50.10,82.45,1,8.19,4400,550,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1460,CE,34.10,34.80,23.20,25.30,25.30,131,1071.78,40150,14300,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1460,PE,64.50,67,64.50,67,94.80,2,16.78,9900,-550,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1480,CE,25.50,26.35,18.85,18.85,18.85,19,156.96,6600,4400,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1480,PE,0,0,0,42.05,108.10,0,0,550,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1500,CE,21.60,21.60,14.50,15.25,15.25,189,1577.04,103950,22000,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1500,PE,94.40,102.05,93,100.90,122.15,12,105.55,35750,3850,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1520,CE,13.95,14,11.50,11.50,11.50,12,101.15,11000,-550,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1520,PE,0,0,0,120.30,137.10,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1540,CE,11.25,12,8.50,8.95,8.95,30,255.74,21450,-550,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1540,PE,0,0,0,130.85,152.60,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1560,CE,10.90,10.90,6.65,7.20,17.75,13,112.08,7700,2200,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1560,PE,0,0,0,72.85,168.80,0,0,1650,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1580,CE,0,0,0,111.85,14.60,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1580,PE,0,0,0,153.35,185.55,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1600,CE,5.40,5.55,4,4.05,4.05,83,732.54,55000,-550,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1600,PE,0,0,0,160,202.80,0,0,1650,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1620,CE,0,0,0,96.55,9.65,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1620,PE,0,0,0,177.75,220.50,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1640,CE,0,0,0,89.60,7.80,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1640,PE,0,0,0,190.55,238.55,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1660,CE,0,0,0,83,6.25,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1660,PE,0,0,0,203.80,256.95,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1680,CE,0,0,0,76.85,4.95,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1680,PE,0,0,0,217.45,275.65,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1700,CE,0,0,0,2,3.95,0,0,9350,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1700,PE,0,0,0,231.45,294.55,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1720,CE,0,0,0,65.65,3.10,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1720,PE,0,0,0,245.85,313.65,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1740,CE,0,0,0,60.65,2.45,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1740,PE,0,0,0,260.70,332.90,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1760,CE,0,0,0,55.90,1.90,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1760,PE,0,0,0,275.80,352.35,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1780,CE,0,0,0,51.55,1.50,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1780,PE,0,0,0,291.20,371.85,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1800,CE,0,0,0,2.95,1.15,0,0,550,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1800,PE,0,0,0,306.95,391.45,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1820,CE,0,0,0,43.55,0.90,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1820,PE,0,0,0,322.85,411.15,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1840,CE,0,0,0,40,0.70,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1840,PE,0,0,0,339.15,430.85,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1860,CE,0,0,0,36.75,0.55,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1860,PE,0,0,0,355.65,450.65,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1880,CE,0,0,0,33.70,0.40,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1880,PE,0,0,0,372.45,470.45,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1900,CE,0,0,0,30.85,0.30,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1900,PE,0,0,0,389.45,490.30,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1920,CE,0,0,0,28.25,0.25,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1920,PE,0,0,0,406.65,510.15,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1940,CE,0,0,0,25.85,0.20,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1940,PE,0,0,0,424.05,530.05,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1960,CE,0,0,0,23.65,0.15,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1960,PE,0,0,0,441.65,549.95,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1980,CE,0,0,0,21.60,0.10,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,1980,PE,0,0,0,459.40,569.85,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,960,CE,0,0,0,574,447.20,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,960,PE,0,0,0,1.25,0.05,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,980,CE,0,0,0,554.60,427.25,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,29-Apr-2021,980,PE,0,0,0,1.65,0.05,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1000,CE,0,0,0,494.45,411.30,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1000,PE,0,0,0,2.55,1.10,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1020,CE,0,0,0,475.40,391.85,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1020,PE,0,0,0,3.30,1.55,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1040,CE,0,0,0,456.45,372.55,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1040,PE,0,0,0,4.20,2.15,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1060,CE,0,0,0,437.75,353.45,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1060,PE,0,0,0,5.30,2.95,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1080,CE,0,0,0,419.25,334.60,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1080,PE,0,0,0,6.60,3.95,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1100,CE,0,0,0,401,315.95,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1100,PE,0,0,0,8.15,5.20,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1120,CE,0,0,0,383,297.65,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1120,PE,0,0,0,9.95,6.75,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1140,CE,0,0,0,365.30,279.65,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1140,PE,0,0,0,12.10,8.65,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1160,CE,0,0,0,347.90,262.10,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1160,PE,0,0,0,14.50,10.95,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1180,CE,0,0,0,330.90,244.95,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1180,PE,0,0,0,17.30,13.70,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1200,CE,0,0,0,314.20,228.30,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1200,PE,0,0,0,20.45,16.95,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1220,CE,0,0,0,297.95,212.20,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1220,PE,0,0,0,24,20.70,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1240,CE,0,0,0,282.15,196.60,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1240,PE,0,0,0,28,25.05,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1260,CE,0,0,0,266.75,181.70,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1260,PE,0,0,0,32.40,30,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1280,CE,0,0,0,251.85,167.40,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1280,PE,0,0,0,37.35,35.55,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1300,CE,0,0,0,237.40,153.70,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1300,PE,18.50,18.50,17,17,17,9,65.23,6050,4400,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1320,CE,0,0,0,223.45,140.75,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1320,PE,0,0,0,48.55,48.70,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1340,CE,0,0,0,209.95,128.50,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1340,PE,0,0,0,54.85,56.35,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1360,CE,0,0,0,197,117,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1360,PE,0,0,0,61.75,64.70,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1380,CE,0,0,0,184.60,106.20,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1380,PE,0,0,0,69.15,73.75,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1400,CE,0,0,0,172.75,96.10,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1400,PE,45.90,52,45.90,48.40,48.40,94,748.95,57200,42350,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1420,CE,0,0,0,161.40,86.70,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1420,PE,0,0,0,85.60,94,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1440,CE,0,0,0,150.60,78,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1440,PE,0,0,0,94.60,105.20,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1460,CE,0,0,0,140.30,69.95,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1460,PE,0,0,0,104.15,117.05,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1480,CE,0,0,0,130.55,62.55,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1480,PE,0,0,0,114.15,129.55,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1500,CE,0,0,0,121.30,55.80,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1500,PE,0,0,0,124.75,142.65,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1520,CE,0,0,0,112.55,49.60,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1520,PE,0,0,0,135.80,156.35,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1540,CE,0,0,0,104.30,44,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1540,PE,0,0,0,147.35,170.65,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1560,CE,0,0,0,96.50,39,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1560,PE,0,0,0,159.40,185.50,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1580,CE,0,0,0,89.20,34.45,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1580,PE,0,0,0,171.90,200.80,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1600,CE,0,0,0,82.35,30.25,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1600,PE,0,0,0,184.85,216.55,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1620,CE,0,0,0,75.90,26.55,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1620,PE,0,0,0,198.25,232.70,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1640,CE,0,0,0,69.90,23.25,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1640,PE,0,0,0,212.05,249.30,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1660,CE,0,0,0,64.30,20.35,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1660,PE,0,0,0,226.25,266.25,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1680,CE,0,0,0,59.05,17.70,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1680,PE,0,0,0,240.80,283.50,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1700,CE,0,0,0,54.25,15.40,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1700,PE,0,0,0,255.85,301.10,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1720,CE,0,0,0,49.75,13.35,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1720,PE,0,0,0,271.15,318.90,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1740,CE,0,0,0,45.60,11.55,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1740,PE,0,0,0,286.80,337,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1760,CE,0,0,0,41.65,10,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1760,PE,0,0,0,302.65,355.30,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1780,CE,0,0,0,38.05,8.60,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1780,PE,0,0,0,318.90,373.80,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1800,CE,0,0,0,34.75,7.40,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1800,PE,0,0,0,335.40,392.50,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1820,CE,0,0,0,31.70,6.35,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1820,PE,0,0,0,352.15,411.35,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1840,CE,0,0,0,28.85,5.45,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1840,PE,0,0,0,369.15,430.30,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1860,CE,0,0,0,26.30,4.65,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1860,PE,0,0,0,386.35,449.40,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1880,CE,0,0,0,23.90,4,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1880,PE,0,0,0,403.80,468.60,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1900,CE,0,0,0,21.70,3.40,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1900,PE,0,0,0,421.45,487.90,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1920,CE,0,0,0,19.70,2.90,0,0,0,0,30-Mar-2021
OPTSTK,BATAINDIA,27-May-2021,1920,PE,0,0,0,439.25,507.25,0,0,0,0,30-Mar-2021
