Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,20-06-2017,9670.5,9676.5,9643.75,9653.5,-4.05,-.04,164437226,8476.67,24.36,3.58,1.1
Nifty Next 50,20-06-2017,26713.8,26766.5,26624.95,26684,35.75,.13,92403952,2681.2,29.33,3.8,1.25
Nifty 100,20-06-2017,9992.7,10000.65,9964.65,9976.1,-1.45,-.01,256841178,11157.87,25.03,3.61,1.13
Nifty 200,20-06-2017,5230.35,5235.35,5216.05,5221.75,-.1,0,493024633,14899.49,26.28,3.5,1.08
Nifty 500,20-06-2017,8467.3,8475.9,8444.75,8454,.9,.01,768611131,19020.43,28.12,3.38,1.03
Nifty Midcap 50,20-06-2017,4617.6,4635.65,4602.95,4610.35,3.2,.07,156401373,2207.35,59.95,2.26,.73
Nifty Free Float Midcap 100,20-06-2017,18033.9,18090.95,17991.45,18016.05,19.65,.11,280282710,4872.97,32.81,2.52,1.29
Nifty Free Float Smallcap 100,20-06-2017,7440.95,7464.15,7424,7440.2,13.7,.18,139935266,1829.58,106.32,1.61,.74
Nifty50 Dividend Points,20-06-2017,-,-,-,34.38,0,-,-,-,-,-,-
Nifty Auto,20-06-2017,10932.8,10962.4,10884.9,10900.7,7.4,.07,36546793,2367.67,39.67,7,.7
Nifty Bank,20-06-2017,23720.6,23760.35,23651.2,23697.95,-44.2,-.19,71814671,2145.64,26.52,2.88,.31
Nifty Energy,20-06-2017,11920.55,11999.65,11908.2,11933.1,19.9,.17,39416212,1217.33,13.45,1.93,1.4
Nifty Financial Services,20-06-2017,9716.35,9728.55,9673.45,9684.35,-42.55,-.44,54284583,2331.91,27.63,3.5,.6
Nifty FMCG,20-06-2017,26207.05,26220.05,26018.4,26055.55,-70.6,-.27,14388714,736.7,44.14,13.96,1.41
Nifty IT,20-06-2017,10220.1,10300.7,10177.3,10289.95,92.05,.9,9812324,909.93,16.24,4.49,2.05
Nifty Media,20-06-2017,3122.2,3122.2,3081.25,3084.65,-27.25,-.88,16744549,288.25,49.3,6.79,.63
Nifty Metal,20-06-2017,2996.8,2997.45,2974.65,2988.7,6.3,.21,39264316,921.86,14.05,1.45,3.53
Nifty MNC,20-06-2017,12138.35,12139.35,12055.4,12063.55,-46.5,-.38,21520376,1206.57,25.26,7.2,1.03
