Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,21-09-2017,10139.6,10158.9,10058.6,10121.9,-19.25,-.19,197710666,11114.28,26.34,3.52,.94
Nifty Next 50,21-09-2017,28912,28950.25,28479.75,28695.45,-191.5,-.66,113165748,4648.88,32.24,3.96,1.14
Nifty 100,21-09-2017,10529.95,10547.45,10434.4,10501.9,-27.95,-.27,310876414,15763.17,27.13,3.58,.97
Nifty 200,21-09-2017,5523.3,5533.1,5467.55,5506.75,-15.45,-.28,637960944,20711.36,28.88,3.51,.92
Nifty 500,21-09-2017,8942,8957.55,8845.9,8911.2,-27.2,-.3,1082100764,25269.92,30.66,3.4,.88
Nifty Midcap 50,21-09-2017,4975.85,4986.4,4879.65,4933.85,-35.45,-.71,213353093,2925.43,86.44,2.46,.58
Nifty Free Float Midcap 100,21-09-2017,19071.25,19118.6,18750.4,18934.65,-120.5,-.63,368815393,5542.24,36.89,2.63,1.14
Nifty Free Float Smallcap 100,21-09-2017,8020.3,8038.1,7864.35,7958.15,-54.6,-.68,277399800,2243.5,66.06,1.72,.63
Nifty50 Dividend Points,21-09-2017,-,-,-,85.02,0,-,-,-,-,-,-
Nifty Auto,21-09-2017,11107.35,11139.05,10977.45,11051.9,-51.55,-.46,34738506,1702.4,42.79,6.24,.56
Nifty Bank,21-09-2017,24934.1,24992.5,24706.45,24799.25,-165.8,-.66,72279851,2145.8,27.97,2.85,.19
Nifty Energy,21-09-2017,13405.25,13455.65,13267.35,13333.8,-76.5,-.57,41680235,1615.26,15.81,1.96,1
Nifty Financial Services,21-09-2017,10237.45,10261.75,10155.25,10218.6,-28.15,-.27,51414482,2833.34,28.94,3.46,.3
Nifty FMCG,21-09-2017,25725,25743.4,25369.1,25489.7,-208.85,-.81,15969589,718.2,42.45,13.31,1.44
Nifty IT,21-09-2017,10652.55,10670.75,10599.95,10653.8,2.45,.02,15978558,1221.89,17.26,3.88,2.2
Nifty Media,21-09-2017,3166.8,3169.5,3077.05,3100.65,-57.9,-1.83,11519343,281.47,40.48,6.27,.62
Nifty Metal,21-09-2017,3669.6,3679.25,3579.7,3638.8,-21.75,-.59,55141190,1397.64,17.26,2,3
Nifty MNC,21-09-2017,13657.65,13671.1,13499.35,13588.1,-67.6,-.5,23549157,953.25,28.39,7.34,.94
Nifty Pharma,21-09-2017,9364.95,9663.1,9363.3,9629.75,309.9,3.33,46697565,4341.44,47.34,4.62,.53
Nifty PSU Bank,21-09-2017,3275.45,3291.35,3230.3,3243.5,-33.95,-1.04,47656842,710.32,34.38,1.08,.71
Nifty Realty,21-09-2017,290.4,292.3,284.25,285.35,-4.4,-1.52,67211406,806.64,71.19,1.28,.42
Nifty India Consumption,21-09-2017,4572.2,4580.45,4532.65,4553.4,-20.15,-.44,112398207,2316.27,56.68,5.38,.88
Nifty Commodities,21-09-2017,3901.15,3910.55,3843.75,3877.15,-22.35,-.57,89252924,3063.65,18.48,2.24,1.88
Nifty Dividend Opportunities 50,21-09-2017,2520.2,2523.35,2493.05,2514.2,-4.35,-.17,187557612,4965.51,18.75,3.27,2.43
Nifty Infrastructure,21-09-2017,3404.1,3417.5,3361.65,3393.85,-15.95,-.47,178898743,1702.68,48.98,2.24,1.05
Nifty PSE,21-09-2017,4136.35,4143.9,4079.05,4109.85,-26.95,-.65,79100086,1615.42,14.47,2,2.99
Nifty Services Sector,21-09-2017,13236.75,13260.1,13149.8,13221.15,-29.6,-.22,131356300,5518.08,25.93,3.26,.79
Nifty50 Shariah,21-09-2017,-,-,-,2466.61,8.86,.36,39228016,3640.46,28.96,4.53,1.09
Nifty500 Shariah,21-09-2017,-,-,-,2952.4,.08,0,168817274,8855.8,32.89,5.09,.85
Nifty Low Volatility 50,21-09-2017,-,-,-,9545.99,-34.6,-.36,135909560,6419.28,27.21,3.8,1.37
Nifty Alpha 50,21-09-2017,-,-,-,12809.09,-75.3,-.58,139487951,4172.44,24.52,3.21,.75
Nifty High Beta 50,21-09-2017,-,-,-,2099.33,-16.7,-.79,493945093,6297.54,,1.16,.7
Nifty50 USD,21-09-2017,-,-,-,5412.4,-54.59,-1,-,-,-,-,-
Nifty100 Equal Weight,21-09-2017,-,-,-,13690.99,-41.63,-.3,310876414,15763.17,28.94,3.36,1.33
Nifty100 Liquid 15,21-09-2017,4520,4541.4,4465.5,4508.55,-14.1,-.31,77851347,3122.49,21.31,2.58,.96
Nifty CPSE,21-09-2017,2540.7,2545.65,2492.1,2514.35,-26.7,-1.05,35743546,860.14,12.39,2.11,3.8
Nifty50 Value 20,21-09-2017,4350.45,4359.45,4312.25,4332.85,-21.3,-.49,100071353,4532.87,20.8,2.48,1.38
Nifty Midcap Liquid 15,21-09-2017,4052.75,4052.75,3972.65,3999.95,-43.25,-1.07,19296723,1022.42,30.31,2.52,.73
Nifty Shariah 25,21-09-2017,-,-,-,4113.64,6.56,.16,62870613,5622.16,34,5.05,.96
India VIX,21-09-2017,11.6325,12.1825,9.2575,11.63,0,0,-,-,-,-,-
