Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,15-06-2017,9617.9,9621.4,9560.8,9578.05,-40.1,-.42,176423424,9868.08,24.19,3.6,1.19
Nifty Next 50,15-06-2017,26497.2,26579.35,26418.15,26474.95,-32.45,-.12,91728349,2859.48,31.14,3.81,1.27
Nifty 100,15-06-2017,9934.15,9937,9880.2,9898.15,-36.8,-.37,268151773,12727.56,25.07,3.64,1.21
Nifty 200,15-06-2017,5201.75,5205.2,5177.5,5187.75,-14.6,-.28,608078765,17048.3,26.41,3.52,1.14
Nifty 500,15-06-2017,8420.85,8427.7,8383.55,8400.2,-20.6,-.24,1009350539,21421.41,28.15,3.4,1.1
Nifty Midcap 50,15-06-2017,4587.95,4618.4,4585.9,4611.65,15.8,.34,262848449,2888.66,57.51,2.27,.75
Nifty Free Float Midcap 100,15-06-2017,17929.85,18024.25,17919.55,17983.6,52,.29,386868022,5427.76,35.29,2.53,1.3
Nifty Free Float Smallcap 100,15-06-2017,7404.45,7434.55,7385.65,7411.2,12.8,.17,291755726,2173.93,192.66,1.6,.74
Nifty50 Dividend Points,15-06-2017,-,-,-,30.51,0,-,-,-,-,-,-
Nifty Auto,15-06-2017,10899.65,10937.35,10820.55,10839.4,-65.85,-.6,21786347,1411.66,37.11,6.96,.7
Nifty Bank,15-06-2017,23444.7,23473.3,23311.85,23391.75,-106.95,-.46,72763994,2150.2,29.41,2.97,.6
Nifty Energy,15-06-2017,11808.05,11857.85,11744.05,11779,-18.35,-.16,46708176,2205.56,13.27,1.9,1.42
Nifty Financial Services,15-06-2017,9601.8,9614.2,9545.85,9578,-39.25,-.41,47993996,2684.06,28.15,3.62,.84
Nifty FMCG,15-06-2017,25902.65,25903.8,25675.35,25753.35,8.75,.03,15394789,712.53,42.82,13.79,1.42
Nifty IT,15-06-2017,10383.9,10385.1,10262.05,10278,-88.1,-.85,12996011,1028.25,16.1,4.48,2.06
Nifty Media,15-06-2017,3088.05,3101.35,3078.05,3081.65,-12.5,-.4,15652826,276.74,52.34,6.78,.63
Nifty Metal,15-06-2017,2931.05,2954.4,2921.45,2932.45,-11.25,-.38,47312864,971.89,14.49,1.42,3.6
Nifty MNC,15-06-2017,12108.05,12154.15,12042.6,12070.5,-43.35,-.36,24572667,1082.96,25.3,7.21,1.03
Nifty Pharma,15-06-2017,9578.3,9740.1,9554.65,9695.85,119.85,1.25,24282845,1726.07,35.86,4.64,.53
Nifty PSU Bank,15-06-2017,3464,3480.5,3431.3,3456.4,-21.8,-.63,67488082,1050.64,76.24,1.12,.61
Nifty Realty,15-06-2017,265.25,271.1,265,270.2,5.7,2.16,76086487,1133.84,53.61,1.21,.44
Nifty India Consumption,15-06-2017,4353.65,4362.8,4322.4,4328.9,-21.2,-.49,79101717,2029.11,48.07,5.47,1.01
Nifty Commodities,15-06-2017,3459.7,3466,3432.35,3441.55,-21.1,-.61,87631821,3299.55,15.48,1.97,2.13
Nifty Dividend Opportunities 50,15-06-2017,2416.45,2417.75,2389.1,2393.75,-19.35,-.8,128242765,4127.12,17.36,3.15,2.56
Nifty Infrastructure,15-06-2017,3227.25,3244.85,3206.35,3209.4,-24.45,-.76,206553830,1451.5,35.68,2.14,1.1
Nifty PSE,15-06-2017,3959.9,3963.2,3900.85,3906.25,-50.9,-1.29,76057800,1724.8,13.3,1.91,3.17
Nifty Services Sector,15-06-2017,12534.2,12541.2,12457.9,12480.2,-69.45,-.55,119949478,5179.29,24.69,3.41,1.11
Nifty50 Shariah,15-06-2017,-,-,-,2218.52,-6.31,-.28,36713779,3404.79,20.92,3.35,1.11
Nifty500 Shariah,15-06-2017,-,-,-,2710.07,-3.62,-.13,130069705,6406.65,25.06,4.07,.94
Nifty Low Volatility 50,15-06-2017,-,-,-,9076.78,-22.42,-.25,97846636,5714.31,24.94,3.88,1.57
Nifty Alpha 50,15-06-2017,-,-,-,11755.45,21.04,.18,127835403,4245.5,22.25,3.02,.94
Nifty High Beta 50,15-06-2017,-,-,-,1975.49,11.52,.59,423087773,6060.28,183.52,1.28,.85
Nifty50 USD,15-06-2017,-,-,-,5150.42,-34.04,-.66,-,-,-,-,-
Nifty100 Equal Weight,15-06-2017,-,-,-,12820.63,-19.54,-.15,268151773,12727.56,27.13,3.21,1.45
Nifty100 Liquid 15,15-06-2017,4072.6,4077.7,4041.6,4056.5,-22.15,-.54,82076595,3752.61,18.41,2.27,.88
Nifty CPSE,15-06-2017,2488.7,2490.15,2448.45,2454.2,-29.4,-1.18,39246241,884.33,12.26,2.06,3.89
Nifty50 Value 20,15-06-2017,4084.5,4086.45,4061.05,4066.9,-15.9,-.39,86540593,4427.32,19.18,2.5,1.64
Nifty Midcap Liquid 15,15-06-2017,3917.8,3942.1,3912.95,3930.65,8.65,.22,17540459,872.31,26.1,2.57,.84
Nifty Shariah 25,15-06-2017,-,-,-,3769.65,-9.04,-.24,32087020,3280.64,27.01,4.14,.98
India VIX,15-06-2017,11.18,11.43,9.885,11.33,.15,1.3,-,-,-,-,-
Nifty Growth Sectors 15,15-06-2017,6062.85,6072.85,6030.6,6040.35,-12.55,-.21,28833514,2367.94,31.65,8.77,1.07
Nifty50 TR 1x Inverse,15-06-2017,394.9,397.2,394.9,396.5,1.65,.42,-,-,-,-,-
Nifty50 TR 2x Leverage,15-06-2017,4848.5,4848.5,4790.95,4808.35,-40.3,-.83,-,-,-,-,-
Nifty50 PR 1x Inverse,15-06-2017,435.2,437.75,435.2,437,1.9,.44,-,-,-,-,-
Nifty50 PR 2x Leverage,15-06-2017,3991.95,3991.95,3944.55,3958.9,-33.95,-.85,-,-,-,-,-
Nifty Quality 30,15-06-2017,2317,2317.2,2299.15,2303.15,-11.2,-.48,45640872,3380.99,24.32,6.85,1.75
Nifty Midcap 150,15-06-2017,-,-,-,6043.35,6.49,.11,350160211,4623.52,41.49,3.17,.72
Nifty Smallcap 50,15-06-2017,-,-,-,4238.6,18.12,.43,128720879,2363.19,46.11,2.05,.55
Nifty 50 Arbitrage,15-06-2017,-,-,-,1641.56,-.2,-.01,-,-,-,-,-
Nifty Aditya Birla Group,15-06-2017,-,-,-,4072.96,-29.65,-.72,16150774,324.62,50.74,2.37,.35
NIFTY50 Equal Weight,15-06-2017,-,-,-,11730.75,-42.25,-.36,176423424,9868.08,23.33,3.08,1.28
Nifty Tata Group 25% Cap,15-06-2017,-,-,-,4392.59,-39.6,-.89,21153453,1022.53,37.9,2.6,.95
Nifty100 Low Volatility 30,15-06-2017,-,-,-,7394.32,-11.36,-.15,54692343,4647.38,23.35,4.24,1.66
Nifty 50 Futures TR Index,15-06-2017,-,-,-,9083.01,-33.1,-.36,-,-,-,-,-
Nifty 50 Futures Index,15-06-2017,-,-,-,3577.66,-13.68,-.38,-,-,-,-,-
Nifty Private Bank,15-06-2017,13040.75,13052.25,12973.9,13012.55,-55.05,-.42,52430105,1495.92,27.92,3.26,.61
Nifty Mahindra Group,15-06-2017,-,-,-,9437.15,-72.19,-.76,6153325,399.85,21.1,3.57,1.37
Nifty Full Smallcap 100,15-06-2017,-,-,-,4041.96,15.15,.38,324101455,3143.25,57.73,2.08,.65
Nifty Smallcap 250,15-06-2017,-,-,-,6092.01,25.19,.42,391038555,4070.32,87.8,2.2,.67
Nifty MidSmallcap 400,15-06-2017,-,-,-,6055.84,12.91,.21,741198766,8693.85,50.75,2.75,.7
