Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,28-04-2017,9340.95,9342.65,9282.25,9304.05,-38.1,-.41,167229353,8673.32,23.63,3.55,1.23
Nifty Next 50,28-04-2017,26299.6,26412,26248.05,26323.6,42.5,.16,119149341,3384.67,28.41,3.63,1.28
Nifty 100,28-04-2017,9683.05,9685.05,9635.3,9652.45,-30.55,-.32,286378694,12057.99,24.3,3.57,1.24
Nifty 200,28-04-2017,5082.7,5083.65,5061.3,5072.6,-8.8,-.17,716367293,19486.02,25.79,3.46,1.18
Nifty 500,28-04-2017,8226.4,8227.8,8195.55,8214.3,-7.9,-.1,1159222672,24420.46,27.59,3.34,1.13
Nifty Midcap 50,28-04-2017,4615.5,4667.5,4608.6,4658.35,50.95,1.11,320643215,5192.38,52.9,2.29,.76
Nifty Free Float Midcap 100,28-04-2017,18029.45,18110.25,18001.1,18086.45,79.9,.44,376731255,7238.54,35.13,2.53,1.28
Nifty Free Float Smallcap 100,28-04-2017,7428.9,7451.75,7406.4,7443.45,40.1,.54,313676610,2861.62,202.77,1.6,.72
Nifty50 Dividend Points,28-04-2017,-,-,-,1.66,0,-,-,-,-,-,-
Nifty Auto,28-04-2017,10195.9,10292.35,10177.25,10255.15,82.05,.81,26377370,1832.53,35.83,6.58,.74
Nifty Bank,28-04-2017,22296.8,22383,22182.55,22358.25,31.95,.14,167782299,3435.87,30.69,2.9,.67
Nifty Energy,28-04-2017,12307.5,12347.45,12223.2,12263.55,-26.55,-.22,36080083,1457.71,13.82,1.98,1.36
Nifty Financial Services,28-04-2017,9092.25,9094.3,9022,9066.05,-40.35,-.44,53732192,2557.39,25.58,3.43,.9
Nifty FMCG,28-04-2017,24056.3,24094.05,23622.85,23675.4,-391.6,-1.63,21244268,1048.51,39.99,12.67,1.55
Nifty IT,28-04-2017,10020.45,10023.7,9920.7,9943.7,-68.65,-.69,11365771,933.62,15.72,4.36,2.12
Nifty Media,28-04-2017,3266.25,3268.6,3233.15,3252.2,-8.4,-.26,17960128,361.09,53.33,7.13,.6
Nifty Metal,28-04-2017,2931.6,3016.15,2921.9,2974.4,44.55,1.52,94399536,1744.72,20.24,1.36,3.69
Nifty MNC,28-04-2017,11182.8,11271.35,11134.2,11239.3,73.85,.66,35793751,1843.98,33.26,7.05,1.12
Nifty Pharma,28-04-2017,10119.45,10162.2,10075.05,10120.9,20.9,.21,10205295,856.5,36.38,4.83,.5
Nifty PSU Bank,28-04-2017,3546.65,3674.1,3545.75,3659.3,121.6,3.44,133192439,2177.34,,1.18,.59
Nifty Realty,28-04-2017,255.75,256.05,249.75,251.05,-4.6,-1.8,77620624,877.56,49.62,1.11,.47
Nifty India Consumption,28-04-2017,4109.5,4117.85,4098.05,4106.8,-3.95,-.1,56994232,2868.12,33.31,5.22,1.06
Nifty Commodities,28-04-2017,3562.35,3588.5,3550.6,3570.15,11.95,.34,110969676,3494.95,17.95,2.06,2.03
Nifty Dividend Opportunities 50,28-04-2017,2351.45,2351.85,2338.8,2342.35,-6.7,-.29,227777114,4751.79,16.74,3.1,2.61
Nifty Infrastructure,28-04-2017,3262,3265.2,3245.9,3255.2,-9.85,-.3,98940460,1433.81,24.13,2.15,1.09
Nifty PSE,28-04-2017,4202.65,4223.65,4186.15,4215.7,23.2,.55,125840002,1611.37,13.58,2.07,2.94
Nifty Services Sector,28-04-2017,12013.1,12015.9,11930.4,11985.7,-40.3,-.34,185999572,5419.04,22.61,3.31,1.18
Nifty50 Shariah,28-04-2017,-,-,-,2166.15,-6.82,-.31,36839020,3391.28,20.78,3.29,1.11
Nifty500 Shariah,28-04-2017,-,-,-,2650.36,-4.51,-.17,138708278,6979.75,24.96,3.98,.95
Nifty Low Volatility 50,28-04-2017,-,-,-,8912.58,-31.03,-.35,112903601,5727.87,24.79,4.3,1.41
Nifty Alpha 50,28-04-2017,-,-,-,11346.23,48.54,.43,161827357,5722.2,22.78,2.92,1.03
Nifty High Beta 50,28-04-2017,-,-,-,2018.33,21.12,1.06,492945764,8825.81,123.04,1.31,.86
Nifty50 USD,28-04-2017,-,-,-,5011.42,-35.53,-.7,-,-,-,-,-
Nifty100 Equal Weight,28-04-2017,-,-,-,12731.65,8.07,.06,286378694,12057.99,27.22,3.25,1.39
Nifty100 Liquid 15,28-04-2017,3978.6,4019.25,3965.7,4009.95,42.8,1.08,99625483,3893.56,21.76,2.26,.95
Nifty CPSE,28-04-2017,2685.05,2712,2670.25,2709.1,34.15,1.28,38331283,953.56,12.41,2.28,3.53
Nifty50 Value 20,28-04-2017,3965.15,3978.1,3953.3,3969.35,5.5,.14,88893659,4079.14,17.66,2.47,1.72
Nifty Midcap Liquid 15,28-04-2017,3953.25,3993.5,3943.95,3983.95,34.85,.88,34318641,1444.41,33.79,2.63,.88
Nifty Shariah 25,28-04-2017,-,-,-,3680.8,-2.21,-.06,38791128,3646.32,25.52,3.83,1
India VIX,28-04-2017,11.07,11.07,10.5325,10.86,-.21,-1.9,-,-,-,-,-
Nifty Growth Sectors 15,28-04-2017,5683.3,5690.3,5657.05,5664.8,-11.15,-.2,27968846,2334.83,30.05,8.21,1.14
Nifty50 TR 1x Inverse,28-04-2017,404.95,407.5,404.95,406.55,1.7,.42,-,-,-,-,-
Nifty50 TR 2x Leverage,28-04-2017,4586.05,4586.55,4528.65,4549.8,-38.2,-.83,-,-,-,-,-
Nifty50 PR 1x Inverse,28-04-2017,444.95,447.75,444.95,446.7,1.9,.43,-,-,-,-,-
Nifty50 PR 2x Leverage,28-04-2017,3798.55,3798.95,3751,3768.5,-31.65,-.83,-,-,-,-,-
Nifty Quality 30,28-04-2017,2235.1,2236.25,2222.15,2227.35,-5.8,-.26,46539489,3626.12,23.59,6.67,1.81
Nifty 50 Arbitrage,28-04-2017,-,-,-,1634.91,-1.65,-.1,-,-,-,-,-
NIFTY50 Equal Weight,28-04-2017,-,-,-,11611.5,1.8,.02,167229353,8673.32,24.09,3.13,1.27
Nifty Private Bank,28-04-2017,12297.7,12325.1,12231.35,12308.85,-5.15,-.04,168133381,2517.54,26,3.22,.7
Nifty Mahindra Group,28-04-2017,-,-,-,9232.97,8.07,.09,7302672,295.44,20.29,3.49,1.4
Nifty Full Smallcap 100,28-04-2017,-,-,-,3972.14,21.57,.55,320818835,3578.63,68.45,2.02,.68
Nifty Smallcap 250,28-04-2017,-,-,-,5996.6,38.67,.65,422548075,4535.2,106.67,2.17,.68
Nifty100 Low Volatility 30,28-04-2017,-,-,-,6873.52,-23.44,-.34,50851240,4110.6,23.23,4.17,1.58
Nifty MidSmallcap 400,28-04-2017,-,-,-,5979.19,41.15,.69,872843978,12362.47,53.14,2.72,.72
Nifty Tata Group,28-04-2017,-,-,-,4698.59,-25.83,-.55,31510771,1102.65,26.37,4.02,1.35
Nifty 50 Futures Index,28-04-2017,-,-,-,3477.94,-8.55,-.25,-,-,-,-,-
Nifty 50 Futures TR Index,28-04-2017,-,-,-,8755.3,-19.98,-.23,-,-,-,-,-
Nifty Tata Group 25% Cap,28-04-2017,-,-,-,4259.74,.82,.02,19701451,987.96,34.32,2.49,1
Nifty Aditya Birla Group,28-04-2017,-,-,-,4270.95,26,.61,26208543,603.01,41.94,2.71,.34
Nifty Smallcap 50,28-04-2017,-,-,-,4145.92,10.28,.25,182745563,2595.98,61.76,2.03,.58
Nifty Full Midcap 100,28-04-2017,-,-,-,5567.06,46.94,.85,429988599,7428.03,45.7,2.86,.71
Nifty Midcap 150,28-04-2017,-,-,-,5976.41,42.49,.72,450295903,7827.27,42.05,3.14,.74
Nifty 8-13 yr G-Sec,28-04-2017,1670.55,1671.95,1667.45,1668.39,-1.84,-.11,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec,28-04-2017,1591.25,1593.4,1588.55,1589.34,-1.62,-.1,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec (Clean Price),28-04-2017,969,970.35,967.35,967.82,-1.19,-.12,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,28-04-2017,1729.3,1729.7,1727.2,1727.51,-1.46,-.08,-,-,-,-,-
Nifty 11-15 yr G-Sec Index,28-04-2017,1735.45,1736.85,1731.8,1732.23,-2.9,-.17,-,-,-,-,-
Nifty 15 yr and above G-Sec Index,28-04-2017,1828.65,1828.85,1826.85,1826.85,-1.41,-.08,-,-,-,-,-
Nifty Composite G-sec Index,28-04-2017,1706.3,1707.4,1703.2,1703.94,-2.01,-.12,-,-,-,-,-
Nifty 1D Rate Index,28-04-2017,-,-,-,1593.57,.24,.02,-,-,-,-,-
