Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,24-08-2021,16561.4,16647.1,16495.3,16624.6,128.15,.78,275362819,24992.32,25.47,4.21,1.1
Nifty Next 50,24-08-2021,39460.35,39655.6,39233.3,39601.8,381.65,.97,337377438,9339.27,27.54,4.79,1.15
Nifty 100,24-08-2021,16744.6,16825.7,16678.4,16808.0,134.65,.81,612740257,34331.59,25.87,4.29,1.1
Nifty 200,24-08-2021,8683.8,8731.5,8652.35,8722.95,76.5,.88,1169966262,45836.7,25.87,4.08,1.08
Nifty 500,24-08-2021,13986.95,14075.9,13942.5,14063.25,132.7,.95,1610603086,53255.51,26.29,4.07,1.05
Nifty Midcap 50,24-08-2021,7211.6,7324.55,7198.95,7315.45,128.65,1.79,509375161,8120.28,21.32,2.13,1.1
NIFTY Midcap 100,24-08-2021,27017.95,27296.3,26959.7,27276.7,384.0,1.43,557226005,11505.1,25.87,3.04,.92
NIFTY Smallcap 100,24-08-2021,9671.1,9875.75,9656.4,9861.5,193.05,2,219350165,3636.95,30.83,3.7,.75
Nifty50 Dividend Points,24-08-2021,-,-,-,107.85,0.0,-,-,-,-,-,-
Nifty Auto,24-08-2021,9779,9851.55,9704.6,9832.8,73.65,.75,65794113,2982.3,54.08,4.08,1.22
Nifty Bank,24-08-2021,35200.75,35795.3,35070,35712.1,587.7,1.67,173607876,5382.27,23.4,2.77,.34
Nifty Energy,24-08-2021,19425.95,19604.35,19393.7,19562.5,230.35,1.19,107811569,2883.52,9.46,1.81,2.68
Nifty Financial Services,24-08-2021,17261.35,17487,17160.75,17461.1,240.15,1.39,81709773,10206.13,24.29,3.79,.51
Nifty FMCG,24-08-2021,38578.85,38675.05,38124.6,38232.8,-256.7,-.67,26341462,2138.99,42.56,9.75,2.15
Nifty IT,24-08-2021,34145.25,34262.6,33634.75,33838.4,-81.4,-.24,28619292,5436.34,34.91,10.36,1.48
Nifty Media,24-08-2021,1583.3,1613.6,1575.05,1607.75,30.85,1.96,20876407,328.41,-,2.21,.35
Nifty Metal,24-08-2021,5359.95,5475.6,5346.65,5444.8,153.55,2.9,231874923,7064.03,8.55,2.32,2.11
Nifty MNC,24-08-2021,18221.2,18253.9,18104.05,18219.35,79.1,.44,222246375,3735.64,59.62,6.63,1.78
Nifty Pharma,24-08-2021,13758.3,13902.35,13578.9,13876.05,175.45,1.28,30810408,2496.23,29.54,5.12,.64
Nifty PSU Bank,24-08-2021,2236.9,2282,2231.55,2277.55,40.85,1.83,132792048,1387.26,10.38,.67,.38
Nifty Realty,24-08-2021,371.7,377.35,369.85,376.45,6.75,1.83,18074512,540.13,55.57,2.91,.29
Nifty India Consumption,24-08-2021,6675.85,6681.9,6620.55,6652.0,0.2,0,50885602,6135.31,57.74,7.32,1.32
Nifty Commodities,24-08-2021,5202.75,5260.6,5198.4,5250.75,87.35,1.69,195910662,8833.05,10.89,2.43,1.92
Nifty Dividend Opportunities 50,24-08-2021,3540.9,3553.65,3529.3,3545.75,24.0,.68,276529639,12457.01,16.13,3.67,2.78
Nifty Infrastructure,24-08-2021,4497.2,4530.05,4489.3,4526.2,53.05,1.19,164248866,6205.77,18.3,2.71,1.69
Nifty PSE,24-08-2021,3481.35,3525.25,3478.7,3515.9,58.45,1.69,274195200,3551.91,6.13,1.4,4.6
Nifty Services Sector,24-08-2021,23386.65,23501.65,23298.65,23480.85,185.3,.8,168276928,16441.43,27.81,4.53,.84
Nifty50 Shariah,24-08-2021,-,-,-,4202.45,-11.49,-.27,56073669,6132.65,32.26,7.88,1.53
Nifty500 Shariah,24-08-2021,-,-,-,5111.63,8.33,.16,310971607,17048.12,32.22,7.1,1.27
Nifty Low Volatility 50,24-08-2021,-,-,-,15826.25,74.3,.47,127619222,10701.09,27.46,5.52,1.81
Nifty Alpha 50,24-08-2021,28089.55,28404.3,28043.5,28371.0,467.65,1.68,230575673,11049.86,38.74,6.67,.46
Nifty High Beta 50,24-08-2021,-,-,-,1916.02,50.69,2.72,668988512,20146.11,21.02,1.77,1
