Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,09-12-2021,17524.4,17543.25,17379.6,17516.85,47.1,.27,237170272,18984.75,24.16,4.39,1.17
Nifty Next 50,09-12-2021,42825,42882.5,42572.7,42801.9,90.05,.21,566425182,7513.16,23.1,4.35,1.07
Nifty 100,09-12-2021,17805.8,17824.2,17667.1,17797.8,45.9,.26,803595454,26497.91,24.17,4.4,1.15
Nifty 200,09-12-2021,9322.65,9331.25,9253.8,9320.25,28.35,.31,2445288714,37641.36,24.75,4.28,1.13
Nifty 500,09-12-2021,15126.55,15141,15023.2,15126.6,53.35,.35,3114038725,48712.33,25.5,4.3,1.09
Nifty Midcap 50,09-12-2021,8589.1,8607.25,8526.8,8592.7,38.0,.44,1533370721,7787.75,29.05,3.31,1.05
NIFTY Midcap 100,09-12-2021,30925.15,30979.8,30699.1,30955.2,186.05,.6,1641693260,11143.45,29.19,3.65,.95
NIFTY Smallcap 100,09-12-2021,11106.25,11185.6,11035.15,11161.3,137.05,1.24,472343284,6430.61,31.33,4.02,.82
Nifty50 Dividend Points,09-12-2021,-,-,-,149.08,0.0,-,-,-,-,-,-
Nifty Auto,09-12-2021,11095.45,11095.85,10942.1,11058.75,51.05,.46,43236047,2549.32,61.39,4.6,1.11
Nifty Bank,09-12-2021,37331.75,37397.55,36884.45,37082.45,-202.25,-.54,123180683,4973.41,22.91,2.79,.34
Nifty Energy,09-12-2021,23450.35,23510.65,23325.3,23408.3,45.5,.19,79631629,2981.13,11.08,2.13,3.9
Nifty Financial Services,09-12-2021,18329.75,18355.15,18115.45,18202.45,-82.5,-.45,72750917,6856.29,23.96,3.92,.5
Nifty FMCG,09-12-2021,37632.75,38264.3,37511.55,38201.65,541.7,1.44,47684149,2028.42,40.64,9.57,2.07
Nifty IT,09-12-2021,35963.7,36114,35573.35,35946.35,-12.7,-.04,12351152,2433.9,36.18,10.94,1.46
