Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,02-12-2021,17183.2,17420.35,17149.3,17401.65,234.75,1.37,279867500,22473.64,24.01,4.36,1.16
Nifty Next 50,02-12-2021,42131,42495.45,42003.95,42438.7,416.15,.99,246325975,7530.51,22.91,4.31,1.08
Nifty 100,02-12-2021,17465.9,17694.3,17434.7,17675.0,230.55,1.32,526193475,30004.14,24.01,4.37,1.14
Nifty 200,02-12-2021,9131.95,9248.2,9117.3,9237.9,118.3,1.3,1728605432,41281.36,24.53,4.25,1.12
Nifty 500,02-12-2021,14808.8,14990.3,14786.65,14973.95,189.25,1.28,2101455128,52120.85,25.25,4.26,1.09
Nifty Midcap 50,02-12-2021,8322.85,8416.6,8275.8,8401.95,99.1,1.19,1106694522,8467.27,28.41,3.24,1.07
NIFTY Midcap 100,02-12-2021,30020.4,30338.5,29903.95,30296.45,340.75,1.14,1202411957,11277.22,28.57,3.58,.97
NIFTY Smallcap 100,02-12-2021,10693.25,10752,10635.15,10738.5,65.0,.61,235654022,5634.38,30.14,3.86,.86
Nifty50 Dividend Points,02-12-2021,-,-,-,149.08,0.0,-,-,-,-,-,-
Nifty Auto,02-12-2021,10787.15,10891.6,10752.8,10873.15,115.0,1.07,50615695,2988.4,60.36,4.52,1.13
Nifty Bank,02-12-2021,36281.85,36563.5,36166.7,36508.25,143.35,.39,131729305,5162.81,22.56,2.74,.34
Nifty Energy,02-12-2021,23172.55,23541.85,23110.95,23491.6,380.8,1.65,159868529,4651.53,11.12,2.14,3.89
Nifty Financial Services,02-12-2021,17739.65,18012.85,17708.15,17982.9,224.05,1.26,78931243,7433.51,23.67,3.88,.51
Nifty FMCG,02-12-2021,37547.45,37930.3,37434.8,37892.6,434.75,1.16,27892223,1708.56,40.31,9.49,2.09
Nifty IT,02-12-2021,35504.8,36195.65,35418.25,36157.85,728.9,2.06,23590874,4727.67,36.39,11,1.45
Nifty Media,02-12-2021,2202.85,2236.9,2190.55,2227.65,33.95,1.55,31427910,738.08,2548.65,3.35,.55
Nifty Metal,02-12-2021,5332.8,5416.35,5282,5405.05,82.85,1.56,151362939,4057.74,6.55,2.23,2.29
Nifty MNC,02-12-2021,18752.15,18885.1,18691.8,18866.9,139.8,.75,907806605,3972.79,51.47,8.09,1.5
Nifty Pharma,02-12-2021,13510.85,13585.3,13472.35,13557.0,114.9,.85,23524889,1890.82,31.72,4.83,.64
Nifty PSU Bank,02-12-2021,2628.75,2647.1,2606.1,2640.8,12.55,.48,112593639,1257.48,10.4,.78,.31
Nifty Realty,02-12-2021,496.1,498.55,488.3,497.35,2.7,.55,18574880,786.76,63.02,4.04,.18
Nifty India Consumption,02-12-2021,7041.45,7102.35,7029.25,7096.6,76.1,1.08,70497162,6942.79,48.46,8.23,1.19
Nifty Commodities,02-12-2021,5480.75,5545.7,5465.7,5535.7,69.75,1.28,259978910,8898.03,9.46,2.39,2.72
Nifty Dividend Opportunities 50,02-12-2021,3614.8,3671.75,3605.3,3667.8,58.65,1.63,342803674,14316.68,14.4,3.57,2.98
Nifty Infrastructure,02-12-2021,5002.2,5055.15,4992.5,5048.7,55.7,1.12,228001786,9406.23,17.95,2.97,2
Nifty PSE,02-12-2021,3855.55,3930.45,3842.1,3918.85,66.5,1.73,230736911,3551.02,6.08,1.4,6.66
Nifty Services Sector,02-12-2021,24266.45,24653.1,24219.9,24618.35,363.35,1.5,175603602,14621.35,27.4,4.77,.84
Nifty50 Shariah,02-12-2021,-,-,-,4242.55,68.01,1.63,57713585,5856.36,26.99,7.06,1.93
Nifty500 Shariah,02-12-2021,-,-,-,5295.27,73.28,1.4,247826192,16136.83,28.74,6.73,1.46
Nifty Low Volatility 50,02-12-2021,-,-,-,15798.65,179.17,1.15,143632450,10688.41,25.38,5.07,1.82
Nifty Alpha 50,02-12-2021,32684.2,33206.95,32576.2,33167.35,584.55,1.79,211144098,10903.68,31.74,7.01,.55
Nifty High Beta 50,02-12-2021,-,-,-,2122.67,24.63,1.17,1355395330,18615.86,17.95,1.84,1.37
Nifty100 Equal Weight,02-12-2021,20274.3,20514.7,20237.85,20489.05,257.55,1.27,526193475,30004.14,19.46,3.51,1.61
Nifty100 Liquid 15,02-12-2021,4345.9,4404.5,4335.95,4396.65,57.8,1.33,111436266,8769.07,19.04,2.98,1.03
Nifty CPSE,02-12-2021,2275.15,2323.8,2263.2,2316.9,42.05,1.85,106073993,1591.79,6.93,1.48,4.85
Nifty50 Value 20,02-12-2021,8730.85,8874.95,8699.35,8866.35,153.45,1.76,129801834,7836.31,19.56,4.57,2.09
Nifty Midcap Liquid 15,02-12-2021,7264.3,7304.35,7192.1,7293.65,59.8,.83,141645436,3677.27,22.16,3.13,1.05
Nifty Shariah 25,02-12-2021,-,-,-,6387.37,96.59,1.54,56416305,6386.71,26.33,6.01,1.63
India VIX,02-12-2021,19.4475,22.965,18.0025,18.09,-1.36,-6.99,-,-,-,-,-
Nifty Growth Sectors 15,02-12-2021,7604.35,7672.5,7588.6,7664.7,85.75,1.13,37810746,3966.44,33.8,5.86,1.63
Nifty50 TR 1x Inverse,02-12-2021,221.45,221.75,218.4,218.65,-3.0,-1.35,-,-,-,-,-
Nifty50 TR 2x Leverage,02-12-2021,11825.45,12148.3,11791.2,12125.8,321.75,2.73,-,-,-,-,-
Nifty50 PR 1x Inverse,02-12-2021,258,258.4,254.5,254.75,-3.5,-1.36,-,-,-,-,-
Nifty50 PR 2x Leverage,02-12-2021,8699.4,8936.9,8674.2,8920.4,236.75,2.73,-,-,-,-,-
NIFTY100 Quality 30,02-12-2021,3832.25,3880.55,3822.45,3876.75,56.1,1.47,80514589,9387.06,31.12,7.79,1.62
Nifty Smallcap 50,02-12-2021,5099,5144.7,5075.25,5137.45,44.9,.88,123614076,3653.23,31.94,3.53,.92
Nifty MidSmallcap 400,02-12-2021,10644.85,10748.6,10599.3,10734.6,121.45,1.14,1572355106,22040.52,29.98,3.91,.9
Nifty Midcap 150,02-12-2021,11347.45,11462.05,11300.3,11447.95,132.35,1.17,1215963698,12445.3,30.09,4.05,.9
NIFTY Quality Low-Volatility 30,02-12-2021,-,-,-,12246.25,166.36,1.38,77085054,8201.18,32.19,8.59,1.7
NIFTY Alpha Quality Low-Volatility 30,02-12-2021,-,-,-,14403.56,187.53,1.32,60966101,8287.34,39.42,9.15,1.38
NIFTY200 Quality 30,02-12-2021,14587.75,14787.1,14551.8,14773.6,231.85,1.59,68182782,7400.92,30.82,9.04,1.82
NIFTY Midcap150 Quality 50,02-12-2021,-,-,-,17685.48,204.91,1.17,27252726,3281.08,31.73,8.06,1.07
Nifty India Manufacturing,02-12-2021,-,-,-,7745.55,86.55,1.13,232001249,12058.31,18.31,3.81,1.59
NIFTY100 Alpha 30,02-12-2021,-,-,-,12811.81,223.18,1.77,120866385,10436.33,18.9,5.87,.93
