Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,23-08-2021,16592.25,16592.5,16395.7,16496.45,45.95,.28,275597782,24355.77,25.28,4.18,1.11
Nifty Next 50,23-08-2021,39697.75,39770.6,39022.3,39220.15,-161.7,-.41,354589943,10323.81,27.28,4.75,1.16
Nifty 100,23-08-2021,16784.25,16784.8,16574.1,16673.35,31.2,.19,630187725,34679.57,25.67,4.26,1.11
Nifty 200,23-08-2021,8716.4,8716.45,8593.15,8646.45,4.85,.06,1587486897,47882.01,25.65,4.05,1.09
Nifty 500,23-08-2021,14063.35,14063.5,13841,13930.55,-13.4,-.1,2034607070,55351.48,26.04,4.03,1.06
Nifty Midcap 50,23-08-2021,7310.3,7333,7118.9,7186.8,-51.6,-.71,901672177,9497.79,20.94,2.1,1.12
NIFTY Midcap 100,23-08-2021,27380.8,27460.95,26683.95,26892.7,-232.05,-.86,957299172,13202.43,25.51,3,.93
NIFTY Smallcap 100,23-08-2021,9920.2,9960.35,9569.7,9668.45,-182.45,-1.85,209482104,3444.34,30.23,3.63,.76
Nifty50 Dividend Points,23-08-2021,-,-,-,107.85,0.0,-,-,-,-,-,-
Nifty Auto,23-08-2021,9982.55,10007.65,9744.5,9759.15,-145.55,-1.47,60450769,2947.24,53.68,4.05,1.22
Nifty Bank,23-08-2021,35424.2,35427.4,34817.5,35124.4,90.55,.26,174160064,4581.56,23.01,2.73,.35
Nifty Energy,23-08-2021,19518.5,19518.5,19132.5,19332.15,-16.55,-.09,91383196,2416.57,9.35,1.79,2.72
Nifty Financial Services,23-08-2021,17330.1,17331.9,17086.65,17220.95,68.4,.4,75311456,6829.73,23.95,3.73,.52
Nifty FMCG,23-08-2021,38780.3,38913.75,38311.7,38489.5,-106.55,-.28,33225733,3204.18,42.84,9.82,2.13
Nifty IT,23-08-2021,33582.15,34153.4,33567.35,33919.8,568.45,1.7,36619012,6780.19,34.99,10.38,1.47
Nifty Media,23-08-2021,1616.55,1628.05,1569.35,1576.9,-27.25,-1.7,22210472,343.36,-,2.17,.36
Nifty Metal,23-08-2021,5410.8,5430.15,5171.95,5291.25,-44.7,-.84,247076097,8440.95,8.31,2.25,2.17
Nifty MNC,23-08-2021,18305.05,18335.75,17990.15,18140.25,-12.55,-.07,550942464,4633.09,59.36,6.6,1.79
Nifty Pharma,23-08-2021,13856.8,13911.2,13625.4,13700.6,-10.55,-.08,49252651,3455.94,29.17,5.06,.65
Nifty PSU Bank,23-08-2021,2271.1,2277.25,2204.7,2236.7,-11.8,-.52,155931986,1764.16,10.19,.66,.39
Nifty Realty,23-08-2021,375.7,379.1,365.55,369.7,-3.7,-.99,17729394,591.56,54.57,2.85,.3
Nifty India Consumption,23-08-2021,6720.65,6721.4,6629.2,6651.8,-27.7,-.41,69500661,7209.33,57.74,7.32,1.32
Nifty Commodities,23-08-2021,5257.4,5259.2,5097.9,5163.4,-40.2,-.77,212240581,10142.54,10.7,2.39,1.95
Nifty Dividend Opportunities 50,23-08-2021,3545.15,3549.6,3500.25,3521.75,-1.4,-.04,252259506,13728.26,16.02,3.65,2.8
Nifty Infrastructure,23-08-2021,4526.65,4529.15,4429.55,4473.15,-17.75,-.4,164590793,6251.49,18.09,2.68,1.71
Nifty PSE,23-08-2021,3511,3516.65,3423.5,3457.45,-23.45,-.67,260005562,3504.12,6.03,1.38,4.68
Nifty Services Sector,23-08-2021,23334.55,23342,23154.65,23295.55,155.8,.67,164461127,13591.84,27.59,4.5,.85
Nifty50 Shariah,23-08-2021,-,-,-,4213.94,27.48,.66,63304129,7579.76,32.34,7.9,1.53
Nifty500 Shariah,23-08-2021,-,-,-,5103.31,5.98,.12,298081973,19550.34,32.17,7.09,1.28
Nifty Low Volatility 50,23-08-2021,-,-,-,15751.96,-77.81,-.49,130172629,12071.66,27.33,5.5,1.82
Nifty Alpha 50,23-08-2021,28434.5,28545.85,27644.15,27903.35,-284.4,-1.01,275472335,12493.84,38.1,6.56,.47
Nifty High Beta 50,23-08-2021,-,-,-,1865.33,-22.26,-1.18,1054916511,19331.22,20.46,1.72,1.03
Nifty100 Equal Weight,23-08-2021,19443.05,19452.15,19115.5,19227.25,-55.6,-.29,630187725,34679.57,23.09,3.99,1.45
Nifty100 Liquid 15,23-08-2021,4189.05,4189.25,4104.45,4148.65,2.3,.06,124328063,10348.74,22.41,2.83,.8
Nifty CPSE,23-08-2021,1973.55,1977.35,1926.7,1951.85,-9.05,-.46,81536047,997.8,6.71,1.31,4.31
Nifty50 Value 20,23-08-2021,8575.05,8609.8,8521.4,8561.95,36.1,.42,123141090,8814.29,21.4,4.55,2.09
Nifty Midcap Liquid 15,23-08-2021,6039,6043.65,5867.9,5931.6,-40.2,-.67,72057921,1961.49,19.06,2.57,1.23
Nifty Shariah 25,23-08-2021,-,-,-,6287.84,16.56,.26,99365602,8731.63,27.79,5.71,1.62
India VIX,23-08-2021,14.015,14.44,12.725,13.69,-0.33,-2.35,-,-,-,-,-
Nifty Growth Sectors 15,23-08-2021,7680.05,7682,7593.8,7609.55,-20.3,-.27,41848436,4619.04,32.68,5.55,1.7
Nifty50 TR 1x Inverse,23-08-2021,228.75,231.5,228.75,230.1,-0.6,-.26,-,-,-,-,-
Nifty50 TR 2x Leverage,23-08-2021,11128.7,11128.7,10867.85,11001.25,58.75,.54,-,-,-,-,-
Nifty50 PR 1x Inverse,23-08-2021,265.95,269.15,265.95,267.55,-0.65,-.24,-,-,-,-,-
Nifty50 PR 2x Leverage,23-08-2021,8224.7,8224.7,8031.9,8130.45,42.9,.53,-,-,-,-,-
NIFTY100 Quality 30,23-08-2021,3803.7,3806.8,3776.7,3784.55,10.0,.26,91589721,12495.85,31.15,7.91,1.78
NIFTY Alpha Low-Volatility 30,23-08-2021,16923.2,16937.85,16746.15,16800.4,26.7,.16,87763803,11588.22,38.62,8.3,1.33
NIFTY Quality Low-Volatility 30,23-08-2021,-,-,-,12095.27,-5.89,-.05,90189112,10898.4,32.21,8.52,1.9
NIFTY Alpha Quality Low-Volatility 30,23-08-2021,-,-,-,14016.49,46.46,.33,75110288,11346.17,39.26,8.9,1.47
NIFTY Alpha Quality Value Low-Volatility 30,23-08-2021,-,-,-,10633.34,10.37,.1,90524001,10077.36,23.23,6.2,2.36
NIFTY200 Quality 30,23-08-2021,14290.85,14321.25,14193.6,14231.85,32.95,.23,72926001,10266.73,30.49,8.97,2.05
NIFTY Midcap150 Quality 50,23-08-2021,-,-,-,16482.27,-107.5,-.65,42999080,4289.47,30.33,8.01,1.21
Nifty200 Momentum 30,23-08-2021,18629.3,18670.85,18159.5,18349.95,-81.8,-.44,392821085,18403.25,17.07,3.36,.94
Nifty India Manufacturing,23-08-2021,-,-,-,7292.07,-55.96,-.76,287886376,16858.9,19.85,3.8,1.32
NIFTY LargeMidcap 250,23-08-2021,9067.1,9076.15,8899.25,8963.45,-25.3,-.28,1627949398,49209.37,26.22,3.78,1.02
NIFTY SME EMERGE,23-08-2021,-,-,-,2691.91,-14.56,-.54,-,-,64.13,1.74,.21
Nifty Oil & Gas,23-08-2021,6774.85,6776.9,6651.3,6722.1,29.3,.44,58034338,2121.02,9.39,2.05,2.61
Nifty Financial Services 25/50,23-08-2021,17352.5,17353.35,17088.25,17243.95,47.05,.27,75311456,6829.73,21.52,3.66,.74
Nifty100 ESG Sector Leaders,23-08-2021,2836.2,2836.5,2805.65,2821.55,7.4,.26,206261989,18994.1,28.17,5.05,1.12
Nifty Healthcare Index,23-08-2021,8910.15,8939.55,8754.75,8783.9,-36.7,-.42,68798646,4692.34,32.33,5.44,.65
Nifty500 Multicap 50:25:25,23-08-2021,9071.6,9082.25,8880.1,8943.0,-52.25,-.58,2034607070,55351.48,26.49,3.76,.98
Nifty Microcap 250,23-08-2021,-,-,-,8856.24,-292.3,-3.2,251009950,2193.16,31.43,1.84,1.89
NIFTY100 ESG,23-08-2021,-,-,-,3363.87,8.9,.27,363938500,31049.88,30.22,5.62,1.26
NIFTY100 Enhanced ESG,23-08-2021,-,-,-,3387.81,9.56,.28,320892091,28549.64,30.52,5.7,1.27
NIFTY500 Value 50,23-08-2021,-,-,-,5263.79,-67.49,-1.27,514629813,9678.45,7.36,1.21,3.41
NIFTY100 Alpha 30,23-08-2021,-,-,-,11440.21,46.97,.41,205864118,18026.12,26.26,5.73,.85
Nifty Consumer Durables,23-08-2021,24349.05,24468.25,23949.6,24134.1,-89.95,-.37,10842589,1215.39,69.61,12.94,.43
NIFTY50 Equal Weight,23-08-2021,18374.3,18374.3,18088.5,18205.95,-17.45,-.1,275597782,24355.77,19.92,3.75,1.65
Nifty Aditya Birla Group,23-08-2021,-,-,-,4935.05,-97.58,-1.94,503219785,1430.37,-,3.04,.62
Nifty Midcap 150,23-08-2021,10348,10381.3,10093.1,10179.0,-77.75,-.76,997761673,14529.8,26.82,3.39,.92
Nifty MidSmallcap 400,23-08-2021,9713.7,9746.9,9442.55,9521.25,-109.65,-1.14,1402038793,20640.37,27.11,3.37,.88
Nifty Smallcap 50,23-08-2021,4963.55,4989.95,4772.95,4820.55,-107.8,-2.19,100674394,1885.9,35.42,3.62,.82
Nifty Smallcap 250,23-08-2021,8586.3,8619.95,8283,8350.15,-168.55,-1.98,404277120,6110.57,27.77,3.32,.79
Nifty Private Bank,23-08-2021,18319.8,18319.8,17984.15,18119.15,-1.5,-.01,221924744,3343.34,27.73,2.68,.29
Nifty Tata Group 25% Cap,23-08-2021,-,-,-,9325.93,-33.31,-.36,90136251,6284.51,31.48,4.57,.87
Nifty Tata Group,23-08-2021,-,-,-,12345.04,114.52,.94,99099996,6571.87,38.59,8.61,.98
Nifty Mahindra Group,23-08-2021,-,-,-,15012.42,-66.64,-.44,12589109,944.12,41.59,3.42,2.06
Nifty100 Low Volatility 30,23-08-2021,12871.95,12872.2,12740.45,12771.55,-10.4,-.08,106547087,11452.21,22.4,4.93,2.24
